#,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.15.0-gitd06801bbb2', start_date='2022-05-18T16:20:00', checksum=1828265878, investigation_time=None, risk_investigation_time=None"
loss_type,nm_barrio,no_damage,slight,moderate,extensive,complete,collapsed_value,collapsed_ratio,fatalities_value,fatalities_ratio,homeless_value,homeless_ratio,injured_value,injured_ratio,losses_value,losses_ratio
structural,PUEBLO NUEVO,1.39444E+03,5.01525E+02,9.20626E+01,2.77053E+01,2.42702E+01,3.52901E+00,1.72991E-03,1.92751E+00,1.66409E-04,2.91555E+02,2.51709E-02,4.79757E+01,4.14191E-03,4.52112E+06,3.47242E-02
structural,RINCÓN LARGO,7.89462E+01,1.09443E+01,1.50303E+00,3.68796E-01,2.37744E-01,1.97529E-02,2.14706E-04,7.61386E-03,1.98588E-05,2.51073E+00,6.54860E-03,3.49759E-01,9.12256E-04,2.75012E+06,1.47797E-02
structural,ENSANCHE LIBERTAD,1.71075E+03,7.87310E+02,1.62158E+02,5.14808E+01,4.83021E+01,6.68758E+00,2.42304E-03,3.59705E+00,2.03039E-04,6.08149E+02,3.43276E-02,1.03692E+02,5.85297E-03,2.21818E+07,4.89224E-02
structural,REPARTO CONSUELO,6.25247E+02,2.38566E+02,4.43290E+01,1.37150E+01,1.31426E+01,1.43713E+00,1.53703E-03,6.67248E-01,1.12806E-04,1.56608E+02,2.64765E-02,2.67348E+01,4.51985E-03,1.35335E+07,4.17696E-02
structural,LA JOYA,7.32116E+02,8.01515E+02,2.52269E+02,9.90445E+01,1.22055E+02,1.45373E+01,7.24331E-03,8.40354E+00,8.74829E-04,1.07183E+03,1.11581E-01,2.17478E+02,2.26400E-02,4.12645E+07,1.36610E-01
structural,LOS CERROS DE GURABO,1.82608E+03,8.89806E+02,1.67017E+02,4.72837E+01,3.58115E+01,3.02991E+00,1.02155E-03,1.17520E+00,6.95298E-05,4.16704E+02,2.46540E-02,6.26648E+01,3.70752E-03,5.56922E+07,4.22376E-02
structural,BUENOS AIRES,1.42585E+03,6.44212E+02,1.35891E+02,4.39176E+01,4.21271E+01,6.16256E+00,2.68873E-03,2.18031E+00,2.27695E-04,3.54795E+02,3.70522E-02,6.24449E+01,6.52129E-03,1.07465E+07,4.91776E-02
structural,GREGORIO LUPERÓN,6.87354E+02,3.12023E+02,6.02749E+01,1.83480E+01,1.60000E+01,1.44728E+00,1.32292E-03,1.64084E+00,1.14718E-04,4.51954E+02,3.15980E-02,7.30784E+01,5.10921E-03,2.63733E+07,5.06006E-02
structural,LOS SALADOS,1.14076E+03,5.18292E+02,1.09440E+02,3.57327E+01,3.57803E+01,5.17750E+00,2.81386E-03,4.37742E+00,2.67956E-04,6.32420E+02,3.87124E-02,1.11092E+02,6.80028E-03,8.60590E+06,5.63273E-02
structural,LAS ANTILLAS,6.95309E+02,2.99431E+02,5.98627E+01,1.90734E+01,1.83241E+01,1.92320E+00,1.76117E-03,5.67214E-01,1.79819E-04,1.14814E+02,3.63985E-02,1.95960E+01,6.21235E-03,1.62231E+07,5.39557E-02
structural,BUENA VISTA,9.07028E+02,3.78834E+02,7.24798E+01,2.25358E+01,2.11220E+01,2.38378E+00,1.70027E-03,1.83114E+00,1.46640E-04,4.24844E+02,3.40220E-02,7.65500E+01,6.13021E-03,1.96508E+07,4.91410E-02
structural,MONTE ADENTRO,2.37246E+01,5.40910E+00,1.08246E+00,3.67301E-01,4.16559E-01,4.16559E-02,1.34374E-03,2.15049E-02,3.43309E-05,1.61593E+01,2.57970E-02,3.03272E+00,4.84151E-03,6.34178E+05,3.68587E-02
structural,LOS RIELES,1.26891E+03,5.23581E+02,9.45119E+01,2.80369E+01,2.39622E+01,2.55244E+00,1.31637E-03,7.82846E-02,1.21997E-04,1.68085E+01,2.61940E-02,2.71988E+00,4.23862E-03,3.44145E+07,4.33965E-02
structural,EL DORADO,1.04752E+03,4.79065E+02,8.98534E+01,2.62648E+01,2.12947E+01,1.65584E+00,9.95095E-04,8.19131E-01,7.88223E-05,2.88017E+02,2.77149E-02,4.47040E+01,4.30172E-03,2.71258E+07,4.62829E-02
structural,PONTEZUELA AL MEDIO,1.00507E+03,4.49644E+02,8.52874E+01,2.50809E+01,2.09179E+01,2.09245E+00,1.31932E-03,9.17367E-01,1.17245E-04,2.17381E+02,2.77827E-02,3.48748E+01,4.45722E-03,2.20233E+07,4.56747E-02
structural,PONTEZUELA ARRIBA,1.99421E+03,8.86086E+02,2.06889E+02,7.48981E+01,9.34701E+01,9.88240E+00,3.03555E-03,1.93079E+00,1.51200E-04,6.60996E+02,5.17624E-02,1.35166E+02,1.05848E-02,8.08886E+06,5.52977E-02
structural,HOYA DEL CAIMITO,6.83658E+02,3.04557E+02,6.03303E+01,1.86297E+01,1.68252E+01,2.46022E+00,2.26958E-03,1.54425E+00,2.22589E-04,2.24275E+02,3.23272E-02,3.74706E+01,5.40106E-03,3.93136E+06,5.05471E-02
structural,REPARTO DEL ESTE,5.74822E+02,2.85218E+02,5.38192E+01,1.50863E+01,1.10547E+01,8.08908E-01,8.60541E-04,2.99587E-01,7.25454E-05,1.18050E+02,2.85860E-02,1.75380E+01,4.24684E-03,1.32131E+07,4.21586E-02
structural,VILLA OLGA,1.58201E+03,7.29162E+02,1.32013E+02,3.67531E+01,2.70619E+01,1.78542E+00,7.12174E-04,7.77156E-01,6.22683E-05,3.27078E+02,2.62066E-02,4.81507E+01,3.85800E-03,4.48209E+07,4.56649E-02
structural,JARDINES DEL ESTE,7.34100E+02,2.74961E+02,4.82484E+01,1.40028E+01,1.16881E+01,1.04685E+00,9.66624E-04,3.34631E-01,7.71497E-05,9.83472E+01,2.26741E-02,1.56302E+01,3.60358E-03,1.88646E+07,3.87203E-02
structural,MONTE ADENTRO ABAJO O LAS AROMAS,6.38141E+02,2.65150E+02,5.57708E+01,1.88822E+01,2.13662E+01,2.27705E+00,2.27862E-03,4.99204E-01,1.27160E-04,1.58116E+02,4.02762E-02,3.06649E+01,7.81112E-03,1.84217E+06,5.36018E-02
structural,PONTEZUELA ABAJO,1.43113E+02,5.78128E+01,1.11227E+01,3.45680E+00,3.30131E+00,3.73356E-01,1.70633E-03,1.25674E-01,1.48236E-04,2.63250E+01,3.10510E-02,4.65012E+00,5.48493E-03,1.03498E+06,4.23473E-02
structural,LA FARDIQUERA,4.78256E+02,1.73794E+02,3.00194E+01,8.69900E+00,7.23135E+00,6.96333E-01,9.97612E-04,2.55396E-01,8.76657E-05,6.53285E+01,2.24242E-02,1.03832E+01,3.56406E-03,1.02065E+07,3.17490E-02
structural,REPARTO UNIVERSITARIO,7.21676E+02,2.86465E+02,5.01974E+01,1.40328E+01,1.06292E+01,8.29902E-01,7.66299E-04,4.72255E-01,6.86839E-05,1.61795E+02,2.35312E-02,2.43702E+01,3.54436E-03,2.22441E+07,3.25770E-02
structural,VILLA OLÍMPICA,2.48298E+03,7.44151E+02,1.25794E+02,3.66046E+01,3.14684E+01,4.12947E+00,1.20709E-03,3.21752E+00,8.99938E-05,6.42679E+02,1.79757E-02,1.05046E+02,2.93812E-03,2.29804E+07,2.95685E-02
structural,LOS ÁLAMOS,1.28203E+03,4.18523E+02,6.91984E+01,1.97914E+01,1.64525E+01,1.94332E+00,1.07603E-03,6.63349E-01,8.68166E-05,1.42068E+02,1.85933E-02,2.26285E+01,2.96154E-03,1.74840E+07,3.22005E-02
structural,HATO MAYOR,1.51331E+03,5.09945E+02,8.94074E+01,2.63539E+01,2.29813E+01,3.21957E+00,1.48916E-03,2.26898E+00,1.56930E-04,3.30133E+02,2.28332E-02,5.53895E+01,3.83093E-03,5.51925E+06,3.76689E-02
structural,CANABACOA ABAJO,1.07638E+03,3.83346E+02,7.84628E+01,2.64435E+01,2.91215E+01,3.18898E+00,2.00092E-03,8.71018E-01,1.39203E-04,2.18276E+02,3.48842E-02,4.24416E+01,6.78288E-03,3.26238E+06,5.00392E-02
structural,PEKÍN,2.65823E+03,7.20391E+02,1.13534E+02,3.13964E+01,2.44518E+01,3.60374E+00,1.01571E-03,2.56747E+00,9.64807E-05,4.20070E+02,1.57855E-02,6.51560E+01,2.44844E-03,8.71924E+06,2.83809E-02
structural,ARBOLEDA,6.94605E+00,1.70837E+00,2.38567E-01,6.23362E-02,4.46838E-02,4.46838E-03,4.96487E-04,2.27887E-02,4.96487E-05,5.45802E+00,1.18911E-02,8.06215E-01,1.75646E-03,6.01741E+04,2.39130E-02
structural,LOS JAZMINES,2.49517E+03,6.94431E+02,1.15176E+02,3.36467E+01,2.95774E+01,4.00153E+00,1.18810E-03,2.98006E+00,1.06434E-04,5.00952E+02,1.78918E-02,8.21290E+01,2.93328E-03,6.83927E+06,3.06848E-02
structural,ARROYO HONDO ABAJO,1.75793E+03,4.43697E+02,6.82361E+01,1.89623E+01,1.51723E+01,1.81157E+00,7.86270E-04,9.29104E-01,6.58696E-05,1.96807E+02,1.39528E-02,3.06702E+01,2.17439E-03,9.02747E+06,2.51442E-02
structural,ARROYO HONDO ARRIBA,1.69865E+03,3.68110E+02,5.24587E+01,1.40037E+01,1.07741E+01,1.17254E+00,5.46894E-04,6.55813E-01,4.86956E-05,1.56726E+02,1.16373E-02,2.38944E+01,1.77421E-03,1.05077E+07,2.25579E-02
structural,BELLA  VISTA,2.56494E+03,9.36772E+02,1.80087E+02,5.67549E+01,5.54512E+01,7.12053E+00,1.87679E-03,4.28633E+00,1.86319E-04,6.51738E+02,2.83299E-02,1.14254E+02,4.96641E-03,1.61624E+07,3.76095E-02
structural,LA YAGÜITA DE PASTOR,1.98746E+03,6.39354E+02,1.16358E+02,3.71892E+01,3.96348E+01,4.71304E+00,1.67129E-03,1.87927E+00,1.08783E-04,3.65381E+02,2.11504E-02,6.41929E+01,3.71586E-03,9.56920E+06,2.87457E-02
structural,PERALTA,2.11657E+03,5.88248E+02,1.01374E+02,3.00517E+01,2.67576E+01,3.29878E+00,1.15221E-03,8.26147E-01,9.22045E-05,1.68971E+02,1.88585E-02,2.78448E+01,3.10770E-03,1.32147E+07,3.11872E-02
structural,LA BARRANQUITA,3.55109E+02,8.60326E+01,1.43390E+01,4.12486E+00,3.39447E+00,4.24532E-01,9.16917E-04,4.79648E-02,3.98800E-05,1.64837E+01,1.37052E-02,2.68175E+00,2.22972E-03,1.15833E+07,2.11010E-02
structural,LAS CHARCAS,3.26168E+00,1.49278E+00,1.63946E-01,4.41660E-02,3.74330E-02,7.08202E-03,1.41640E-03,6.41499E-01,1.46707E-04,6.96555E+01,1.59298E-02,1.13328E+01,2.59174E-03,7.95815E+03,3.40865E-02
structural,LA OTRA BANDA,1.84198E+03,6.62505E+02,1.26150E+02,3.95738E+01,3.77906E+01,5.00127E+00,1.84685E-03,3.48519E+00,1.83092E-04,5.16175E+02,2.71168E-02,8.99481E+01,4.72535E-03,1.36108E+07,3.99868E-02
structural,LA HERRADURA,3.57031E+03,1.09990E+03,1.90995E+02,5.68513E+01,4.99495E+01,5.93943E+00,1.19554E-03,2.27603E+00,1.00095E-04,4.28517E+02,1.88452E-02,6.97438E+01,3.06717E-03,3.02780E+07,3.15110E-02
structural,ESPAILLAT,1.01829E+03,4.62206E+02,9.74726E+01,3.17625E+01,3.12678E+01,4.60551E+00,2.80652E-03,1.33170E+00,2.85843E-04,1.79698E+02,3.85714E-02,3.14384E+01,6.74810E-03,1.17512E+07,5.70509E-02
structural,ZONA INDUSTRIAL,4.57600E+02,1.26786E+02,2.33736E+01,7.09100E+00,6.14880E+00,4.95191E-01,7.97409E-04,1.20165E-01,1.03759E-04,3.14914E+01,2.71922E-02,5.26518E+00,4.54637E-03,6.93437E+06,2.02049E-02
structural,MONTE RICO,3.31283E+03,1.39038E+03,2.84691E+02,9.17051E+01,8.93932E+01,1.28681E+01,2.48948E-03,1.19102E+01,2.42092E-04,1.71538E+03,3.48678E-02,2.98918E+02,6.07597E-03,2.10596E+07,5.19726E-02
structural,LA HERRADURA ARRIBA,1.73180E+00,2.13802E-01,3.42898E-02,1.03216E-02,9.78350E-03,9.78350E-04,4.89175E-04,0.00000E+00,,0.00000E+00,,0.00000E+00,,3.15526E+04,1.67579E-02
structural,ÁREA MONUMENTAL,9.96426E-01,1.89668E-03,9.05317E-04,3.80677E-04,3.91790E-04,1.95895E-05,1.95895E-05,0.00000E+00,,0.00000E+00,,0.00000E+00,,1.46587E+03,8.96094E-04
structural,JACAGUA ABAJO,1.78133E+03,9.58383E+02,2.55748E+02,1.00585E+02,1.44796E+02,1.49718E+01,4.61972E-03,2.55315E+00,2.00535E-04,9.63981E+02,7.57150E-02,2.08884E+02,1.64066E-02,7.20040E+06,8.38557E-02
structural,LA HERRADURA ABAJO,1.42259E+01,2.16852E+00,3.66109E-01,1.15915E-01,1.23540E-01,1.23540E-02,7.26703E-04,7.03657E-02,1.81676E-05,5.45556E+01,1.40856E-02,9.92770E+00,2.56321E-03,1.20987E+05,2.20433E-02
structural,LOS GONZÁLEZ,1.19729E+03,4.09598E+02,8.27908E+01,2.76322E+01,3.00394E+01,3.15268E+00,1.80426E-03,6.87387E-01,1.00597E-04,2.26357E+02,3.31267E-02,4.37701E+01,6.40564E-03,2.71584E+06,3.60107E-02
structural,JACAGUA AL MEDIO,8.48923E+02,4.37452E+02,1.14836E+02,4.44217E+01,6.12362E+01,6.43998E+00,4.27375E-03,1.34090E+00,2.26514E-04,4.15078E+02,7.01175E-02,8.83323E+01,1.49216E-02,4.54620E+06,7.80386E-02
structural,KILÓMETRO 4 1/2 (ANTIGUO KILÓMETRO 6),3.05093E+02,1.33779E+02,2.85573E+01,9.67931E+00,1.08624E+01,1.17377E+00,2.40540E-03,3.61640E-01,1.88649E-04,8.06982E+01,4.20961E-02,1.56755E+01,8.17707E-03,1.67393E+06,5.27888E-02
structural,LIMONAL ABAJO,5.43077E+02,2.42910E+02,5.49266E+01,1.94879E+01,2.34367E+01,2.54201E+00,2.87611E-03,6.54032E-01,1.88364E-04,1.68630E+02,4.85661E-02,3.40111E+01,9.79534E-03,2.21561E+06,6.58984E-02
structural,LA FREIDURÍA O FARDIQUERA,1.71472E+02,6.95650E+01,1.47154E+01,5.03105E+00,5.70102E+00,6.19993E-01,2.32656E-03,1.72610E-01,1.64879E-04,4.21610E+01,4.02727E-02,8.32498E+00,7.95213E-03,5.38931E+05,5.75435E-02
structural,EL PAPAYO,9.15997E+02,3.10498E+02,6.40277E+01,2.18630E+01,2.47239E+01,2.57908E+00,1.92885E-03,5.65674E-01,1.07689E-04,1.83017E+02,3.48415E-02,3.60725E+01,6.86723E-03,8.59760E+05,5.03986E-02
structural,CIENFUEGOS,1.13871E+04,3.57424E+03,9.27797E+02,3.35635E+02,3.66260E+02,2.77246E+01,1.67106E-03,8.34353E+00,1.28011E-04,2.75740E+03,4.23057E-02,5.13409E+02,7.87702E-03,1.21936E+07,5.58305E-02
structural,CALLEJÓN DE LOS SÁNCHEZ,6.79453E+02,3.57267E+02,9.10442E+01,3.45573E+01,4.66091E+01,5.10698E+00,4.22437E-03,1.16758E+00,2.45843E-04,3.18863E+02,6.71390E-02,6.70239E+01,1.41124E-02,3.14692E+06,8.30978E-02
structural,TIERRA BLANCA,6.70784E+02,2.30068E+02,4.72295E+01,1.60651E+01,1.79149E+01,1.91349E+00,1.94844E-03,4.61103E-01,1.19517E-04,1.33491E+02,3.46007E-02,2.61822E+01,6.78639E-03,1.74578E+06,5.02904E-02
structural,LA CIÉNAGA,5.54202E+02,2.96662E+02,8.12519E+01,3.25791E+01,4.88878E+01,4.98300E+00,4.91622E-03,7.00361E-01,1.75887E-04,3.20044E+02,8.03752E-02,7.04295E+01,1.76875E-02,1.76620E+06,9.86098E-02
structural,LAS PALOMAS O CENTRO DEL PUEBLO,6.60303E+02,2.60854E+02,5.89165E+01,2.12142E+01,2.61580E+01,2.71853E+00,2.64591E-03,4.97045E-01,1.23143E-04,1.86102E+02,4.61067E-02,3.80174E+01,9.41881E-03,1.16003E+06,6.27394E-02
structural,TRIPLE PLAY,4.26834E+02,1.72558E+02,3.88068E+01,1.39310E+01,1.71287E+01,1.79463E+00,2.68152E-03,3.59341E-01,1.36674E-04,1.22018E+02,4.64090E-02,2.48989E+01,9.47020E-03,4.49043E+05,6.34697E-02
structural,LOS PORTES,6.93358E+01,2.44527E+01,5.30623E+00,1.90763E+00,2.42854E+00,2.44333E-01,2.36228E-03,2.73082E-02,6.72072E-05,1.70347E+01,4.19234E-02,3.52554E+00,8.67655E-03,2.36089E+05,5.67911E-02
structural,LAS PALOMAS ARRIBA,3.25758E+02,1.38129E+02,3.13233E+01,1.12809E+01,1.39507E+01,1.51136E+00,2.90400E-03,4.08834E-01,1.99962E-04,9.91227E+01,4.84812E-02,2.02734E+01,9.91575E-03,1.16871E+06,6.62851E-02
structural,LAS PALOMAS ABAJO,2.43485E+02,9.08898E+01,1.97387E+01,6.95352E+00,8.23412E+00,8.48746E-01,2.29825E-03,1.40085E-01,9.65569E-05,5.96648E+01,4.11254E-02,1.19927E+01,8.26622E-03,5.02589E+05,5.71360E-02
structural,LIMONAL,3.67205E+02,1.47860E+02,3.30671E+01,1.17764E+01,1.44080E+01,1.49033E+00,2.59497E-03,2.57286E-01,1.14035E-04,1.02866E+02,4.55924E-02,2.09522E+01,9.28646E-03,1.15485E+06,6.24766E-02
structural,CENTRO DEL PUEBLO,1.54592E+03,7.59433E+02,1.78142E+02,6.41928E+01,7.77330E+01,8.79136E+00,3.34855E-03,3.14310E+00,3.04741E-04,5.57557E+02,5.40583E-02,1.13051E+02,1.09609E-02,4.24714E+06,7.34763E-02
structural,LOS RECIO,2.75592E+02,1.25351E+02,2.86942E+01,1.02319E+01,1.21500E+01,1.35528E+00,2.99829E-03,4.47233E-01,2.51854E-04,8.79275E+01,4.95153E-02,1.76885E+01,9.96108E-03,4.46732E+05,6.80858E-02
structural,MANOLO DÁJER,4.43673E+02,1.78834E+02,3.91243E+01,1.37313E+01,1.61914E+01,1.78412E+00,2.57988E-03,5.44676E-01,2.00486E-04,1.17551E+02,4.32687E-02,2.35883E+01,8.68246E-03,8.61961E+05,6.06735E-02
structural,LOS CRUCES,2.37467E+01,1.06232E+01,2.43829E+00,8.74156E-01,1.05112E+00,1.15238E-01,2.97516E-03,3.39927E-02,2.23394E-04,7.56347E+00,4.97058E-02,1.52931E+00,1.00504E-02,3.21344E+05,6.81860E-02
structural,HICO MARTÍNEZ,6.31863E+02,3.20392E+02,7.65967E+01,2.77652E+01,3.36969E+01,3.78711E+00,3.47341E-03,1.30664E+00,3.05053E-04,2.41454E+02,5.63710E-02,4.89957E+01,1.14388E-02,1.86345E+06,7.59757E-02
structural,VILLA ALBA,8.95503E+01,4.03704E+01,9.04194E+00,3.16152E+00,3.62550E+00,4.00827E-01,2.75011E-03,1.25079E-01,2.18448E-04,2.66629E+01,4.65663E-02,5.28829E+00,9.23591E-03,2.72516E+05,6.52240E-02
structural,LOS OSORIAS,1.31709E+02,5.55465E+01,1.24447E+01,4.41754E+00,5.26510E+00,5.74359E-01,2.74311E-03,1.63556E-01,1.98837E-04,3.80384E+01,4.62438E-02,7.66493E+00,9.31836E-03,7.41826E+05,6.40103E-02
structural,EL CENTRO,6.14177E+02,2.93198E+02,6.52560E+01,2.25659E+01,2.52664E+01,2.88255E+00,2.82475E-03,1.08008E+00,2.69421E-04,1.87910E+02,4.68731E-02,3.69025E+01,9.20515E-03,3.37947E+06,6.62121E-02
structural,MONCADA,1.51760E+02,5.69432E+01,1.26478E+01,4.50134E+00,5.45293E+00,5.69521E-01,2.46220E-03,1.10187E-01,1.21260E-04,3.91054E+01,4.30351E-02,7.93281E+00,8.72998E-03,2.13750E+05,5.92981E-02
structural,BOCA DE LICEY,1.99248E+01,7.18505E+00,1.58146E+00,5.65842E-01,7.01868E-01,7.23490E-02,2.41493E-03,1.19475E-02,1.01513E-04,4.98021E+00,4.23148E-02,1.02001E+00,8.66660E-03,6.59602E+04,5.78274E-02
structural,VISTA ALEGRE,8.47631E+02,3.14239E+02,6.96937E+01,2.49344E+01,3.05675E+01,3.19247E+00,2.48042E-03,6.17445E-01,1.22115E-04,2.18040E+02,4.31228E-02,4.44429E+01,8.78970E-03,1.15971E+06,5.90962E-02
structural,VALENTÍN,2.18181E+02,8.98111E+01,2.02627E+01,7.24119E+00,8.69130E+00,9.42015E-01,2.73693E-03,2.55726E-01,1.89126E-04,6.25909E+01,4.62902E-02,1.26472E+01,9.35342E-03,4.91421E+05,6.37526E-02
structural,LOS POLANCO,1.08244E+02,3.98187E+01,8.85459E+00,3.17876E+00,3.93227E+00,4.09837E-01,2.49858E-03,7.74470E-02,1.20187E-04,2.79357E+01,4.33525E-02,5.71479E+00,8.86858E-03,4.78821E+05,5.91673E-02
structural,LA CACATA,1.22619E+02,5.52347E+01,1.24994E+01,4.38983E+00,4.95612E+00,5.57320E-01,2.79081E-03,1.92915E-01,2.45903E-04,3.67157E+01,4.68003E-02,7.23299E+00,9.21966E-03,2.73050E+05,6.54013E-02
structural,DON MANUEL,2.38867E+02,9.93944E+01,2.21254E+01,7.82607E+00,9.47582E+00,1.01696E+00,2.69258E-03,2.55225E-01,1.72013E-04,6.79706E+01,4.58099E-02,1.37877E+01,9.29241E-03,6.03101E+05,6.31765E-02
