#,,,,,,,,,,"generated_by='OpenQuake engine 3.15.0-gitd06801bbb2', start_date='2022-05-18T16:20:00', checksum=1828265878"
event_id,slight,moderate,extensive,complete,collapsed,fatalities,homeless,injured,losses,loss_type
0,4.06631E+04,7.77801E+03,2.47085E+03,2.85954E+03,3.35673E+02,1.54029E+02,2.57722E+04,4.94578E+03,1.11045E+09,structural
1,4.29309E+04,9.80106E+03,3.24682E+03,3.02945E+03,3.38370E+02,1.42474E+02,3.00117E+04,5.14659E+03,1.21948E+09,structural
2,4.24761E+04,8.56678E+03,2.81929E+03,2.91509E+03,3.10688E+02,1.14346E+02,2.57285E+04,4.55899E+03,1.12712E+09,structural
3,4.28045E+04,8.71159E+03,2.94517E+03,3.09852E+03,3.34366E+02,1.33280E+02,2.83524E+04,5.15872E+03,9.99918E+08,structural
4,4.18886E+04,7.95115E+03,2.40052E+03,2.28494E+03,2.68647E+02,1.06644E+02,2.25525E+04,3.93916E+03,9.07252E+08,structural
5,4.14352E+04,8.36921E+03,2.61077E+03,2.52310E+03,2.85461E+02,1.08776E+02,2.49367E+04,4.35699E+03,1.02435E+09,structural
6,4.16836E+04,8.81471E+03,2.91876E+03,2.96830E+03,3.40549E+02,1.44043E+02,2.86013E+04,5.20459E+03,1.06747E+09,structural
7,3.98097E+04,8.26059E+03,2.98026E+03,3.97548E+03,4.10170E+02,1.67117E+02,3.20655E+04,6.47406E+03,1.06949E+09,structural
8,4.01020E+04,8.88777E+03,2.96300E+03,2.85144E+03,3.17918E+02,1.37047E+02,2.81726E+04,4.91748E+03,1.09205E+09,structural
9,4.43195E+04,9.74843E+03,3.22968E+03,3.29804E+03,3.75092E+02,1.46097E+02,2.93435E+04,5.13042E+03,1.15298E+09,structural
10,4.09027E+04,8.24234E+03,2.65782E+03,2.77886E+03,3.29263E+02,1.42843E+02,2.59796E+04,4.85684E+03,1.05869E+09,structural
11,3.89861E+04,7.01912E+03,2.02872E+03,1.70995E+03,1.90511E+02,8.05487E+01,1.94311E+04,3.18393E+03,9.79970E+08,structural
