NM_BARR,ID_BARR,number,rc_usd,night,d-none,d-sli,d-mod,d-ext,d-com,collapsed,fatalities,losses,homeless,injured,str_lr,col_lr,occ_lr,hom_lr,inj_lr
LA INDEPENDENCIA,11.0,228.0,16218429,1104.0,147.1058858,64.38563706,9.933791035,3.1538427806,3.4208382734,0.40269341284,0.320551162403,899511,37.5173799453,6.75464391,5.546228454240434,0.176619917912281,29.035431377083338,3398.3134008423913,611.8336875
UNIÓN Y PROGRESO,12.0,208.0,26567631,1325.0,87.4473557,84.23788109,19.53596156,7.232533080100001,9.5462664613,1.14662852364,1.2765407899,3226825,123.32642081,24.3533944436,12.145700834999582,0.551263713288462,96.34270112452832,9307.654400754716,1837.9920334792453
MARTHA BUCARAM DE ROLDÓS,13.0,678.0,73630344,4120.0,322.26353,261.291244,53.673818775,18.6616080987,22.1097871312,2.62827276652,2.69237243056,7100776,282.14221528,52.8873580616,9.643817760272732,0.387650850519174,65.34884540194174,6848.112021359223,1283.6737393592232
LAS ORQUIDEAS,14.0,461.0,56544529,3009.0,201.5676073,186.43042312,40.82987881,14.524625008000001,17.6474604024,2.12398312324,2.446725846738,6214046,244.366830357,46.6568995547,10.989649605807942,0.460733866212581,81.31358746221336,8121.1974196410765,1550.5782504054503
LA DELICIA,15.0,602.0,70271109,3814.0,268.87219089999996,241.77885124,51.454524105,18.1136561081,21.7807697404,2.593672658,2.77882907479,7274229,284.815549213,53.794456405700004,10.351664443311492,0.430842634219269,72.85865429444152,7467.633697246985,1410.4472051835344
LA MERCED,16.0,445.0,44440790,2543.0,228.66454829999998,159.4592667,32.298432905,11.2352566059,13.3424879874,1.57336149894,1.578673718886,4090805,164.917851507,30.7528699461,9.2050685984484,0.35356438178427,62.079186743452624,6485.169150884782,1209.314586948486
FLORIDA,17.0,478.0,56938305,3070.0,196.0982121,197.02604918999998,45.688577865,16.907956724,22.2791992347,2.68339983998,3.02195296048,7086362,292.067251955,57.8326730915,12.44568561515641,0.561380719661088,98.43494985276872,9513.59126889251,1883.8004264332246
SAN JUAN DE CHILLO,18.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESPEJO,19.0,105.0,13057137,804.1,48.036478699999996,39.20235676,9.148401496,3.495658574,5.117104131700001,0.56272165486,0.503075409168,1386892,65.633339593,13.1559705966,10.621715848465087,0.535925385580952,62.563786738962804,8162.335479791071,1636.1112543962192
ZONA DE PROTECCIÓN LA ECUATORIANA,20.0,3.0,238275,10.5,2.3157376,0.41083916,0.12212438,0.0547692134,0.096529598,0.0096529578,0.001359583377,21020,0.8440110218,0.19653971546,8.821628533007189,0.32176526,12.948413114285716,8038.200207619047,1871.806813904762
RUMIHUCO,21.0,87.0,12385730,652.0,32.4964795,36.3365794,9.151533315,3.5797296061,5.4356773586,0.61330350996,0.62507144157,1595595,66.105624599,13.4033561536,12.882528677716811,0.704946563172414,95.86985300153376,10138.899478374231,2055.729471411043
LA CONCEPCIÓN,22.0,36.0,4577629,186.2,15.1081365,12.95353722,3.551987688,1.51957325,2.866766377,0.3048126985,0.12292942848,630838,21.069283281,4.7778784136,13.780893678286843,0.846701940277778,66.02010122448979,11315.404554779809,2565.992703329753
CHINCHILOMA,23.0,4.0,666341,30.1,1.9283731,1.0574183,0.36221594,0.18334685,0.468645898,0.0495264795,0.0408057085,107716,4.13758233,0.924071206,16.165304748849387,1.2381619875,135.56713787375412,13746.120697674418,3070.0040066445185
PATICHUBAMBA,24.0,40.0,1267054,52.5,30.0875847,6.95075071,1.5193281599,0.5857234362,0.8566130953,0.088379315637,0.0060429559489,50855,1.62717988402,0.34208127404,4.013644497251466,0.2209482890925,11.510392283619046,3099.3902552761906,651.5833791238096
SAN ANDRÉS,25.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAN FRANCISCO,26.0,101.0,26082218,957.8,32.6817489,39.9776786,12.30686684,5.456928544,10.576774911,1.1696122795,1.38094401024,4897017,151.826882236,33.638257998,18.775308300148204,1.15803195990099,144.17874402171643,15851.626877845063,3512.033618500731
SAN JUANITO,27.0,8.0,2985062,123.9,5.3979143,1.99831836,0.346924566,0.1170341045,0.1398085015,0.01552600644,0.024639297455,139020,4.073929129,0.787601192,4.657176346851325,0.1940750805,19.886438623890232,3288.0783930589178,635.6748926553672
COMUNA RUMILOMA,28.0,6.0,837178,756.0,0.68525145,2.5995937,1.1844139,0.56702169,0.9637194,0.11501243,2.44999111,233036,199.818865,44.770788,27.835882143378665,1.916873833333333,324.07289814814817,26431.0667989418,5922.061904761905
SAN CARLOS,29.0,518.0,153608974,4317.1,134.23019840999999,217.646774,73.59305629,32.876997231,59.652984939,7.0904448646,7.93824378446,31279850,777.921328569,171.422731826,20.363296320949136,1.36881174992278,183.87908050450534,18019.534608162885,3970.7843651062053
JACARANDA,30.0,639.0,164505922,2401.9,101.48017166,263.8474017,108.89285018,53.296176949999996,111.48340761,13.409864311,7.6836152695,46878685,645.87514615,152.448196273,28.49665503609647,2.098570314710485,319.8973841333944,26890.176366626416,6346.9834827844625
COMUNA SAN JUAN BAUTISTA DE ANGAMARCA,31.0,2.0,67499,2.8,1.0386147,0.6659973,0.15838123,0.059287087,0.077719591,0.0096419691,0.00202481301,7281,0.191809353,0.03833368,10.787301229861873,0.482098455,72.31475035714286,6850.334035714285,1369.0600000000002
BARRIO CENTRAL,32.0,360.0,50256435,3024.0,112.5415409,144.6730059,45.36694557,20.024268935,37.394245961,4.2240193688,4.36412559926,9349375,484.8010258,108.9135937725,18.603339679611583,1.173338713555556,144.31632272685187,16031.779953703704,3601.640005704365
SANTA  ANA,33.0,104.0,6337676,262.5,66.3350318,25.344879380000002,5.899034896,2.4089934544,4.0120597059,0.41035085683,0.103950763367,945257,34.1093587774,8.397629800459999,14.914887578322316,0.394568131567308,39.60029080647619,12994.041439009523,3199.0970668419045
ANGAMARCA,34.0,82.0,10763752,420.0,23.36897832,31.1830728,10.95404684,5.219612801,11.274288437,1.2283487451,0.58230062762,2206195,74.518677218,17.310972222,20.496527285132785,1.497986274512195,138.6430065761905,17742.542194761903,4121.660052857143
CERRO NEGRO,35.0,3.0,421579,16.799999999999997,1.3022541,1.0924887,0.28573728,0.11958088,0.19993911,0.023246871,0.0271854309,69685,2.41082633,0.53369814,16.52963793834485,0.7748957,161.81804107142858,14350.156726190477,3176.7746428571436
LA PRAGA,36.0,22.0,31407027,121.0,6.99811027,7.8487664,2.91448945,1.41798458,2.82064955,0.324493423,0.6951935699,7291023,45.3587919,11.31828707,23.214624857750156,1.474970104545454,574.5401404132232,37486.60487603306,9353.956256198348
SAN JUAN LOMA,37.0,51.0,8889411,585.0,13.5666099,19.9264811,6.98649533,3.31529093,7.20512365,0.796279555,0.8599200258,1939051,105.22963286,24.458057017999998,21.813045941416256,1.561332460784314,146.9948762051282,17987.971429059828,4180.864447521367
CURIQUINGUE,38.0,54.0,5594256,216.1,25.1238629,17.541345800000002,4.85455574,2.15168579,4.328549585,0.4782199079,0.19873474253,720358,22.530992310000002,4.9182532847,12.876738301713653,0.885592422037037,91.9642492040722,10426.188019435447,2275.915448727441
LA PRIMAVERA,39.0,937.0,225189221,4111.7,131.07290768000001,389.8581158,167.37417513,81.93965727,166.75517474,20.244782186,13.2982915981,66232425,1122.53735998,262.388506267,29.411898549337558,2.16059575090715,323.4256292555391,27301.052119074837,6381.509017365081
ACOSTA SOBERÓN,40.0,268.0,47146671,1304.7,70.751411,121.1568225,36.61024079,15.330595891,24.150946733,2.9532104533,2.1807818405,8491510,197.56260055,42.180010938,18.010837539147463,1.101944198992537,167.14814443933471,15142.37760021461,3232.927948034031
SANTO DOMINGO,41.0,72.0,4447708,191.79999999999998,48.7164066,16.03278276,3.7563210463,1.44741590796,2.047072350753,0.2062494477951,0.018479107095,219191,6.98666148912,1.45335566115,4.928186333219812,0.286457566382083,9.634570956725756,3642.680651261732,757.7453916319083
LA GRANJA,42.0,130.0,47247040,967.0,38.7295417,55.3840845,16.49642329,7.029169939999999,12.36078172,1.4253888847,1.4394330358,8535881,141.73576484,30.359511844,18.06648833818527,1.096452988230769,148.85553627714583,14657.266270941054,3139.556550568769
LA MOYA,43.0,293.0,80760475,1455.2,70.98903695,120.1412331,42.16955325,19.556288743,40.143889476,4.5954206523,2.93248182969,19364348,292.5334902,66.933930455,23.977506275589672,1.568402953003413,201.51744294186366,20102.631267179768,4599.637881734469
INGA,44.0,10.0,5172673,91.0,5.8794862,2.56881244,0.71229094,0.3053424864,0.5340682449,0.05404448049,0.0195957132,664607,7.41577745,1.718406578,12.848428889434635,0.5404448049,21.53375076923077,8149.2059890109895,1888.3588769230769
COMUNA LA TOGLLA,45.0,6.0,880306,35.7,0.98657094,2.0354782,0.9533895,0.52566025,1.4989012,0.171240839,0.111478979,307491,11.7193936,3.03483643,34.93003463479204,2.854013983333334,312.26604761904764,32827.43305322129,8500.94238095238
LA MANDARINA,46.0,170.0,85187467,1330.1,23.42496289,69.09202619999999,30.53117261,15.19893632,31.75289788,3.823668973,4.277041969,23818708,377.48449964,87.58409293,27.960343365700158,2.249217042941176,321.5579256446884,28380.15935944666,6584.775049244418
SANTA  ROSA,47.0,61.0,16939876,331.09999999999997,35.9273023,17.01192105,3.924439194,1.5712134585,2.5651237657,0.27954414485,0.14315669411,916215,22.276268386,4.6798912068,5.408629440259431,0.458269089918033,43.23669408335851,6727.957833282998,1413.4373925702207
ONTANEDA BAJA,48.0,208.0,57018340,990.4,77.329057,84.4169488,21.91992443,8.990679023,15.343395709000001,1.7708967416,1.16468983452,7933226,117.765020549,25.2443576688,13.91346301154139,0.851392664230769,117.59792351777061,11890.652317144588,2548.9052573505655
SOLIDARIDAD,49.0,646.0,73684470,3864.0,210.5664375,290.543333,77.324443755,29.33018476,38.2355920225,4.52658876625,5.00468907111,11063314,464.557495269,92.271250198,15.01444418652337,0.700710335332817,129.52093869332296,12022.709504891305,2387.9723136128364
ROJAS,50.0,201.0,44323061,979.1,33.13199643,77.2054612,33.06120115,16.81178479,40.78956167,4.613022966,2.5888067057,12757048,261.81028244,62.717838832,28.78196614636049,2.295036301492537,264.4067721070371,26739.89198651823,6405.6622236748035
SAN PEDRO DE EL VALLE,51.0,263.0,48228002,1768.6,62.8445197,106.90654669999999,38.39074143,17.91677116,36.94141943,4.263930387,3.708716918,10812832,349.44501639,77.808426393,22.42023619214354,1.621266306844106,209.6978920049757,19758.2843147122,4399.436073334841
SAN ANDRÉS DE CONOCOTO,52.0,19.0,1416425,60.9,11.7402426,5.19127147,1.060339084,0.404660655,0.603486182,0.0635168547,0.01278184261,76508,2.318083501,0.4737703499,5.401498555638539,0.334299235263158,20.988247307060757,3806.3768489326762,777.9480293924466
MUYULLACTA,53.0,372.0,51130472,1930.3,136.6710655,157.3638347,40.534289626,15.633456597,21.797349645,2.5759660447,2.214447058088,7783753,218.858670758,44.5616434098,15.223314947901729,0.692463990510753,114.72035735833809,11338.06510687458,2308.534601346941
TACURI,54.0,236.0,68442178,2743.7,46.1967479,96.56238,37.34615268,17.91611185,37.97860731,4.671650992,8.8498027619,19283267,719.41608234,170.001904699,28.1745374175647,1.97951313220339,322.5499421183074,26220.65394686008,6196.082104421038
COMUNA SAN PEDRO DEL TINGO,55.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAPALOMA,56.0,14.0,6941516,279.3,3.11099872,6.552396,2.03992073,0.86471299,1.43197143,0.220021773,0.456884869,1205695,40.2913561,8.5510055,17.36933622501654,1.571584092857143,163.58212280701753,14425.834622269962,3061.5844969566774
LA  PAZ,57.0,322.0,64576639,2055.1,77.54726778,125.20680899999999,46.35501294,22.460505319,50.430391842,5.7049590602,4.2872035864,16853046,454.21865219,107.478458305,26.097743567488223,1.77172641621118,208.61289408787897,22102.021905989975,5229.840801177558
ONTANEDA ALTA,58.0,119.0,10411283,336.7,61.1921398,39.11019386,9.200584408,3.663823726,5.833261107,0.630744564,0.15245484487,1080603,25.945293105,5.5204893263,10.379148393089462,0.530037448739496,45.27913420552421,7705.759757944757,1639.5869694980695
QUILLALLACTA,59.0,92.0,28858197,514.5,35.8396005,38.46678851,9.708314077999999,3.595823838,4.389472699,0.5069008372,0.4597713931,3075347,47.307422339,8.826987502,10.656755205166114,0.550979170869565,89.36275862001943,9194.834273858114,1715.6438293488823
SAN MARTÍN DE PORRES,60.0,588.0,59695313,3056.0,261.8648161,216.8415359,54.56199164,21.736793464,32.994849904,3.831342732,3.2545358521,7945057,323.861477984,66.7740993367,13.309347930270214,0.6515889,106.49659201897906,10597.56145235602,2185.0163395517015
BIENESTAR SOCIAL,61.0,133.0,21641460,1258.0,51.1401415,55.39242848,13.739649131,5.263024414,7.4647576865,0.88769000255,1.4364215353,3481723,144.351446168,29.7325892756,16.088208930322818,0.667436092142857,114.18295193163753,11474.677755802863,2363.4808645151033
SAN JUAN DE CONOCOTO,62.0,270.0,44935851,2038.1,103.7656575,106.0021403,28.1246063,11.687443115999999,20.420158249,2.3278534007,2.30524756484,6592684,254.609800162,55.6368562888,14.671322631732103,0.862167926185185,113.10767699524067,12492.507735734262,2729.839374358471
PUEBLO UNIDO,63.0,946.0,99808669,5448.0,448.2401089,364.32741964,74.128517156,26.31843086,32.985512718,3.9245831473,3.93523062451,10052659,395.36081261100003,75.9132723954,10.071930135051783,0.414860797811839,72.23257387132892,7256.989952477974,1393.415425759912
SAN ANTONIO,64.0,210.0,56691002,1495.7,60.17159724,88.2747981,27.49079258,12.034962217999999,22.027851476000002,2.5475606554,2.28927173826,9951629,220.571925881,47.451266255,17.554160328280858,1.213124121619048,153.05687893695261,14747.069992712442,3172.5122855519157
SAN JOSÉ DE CONOCOTO BAJO,65.0,640.0,137907109,3033.2,175.44840271,278.8219024,87.3483524,37.103176349,61.278180965,7.285760084500001,4.94629013524,25542394,474.745003771,101.3524307035,18.521448713804663,1.138400013203125,163.0716779388105,15651.622173644997,3341.4358005901363
CUNUNYACU,66.0,102.0,34181351,1346.8,21.33405909,44.339964200000004,15.13325,6.934799337,14.257925451,1.8029613049,2.6113531808,8413958,288.40086548,68.806221614,24.615638148994464,1.76760912245098,193.8931675675676,21413.785675675677,5108.867063706563
INGA ALTO,67.0,5.0,457566,8.399999999999999,3.5424849,0.86664044,0.2664041643,0.11680586731,0.20766483783,0.020816423383,0.0016137900033,27403,0.99107381717,0.231863435502,5.98892614689217,0.41632846766,19.211785753571434,11798.497823452382,2760.278994071429
SANTA INÉS,68.0,522.0,166285943,2718.8,88.5044289,220.2571159,88.22533409,42.07950303,82.9336315,10.102588128,7.8009054126,44793793,676.56789398,157.134598295,26.9378111429753,1.935361710344828,286.92457748271295,24884.798219067234,5779.557094858024
SAN GABRIEL,69.0,749.0,214264467,3828.9,165.58133737,325.1404578,114.688811,51.329380326,92.260026048,11.1614245085,7.95906654242,47439917,747.4445235640001,165.863268025,22.140823128302166,1.490176836915888,207.8682269691034,19521.129399148584,4331.877772336702
USHIMANA,70.0,149.0,25114717,891.8,40.0027928,58.8308831,20.68006053,9.639626758,19.846631074,2.1894646746,1.42485921215,5331975,166.524855778,37.647960759,21.23047815022458,1.469439378926174,159.77340347050907,18672.89255191747,4221.569943821485
EL VERGEL,71.0,90.0,10348932,292.3,36.4857895,31.0933029,9.559093429999999,4.329403116,8.532408545,0.9140102982,0.28656455976,1521156,36.446396571,8.0413482599,14.698680079466122,1.015566998,98.03782407115976,12468.83221724256,2751.059958912076
TAMBO DEL INCA,72.0,241.0,18275350,1105.0,110.0163309,83.951372,22.13585081,9.221785995,15.674655658,1.7551710079,1.13214615368,2470300,123.125122774,26.094036251200002,13.517116292937983,0.72828672526971,102.4566654914027,11142.545047420816,2361.451244452489
LAS PALMERAS,73.0,98.0,14882763,608.3,47.08771073,30.5910405,9.011800145,4.023541129,7.285910098,0.7405443353,0.59487320337,2436510,90.216921723,21.0018220379,16.37135645912715,0.755657485,97.79273440243303,14830.991570442218,3452.5434880650996
SAN FRANCISCO DE TANDA,74.0,506.0,157678112,5040.5,85.03042507,216.2611825,83.82044977,39.69739742,81.19054387,9.735294032,12.7473511677,40112283,1147.94543312,264.65549752100003,25.439347944724993,1.92397115256917,252.89854513837912,22774.435732963,5250.580250391827
ZONA DE PROTECCIÓN QUITUMBE,75.0,1.0,110551,4.199999999999998,0.3066584,0.5130486,0.1079042,0.03553692,0.03685177,0.004606472,0.002902078,11653,0.3040326,0.05459552,10.540718763285724,0.4606472,69.09709523809526,7238.87142857143,1299.8933333333339
COCHAUCO,76.0,39.0,3976164,169.4,28.4617133,8.67581289,1.1681078382,0.34820166094,0.34616474092,0.040016151172,0.0203296132894,171015,4.42437006884,0.826529171161,4.30100527677978,0.102605515825641,12.00095235501771,2611.788706517119,487.91568545513576
COMUNA SORIALOMA,77.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JERUSALÉN,78.0,8.0,1717642,82.89999999999999,3.2184011,3.0095358,0.83997056,0.349516822,0.582575682,0.066593947,0.0611582949,474485,20.487405232,5.139998362,27.62421494711262,0.8324243375,73.77357647768397,24713.395937273828,6200.239278648975
VALLE DEL SUR,79.0,351.0,37075623,2322.0,158.8935206,141.94154336,28.393405567,9.900261650000001,11.871266061,1.4440208498,1.65066621377,3719273,165.871307116,31.64865172,10.031585881826825,0.411401951509972,71.08812290137811,7143.467145391904,1362.9910301464256
EL TABLÓN,80.0,1.0,95396,3.5,0.750486,0.1643639,0.05046601,0.01788574,0.01679844,0.0005039532,3.527673e-05,4373,0.1213946,0.02077399,4.58412713387948,0.05039532,1.007906571428572,3468.4171428571426,593.5425714285714
COLLAS,81.0,57.0,12679870,185.0,7.3103874,22.7560157,10.22378995,5.16168513,11.54812379,1.308373359,0.5818416143,3891970,55.30723541,13.026210336,30.69408124921856,2.295391857894737,314.50898070270273,29895.80292432432,7041.194776216217
SAN SEBASTIÁN DE PACHIJAL,82.0,3.0,349248,15.4,2.5345802,0.36263863,0.06955102,0.019739436,0.013490768,0.00065646099,0.000106724403,6561,0.15753419,0.024500126,1.878559852666132,0.021882033,0.693015603896104,1022.9492857142858,159.09172727272727
LOS PUENTES,83.0,1.0,40048,1.4,0.9904043,0.00941894,0.0001528899,1.786565e-05,6.034482e-06,6.034481e-07,1.267241e-07,21,3.34602e-05,3.044537e-06,0.051827905437884,6.034481e-05,0.009051721428571,2.390014285714286,0.217466928571429
CARTAGENA,84.0,4.0,786819,34.3,3.3557222,0.5361775,0.074190856,0.02004755,0.013861977,0.00116944999,0.00059909272,11296,0.23871849,0.033847976,1.435697085436545,0.02923624975,1.746626005830904,695.9722740524782,98.68214577259475
PALUPE,85.0,1.0,24752,1.4,0.9149294,0.06636148,0.01326036,0.003456323,0.001992432,5.977296e-05,1.673643e-06,248,0.007628259,0.0009904682,1.003637270079929,0.005977296,0.119545928571429,544.8756428571429,70.74772857142858
BRISAS DE ALAMBI,86.0,2.0,1112614,50.4,1.4817204,0.3962128,0.07381654,0.0236613,0.02458908,0.002458908,0.001549112,40811,1.2159092,0.2316734,3.667988814234671,0.1229454,3.07363492063492,2412.518253968254,459.6694444444445
MIRAFLORES,87.0,11.0,1290262,49.699999999999996,9.3454034,1.346464657,0.19896426042,0.058210515697,0.0509573758162,0.00480819828163,0.0012268643829,20953,0.34486450841,0.0557847849861,1.623945015677015,0.043710893469364,2.46854000583501,693.8923710462777,112.24302814104628
LA PERLA,88.0,8.0,536289,23.1,7.5448339,0.4102534108,0.033084675232,0.0072524357685,0.00457582002119,0.000453946618119,9.7920250245e-05,3401,0.0313755780052,0.00409577801388,0.634106622774893,0.005674332726488,0.423897187206926,135.82501300952381,17.730640752727272
PUCARÁ,89.0,6.0,185563,7.7,2.5843679,2.0835184,0.62919106,0.2655488,0.43737393,0.043737397,0.00129174326,24335,0.83450019,0.18891563,13.114053838115538,0.728956616666667,16.775886493506494,10837.664805194805,2453.4497402597403
LA LAGUA,90.0,6.0,293542,12.599999999999998,5.4393892,0.492248475,0.048666606727,0.0116909336116,0.008004746154,0.0009360638644,0.000146837856864,2702,0.041913621012,0.00603367993303,0.920369702864684,0.015601064406667,1.165379816380952,332.6477858095239,47.88634867484127
LAS PALMAS,91.0,2.0,164210,7.0,1.611109,0.29169134,0.0569440799,0.01915170565,0.021103924482,0.0021103934481,0.0002586393861,6454,0.19718569028,0.038492886804,3.930050855487838,0.105519672405,3.694848372857143,2816.9384325714286,549.8983829142858
TANDAYAPA,92.0,3.0,364829,15.4,2.6901343,0.25918546,0.034340873,0.0096487205,0.0066906923,0.000233894122,5.93513396e-05,3286,0.062309397,0.008853567,0.900704510571468,0.007796470733333,0.385398309090909,404.606474025974,57.490694805194806
LA ARMENIA,93.0,14.0,2435995,94.49999999999999,11.1842597,2.49201533,0.2292742,0.055912655,0.038537864,0.00347453406,0.00166966765,40178,0.588895575,0.0823455107,1.649343661511759,0.024818100428571,1.766844074074074,623.1699206349207,87.13810656084658
NANEGALITO CENTRO,94.0,32.0,5295939,1102.9,27.6635354,3.926634805,0.29300958689,0.06914694483,0.0476735967036,0.00433551148032,0.01543432371363,68105,3.25420267955,0.452973801271,1.285977310501499,0.013548473376,1.399430928790461,295.0587251382718,41.07115797180161
SAN FRANCISCO DE ALASPUNGO,95.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUAMACUCHO,96.0,2.0,221626,10.499999999999998,1.873592,0.11076781,0.011830511,0.002504227,0.0013055224,0.00010358631,1.83628531e-05,1373,0.022526886,0.0031902097,0.619528883114989,0.0051793155,0.174884315238095,214.54177142857145,30.382949523809526
SAN FRANCISCO,97.0,1.0,50698,2.1,0.9611229,0.03696498,0.001537113,0.0002573311,0.0001177208,1.177207e-05,3.708204e-06,123,0.0007876088,8.813509e-05,0.242779188630771,0.001177207,0.176581142857143,37.505180952380954,4.196909047619047
EMAAP,98.0,16.0,13038190,352.0,6.1285302,7.3927707,1.434535171,0.48631787,0.557845275,0.0672734305,0.2124196052,1256617,21.93728176,4.018009484,9.637970429388917,0.420458940625,60.346478749999996,6232.182318181818,1141.4799670454545
CARCELÉN BAJO,99.0,116.0,25449295,835.6,56.3753574,41.11146941,9.465204365,3.6499436524,5.3980232981,0.59140044827,0.505231991248,3565822,64.543747887,12.8352602583,14.011477277725309,0.509827972646552,60.46337856007659,7724.239814145524,1536.053166383437
PAREDES,100.0,481.0,128752702,7071.4,83.95726658,189.3726365,79.95215357000001,39.91597662,87.80197138,10.201697674,23.1988841446,36921678,1979.42125323,465.739328871,28.676430012764374,2.120935067359667,328.0663538280963,27991.928800944654,6586.239342577142
BARRIO CENTRAL,101.0,407.0,74172593,2775.0,59.72093464,152.6595813,69.72447247,36.23160959,88.66339203,10.278999827,10.6475098429,23901803,898.66025398,222.037948231,32.22457482507328,2.525552783046683,383.69404839279275,32384.15329657658,8001.36750381982
JESÚS DEL GRAN PODER,102.0,145.0,13180944,522.9,33.26211334,46.4034177,19.13274924,10.61690389,35.58482029,3.746075997,1.3085637989,3944115,149.56492326,38.52199022,29.922858432485107,2.583500687586207,250.25125241920063,28602.968686173263,7366.989906291835
CENTRAL,103.0,83.0,7736472,302.4,22.72447678,28.1726403,10.42821213,5.46491993,16.20975208,1.69471131,0.5940412448,2117452,77.22476439,19.763808816,27.369742875111847,2.041820855421687,196.4422105820106,25537.28981150794,6535.651063492063
CASPIGASI DEL CARMEN,104.0,45.0,9102268,364.7,30.2827615,11.68737657,1.7762352975,0.5755488871,0.6780767051,0.073844674513,0.0609021179991,409721,9.8828616293,1.79666941146,4.501311405677621,0.164099276695556,16.699237180998082,2709.8606057855773,492.6431070633397
SAN MIGUEL DE ZAMBIZA,105.0,86.0,9778519,552.5,15.83446221,28.1944655,12.6229762,7.0349953,22.31310043,2.414575246,1.8139793104,3456594,188.33790715,48.79414105,35.34884865227745,2.807645634883721,328.3220471312217,34088.30898642534,8831.51874208145
ZONA DE PROTECCIÓN SAN ANTONIO,106.0,1.0,1343128,59.0,0.6174803,0.334134,0.03435412,0.008273439,0.005758131,0.0007197664,0.006369933,46069,0.8278626,0.1202565,3.429972954913067,0.07197664,10.796496610169493,1403.1569491525424,203.82457627118643
JOSÉ TERÁN,107.0,327.0,74305923,3016.0,71.55642643,125.95718,50.519340480000004,24.91115905,54.05589117,6.243037347,8.8093649866,21093381,786.7592764,185.210111905,28.387213398909118,1.909185733027523,292.08769849469496,26086.18290450928,6140.918829741379
YANAYACO,108.0,2.0,1418155,37.1,0.8182041,0.7741526,0.187091,0.07860293,0.1419495,0.014517743,0.008981422,170066,1.030868,0.1692036,11.992089131675646,0.72588715,24.208684636118598,2778.6199460916437,456.0743935309973
