barrio,id_barrio,number,rc_usd,night,d-none,d-sli,d-mod,d-ext,d-com,collapsed,fatalities,losses,homeless,injured,str_lr,col_lr,occ_lr,hom_lr,inj_lr
El Bosque,215.0,762.0,209940178,3277.0,737.4392508,22.852677634,1.3423840128,0.24353390816,0.12214586747,0.013244063754,0.0056130944584,492056,1.3782107429,0.16312651846,0.234379124787461,0.001738066109449,0.171287594092157,42.05708705828501,4.977922443088191
Fonaviemcali,695.0,374.0,29277908,2355.0,323.2012683,43.4288683,5.092102549,1.299283567,0.978473543,0.1079000716,0.0871715974,404346,14.984676298,2.266998132,1.381061156901694,0.028850286524064,3.701554029723992,636.2919871762208,96.26319031847133
Metropolitano del Norte,506.0,693.0,107157630,7737.0,601.4509313,78.22873231,9.186221605,2.348658194,1.785441599,0.1996693661,0.2988489832,1443681,49.477251614,7.138954558,1.347249372778238,0.028812318340548,3.862595104045496,639.488840816854,92.27031870233941
La Campiña,213.0,307.0,84559278,2262.0,297.3125929,8.9869265498,0.551355221,0.09962827986,0.04949230513,0.0053743615962,0.0032788916248,165729,0.8560916136,0.10232952829,0.195991999811898,0.001750606383127,0.144955421078691,37.84666726790451,4.523851825375774
Vipasa,294.0,1969.0,333880553,7830.0,1776.619869,161.81789198,20.4999694566,5.5461623722,4.5161274867,0.48439412599,0.19934337349,3859209,43.1358058788,6.8206269843,1.155865046774858,0.024601022142712,2.545892381736909,550.9042896398468,87.10890145977012
San Luis,601.0,1724.0,143730989,11749.0,1476.4434923000001,206.57173511,27.460008043000002,7.461634953,6.063111828999999,0.6773796042,0.52969966337,2285912,95.498599882,15.240593442,1.590409649522273,0.039291160336427,4.508465940675802,812.8232179930206,129.7182180781343
Flora Industrial,420.0,479.0,343252420,1438.0,419.23182529999997,51.17055594,5.905475373,1.52301018,1.169136224,0.1318634041,0.042557043086,4542106,8.524991252,1.30096349,1.323255256696478,0.027528894384134,2.959460576216968,592.8366656467315,90.47034005563282
Villa del Sol,595.0,116.0,73987203,4365.0,98.28160390000001,15.28406251,1.772845047,0.41094457,0.250539883,0.0282062166,0.1583810034,1047852,25.530176660000002,3.382038202,1.416261607852037,0.024315703965517,3.628430776632303,584.883772279496,77.48082936998854
Urbanización La Merced,293.0,1186.0,139758053,4403.0,1028.1612216,135.60406786000001,15.339666188999999,3.924690343,2.970339705,0.3246318192,0.14876682447,1785204,25.920849636,4.02226032,1.277353341571305,0.027371991500843,3.378760492164433,588.7088266182149,91.35272132636838
La Paz,214.0,116.0,25035357,472.0,112.1957149,3.52438813,0.2205530392,0.039705675,0.01963747576,0.002132918316,0.0009334903174,64957,0.2476950517,0.0297165004,0.259460370169029,0.001838722686207,0.197773372330508,52.47776519067797,6.295868728813558
Petecuy II,606.0,1155.0,60338940,6567.0,1002.2809596,127.78421877,16.659132337,4.528640328,3.747040687,0.40661866,0.25112060313,859914,48.27235771,7.775231894,1.425138711126328,0.035205078787879,3.823977510735496,735.0747329069591,118.39853653114055
Los Parques Barranquilla,594.0,1145.0,148888009,10032.0,986.7772496,133.81476608,16.683066833,4.36623535,3.3586715249,0.37553057777,0.36208029614,2005290,61.5766262,8.987757111,1.346844758927988,0.032797430372926,3.609253350677831,613.8020952950558,89.59088029306221
Chiminangos II,504.0,140.0,106286029,9750.0,116.1301723,19.9958456,2.782092955,0.679441506,0.412451987,0.0503391224,0.494934824,1780911,75.83785954,10.121326926,1.675583043719174,0.035956516,5.076254605128205,777.8242004102564,103.80848129230769
Olaya Herrera,418.0,776.0,77025170,4069.0,676.7296155,83.40291934,10.643011264,2.873858761,2.350597538,0.2593567083,0.155502501391,1044940,29.303953843,4.6991768624,1.356621755925014,0.033422256224227,3.821639257581715,720.17581329565,115.48726621774391
Chipichape,218.0,116.0,186167170,1485.0,112.4794896,3.271805298,0.195476636,0.03548455488,0.01774424809,0.0019615692603,0.0009818398693,292369,0.2293309219,0.02713585854,0.157046367534872,0.001691007983017,0.066117162915825,15.443159723905724,1.827330541414141
Torres de Comfandi,598.0,1537.0,228752626,15993.0,1321.8377771,183.64445672,21.791087093,5.567309601,4.159357864,0.45684623788,0.68701352875,3032349,108.29708972,15.459456555,1.32560170209519,0.029723242542615,4.29571392953167,677.153065216032,96.66389392234102
Chiminangos I,505.0,155.0,38056289,4530.0,123.48024319999999,25.99960493,3.918633098,0.988870143,0.612638381,0.0790427239,0.33496895192,809719,47.57526116,6.459564594,2.127686768330219,0.050995305741935,7.394458099779249,1050.226515673289,142.59524490066227
Petecuy III,609.0,932.0,45453276,4295.0,800.8971666,109.72890909,14.340387750000001,3.871670165,3.161878509,0.3525873193,0.18404628593,700704,33.3511763,5.337359451,1.541592133636996,0.037831257435622,4.285128892433061,776.5116717112921,124.26913739231665
Evaristo Garcia,415.0,315.0,78278137,1519.0,274.80524,33.86683184,4.27767772,1.139742322,0.910507957,0.1007680967,0.05943464438,1060393,11.00898065,1.743514101,1.354647615561036,0.031989871968254,3.912748148782093,724.75185319289,114.78038847926267
La Isla,413.0,1069.0,39879964,7216.0,947.1610602,102.00246792,13.168705817,3.614458041,3.053315368,0.326289245,0.23196621861,525477,47.26043069,7.64898549,1.317647846041348,0.030522847988775,3.214609459672949,654.939449695122,106.0003532427938
Jorge Eliécer Gaitán,602.0,2514.0,232810514,14017.0,2185.6222365,278.66706088,34.177921302,8.826061448,6.706735447,0.7210994112,0.49276869071,3126109,94.067478223,14.558083864,1.342769819774144,0.028683349689737,3.515507531640151,671.0956568666619,103.86019736034815
Prados del Norte,211.0,1386.0,579321580,9088.0,1248.5353356,118.844208534,12.8613958087,3.26216997635,2.49689580192,0.275296437909,0.180851088363,6199128,33.6580630544,4.96051428506,1.070066835161995,0.019862657857792,1.989998771599912,370.3572079049296,54.583123735255285
La Rivera I,607.0,813.0,36757928,4163.0,698.4984064,95.57210623,12.726587416,3.439421757,2.763467531,0.3045996981,0.17840914926,565404,33.171255771,5.230506314,1.538183021966881,0.037466137527675,4.285590902233967,796.8113324765793,125.64271712707183
Los Guayacanes,503.0,2454.0,197046512,12066.0,2134.8413736,268.45106002,34.514106604,9.133668259,7.059791688,0.7982244105,0.46801902343,2889776,84.131417506,13.017476504,1.466545227148608,0.032527482090465,3.878824991132107,697.2602147024697,107.885600066302
Petecuy I,605.0,1403.0,59349428,6415.0,1223.8903189,149.6784405,19.596675816,5.346438901,4.4881387127,0.4861339056,0.23398365565,854213,46.01322132,7.445516324,1.439294469317934,0.034649601254455,3.647445918160561,717.2754687451286,116.06416717069368
La Alianza,497.0,417.0,233555823,1275.0,368.7498096,41.42232006,4.742321466,1.194037167,0.891510698,0.0976369944,0.038782348514,3164665,7.119758663,1.0359269642,1.354993191798815,0.023414147338129,3.041752824627451,558.4124441568628,81.2491736627451
Guillermo Valencia,412.0,632.0,97745818,2525.0,550.9866219,68.55246718,8.464750887,2.234490124,1.761672917,0.1959129984,0.09295739775,1361401,17.381999319,2.723033244,1.392797583849793,0.030998892151899,3.681481099009901,688.3960126336633,107.84290075247524
Marco Fidel Suárez,414.0,250.0,14694167,1278.0,218.3771613,26.68896564,3.326824408,0.888753737,0.718296504,0.0784672462,0.04538475258,197754,8.65379833,1.376711592,1.345796062290854,0.03138689848,3.551232596244131,677.1360195618154,107.72391173708918
Paseo de Los Almendros,596.0,1150.0,70478491,3156.0,982.6217801,142.54757093999999,17.215108419,4.391264254,3.224290882,0.3666922398,0.12613699282,1046178,21.522446126,3.268071179,1.484392866642017,0.031886281721739,3.996736147655259,681.953299302915,103.5510512991128
Santa Mónica,210.0,1116.0,717657799,3105.0,1074.3287991,38.87237692,2.2183312854,0.3914377272,0.18905642249,0.0219849297148,0.004271587979,1367238,0.9521945174,0.10630287012,0.190513954215157,0.001969975780896,0.137571271465378,30.666490093397748,3.423602902415459
San Vicente,209.0,1512.0,1241925985,2982.0,1454.7774714,53.308198787,3.0940935688,0.55044676679,0.26978880563,0.031463825922,0.0038109857393,2207071,0.8689674017,0.09762371495,0.17771360323448,0.002080940867857,0.12779965591214,29.140422592219988,3.273766430248156
Los Andes,502.0,1085.0,104347940,9236.0,930.0390417,132.00729612,15.906243113,4.054790585,2.992600012,0.3407242658,0.37523890688,1543801,63.363890955,9.465818449,1.479474322762093,0.031403158138249,4.06278591251624,686.0533884257254,102.48828983326116
Ignacio Rengifo,411.0,369.0,52874103,2163.0,320.6732568,40.7771838,5.149075678,1.354685964,1.045794389,0.1177400274,0.089910431768,781765,15.874322676,2.4128872054,1.478540099011014,0.031907866504065,4.156746729912159,733.9030363384189,111.55280653721684
El Sena,501.0,1482.0,486420896,8354.0,1298.8759055,155.79635069,18.770963021,4.843860759,3.712910445,0.41716754644,0.30223489179,6705873,54.342603473,8.225939719,1.378615319099704,0.028148957249663,3.617846442303089,650.4980066195834,98.46707827388077
Popular,410.0,191.0,35402395,754.0,169.8492307,17.91114276,2.189088887,0.582050424,0.468486705,0.0510442275,0.02024483955,441539,4.374641044,0.689879607,1.247200024942263,0.026724726439791,2.684991982758621,580.1911198938992,91.49596909814322
Bolivariano,417.0,393.0,106835407,1415.0,344.3934532,40.89660403,5.16503319,1.395873524,1.149036963,0.126691383,0.049590858148,1313872,9.866882824,1.5911373368,1.229809569928148,0.032236993129771,3.504654286077738,697.3062066431095,112.44786832508834
Los Andes B - La Riviera,597.0,941.0,100678359,6138.0,802.0317745,118.26715163,14.370879245,3.655886753,2.674316844,0.3093902028,0.25860892277,1511892,43.040968331,6.463402465,1.501704903813095,0.032878873836344,4.213244098566308,701.2213804333659,105.30144126751385
Manzanares,405.0,322.0,156377624,1830.0,283.8552185,32.40611445,3.899926627,1.026141911,0.812598186,0.0908222762,0.07905871001,1889313,13.02483482,1.89094271,1.208173789097117,0.028205675838509,4.320148087978143,711.7396076502732,103.33020273224044
Unidad Residencial Bueno Madrid,419.0,68.0,18044454,773.0,59.736420100000004,6.887107739999999,0.918312578,0.250911651,0.207247906,0.0223812953,0.031529286608,250612,5.389482851,0.8446783551,1.38886008319824,0.032913669558824,4.078821035963778,697.2164102199224,109.27274968952135
Salomia,406.0,993.0,168109933,6728.0,881.1878672,95.05040318,11.48249641,2.97408243,2.305166917,0.2514503336,0.19568887351,2019015,38.476904781,5.9238845932,1.201008763357717,0.0253222893857,2.908574219827586,571.8921638079668,88.04822522592153
Sultana - Berlín - San Francisco,408.0,273.0,53075929,1541.0,236.4080979,30.60925628,3.964508887,1.090403735,0.927727169,0.1020799291,0.07083307275,733239,12.54149073,2.043218419,1.381490488274395,0.037391915421245,4.596565395846853,813.8540382868266,132.59042303698897
Alfonso Lopez I,701.0,2287.0,179079504,12403.0,2041.621505,205.39782229,26.503663532,7.281358039,6.195650736,0.6541165751,0.348936614108,2091279,76.11640155399999,12.3698895597,1.167793389578793,0.028601511810232,2.813324309505765,613.6934737885995,99.73304490607111
Sector Patio Bonito,196.0,659.0,22795216,4811.0,626.4554691,28.7835512,2.74217574,0.6193459469,0.3994707957,0.04158066632,0.029187606876,102324,7.803013216,1.1007460957,0.448885214989874,0.006309661050076,0.606684823861983,162.19108742465184,22.879777503637495
Santander,402.0,766.0,293934998,1374.0,664.8914192,84.76015993,10.932306919,2.970069365,2.446026332,0.2679156404,0.04807880728,4702875,10.50500963,1.734556829,1.599970932423454,0.034975932167102,3.499185391557496,764.5567416302765,126.24139949053857
Fepicol,798.0,702.0,135954740,4460.0,620.8946315,69.2879755,8.081589383,2.092418154,1.643395485,0.1784998429,0.13923978569,1718473,25.986267251,4.061788849,1.26400379822116,0.025427328048433,3.121968289013453,582.6517320852018,91.07149885650225
Fátima,407.0,138.0,15618114,636.0,118.2770871,16.56023019,2.093192139,0.575514897,0.493971266,0.055314852,0.02857880531,249186,5.31102896,0.884630349,1.595496546762458,0.040083226086957,4.493522847484277,835.0674465408804,139.0928221698113
Las Delicias,404.0,707.0,154304915,4184.0,615.6929835,77.41533813,9.497730941,2.477705616,1.916254487,0.2136026952,0.15521829847,2094598,27.628513227,4.1737056562,1.357440856722179,0.030212545289958,3.70980636878585,660.3373142208412,99.75395927820267
Industria de Licores,423.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Base Aérea,711.0,124.0,243580724,0.0,111.563237,10.82920636,1.123412598,0.277840523,0.206301073,0.0226823125,0.0,2506119,0.0,0.0,1.028865708059768,0.0182921875,0.0,0.0,0.0
Versalles,208.0,326.0,439285034,1543.0,313.7702997,11.357911506,0.6892018402,0.12291606409,0.05967210714,0.006899043065,0.0027840155386,800747,0.5309163197,0.06329863221,0.182284172383557,0.002116270878834,0.180428745210629,34.40805701231367,4.102309281270252
Aguacatal,199.0,1995.0,282895391,17305.0,1854.0475011,122.14272472,13.3058629756,3.23823865786,2.26567219538,0.2387615535,0.125778000727,982206,29.673534575,4.22712215,0.347197481170097,0.011967997669173,0.726830400040451,171.4737623519214,24.427172204565156
Granada,207.0,902.0,583652832,3923.0,854.6431927,42.898030218,3.3651866711,0.69357309386,0.40001750379,0.045274305924,0.0160327222175,2187520,3.2712214703,0.40429833315,0.374798185094764,0.005019324381818,0.408685246431303,83.38571170787662,10.30584586158552
El Piloto,314.0,370.0,68347623,671.0,355.8464546,12.749904737,1.0237154009,0.2268946526,0.15302856203,0.017026977358,0.0031369504264,299223,0.7841054714,0.11484124334,0.437796053966378,0.004601885772432,0.467503789329359,116.85625505216096,17.114939394932936
Alfonso Lopez II,702.0,1110.0,113101045,7239.0,984.0402111,106.23665297,13.310348227,3.546416844,2.866384947,0.3084397323,0.22093612053,1450610,44.313546373,6.985920752,1.282578714341154,0.02778736327027,3.052025425196851,612.1501087581158,96.50394739604918
Porvenir,403.0,890.0,182760091,2462.0,787.671385,85.87648586,11.033420363,2.979747023,2.438950921,0.2647862362,0.08731581928,2082055,18.367703778,2.943382389,1.139228649315489,0.029751262494382,3.546540181965881,746.0480819658814,119.55249346060114
San Marino,709.0,593.0,25911538,2339.0,530.7870599,52.00106462,6.810686096,1.855128876,1.546053835,0.1627820894,0.062115580964,315091,14.153716258,2.2744238236,1.216026291941551,0.02745060529511,2.655646898845661,605.1182666951689,97.23915449337323
La Esmeralda,416.0,505.0,94190831,2589.0,438.9988886,56.32146906,6.680455898,1.710449465,1.288738038,0.1424634319,0.08769024056,1410862,16.186600154,2.500946291,1.497876116511423,0.028210580574257,3.387031307840865,625.2066494399382,96.59892974121283
Jorge Isaacs,401.0,671.0,179428880,1806.0,595.6578506,63.99066323,7.772631032,2.016177704,1.562675065,0.1699185363,0.057106596958,2131265,11.563734185,1.77934062,1.187805034494643,0.025323179776453,3.162048558028793,640.2953590808416,98.5238438538206
San Nicolás,312.0,2286.0,907974053,3484.0,2085.2325012,175.6394561,17.9819120078,4.2515808715,2.8945786625,0.328504131624,0.059321249867,8594427,12.713630203,1.8328329184,0.946549866021937,0.014370259476115,1.702676517422503,364.9147589839265,52.60714461538462
Los Pinos,708.0,484.0,38393754,2408.0,426.1925998,49.29729759,5.884162523,1.498197495,1.12773894,0.121394707,0.07031384108,482480,13.718801729,2.075387755,1.256662323583409,0.025081551033058,2.920010011627907,569.7176797757476,86.18719912790698
Vista Hermosa,102.0,1436.0,63917532,11539.0,1347.0018853,78.26117617,7.742941386,1.7918126429,1.2021974774,0.12609064203,0.113470654524,363366,26.06290227,3.7345711856,0.568491201329921,0.008780685378134,0.983366448773724,225.86794583586098,32.36477325244822
Las Ceibas,710.0,1571.0,124136470,7717.0,1385.4242942,158.41789515,18.754020118,4.785777727,3.618026667,0.3964325152,0.23440786709,1527085,44.167078184,6.590485885,1.230165972046559,0.02523440580522,3.037551731113127,572.3348216146171,85.40217552157574
El Hoyo,313.0,246.0,91619886,458.0,224.5516587,18.92892276,1.82347757,0.419344268,0.2765969199,0.03145272835,0.007059587117,714942,1.45768257,0.1974952874,0.780334424925595,0.012785661930894,1.541394567030568,318.27130349344975,43.121241790393015
Juanambú,205.0,333.0,364252553,1652.0,306.2918046,23.778170486,2.1582990093,0.4776876877,0.29403677469,0.033447335399,0.010732399896,1395438,2.092462859,0.2716377788,0.38309633697903,0.010044244864565,0.649661010653753,126.66240066585956,16.442964818401936
Parque de la Caña,797.0,122.0,29936969,302.0,111.0079321,9.33031976,1.133668824,0.296472414,0.231605342,0.0248067634,0.00760683259,191450,1.588171387,0.246267692,0.639508926514932,0.020333412622951,2.518818738410596,525.8845652317881,81.54559337748344
Puerto Nuevo,704.0,440.0,9465803,1022.0,390.0028817,40.58073277,6.033923232,1.764646251,1.617824095,0.1636345055,0.020297846654,129214,7.887861182,1.368571905,1.365064285074687,0.037189660340909,1.986090670645793,771.8063778864971,133.9111453033268
Industrial,809.0,907.0,398985088,2769.0,797.9567834,93.34332789,10.868923818,2.761954513,2.069011219,0.2330591114,0.08822184571,4470462,16.961379431,2.634339219,1.120458444847195,0.02569560213892,3.18605437739256,612.5453026724449,95.136844312026
Alfonso Lopez III,703.0,2247.0,226866214,12471.0,1986.3498163,221.0430026,27.035710866,7.055647457,5.515867579,0.5931368966,0.362576074948,2786598,73.265487067,11.3745163535,1.22830023035407,0.026396835629729,2.907353660075375,587.4868660652714,91.20773276802183
San Pedro,311.0,563.0,848769243,537.0,513.8543527,43.784667098,4.032911771,0.8492047253,0.4788637547,0.05569066942,0.005850135722,4258723,1.157630254,0.1457276849,0.501752691829625,0.009891770767318,1.089410748975792,215.5736040968343,27.13737148975791
Normandia,204.0,246.0,429201105,2058.0,228.5572843,15.517703847,1.3971158068,0.3195737035,0.20832190536,0.024079268828,0.009150155531,947537,1.677248158,0.2187822541,0.220767499009653,0.009788320661789,0.44461397137998,81.49893867832847,10.630818955296403
Terron Colorado,101.0,3757.0,303736256,24301.0,3457.0323806,261.941596682,27.215091914,6.4467162569,4.3642352856,0.47416985487,0.321572940363,1943449,67.772353906,9.7404221829,0.639847699954852,0.012620970318605,1.323290977173779,278.8870989095099,40.08239242376857
Centenario,206.0,190.0,297304520,1695.0,175.1185087,13.268127099,1.194799856,0.2610299517,0.1575346478,0.01777927135,0.01027499599,1494295,1.961062331,0.2476593091,0.502614246207225,0.009357511236842,0.606194453687316,115.69689268436578,14.611168678466075
Santa Rita,201.0,300.0,175640978,1271.0,277.1336514,20.661206706,1.644257539,0.3498489451,0.211036599,0.024130769794,0.008219770815,760853,1.576056142,0.2046550528,0.433186391484254,0.008043589931333,0.646716822580645,124.00127002360345,16.101892431156568
Santa Teresita,202.0,281.0,486839711,3167.0,260.0860611,18.792949988,1.5836299168,0.3375620666,0.19979710291,0.023294705243,0.013112247406,1306608,2.462904221,0.3106066075,0.268385679925691,0.008289930691459,0.41402738888538,77.76773669087466,9.807597331859805
El Troncal,810.0,1945.0,364056514,9483.0,1710.5178623,200.93887571,23.441802532,5.855713569,4.245729901,0.47657449324,0.287194564079,4350258,54.942020193,8.195719935,1.194940263626053,0.024502544639589,3.028520131593378,579.3738288832648,86.42539212274596
La Merced,308.0,251.0,509225707,811.0,232.6622794,16.253258436,1.540792183,0.3372650873,0.2064055937,0.02314054472,0.006676688981,2196656,1.287174839,0.1661958609,0.431371683933038,0.009219340525896,0.823266212207152,158.71453008631318,20.49270787916153
Barrio Obrero,910.0,1573.0,200446139,3176.0,1399.7023867999999,146.71807762,18.076477686,4.7583820355,3.7446806444,0.41108764087,0.091958981041,2355644,19.967757787,3.1694624869,1.175200568397295,0.026133988612206,2.895433911870277,628.7077388853904,99.79415890743074
Villa Colombia,815.0,1453.0,234666643,7286.0,1288.1642666,140.36214385,16.765048291,4.339520057,3.369021395,0.3707192427,0.216146747108,2917932,41.999351313,6.4586088299,1.243437164728738,0.025514056620785,2.966603720944276,576.4390792341477,88.64409593604172
Urbanización La Nueva Base,818.0,1134.0,162360589,8673.0,984.5502553,126.271829,15.97787609,4.145799986,3.054229696,0.3297400051,0.34950005759,2190924,60.333400948,8.860939056,1.349418353742253,0.02907760186067,4.029748156231984,695.6462694338752,102.16694403320649
La Base,817.0,1420.0,155380618,7752.0,1246.8449096,146.06792635,18.358141098,4.876870987,3.852137451,0.4315093835,0.274587961416,2089932,50.212459115,7.8348199566,1.345040062868619,0.030387984753521,3.54215636501548,647.7355406991744,101.06836889318886
Siete de Agosto,707.0,2001.0,190625674,11569.0,1760.4963596,203.10600563,25.467391924,6.70347393,5.226750469,0.5610763186,0.360377067238,2505347,71.775175352,11.1238313427,1.314275716345125,0.028039796031984,3.115023487233123,620.4095025672055,96.152055862218
Arboledas,203.0,392.0,519890136,4521.0,364.3660423,24.812748484,2.091023944,0.45290342944,0.27728138906,0.031099916955,0.020357158604,1744327,4.299264594,0.5362976918,0.335518355922326,0.007933652284439,0.450279995664676,95.09543450564036,11.862368763547888
Sucre,909.0,1916.0,262417263,3220.0,1767.4025459,129.62609129,13.456650761,3.2281391743,2.2865746224,0.24778062465,0.045191360528,1902975,11.525089126,1.7463388778,0.72517155497699,0.012932182914927,1.403458401490683,357.92202254658383,54.23412663975155
El Peñón,302.0,268.0,299584836,1585.0,247.7871585,18.010611688,1.631835829,0.3542915405,0.2161029282,0.02424457121,0.010643626705,1191828,1.967133193,0.2309212528,0.397826391154887,0.009046481794776,0.671522189589905,124.10934971608832,14.569164214511042
Urbanización El Angel del Hogar,706.0,667.0,72192939,3266.0,593.2479038,61.38769456,8.264909895,2.25386936,1.845621871,0.1951224577,0.09502874258,1065900,21.277252634,3.410383135,1.476459957040541,0.029253741784108,2.909636943661972,651.4774229638701,104.42079409063074
El Calvario,310.0,413.0,159861333,995.0,378.8904483,30.22672214,2.860503317,0.630753305,0.3915723588,0.04400256551,0.012425842545,1272444,3.06958912,0.4427709368,0.795967517332109,0.010654374215496,1.248828396482412,308.5014190954774,44.49959163819096
Municipal,808.0,581.0,90871414,2752.0,514.0358282,57.33237441,6.692184929,1.68524763,1.254364653,0.138074335,0.07488664754,1094598,14.892263091,2.241433732,1.204557049334052,0.023764945783133,2.721171785610465,541.1432809229651,81.44744665697675
San Antonio,303.0,887.0,118750526,3126.0,820.3678191,58.19448245,6.01259798,1.433049084,0.9920520107,0.10949807175,0.042493860842,793213,9.536602291,1.3935279085,0.667966132602076,0.012344765698985,1.359368549008317,305.0736497440819,44.57862791106846
Las Américas,811.0,610.0,68560105,4064.0,537.8051953,62.11574102,7.123287063,1.74083385,1.21492592,0.13444208086,0.108397633943,793352,21.104815347,3.086558577,1.157162571525568,0.022039685386885,2.667264614739173,519.3114012549212,75.94878388287401
Benjamín Herrera,807.0,764.0,69063204,3220.0,682.4990463,69.00649627,8.519390852,2.230365499,1.744698904,0.1882475958,0.084645623807,775660,17.977505938,2.7819397079,1.123116823963318,0.024639737670157,2.628746080962733,558.307637826087,86.39564310248447
Planta de Tratamiento,2199.0,119.0,97743750,2860.0,107.6812873,9.74940114,1.10619026,0.270639251,0.19248446,0.0206920588,0.0573515769,865411,11.21424429,1.505952182,0.885387303785075,0.017388284705882,2.005299891608392,392.1064437062937,52.65567069930071
Santa Rosa,307.0,471.0,186559517,1563.0,436.0943446,30.753049276,3.032322976,0.6833955057,0.4368867359,0.04809736198,0.014616723518,1119210,3.289788073,0.4370411773,0.599921094932069,0.010211754135881,0.935171050415867,210.4790833653231,27.96168760716571
Atanasio Girardot,812.0,1221.0,144178784,7701.0,1068.6918061,130.89240198,15.050151732,3.720373523,2.645253594,0.3014306614,0.233679021839,1802414,43.187969813,6.395678762,1.250123964301929,0.024687195855856,3.034398413699519,560.8098923905986,83.0499774315024
Bellavista,1909.0,743.0,328198730,6018.0,684.8272325,51.14516591,5.0882678128,1.1723384854,0.76699842738,0.082769406613,0.039657054047,1447555,8.524765101,1.1400096499,0.441060540915365,0.011139893218439,0.658973978846793,141.65445498504485,18.94333083914922
