#,,,,,,,,,,"generated_by='OpenQuake engine 3.15.0-gite09ae1ae50', start_date='2022-05-12T23:20:49', checksum=1168242191"
event_id,slight,moderate,extensive,complete,collapsed,fatalities,homeless,injured,losses,loss_type
0,1.62050E+04,2.00574E+03,5.88710E+02,5.18022E+02,5.56808E+01,3.19994E+01,6.31691E+03,1.02078E+03,2.21440E+08,structural
1,1.61672E+04,1.12068E+03,1.95784E+02,8.85167E+01,9.51247E+00,7.05306E+00,1.86160E+03,2.11921E+02,1.60523E+08,structural
2,1.72791E+04,1.51663E+03,3.28314E+02,1.94593E+02,2.07651E+01,1.48983E+01,3.32828E+03,4.50458E+02,2.01091E+08,structural
3,1.41175E+04,1.12967E+03,2.30012E+02,1.26271E+02,1.36862E+01,9.50737E+00,2.18776E+03,2.79243E+02,1.95125E+08,structural
4,1.70610E+04,1.41638E+03,2.83164E+02,1.47571E+02,1.57103E+01,1.01854E+01,2.52454E+03,3.12555E+02,1.89748E+08,structural
5,1.69515E+04,1.50147E+03,3.33695E+02,2.07522E+02,2.24933E+01,1.63285E+01,3.49906E+03,4.78296E+02,2.32792E+08,structural
6,1.46553E+04,1.02279E+03,1.91149E+02,9.50625E+01,1.03569E+01,7.71522E+00,1.82904E+03,2.21383E+02,1.90957E+08,structural
7,1.32523E+04,8.74043E+02,1.64239E+02,8.65208E+01,9.46684E+00,8.72962E+00,1.86667E+03,2.41999E+02,1.44884E+08,structural
8,1.59443E+04,1.38332E+03,3.24027E+02,2.36998E+02,2.50154E+01,1.55347E+01,3.24452E+03,4.83673E+02,1.66206E+08,structural
9,1.35711E+04,7.77889E+02,1.21441E+02,4.92126E+01,5.36929E+00,5.07379E+00,1.32891E+03,1.44622E+02,1.71301E+08,structural
10,1.54083E+04,1.64175E+03,4.34260E+02,3.37497E+02,3.62453E+01,2.05944E+01,4.11598E+03,6.22491E+02,2.36198E+08,structural
11,1.63769E+04,1.42730E+03,2.99244E+02,1.65669E+02,1.78200E+01,1.71117E+01,3.80569E+03,4.94209E+02,2.29736E+08,structural
12,1.79406E+04,1.49045E+03,2.93279E+02,1.52108E+02,1.63545E+01,9.79425E+00,2.45982E+03,3.04556E+02,2.07403E+08,structural
13,1.48860E+04,1.06639E+03,2.00104E+02,1.00884E+02,1.10302E+01,9.90132E+00,2.07014E+03,2.68419E+02,1.62846E+08,structural
