comuna,comuna_1,number,rc_usd,night,d-none,d-sli,d-mod,d-ext,d-com,collapsed,fatalities,losses,homeless,injured,str_lr,col_lr,occ_lr,hom_lr,inj_lr
6,,23223.0,1481322447,145955.0,21462.9708265,1546.59046179,153.55529339699999,35.8264664781,24.0568652157,2.66024407177,2.076108413529,10369143,404.400504187,57.3257295597,0.699992306445743,0.011455212813891,1.422430484415745,277.07204562159575,39.27630403871056
4,,11222.0,2781717665,52446.0,10530.7021458,612.54424086,57.223345767,13.0403757342,8.4898790031,0.93358854568,0.526853620687,16134968,112.728650453,15.7888891519,0.580036150869859,0.008319270590626,1.004563971870114,214.942322489799,30.105039758799528
5,,14702.0,1938502800,108834.0,13640.0950229,944.52335942,86.627525566,19.0642689436,11.6896851076,1.31384923808,1.361031043345,12405861,255.017742768,32.98810055,0.639971248969517,0.008936534063937,1.250556851117298,234.31808329014828,30.310473335538525
7,,12945.0,1437644456,68039.0,12167.9790994,684.71275431,66.440291606,15.4625235507,10.4054021512,1.11305549316,0.638532265957,7826919,144.584145408,20.6574021203,0.544426634187171,0.008598342936732,0.938479792408766,212.5018671761784,30.361119534825615
8,,18260.0,2661259503,94730.0,17184.752141599998,961.55350603,84.442451292,18.2406400041,11.0111875862,1.22568493104,0.78456732518,13533269,168.545644924,22.5725991522,0.508528735861124,0.006712403784447,0.828214214272142,177.9221417966853,23.828353375065976
9,,11397.0,1525212474,35186.0,10909.5176865,440.12185864,35.5160245746,7.4390038008,4.40542961915,0.487248444084,0.1781931480796,5649151,42.1624362602,5.63961618025,0.370384556478659,0.004275234220268,0.506431956117774,119.82730705451033,16.028011653072245
21,,22875.0,778100948,125655.0,21329.817754300002,1355.48159451,136.069342587,31.9768088706,21.6543821134,2.25049560943,1.329339664405,4666745,303.085781381,43.9014100214,0.599760844082827,0.009838232172372,1.057928187819824,241.2047124117624,34.938052621383946
13,,24971.0,1544601519,137416.0,23411.9450641,1375.19141307,133.029709955,30.6264211266,20.2074848423,2.13017684151,1.33075259013,9949301,302.576763624,43.1335739457,0.644133810195258,0.008530602865364,0.968411677046341,220.1903443732899,31.38904781517436
12,,10008.0,876211224,66262.0,9441.9324401,503.49975583,46.008321979,10.1819935269,6.3774344964,0.69324201917,0.527633167076,4509263,117.8831033,16.2219059903,0.514632005641496,0.006926878688749,0.796283189574719,177.9045354803658,24.481461456490905
14,,26271.0,1183724308,147875.0,24683.132518899998,1385.97051455,143.237889115,34.417097494400004,24.2422575138,2.51689096624,1.44274299171,7129060,349.996912893,51.6154585916,0.602256769619753,0.009580491668532,0.975650374782756,236.68430288622147,34.904790256365175
11,,14355.0,1485929811,98826.0,13507.465099,754.45601349,68.526576941,15.1302694418,9.4219331179,1.04339388384,0.848055230207,7480379,181.396928747,24.8903158735,0.5034140196411,0.007268504937931,0.858129672562888,183.55182719830813,25.18599950772064
10,,15435.0,2104735955,98743.0,14631.8403291,723.310164639,59.899306969,12.5954235688,7.354830249,0.79948668361,0.6440895481667,9750580,140.7520043432,18.0962748465,0.463268557022294,0.005179699926207,0.652288818616712,142.5437796534438,18.32664072035486
20,,8809.0,460253731,55925.0,8684.1454282,116.273751788,6.82592204633,1.1866361691,0.56827363858,0.0588719494563,0.03822707202453,543831,12.12950615848,1.445424954911,0.118158871716045,0.000668315920721,0.068354174384497,21.688880033044256,2.584577478607063
16,,13943.0,1230954787,93741.0,13097.417008,751.29759249,69.073413703,15.4567474857,9.7552413115,1.04355731914,0.832612917543,6621423,180.7921888095,24.974914821,0.537909528380221,0.007484453267876,0.88820571312766,192.86351629436427,26.642466819214643
15,,27726.0,1187313488,121236.0,26156.7625885,1387.31679189,132.158965639,30.1358907458,19.6259870302,2.01541404052,0.918585513672,6291738,228.430129526,32.2693454548,0.529913833075171,0.0072690400365,0.75768378507374,188.4177385644528,26.616966457817814
17,,16680.0,7917764287,159909.0,15814.8189627,789.561825017,57.7862558065,11.50830605634,6.32458003526,0.671527005099,0.8172551182351,32740481,178.4918352153,21.38257508863,0.413506637760933,0.004025941277572,0.511075122873072,111.62088138585071,13.371714593068559
18,,14744.0,1762480248,108465.0,14337.8367401,372.68061738,25.965091698,4.93549978343,2.58214349946,0.270856344544,0.20424716427774,3690602,54.0014783693,6.55650938714,0.209398177967231,0.001837061479544,0.188306978543991,49.787008131010005,6.044815735158807
22,,6109.0,3470137568,23621.0,5874.7153554,215.99062051159999,14.00161620249,2.75804762633,1.534372675,0.1746273060272,0.0718703634456,9060919,14.5721959194,1.82858533745,0.261111238709186,0.002858525225523,0.304264694321155,61.6916977240591,7.741354461919479
2,,19133.0,8582687257,109999.0,18371.9183595,688.5280157385,54.02542113111,11.518059672628,7.010201547977,0.7517769746176,0.54548943299511,16507146,115.48658453000999,15.064913667828,0.192330740542931,0.003929216404211,0.495903992759125,104.98875856145055,13.695500566212418
1,,7847.0,673344396,57956.0,7663.5241057,170.370002771,10.4297549354,1.81867078449,0.857508627012,0.0921985660526,0.0665424018566,906821,18.1800742074,2.11971037744,0.1346741999352,0.001174953052792,0.114815380386155,31.3687525146663,3.657447680033128
3,,9548.0,3765203981,31627.0,9235.3595629,287.497317774,19.5580611676,3.6811869697,1.903905651143,0.2129006884524,0.07578379147468,9221904,19.57740559891,2.4098068639,0.244924422672225,0.002229793553125,0.239617388543586,61.900925155436816,7.619460789515289
19,,18507.0,9611570190,102670.0,17817.4944784,638.1415991639,40.15992792646,7.427730716432,3.776266946924,0.42066233470639,0.26051865028811,22479701,57.34534244518,6.742858389831,0.233881668431404,0.002272990407448,0.253743693667196,55.85403958817571,6.567505980160709
