#,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.15.0-git0887e53562', start_date='2022-05-13T16:18:00', checksum=1779208469, investigation_time=None, risk_investigation_time=None"
loss_type,no_damage,slight,moderate,extensive,complete,collapsed_value,collapsed_ratio,fatalities_value,fatalities_ratio,homeless_value,homeless_ratio,injured_value,injured_ratio,losses_value,losses_ratio
structural,7.14972E+04,1.13932E+05,4.16149E+04,1.96844E+04,4.01515E+04,4.66830E+03,1.62726E-02,5.33321E+03,2.45425E-03,4.77373E+05,2.19679E-01,1.11197E+05,5.11710E-02,1.41797E+10,2.55686E-01
