NM_BARR,ID_BARR,number,rc_usd,night,d-none,d-sli,d-mod,d-ext,d-com,collapsed,fatalities,losses,homeless,injured,str_lr,col_lr,occ_lr,hom_lr,inj_lr
UNIÓN Y PROGRESO,12.0,208.0,26567631,1325.0,57.65458838,87.1015355,28.70558578,12.63684262,21.901441076,2.623297271,2.9275333735,5721775,251.82731155,55.702033727,21.53663779300111,1.261200611057693,220.9459149811321,19005.83483396226,4203.927073735849
MARTHA BUCARAM DE ROLDÓS,13.0,678.0,73630344,4120.0,221.54010359999998,283.2582866,83.53930883,34.890776435,54.771570737000005,6.5057185774,6.72955643521,13071583,618.11647122,131.145442784,17.752983760576335,0.959545512890856,163.3387484274272,15002.826971359224,3183.1418151456314
LAS ORQUIDEAS,14.0,461.0,56544529,3009.0,138.0786546,196.1117438,60.64572955,25.64206811,40.52182132,4.8667608598,5.56633555516,10855857,495.188630087,105.830854557,19.198775659577276,1.055696498872017,184.98954985576606,16456.916918810235,3517.1437207377867
LA DELICIA,15.0,602.0,70271109,3814.0,185.01020549999998,256.6534329,77.30933836,32.376058245,50.650997921,6.0306924082,6.49219271802,12889718,589.53483612,124.908420409,18.342841543818885,1.001776147541528,170.2200502889355,15457.127323544837,3274.9979131882537
LA MERCED,16.0,445.0,44440790,2543.0,161.9378782,177.6967312,50.8600106,21.179696995,33.325712019,3.9216493008,3.94695442262,7556848,362.573403072,76.584798096,17.00430588023647,0.881269505797753,155.2085891710578,14257.703620605585,3011.5925322847033
FLORIDA,17.0,478.0,56938305,3070.0,127.59718277,202.4375503,67.13739527999999,29.577173515000002,51.250677965,6.156573555800001,6.92514789875,12559627,596.05207899,132.139339872,22.05830938916696,1.287986099539749,225.57485012214985,19415.377165798047,4304.21302514658
SAN JUAN DE CHILLO,18.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESPEJO,19.0,105.0,13057137,804.1,32.5277874,41.5214519,13.41359493,6.007487318,11.529683421,1.2791789753,1.22853724531,2510033,136.426099481,30.40044599,19.223453191488936,1.218265690761905,152.78413696182068,16966.310095883597,3780.679764954608
ZONA DE PROTECCIÓN LA ECUATORIANA,20.0,3.0,238275,10.5,2.0934473,0.51974494,0.155595002,0.074721494,0.156491144,0.0156491044,0.00224453246,30632,1.277254244,0.3149501383,12.855735384139658,0.521636813333333,21.376499619047618,12164.326133333332,2999.525126666667
RUMIHUCO,21.0,87.0,12385730,652.0,20.10479149,36.2396623,12.92939084,5.949470705,11.776681901,1.3375100142,1.4359196555,2827842,133.6467359,30.200900156,22.831453780776584,1.537367832413793,220.2330759969325,20497.965628834358,4632.039901226994
LA CONCEPCIÓN,22.0,36.0,4577629,186.2,8.651405969999999,13.1718338,5.06910967,2.54466765,6.5629832,0.708659304,0.3424197012,1214322,45.32318017,11.289155573,26.527312879456773,1.968498066666667,183.89887282491944,24341.12791084855,6062.919212137487
CHINCHILOMA,23.0,4.0,666341,30.1,1.38682998,1.1494498,0.43882231,0.24242835,0.78246945,0.083862785,0.0870259137,182030,7.61568221,1.87229299,27.31787414128613,2.096569625,289.1226368770764,25301.26980066445,6220.242491694352
PATICHUBAMBA,24.0,40.0,1267054,52.5,21.4032349,10.5412242,3.16356071,1.511333399,3.38064685,0.3498661668,0.02923553151,152169,5.757410171,1.3868281226,12.009656930725873,0.874665417,55.68672668571429,10966.495563809523,2641.5773763809525
SAN ANDRÉS,25.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAN FRANCISCO,26.0,101.0,26082218,957.8,19.75575807,37.4523121,15.49822587,7.94325009,20.35045237,2.266345349,2.8059106194,7960376,270.34625937,65.727144486,30.520318648733408,2.243906286138614,292.9537084359992,28225.752700981415,6862.30366318647
SAN JUANITO,27.0,8.0,2985062,123.9,4.1779813,2.5738385,0.61532555,0.245895188,0.386959307,0.0431145254,0.07381735991,293201,10.18538508,2.204699218,9.82226397486286,0.5389315675,59.578175875706215,8220.649782082322,1779.4182550443904
COMUNA RUMILOMA,28.0,6.0,837178,756.0,0.5245813,2.3975535,1.2384127,0.63392659,1.205526,0.14386514,3.0580191,271156,239.481275,55.874145,32.38933799343211,2.397752333333333,404.4998809523809,31677.417328042327,7390.7599206349205
SAN CARLOS,29.0,518.0,153608974,4317.1,85.12204910999999,200.0779089,87.31962373,44.33873091,101.14170189,12.056583711,13.89032568,46778728,1232.34654942,294.229457627,30.45312160795014,2.327525812934363,321.7513071274698,28545.70312061337,6815.4422558430415
JACARANDA,30.0,639.0,164505922,2401.9,90.53800988,255.5245629,111.8817985,56.4107365,124.64490325,14.993802535,8.5683316752,50755982,707.2188729,169.847521142,30.85358925115133,2.346447971048513,356.73140743577994,29444.143090886377,7071.381870269371
COMUNA SAN JUAN BAUTISTA DE ANGAMARCA,31.0,2.0,67499,2.8,0.7991141,0.7145559,0.22398713,0.09798343,0.16435941,0.020176861,0.0042371407,12121,0.36727998,0.080989121,17.95788706426497,1.00884305,151.3264535714286,13117.142142857143,2892.4686071428578
BARRIO CENTRAL,32.0,360.0,50256435,3024.0,65.08045963000001,133.8148501,57.30559686,29.58388538,74.21522075,8.432880684,9.2373399039,15649431,887.20099926,219.428307231,31.139158758573426,2.342466856666667,305.46758941468255,29338.657382936504,7256.227090972221
SANTA  ANA,33.0,104.0,6337676,262.5,49.78036823,31.9307901,9.05071537,4.18492335,9.053202494,0.9293078741,0.23306165304,1559554,59.514672260000005,15.841684390400001,24.6076632080678,0.893565263557692,88.78539163428572,22672.256099047623,6034.927386819048
ANGAMARCA,34.0,82.0,10763752,420.0,14.16920957,28.4565543,12.80457863,6.93702886,19.63263039,2.145671611,1.0933421502,3406082,123.31924518,30.975300432,31.644005069630214,2.616672696341463,260.31955957142856,29361.72504285714,7375.071531428572
CERRO NEGRO,35.0,3.0,421579,16.799999999999997,1.12812223,1.1290803,0.32817433,0.14517392,0.26944917,0.031107089,0.0355917878,85098,3.049729,0.70159786,20.185576716093966,1.036902966666667,211.85587976190482,18153.148809523813,4176.177738095238
LA PRAGA,36.0,22.0,31407027,121.0,6.27885375,7.8391208,3.06885089,1.54086202,3.2723126,0.375476206,0.796286807,8083947,50.562315999999996,12.97131076,25.7392953594073,1.706710027272727,658.0882702479338,41787.038016528924,10720.091537190083
SAN JUAN LOMA,37.0,51.0,8889411,585.0,7.70143645,17.7675717,8.1872432,4.45230249,12.89144742,1.433396693,1.695187094,3058293,180.2048786,45.51175907,34.40377859195698,2.810581750980392,289.7755716239316,30804.252752136752,7779.787875213674
CURIQUINGUE,38.0,54.0,5594256,216.1,16.80949876,19.0656616,6.52199038,3.23703765,8.36581089,0.928793281,0.4313068504,1239745,42.73009757,10.186085124,22.16103099691474,1.719987557407407,199.58669615918558,19773.298273947246,4713.597928736695
LA PRIMAVERA,39.0,937.0,225189221,4111.7,110.35067159,370.2943432,173.19235934,88.54395647,194.61866507,23.628193048,15.5222752923,73842171,1275.51641728,305.718192562,32.79116606679715,2.521685490715048,377.5147820196026,31021.63137582995,7435.323407884817
ACOSTA SOBERÓN,40.0,268.0,47146671,1304.7,35.51773669,106.5165604,47.6633933,24.30945161,53.99288197,6.574156076,4.8671980954,15040846,389.72422012,93.93040446,31.902244177484608,2.453043311940299,373.05113017551923,29870.7917620909,7199.387174063003
SANTO DOMINGO,41.0,72.0,4447708,191.79999999999998,32.2050692,21.2306197,7.270662798,3.536178926,7.7574694033,0.78009569561,0.08661051582,617348,23.602654968,5.6476177009,13.880147034457051,1.083466243902778,45.156681866527634,12305.868075078208,2944.534776277372
LA GRANJA,42.0,130.0,47247040,967.0,20.33085409,51.0040004,21.68150651,10.972597480000001,26.01104678,3.016155973,3.196169597,14778412,275.2510198,65.9171601,31.279021056786497,2.320119979230769,330.52426028955534,28464.428107549124,6816.665987590487
LA MOYA,43.0,293.0,80760475,1455.2,39.789946310000005,105.7521619,49.70067252,26.57000807,71.18720861,8.203673916,5.4653323557,29665397,483.3087717,120.371546425,36.73256872793,2.799888708532423,375.5725917880704,33212.53241478835,8271.82149704508
INGA,44.0,10.0,5172673,91.0,4.310225,2.923124,1.03015544,0.514388419,1.222107587,0.1239736118,0.04909260382,1264392,15.07143291,3.817816006,24.44367979682861,1.239736118,53.947916285714285,16562.014186813187,4195.402204395605
COMUNA LA TOGLLA,45.0,6.0,880306,35.7,0.80129479,1.9147264,0.97055897,0.5578333,1.75558632,0.200735272,0.132882451,348267,13.4664856,3.57460459,39.56204934114013,3.345587866666667,372.21975070028014,37721.24817927171,10012.898011204481
LA MANDARINA,46.0,170.0,85187467,1330.1,20.16107461,65.9361614,31.37994558,16.2225401,36.300280990000005,4.373314537000001,4.9079896349,26299287,422.56805024,100.331712356,30.872249235604148,2.572537962941177,368.9940331478836,31769.645157506955,7543.170615442449
SANTA  ROSA,47.0,61.0,16939876,331.09999999999997,25.65979909,20.5881696,6.08956482,2.786751742,5.875714201,0.6460226017,0.3768164471,1874431,47.44729343,10.857335648,11.065199857387153,1.059053445409836,113.80744400483239,14330.200371488976,3279.1711410450016
ONTANEDA BAJA,48.0,208.0,57018340,990.4,41.01400828,83.1671103,31.80136409,15.59536986,36.42215257,4.217120871,2.9166461218,15300066,255.07189527,61.409402876,26.8335880257096,2.027461957211538,294.49173281502425,25754.432074919227,6200.464749192246
SOLIDARIDAD,49.0,646.0,73684470,3864.0,119.14848164,272.0933019,110.00151079999999,51.668831845,93.08784765,10.943863878,12.105180653,20374841,984.70868516,222.883813231,27.651472762508206,1.694096575541796,313.281072800207,25484.179222567287,5768.214628131471
ROJAS,50.0,201.0,44323061,979.1,27.79023356,73.5428661,34.15641541,18.08454312,47.42593777,5.373015716,3.057358456,14372105,299.51853265,73.443423967,32.42579511323077,2.673142147263682,312.2621239914207,30591.209544479625,7501.115715146562
SAN PEDRO DE EL VALLE,51.0,263.0,48228002,1768.6,56.98014257,105.1879591,40.00199341,19.20346954,41.626435300000004,4.810388138,4.2494078856,11873954,391.14124825,88.811157581,24.620455082757637,1.829044919391635,240.26958529910664,22115.868384597987,5021.551372893815
SAN ANDRÉS DE CONOCOTO,52.0,19.0,1416425,60.9,7.483337,6.8238458,1.94111814,0.883037643,1.86866167,0.197332216,0.0550587256,198255,7.23406464,1.679628338,13.996871433848094,1.038590610526316,90.40841642036125,11878.595467980294,2758.010407224959
MUYULLACTA,53.0,372.0,51130472,1930.3,81.61822762999999,154.277053,57.98076829,27.048540706,51.075403544,6.024132841,5.25256367466,13984615,453.22449529,103.994105313,27.350843078523013,1.619390548655914,272.11126118530797,23479.484810133137,5387.458183339378
TACURI,54.0,236.0,68442178,2743.7,45.14967025,96.6615688,37.60937837,18.0794277,38.49995522,4.729283791,8.750403975,19192542,713.66377169,168.250931204,28.0419798776176,2.003933809745763,318.9271412690892,26010.99871305172,6132.264139811205
COMUNA SAN PEDRO DEL TINGO,55.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAPALOMA,56.0,14.0,6941516,279.3,2.45488286,6.3583814,2.27458882,1.02681601,1.8853308,0.286534412,0.61162188,1482773,51.894507000000004,11.4592486,21.360940365120502,2.046674371428572,218.98384532760468,18580.203007518798,4102.84590046545
LA  PAZ,57.0,322.0,64576639,2055.1,46.21541881,111.554684,52.54816098,28.74888357,82.93284956000001,9.432171673,7.5394120207,24529467,709.75747801,181.030002311,37.985047755757975,2.929245861180124,366.8635112987203,34536.39618558707,8808.81720164469
ONTANEDA ALTA,58.0,119.0,10411283,336.7,39.03660821,44.1567469,14.35113773,6.740147955999999,14.71536049,1.596924936,0.4412845012,2215230,60.56085515,14.403674461,21.277205497186834,1.341953727731092,131.06162791802794,17986.59196614197,4277.895592812593
QUILLALLACTA,59.0,92.0,28858197,514.5,22.07347287,38.6348282,14.1970894,6.405288801,10.689319575,1.2286397633,1.15252700226,5862324,103.30424968,22.165378814,20.314241705150422,1.335478003586956,224.0091355218659,20078.57136637512,4308.139711175899
SAN MARTÍN DE PORRES,60.0,588.0,59695313,3056.0,161.66378815,229.8531716,79.85007092,37.90636142,78.72662224,9.10540638,7.7840941322,14729981,678.17107587,157.723720605,24.675271793631833,1.5485385,254.71512212696334,22191.461906740835,5161.116511943717
BIENESTAR SOCIAL,61.0,133.0,21641460,1258.0,30.85661305,55.1398296,20.08041149,9.279648825,17.643491428,2.0985899474,3.3963541345,6161236,296.31164593,68.228212904,28.469596912668504,1.577887178496241,269.98045584260734,23554.18489109698,5423.546335771066
SAN JUAN DE CONOCOTO,62.0,270.0,44935851,2038.1,52.04549056,104.2646204,41.41633099,20.81262691,51.46093858,5.90506313,6.0278442146,13125619,562.61578599,137.853151528,29.209681662557074,2.187060418518518,295.75802044060646,27604.915656248464,6763.8070520582905
PUEBLO UNIDO,63.0,946.0,99808669,5448.0,283.82939369999997,402.36675560000003,120.78534441000001,51.619828318,87.398630139,10.3232516556,10.3487695828,19416185,911.72615708,199.067861187,19.453404889550267,1.091252817716702,189.9553888179148,16735.06162041116,3653.962209746696
SAN ANTONIO,64.0,210.0,56691002,1495.7,32.59355178,80.4960344,34.93002577,17.976054780000002,44.00434084,5.110106479,4.9330319295,17108871,418.8680518,100.233276456,30.17916544333931,2.433384037619047,329.8142628535134,28004.81726282008,6701.429194089724
SAN JOSÉ DE CONOCOTO BAJO,65.0,640.0,137907109,3033.2,95.07395492,251.0054591,111.59742658,56.56397158,125.75918536,14.978317962,10.3648434806,42471856,879.10992813,209.025101567,30.797437978691267,2.3403621815625,341.71315708162996,28982.919956811285,6891.240325959383
CUNUNYACU,66.0,102.0,34181351,1346.8,16.97237168,42.7298063,16.44603302,7.94372651,17.9080625,2.271334436,3.331418609,9889954,349.26843916,85.674500494,28.933772418209756,2.226798466666667,247.35807907632906,25933.207540837542,6361.3380230175235
INGA ALTO,67.0,5.0,457566,8.399999999999999,2.9586306,1.01140207,0.380925421,0.1922410498,0.4568007617,0.04603252418,0.003499783158,54102,1.906668327,0.4898926824,11.823900161139553,0.9206504836,41.66408521428572,22698.43246428572,5832.055742857144
SANTA INÉS,68.0,522.0,166285943,2718.8,76.51191425,212.2133973,91.83035366,45.51547587,95.92887082,11.684782489,9.0486460993,49740439,765.40366295,181.803706075,29.9125940793439,2.238464078352491,332.81764378770043,28152.260664631453,6686.909889473297
SAN GABRIEL,69.0,749.0,214264467,3828.9,106.23543474,295.8713513,132.71204105,66.9564327,147.2247348,17.818674082,12.9222675407,66711975,1118.01900763,266.038440796,31.135342194874145,2.378995204539386,337.49294942934,29199.483079474525,6948.168946590404
USHIMANA,70.0,149.0,25114717,891.8,24.89561893,53.870095400000004,24.24010872,12.7681773,33.22599926,3.693897119,2.5900797057,7999460,267.07748234999997,65.226766318,31.851682038705125,2.479125583221476,290.43279947297606,29948.136616954474,7314.057671899529
EL VERGEL,71.0,90.0,10348932,292.3,23.43880141,31.1376703,12.25896476,6.376092264,16.78847315,1.8126441286,0.6262378312,2624382,68.30214623,16.557118029,25.358964618794,2.014049031777778,214.2448960656859,23367.138634964078,5664.426284296956
TAMBO DEL INCA,72.0,241.0,18275350,1105.0,67.73008139,89.91156720000001,31.76362033,15.56606246,36.02868064,4.044061759,2.7605152566,4596549,257.28615771,61.221202712,25.151630545648562,1.678033924896265,249.8203852126697,23283.815177375567,5540.380335927602
LAS PALMERAS,73.0,98.0,14882763,608.3,33.23295537,33.7177912,11.77144033,5.869864773,13.407950461,1.3721660289,1.07843705028,3743518,145.3546758,36.245088493,25.15337944656314,1.400169417244898,177.28703769192836,23895.2286371856,5958.423227519316
SAN FRANCISCO DE TANDA,74.0,506.0,157678112,5040.5,84.1400399,215.6633535,84.17255201,39.98182402,82.04222456,9.851280808,13.0635541427,40704264,1170.58869073,270.849276062,25.814784269770957,1.946893440316206,259.1717913441127,23223.662151175482,5373.460491260787
ZONA DE PROTECCIÓN QUITUMBE,75.0,1.0,110551,4.199999999999998,0.1388741,0.4940641,0.1794919,0.07611117,0.1114587,0.01393234,0.008777374,24070,0.7877935,0.1648363,21.77271123734747,1.393234,208.9850952380953,18756.988095238103,3924.6738095238106
COCHAUCO,76.0,39.0,3976164,169.4,23.6845368,11.48194914,2.157775769,0.7496587614,0.9260805956,0.10699062362,0.055421128957,331331,10.47243877,2.1468128816,8.332939987686522,0.274334932358974,32.71613279634002,6182.077195985832,1267.3039442739077
COMUNA SORIALOMA,77.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JERUSALÉN,78.0,8.0,1717642,82.89999999999999,2.17976842,3.062978,1.10978869,0.52829525,1.1191699,0.128135032,0.1136172154,716318,32.52574234,8.825227986,41.70358211498106,1.6016879,137.05333582629677,39234.91235223161,10645.630863691194
VALLE DEL SUR,79.0,351.0,37075623,2322.0,96.0731359,154.1445004,47.14593028,20.13566547,33.50074824,4.03481849,4.4902123781,7381240,394.90987671,86.21663615,19.90860691776872,1.149520937321937,193.37693273471146,17007.31596511628,3713.033425925926
EL TABLÓN,80.0,1.0,95396,3.5,0.5798746,0.2336592,0.09479886,0.04080563,0.05086169,0.001525851,0.0001068096,10111,0.3208356,0.06278957,10.598780864925494,0.1525851,3.051702857142857,9166.73142857143,1793.9877142857142
COLLAS,81.0,57.0,12679870,185.0,6.36573892,21.7344453,10.45562564,5.45948948,12.98470223,1.474343976,0.6576686161,4242403,60.95011095,14.646502027,33.4577819992442,2.586568378947368,355.4965492432433,32946.00591891892,7917.0281227027035
SAN SEBASTIÁN DE PACHIJAL,82.0,3.0,349248,15.4,2.5137339,0.3765054,0.07371895,0.021227816,0.014813859,0.00071880275,0.000116520408,6971,0.17056091,0.026790185,1.995917309095324,0.023960091666667,0.756626025974026,1107.5383766233767,173.96224025974027
LOS PUENTES,83.0,1.0,40048,1.4,0.9894301,0.01035869,0.0001815409,2.203276e-05,7.703733e-06,7.703732e-07,1.617783e-07,23,4.163109e-05,3.880833e-06,0.057516614541391,7.703732e-05,0.011555592857143,2.973649285714286,0.277202357142857
CARTAGENA,84.0,4.0,786819,34.3,3.3373985,0.54937492,0.077369395,0.021085751,0.014771394,0.00124038225,0.00063432795,11784,0.2528473,0.036118948,1.497739587248493,0.03100955625,1.849352623906706,737.164139941691,105.303055393586
PALUPE,85.0,1.0,24752,1.4,0.9107606,0.06923792,0.0140899,0.003723456,0.002188098,6.564293e-05,1.838003e-06,265,0.008276176,0.001087445,1.070205009033584,0.006564293,0.131285928571429,591.1554285714286,77.67464285714286
BRISAS DE ALAMBI,86.0,2.0,1112614,50.4,1.4716562,0.402497,0.07581696,0.02443318,0.02559652,0.00255965,0.00161258,42026,1.2607478,0.2410314,3.777232443436271,0.1279825,3.199563492063492,2501.4837301587304,478.23690476190484
MIRAFLORES,87.0,11.0,1290262,49.699999999999996,9.2878902,1.386999092,0.20865532937,0.061666453708,0.0547890526597,0.00516828516576,0.00131857621348,21928,0.3679690929,0.0599338519112,1.699466103613919,0.046984410597818,2.653070852072434,740.3804686116702,120.5912513303823
LA PERLA,88.0,8.0,536289,23.1,7.5344868,0.418984235,0.034194169815,0.0075412704282,0.00479347423019,0.000475318701021,0.000102542182534,3488,0.0327454828419,0.0042910603442,0.650488320472104,0.005941483762762,0.443905552094372,141.75533697792207,18.576018806060603
PUCARÁ,89.0,6.0,185563,7.7,2.4371373,2.116177,0.66736596,0.28776944,0.49155018,0.04915502,0.0014575621,26676,0.92885379,0.2128972,14.375541762480765,0.819250333333333,18.92937792207792,12063.036233766234,2764.8987012987013
LA LAGUA,90.0,6.0,293542,12.599999999999998,5.4265215,0.502418411,0.05042159307,0.0122048502857,0.0084337560454,0.00098352236254,0.000153463305142,2784,0.043891554003,0.0063486436383,0.948477949025842,0.016392039375667,1.217962739222223,348.3456666904762,50.38606062142858
LAS PALMAS,91.0,2.0,164210,7.0,1.595504,0.30041129,0.0602886609,0.02058967276,0.023206513733,0.0023206513732,0.0002844280675,6901,0.21451804665,0.042266811247,4.202447938742004,0.11603256866,4.063258107142857,3064.5435235714285,603.8115892428572
TANDAYAPA,92.0,3.0,364829,15.4,2.6718953,0.27299739,0.037061281,0.0105439384,0.0075022618,0.000262607365,6.70266633e-05,3535,0.068927076,0.0099356097,0.968881818547618,0.008753578833333,0.435238073376623,447.5784155844156,64.5169461038961
LA ARMENIA,93.0,14.0,2435995,94.49999999999999,11.096501199999999,2.5613288,0.2411255,0.059484511,0.041560519,0.0037355557,0.00179691839,41992,0.631790637,0.0890963936,1.723823704074087,0.026682540714286,1.901500941798942,668.5615206349206,94.28189798941801
NANEGALITO CENTRO,94.0,32.0,5295939,1102.9,27.5116658,4.053827013,0.30930835763,0.073726722837,0.0514726021355,0.00468771621356,0.01674068404413,71138,3.49374778791,0.489760117619,1.34324968473013,0.014649113167375,1.517878687472119,316.77829249342636,44.40657517626258
SAN FRANCISCO DE ALASPUNGO,95.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUAMACUCHO,96.0,2.0,221626,10.499999999999998,1.8688311,0.11462118,0.012467868,0.002670839,0.0014090103,0.00011127653,1.96876886e-05,1436,0.024037007,0.0034221018,0.647994763061754,0.0055638265,0.187501796190476,228.92387619047622,32.59144571428572
SAN FRANCISCO,97.0,1.0,50698,2.1,0.9537952,0.04366096,0.002012948,0.0003570341,0.0001738738,1.738738e-05,5.477026e-06,151,0.001114906,0.0001299913,0.297373380737994,0.001738738,0.260810761904762,53.0907619047619,6.190061904761905
EMAAP,98.0,16.0,13038190,352.0,5.9812339,7.4434092,1.47855125,0.506633142,0.5901721,0.0711865661,0.2250596834,1302847,23.06870331,4.256571696,9.992545615014071,0.444916038125,63.93741005681818,6553.6088948863635,1209.2533227272727
CARCELÉN BAJO,99.0,116.0,25449295,835.6,55.2029108,41.50655801,9.763608255,3.804018273,5.7229048413,0.62721847677,0.537494435231,3709515,68.140452374,13.6552030533,14.576100035749596,0.540705583422414,64.32436994147918,8154.673572762087,1634.1793984322642
PAREDES,100.0,481.0,128752702,7071.4,81.94071765,188.3787776,80.42277203,40.39749049,89.86024191999999,10.439360011,23.7071748658,37421876,2015.36437044,475.79518867,29.064925008648363,2.170345116632016,335.25433246316146,28500.217360635797,6728.443995107052
BARRIO CENTRAL,101.0,407.0,74172593,2775.0,59.87676465,153.5010921,69.69871155,36.10023723,87.82319505,10.176399165,10.457966244,23626494,887.16268408,218.55264119,31.85340118236171,2.500343775184275,376.8636484324324,31969.826453333335,7875.770853693693
JESÚS DEL GRAN PODER,102.0,145.0,13180944,522.9,35.55150292,46.8874167,18.85522457,10.32388375,33.38196679,3.5116632,1.2070936864,3731284,140.76195552,35.90869593,28.30817196446922,2.421836689655172,230.845990896921,26919.47896729776,6867.220487664947
CENTRAL,103.0,83.0,7736472,302.4,22.38644599,28.2204917,10.47514122,5.49877811,16.41914151,1.715716097,0.5873075201,2108994,76.7722549,19.62113706,27.260406120380754,2.067127827710844,194.21544976851854,25387.650429894184,6488.47125
CASPIGASI DEL CARMEN,104.0,45.0,9102268,364.7,29.6541828,12.06734543,1.898871425,0.62520536053,0.75439490991,0.082208888671,0.068162990868,439305,10.8830411501,1.99936972853,4.826319512091275,0.182686419268889,18.690153788867562,2984.107800959693,548.223122711818
SAN MIGUEL DE ZAMBIZA,105.0,86.0,9778519,552.5,17.0580995,28.6807245,12.49099253,6.85669581,20.91348786,2.26266815,1.6889018822,3288234,178.17359236000001,45.70096399,33.62711986895954,2.631009476744186,305.68359858823527,32248.614001809954,8271.667690497738
ZONA DE PROTECCIÓN SAN ANTONIO,106.0,1.0,1343128,59.0,0.6012727,0.3457646,0.03724076,0.009170373,0.006551551,0.0008189438,0.007247655,49414,0.9275935,0.136785,3.679017070233466,0.08189438,12.284161016949154,1572.192372881356,231.83898305084747
JOSÉ TERÁN,107.0,327.0,74305923,3016.0,68.54661599,125.0526955,51.21692648,25.54563849,56.638124330000004,6.541789623,9.2356004236,21820251,817.9117838,193.936390362,29.365426228868973,2.000547285321101,306.22017319628645,27119.090974801056,6430.251669827586
YANAYACO,108.0,2.0,1418155,37.1,0.7639903,0.7905155,0.19957143,0.08551088,0.16041202,0.016428288,0.01077037,186852,1.210077,0.2028385,13.175675990130612,0.8214144,29.03064690026954,3261.6630727762804,546.7345013477088
SANTA ANA,109.0,122.0,10522831,420.7,32.2748978,41.6161483,15.51701637,8.18458359,24.40735202,2.574829528,0.9115570732,2934451,106.18809713,26.958067132,27.886517363615127,2.110516006557377,216.6762712621821,25240.812248633232,6407.90756643689
