#,,,,,,,,,,"generated_by='OpenQuake engine 3.15.0-gitd06801bbb2', start_date='2022-05-18T15:56:45', checksum=711321981"
event_id,slight,moderate,extensive,complete,collapsed,fatalities,homeless,injured,losses,loss_type
0,5.47031E+04,2.83763E+04,1.52487E+04,3.42061E+04,3.76208E+03,1.54157E+03,2.39627E+05,5.80794E+04,6.94494E+09,structural
1,5.08279E+04,2.69946E+04,1.54683E+04,3.91358E+04,4.22448E+03,1.75827E+03,2.68422E+05,6.74883E+04,7.49278E+09,structural
2,5.41907E+04,2.89166E+04,1.55259E+04,3.62773E+04,3.92467E+03,1.51782E+03,2.46659E+05,6.04429E+04,7.37944E+09,structural
3,5.34660E+04,2.91061E+04,1.61166E+04,3.73012E+04,4.12306E+03,1.69076E+03,2.57837E+05,6.31888E+04,6.72929E+09,structural
4,5.37630E+04,2.87596E+04,1.57015E+04,3.46618E+04,3.85050E+03,1.50110E+03,2.43970E+05,5.91158E+04,6.78357E+09,structural
5,5.39887E+04,2.85171E+04,1.54289E+04,3.50985E+04,3.88439E+03,1.62158E+03,2.48818E+05,6.06373E+04,6.85531E+09,structural
6,5.36902E+04,2.77055E+04,1.50976E+04,3.60177E+04,4.02317E+03,1.67907E+03,2.52985E+05,6.22744E+04,7.02796E+09,structural
7,5.43029E+04,2.76253E+04,1.45148E+04,3.52985E+04,3.95798E+03,1.58454E+03,2.38183E+05,5.90142E+04,6.64292E+09,structural
8,5.44089E+04,2.68881E+04,1.44805E+04,3.56747E+04,3.86488E+03,1.60157E+03,2.46319E+05,6.13776E+04,6.95336E+09,structural
9,5.10001E+04,2.80992E+04,1.58534E+04,3.98520E+04,4.44513E+03,1.80454E+03,2.68871E+05,6.70683E+04,7.52199E+09,structural
10,5.43319E+04,2.78894E+04,1.50604E+04,3.48744E+04,3.90138E+03,1.56936E+03,2.39309E+05,5.83554E+04,6.81134E+09,structural
11,5.63905E+04,2.81914E+04,1.46245E+04,3.01009E+04,3.26242E+03,1.37646E+03,2.25805E+05,5.39044E+04,7.09075E+09,structural
12,5.40735E+04,2.87008E+04,1.55356E+04,3.79677E+04,4.22320E+03,1.70720E+03,2.60259E+05,6.40496E+04,6.97869E+09,structural
13,5.42267E+04,2.88624E+04,1.54529E+04,3.56302E+04,3.83927E+03,1.51984E+03,2.42712E+05,5.94841E+04,7.66733E+09,structural
14,5.09918E+04,2.75494E+04,1.54192E+04,3.77857E+04,4.29251E+03,1.75059E+03,2.54982E+05,6.37856E+04,7.62179E+09,structural
15,5.15831E+04,2.80556E+04,1.57147E+04,3.81133E+04,4.26537E+03,1.76603E+03,2.64608E+05,6.57138E+04,7.66554E+09,structural
16,5.48673E+04,2.67328E+04,1.39071E+04,3.46834E+04,3.78292E+03,1.46477E+03,2.29304E+05,5.67783E+04,6.80284E+09,structural
17,5.59459E+04,3.02351E+04,1.60231E+04,3.47149E+04,3.72004E+03,1.53491E+03,2.48705E+05,5.99656E+04,7.14664E+09,structural
18,5.40802E+04,2.82084E+04,1.50081E+04,3.42074E+04,3.71544E+03,1.51922E+03,2.36275E+05,5.73602E+04,6.45386E+09,structural
