#,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.15.0-gitd06801bbb2', start_date='2022-05-18T15:56:45', checksum=711321981, investigation_time=None, risk_investigation_time=None"
loss_type,nm_barrio,no_damage,slight,moderate,extensive,complete,collapsed_value,collapsed_ratio,fatalities_value,fatalities_ratio,homeless_value,homeless_ratio,injured_value,injured_ratio,losses_value,losses_ratio
structural,PARQUE METROPOLITANO DE SANTIAGO,1.00019E+00,9.28087E-01,3.89169E-01,1.99701E-01,4.82856E-01,4.82856E-02,1.60952E-02,1.68590E+00,4.55438E-04,9.60583E+02,2.59498E-01,2.37142E+02,6.40631E-02,1.43864E+07,1.78580E-01
structural,LOS SANTOS,9.82585E+01,2.36251E+02,1.35304E+02,7.84165E+01,2.17769E+02,2.40087E+01,3.13430E-02,1.69154E+01,2.26703E-03,2.83069E+03,3.79375E-01,7.51279E+02,1.00688E-01,2.50534E+07,3.88521E-01
structural,URBANIZACIÓN  LOS REYES,4.62448E+02,1.10334E+03,5.98016E+02,3.21560E+02,6.92634E+02,7.69476E+01,2.42126E-02,4.26690E+01,2.54133E-03,5.39483E+03,3.21311E-01,1.29901E+03,7.73678E-02,2.82292E+08,3.35776E-01
structural,EL  ENSUEÑO,5.67057E+02,9.38051E+02,4.11729E+02,1.97811E+02,3.60351E+02,4.18698E+01,1.69171E-02,2.04724E+01,1.47316E-03,3.00851E+03,2.16487E-01,6.78971E+02,4.88576E-02,6.71971E+07,2.34466E-01
structural,ENSANCHE BERMÚDEZ,2.61492E+02,5.28824E+02,2.71770E+02,1.43180E+02,3.04735E+02,4.22891E+01,2.80060E-02,2.59473E+01,2.62142E-03,2.90658E+03,2.93647E-01,7.00762E+02,7.07969E-02,3.67418E+07,2.89919E-01
structural,ALTOS DE RAFEY,2.60434E+02,5.14843E+02,2.60981E+02,1.38773E+02,3.13970E+02,3.61736E+01,2.42939E-02,1.10784E+01,1.51156E-03,2.16221E+03,2.95018E-01,5.37558E+02,7.33460E-02,1.66074E+08,2.64341E-01
structural,LA TERRAZA,8.09953E+01,1.75555E+02,9.11288E+01,4.86980E+01,1.11623E+02,1.16083E+01,2.28509E-02,5.72777E+00,1.42782E-03,1.27170E+03,3.17008E-01,3.16236E+02,7.88310E-02,5.28327E+07,3.26843E-01
structural,NIBAJE,1.23907E+02,2.22258E+02,1.09443E+02,5.71312E+01,1.25261E+02,1.48518E+01,2.32786E-02,9.10544E+00,2.63983E-03,9.84106E+02,2.85310E-01,2.44221E+02,7.08041E-02,1.50789E+07,2.81001E-01
structural,PUEBLO NUEVO,4.04363E+02,7.41322E+02,3.60376E+02,1.82107E+02,3.51832E+02,5.08915E+01,2.49468E-02,2.78144E+01,2.40131E-03,3.01102E+03,2.59952E-01,6.96480E+02,6.01295E-02,3.32109E+07,2.55074E-01
structural,RINCÓN LARGO,3.66174E+01,3.20873E+01,1.13736E+01,4.87489E+00,7.04688E+00,6.26405E-01,6.80875E-03,2.51680E-01,6.56443E-04,4.95439E+01,1.29223E-01,1.03171E+01,2.69095E-02,2.86234E+07,1.53827E-01
structural,ENSANCHE LIBERTAD,4.73496E+02,9.96289E+02,5.08928E+02,2.63268E+02,5.18019E+02,7.10230E+01,2.57330E-02,4.02008E+01,2.26918E-03,5.01973E+03,2.83344E-01,1.17234E+03,6.61737E-02,1.31132E+08,2.89215E-01
structural,REPARTO CONSUELO,1.50504E+02,3.22856E+02,1.68710E+02,9.00518E+01,2.02879E+02,2.18435E+01,2.33620E-02,1.10911E+01,1.87508E-03,1.79449E+03,3.03381E-01,4.34563E+02,7.34683E-02,1.02281E+08,3.15678E-01
structural,LA JOYA,1.02673E+02,4.68368E+02,3.77565E+02,2.51944E+02,8.06451E+02,9.60474E+01,4.78562E-02,5.54838E+01,5.77601E-03,5.10663E+03,5.31613E-01,1.39901E+03,1.45640E-01,1.59927E+08,5.29454E-01
structural,LOS CERROS DE GURABO,4.17351E+02,1.05029E+03,5.93882E+02,3.13152E+02,5.91321E+02,4.58458E+01,1.54571E-02,1.98338E+01,1.17345E-03,4.91845E+03,2.90997E-01,1.12345E+03,6.64684E-02,3.97875E+08,3.01753E-01
structural,BUENOS AIRES,3.63575E+02,7.94241E+02,4.23917E+02,2.26178E+02,4.84089E+02,7.10299E+01,3.09904E-02,2.54110E+01,2.65373E-03,2.96991E+03,3.10156E-01,7.18856E+02,7.50720E-02,6.59043E+07,3.01588E-01
structural,GREGORIO LUPERÓN,1.70692E+02,3.92422E+02,2.05495E+02,1.07798E+02,2.17593E+02,1.94071E+01,1.77396E-02,2.25125E+01,1.57395E-03,4.33896E+03,3.03355E-01,1.01872E+03,7.12229E-02,1.66055E+08,3.18597E-01
structural,LOS SALADOS,2.97963E+02,6.37065E+02,3.40928E+02,1.81223E+02,3.82821E+02,5.54709E+01,3.01472E-02,4.71713E+01,2.88750E-03,5.01557E+03,3.07019E-01,1.19516E+03,7.31596E-02,4.89781E+07,3.20571E-01
structural,LAS ANTILLAS,1.90148E+02,3.94437E+02,1.97604E+02,1.02141E+02,2.07670E+02,2.16921E+01,1.98645E-02,6.30703E+00,1.99947E-03,9.40086E+02,2.98028E-01,2.21703E+02,7.02846E-02,9.36324E+07,3.11407E-01
structural,BUENA VISTA,2.20843E+02,4.90713E+02,2.57647E+02,1.36853E+02,2.95944E+02,3.29169E+01,2.34785E-02,2.54364E+01,2.03698E-03,3.94975E+03,3.16300E-01,9.66239E+02,7.73776E-02,1.29808E+08,3.24611E-01
structural,MONTE ADENTRO,6.59834E+00,9.56879E+00,4.82000E+00,2.65909E+00,7.35378E+00,7.35378E-01,2.37219E-02,3.70526E-01,5.91517E-04,2.01899E+02,3.22316E-01,5.21040E+01,8.31801E-02,5.75699E+06,3.34599E-01
structural,LOS RIELES,2.81465E+02,6.73501E+02,3.64852E+02,1.96013E+02,4.23170E+02,4.47693E+01,2.30888E-02,1.38639E+00,2.16053E-03,2.02046E+02,3.14865E-01,4.83539E+01,7.53538E-02,2.61003E+08,3.29123E-01
structural,EL DORADO,2.41733E+02,5.85143E+02,3.23638E+02,1.71928E+02,3.41558E+02,2.55883E+01,1.53776E-02,1.31810E+01,1.26837E-03,3.18235E+03,3.06227E-01,7.38454E+02,7.10590E-02,1.86923E+08,3.18934E-01
structural,PONTEZUELA AL MEDIO,2.17536E+02,5.36027E+02,3.08878E+02,1.68691E+02,3.54868E+02,3.37424E+01,2.12751E-02,1.52099E+01,1.94392E-03,2.55763E+03,3.26881E-01,6.09927E+02,7.79526E-02,1.63313E+08,3.38700E-01
structural,PONTEZUELA ARRIBA,3.34483E+02,8.45302E+02,5.45934E+02,3.40795E+02,1.18904E+03,1.25770E+02,3.86324E-02,2.42880E+01,1.90199E-03,6.00356E+03,4.70137E-01,1.67414E+03,1.31101E-01,6.17869E+07,4.22393E-01
structural,HOYA DEL CAIMITO,1.69263E+02,3.74032E+02,2.02733E+02,1.08664E+02,2.29308E+02,3.36414E+01,3.10345E-02,2.12458E+01,3.06239E-03,2.15792E+03,3.11045E-01,5.14376E+02,7.41426E-02,2.53041E+07,3.25344E-01
structural,REPARTO DEL ESTE,1.36187E+02,3.34890E+02,1.88486E+02,9.87968E+01,1.81640E+02,1.29478E+01,1.37743E-02,4.79652E+00,1.16148E-03,1.24275E+03,3.00933E-01,2.81940E+02,6.82722E-02,8.86541E+07,2.82867E-01
structural,VILLA OLGA,3.94999E+02,9.26094E+02,4.90753E+02,2.50095E+02,4.45059E+02,2.89224E+01,1.15367E-02,1.27255E+01,1.01961E-03,3.53664E+03,2.83368E-01,7.92066E+02,6.34630E-02,2.92871E+08,2.98386E-01
structural,JARDINES DEL ESTE,2.12626E+02,4.04000E+02,1.92344E+02,9.58559E+01,1.78174E+02,1.57182E+01,1.45136E-02,5.14527E+00,1.18625E-03,1.08412E+03,2.49946E-01,2.46779E+02,5.68953E-02,1.30680E+08,2.68226E-01
structural,MONTE ADENTRO ABAJO O LAS AROMAS,1.35276E+02,3.09682E+02,1.75707E+02,1.00377E+02,2.78268E+02,2.97797E+01,2.98002E-02,6.86947E+00,1.74983E-03,1.48751E+03,3.78907E-01,3.90527E+02,9.94771E-02,1.26448E+07,3.67928E-01
structural,PONTEZUELA ABAJO,3.55596E+01,7.58603E+01,3.97792E+01,2.11289E+01,4.64791E+01,5.23937E+00,2.39452E-02,1.79626E+00,2.11873E-03,2.63014E+02,3.10231E-01,6.42124E+01,7.57400E-02,7.31394E+06,2.99258E-01
structural,LA FARDIQUERA,1.47269E+02,2.65915E+02,1.21106E+02,5.87629E+01,1.04947E+02,9.97281E+00,1.42877E-02,3.65158E+00,1.25342E-03,6.82044E+02,2.34114E-01,1.53124E+02,5.25602E-02,7.47524E+07,2.32529E-01
structural,REPARTO UNIVERSITARIO,2.19619E+02,4.15462E+02,1.94637E+02,9.43852E+01,1.58897E+02,1.24345E+01,1.14816E-02,7.06013E+00,1.02681E-03,1.64644E+03,2.39455E-01,3.61998E+02,5.26482E-02,1.51610E+08,2.22036E-01
structural,VILLA OLÍMPICA,8.48402E+02,1.28970E+03,5.52132E+02,2.62566E+02,4.68196E+02,6.08419E+01,1.77848E-02,4.78842E+01,1.33932E-03,7.27820E+03,2.03571E-01,1.63629E+03,4.57670E-02,1.67568E+08,2.15607E-01
structural,LOS ÁLAMOS,3.90331E+02,6.88155E+02,3.09017E+02,1.49605E+02,2.68891E+02,3.14583E+01,1.74188E-02,1.10649E+01,1.44813E-03,1.69930E+03,2.22398E-01,3.82246E+02,5.00269E-02,1.29794E+08,2.39043E-01
structural,HATO MAYOR,4.63849E+02,7.97335E+02,3.70681E+02,1.83726E+02,3.46409E+02,4.88860E+01,2.26115E-02,3.42348E+01,2.36779E-03,3.54529E+03,2.45204E-01,8.21761E+02,5.68359E-02,3.84371E+07,2.62333E-01
structural,CANABACOA ABAJO,2.94502E+02,5.27763E+02,2.66454E+02,1.44208E+02,3.60830E+02,3.94235E+01,2.47362E-02,1.03752E+01,1.65813E-03,1.98357E+03,3.17007E-01,5.11061E+02,8.16761E-02,2.12970E+07,3.26659E-01
structural,PEKÍN,9.71544E+02,1.37014E+03,5.49580E+02,2.50244E+02,4.06494E+02,5.97811E+01,1.68493E-02,4.23689E+01,1.59215E-03,4.95018E+03,1.86019E-01,1.08018E+03,4.05912E-02,6.33796E+07,2.06299E-01
structural,ARBOLEDA,2.55874E+00,3.62028E+00,1.33769E+00,5.84740E-01,8.98545E-01,8.98546E-02,9.98384E-03,4.58258E-01,9.98384E-04,7.56476E+01,1.64809E-01,1.61333E+01,3.51487E-02,4.74739E+05,1.88660E-01
structural,LOS JAZMINES,9.12519E+02,1.26829E+03,5.16446E+02,2.41008E+02,4.29736E+02,5.92515E+01,1.75925E-02,4.56182E+01,1.62928E-03,5.43953E+03,1.94276E-01,1.22068E+03,4.35974E-02,4.76991E+07,2.14005E-01
structural,ARROYO HONDO ABAJO,6.95671E+02,8.82051E+02,3.34195E+02,1.49511E+02,2.42573E+02,2.88044E+01,1.25019E-02,1.49762E+01,1.06175E-03,2.30993E+03,1.63764E-01,4.99006E+02,3.53775E-02,6.54714E+07,1.82357E-01
structural,ARROYO HONDO ARRIBA,7.28337E+02,8.05670E+02,2.89283E+02,1.25944E+02,1.94766E+02,2.09430E+01,9.76819E-03,1.16291E+01,8.63489E-04,2.01830E+03,1.49863E-01,4.29845E+02,3.19169E-02,7.98929E+07,1.71514E-01
structural,BELLA  VISTA,8.41221E+02,1.37788E+03,6.32777E+02,3.16069E+02,6.26050E+02,8.07839E+01,2.12925E-02,4.93013E+01,2.14304E-03,5.58322E+03,2.42692E-01,1.30455E+03,5.67062E-02,1.00196E+08,2.33152E-01
structural,LA YAGÜITA DE PASTOR,7.43882E+02,1.03344E+03,4.27124E+02,2.04736E+02,4.10815E+02,5.09621E+01,1.80717E-02,2.40091E+01,1.38979E-03,3.27077E+03,1.89332E-01,7.44713E+02,4.31083E-02,6.21234E+07,1.86617E-01
structural,PERALTA,8.37205E+02,1.04391E+03,4.27574E+02,2.00654E+02,3.53655E+02,4.26498E+01,1.48969E-02,1.05842E+01,1.18128E-03,1.68409E+03,1.87957E-01,3.75566E+02,4.19161E-02,8.70657E+07,2.05479E-01
structural,LA BARRANQUITA,1.55589E+02,1.68657E+02,6.36676E+01,2.86062E+01,4.64803E+01,5.54038E+00,1.19663E-02,6.67359E-01,5.54870E-04,1.82790E+02,1.51979E-01,4.03945E+01,3.35857E-02,8.91862E+07,1.62468E-01
structural,LAS CHARCAS,1.14011E+00,2.37043E+00,7.14952E-01,2.99795E-01,4.74711E-01,8.98348E-02,1.79670E-02,8.14546E+00,1.86282E-03,6.64060E+02,1.51867E-01,1.43379E+02,3.27898E-02,4.28599E+04,1.83578E-01
structural,LA OTRA BANDA,5.88047E+02,9.92722E+02,4.55465E+02,2.26559E+02,4.45207E+02,5.92924E+01,2.18953E-02,4.12206E+01,2.16549E-03,4.55374E+03,2.39227E-01,1.06193E+03,5.57876E-02,8.36527E+07,2.45761E-01
structural,LA HERRADURA,1.30679E+03,1.86847E+03,7.75344E+02,3.65978E+02,6.51427E+02,7.69239E+01,1.54839E-02,3.06866E+01,1.34952E-03,4.32404E+03,1.90161E-01,9.59798E+02,4.22097E-02,1.98452E+08,2.06533E-01
structural,ESPAILLAT,2.70080E+02,5.77553E+02,3.03259E+02,1.59516E+02,3.30593E+02,4.87357E+01,2.96988E-02,1.38770E+01,2.97862E-03,1.37907E+03,2.96010E-01,3.26310E+02,7.00410E-02,6.41979E+07,3.11674E-01
structural,ZONA INDUSTRIAL,1.55572E+02,2.25931E+02,1.00749E+02,4.90640E+01,8.96844E+01,7.03448E+00,1.13277E-02,1.56789E+00,1.35384E-03,3.03049E+02,2.61676E-01,7.06013E+01,6.09627E-02,5.66413E+07,1.65038E-01
structural,MONTE RICO,8.75842E+02,1.81805E+03,9.47708E+02,4.97451E+02,1.02995E+03,1.47995E+02,2.86313E-02,1.36646E+02,2.77755E-03,1.45405E+04,2.95558E-01,3.45106E+03,7.01482E-02,1.25658E+08,3.10110E-01
structural,LA HERRADURA ARRIBA,9.45564E-01,6.04243E-01,2.00477E-01,8.91678E-02,1.60549E-01,1.60549E-02,8.02746E-03,0.00000E+00,,0.00000E+00,,0.00000E+00,,2.67508E+05,1.42077E-01
structural,ÁREA MONUMENTAL,9.01158E-01,3.03736E-02,2.12221E-02,1.30293E-02,3.42170E-02,1.71085E-03,1.71085E-03,0.00000E+00,,0.00000E+00,,0.00000E+00,,7.81895E+04,4.77977E-02
structural,JACAGUA ABAJO,3.09419E+02,8.19065E+02,5.40134E+02,3.41659E+02,1.23057E+03,1.26804E+02,3.91268E-02,2.06823E+01,1.62448E-03,6.17651E+03,4.85129E-01,1.73744E+03,1.36465E-01,3.80290E+07,4.42885E-01
structural,LA HERRADURA ABAJO,6.78728E+00,5.43069E+00,2.01916E+00,9.40294E-01,1.82257E+00,1.82257E-01,1.07210E-02,1.03810E+00,2.68025E-04,6.29470E+02,1.62522E-01,1.46091E+02,3.77190E-02,9.88634E+05,1.80125E-01
structural,LOS GONZÁLEZ,3.56112E+02,5.82304E+02,2.83638E+02,1.51804E+02,3.73491E+02,3.88676E+01,2.22437E-02,8.09687E+00,1.18496E-03,2.06057E+03,3.01560E-01,5.28324E+02,7.73190E-02,1.93225E+07,2.56207E-01
structural,JACAGUA AL MEDIO,1.52813E+02,3.82352E+02,2.49983E+02,1.57862E+02,5.63859E+02,5.89407E+01,3.91147E-02,1.15096E+01,1.94428E-03,2.83529E+03,4.78954E-01,7.94925E+02,1.34283E-01,2.61657E+07,4.49152E-01
structural,KILÓMETRO 4 1/2 (ANTIGUO KILÓMETRO 6),6.95031E+01,1.55488E+02,8.70105E+01,4.89115E+01,1.27058E+02,1.35546E+01,2.77774E-02,4.14260E+00,2.16098E-03,6.91297E+02,3.60614E-01,1.78753E+02,9.32462E-02,1.09104E+07,3.44067E-01
structural,LIMONAL ABAJO,1.20295E+02,2.67688E+02,1.54013E+02,8.92154E+01,2.52627E+02,2.73249E+01,3.09162E-02,6.78560E+00,1.95428E-03,1.34293E+03,3.86770E-01,3.57284E+02,1.02899E-01,1.31643E+07,3.91544E-01
structural,LA FREIDURÍA O FARDIQUERA,4.21607E+01,8.50737E+01,4.61196E+01,2.58121E+01,6.73185E+01,7.28745E+00,2.73466E-02,1.95986E+00,1.87208E-03,3.65865E+02,3.49478E-01,9.54923E+01,9.12155E-02,3.37953E+06,3.60844E-01
structural,EL PAPAYO,2.92218E+02,4.52205E+02,2.14489E+02,1.12588E+02,2.65610E+02,2.74290E+01,2.05136E-02,5.67968E+00,1.08126E-03,1.48575E+03,2.82847E-01,3.77289E+02,7.18257E-02,5.10147E+06,2.99045E-01
structural,CIENFUEGOS,3.04230E+03,4.73194E+03,2.86582E+03,1.68732E+03,4.26365E+03,3.01014E+02,1.81432E-02,8.71066E+01,1.33644E-03,2.33784E+04,3.58686E-01,5.91829E+03,9.08019E-02,7.66522E+07,3.50965E-01
structural,CALLEJÓN DE LOS SÁNCHEZ,1.42415E+02,3.46683E+02,2.10868E+02,1.25768E+02,3.83198E+02,4.23431E+01,3.50252E-02,9.64486E+00,2.03080E-03,1.99948E+03,4.21005E-01,5.40057E+02,1.13713E-01,1.57680E+07,4.16370E-01
structural,TIERRA BLANCA,1.98795E+02,3.26717E+02,1.59938E+02,8.55903E+01,2.11022E+02,2.23908E+01,2.27998E-02,5.08448E+00,1.31789E-03,1.16524E+03,3.02030E-01,2.99691E+02,7.76797E-02,1.10027E+07,3.16953E-01
structural,LA CIÉNAGA,9.28535E+01,2.46245E+02,1.64833E+02,1.05930E+02,4.03722E+02,4.10692E+01,4.05188E-02,5.59416E+00,1.40491E-03,2.00217E+03,5.02822E-01,5.69766E+02,1.43090E-01,9.04894E+06,5.05217E-01
structural,LAS PALOMAS O CENTRO DEL PUEBLO,1.58283E+02,3.12814E+02,1.72691E+02,9.89949E+01,2.84663E+02,2.94549E+01,2.86681E-02,5.10668E+00,1.26518E-03,1.50720E+03,3.73409E-01,4.03206E+02,9.98942E-02,7.09785E+06,3.83881E-01
structural,TRIPLE PLAY,9.20681E+01,1.98879E+02,1.14249E+02,6.66891E+01,1.97373E+02,2.05594E+01,3.07197E-02,3.86010E+00,1.46817E-03,1.03737E+03,3.94560E-01,2.79433E+02,1.06281E-01,2.85816E+06,4.03985E-01
structural,LOS PORTES,1.62598E+01,3.17091E+01,1.72256E+01,9.81749E+00,2.84188E+01,2.85656E+00,2.76181E-02,3.13410E-01,7.71322E-04,1.50212E+02,3.69680E-01,4.02516E+01,9.90616E-02,1.58204E+06,3.80560E-01
structural,LAS PALOMAS ARRIBA,6.82104E+01,1.56223E+02,9.03787E+01,5.25640E+01,1.53066E+02,1.64766E+01,3.16589E-02,4.23823E+00,2.07293E-03,8.07819E+02,3.95106E-01,2.16753E+02,1.06014E-01,7.14322E+06,4.05137E-01
structural,LAS PALOMAS ABAJO,6.03857E+01,1.15658E+02,6.20058E+01,3.49269E+01,9.63246E+01,9.89673E+00,2.67985E-02,1.56374E+00,1.07785E-03,5.15623E+02,3.55405E-01,1.36528E+02,9.41049E-02,3.22758E+06,3.66921E-01
structural,LIMONAL,8.26676E+01,1.71436E+02,9.73225E+01,5.66793E+01,1.66211E+02,1.71249E+01,2.98179E-02,2.81005E+00,1.24548E-03,8.75625E+02,3.88096E-01,2.35344E+02,1.04310E-01,7.35428E+06,3.97863E-01
structural,CENTRO DEL PUEBLO,2.02751E+02,6.47366E+02,4.54706E+02,2.92066E+02,1.02853E+03,1.15333E+02,4.39292E-02,3.92718E+01,3.80762E-03,5.18798E+03,5.03004E-01,1.45262E+03,1.40840E-01,2.91896E+07,5.04984E-01
structural,LOS RECIO,3.78118E+01,1.13755E+02,7.78528E+01,4.95524E+01,1.73047E+02,1.91879E+01,4.24494E-02,6.10157E+00,3.43603E-03,8.74484E+02,4.92456E-01,2.44430E+02,1.37648E-01,3.25181E+06,4.95604E-01
structural,MANOLO DÁJER,6.08651E+01,1.73027E+02,1.17114E+02,7.46708E+01,2.65877E+02,2.90648E+01,4.20283E-02,8.40138E+00,3.09241E-03,1.33785E+03,4.92439E-01,3.75479E+02,1.38208E-01,7.03731E+06,4.95357E-01
structural,LOS CRUCES,4.97962E+00,1.15766E+01,6.77269E+00,3.95586E+00,1.14486E+01,1.24637E+00,3.21782E-02,3.49712E-01,2.29825E-03,6.05167E+01,3.97705E-01,1.62129E+01,1.06548E-01,1.91941E+06,4.07281E-01
structural,HICO MARTÍNEZ,8.57098E+01,2.69682E+02,1.88215E+02,1.20798E+02,4.25909E+02,4.75906E+01,4.36485E-02,1.58695E+01,3.70496E-03,2.14774E+03,5.01422E-01,6.01518E+02,1.40433E-01,1.23562E+07,5.03783E-01
structural,VILLA ALBA,1.72735E+01,4.27782E+01,2.58949E+01,1.53391E+01,4.44640E+01,4.88279E+00,3.35012E-02,1.45675E+00,2.54420E-03,2.34937E+02,4.10313E-01,6.29603E+01,1.09959E-01,1.74873E+06,4.18543E-01
structural,LOS OSORIAS,2.75028E+01,6.33229E+01,3.65396E+01,2.12040E+01,6.08134E+01,6.60054E+00,3.15238E-02,1.81089E+00,2.20152E-03,3.22206E+02,3.91710E-01,8.61338E+01,1.04714E-01,4.65909E+06,4.02021E-01
structural,EL CENTRO,1.18688E+02,3.04785E+02,1.85151E+02,1.09005E+02,3.02835E+02,3.43474E+01,3.36587E-02,1.24735E+01,3.11145E-03,1.61792E+03,4.03582E-01,4.29056E+02,1.07026E-01,2.10803E+07,4.13016E-01
structural,MONCADA,2.28643E+01,5.79409E+01,3.77450E+01,2.39904E+01,8.87650E+01,9.22161E+00,3.98677E-02,1.67848E+00,1.84715E-03,4.42960E+02,4.87473E-01,1.25313E+02,1.37905E-01,1.77030E+06,4.91111E-01
structural,BOCA DE LICEY,3.04813E+00,7.59820E+00,4.90121E+00,3.09223E+00,1.13193E+01,1.16325E+00,3.88280E-02,1.84384E-01,1.56664E-03,5.66157E+01,4.81040E-01,1.59820E+01,1.35792E-01,5.53341E+05,4.85114E-01
structural,VISTA ALEGRE,1.23661E+02,3.20560E+02,2.11253E+02,1.34222E+02,4.97370E+02,5.17058E+01,4.01734E-02,9.48681E+00,1.87625E-03,2.48121E+03,4.90722E-01,7.02146E+02,1.38867E-01,9.69168E+06,4.93867E-01
structural,VALENTÍN,3.07420E+01,8.64156E+01,5.81141E+01,3.68620E+01,1.32053E+02,1.42176E+01,4.13078E-02,3.66308E+00,2.70909E-03,6.63586E+02,4.90767E-01,1.86483E+02,1.37917E-01,3.80904E+06,4.94152E-01
structural,LOS POLANCO,1.58567E+01,4.10690E+01,2.69605E+01,1.70744E+01,6.30675E+01,6.54593E+00,3.99074E-02,1.17848E+00,1.82884E-03,3.14839E+02,4.88587E-01,8.90376E+01,1.38174E-01,3.98025E+06,4.91834E-01
structural,LA CACATA,1.69088E+01,5.04132E+01,3.43989E+01,2.18910E+01,7.60867E+01,8.49381E+00,4.25331E-02,2.81624E+00,3.58977E-03,3.84907E+02,4.90628E-01,1.07478E+02,1.36999E-01,2.06129E+06,4.93722E-01
structural,DON MANUEL,3.32813E+01,9.44263E+01,6.36831E+01,4.05813E+01,1.45717E+02,1.55712E+01,4.12275E-02,3.76741E+00,2.53911E-03,7.31873E+02,4.93258E-01,2.05769E+02,1.38681E-01,4.73398E+06,4.95897E-01
structural,CARLOS DÍAZ,1.48164E+01,4.01385E+01,2.66961E+01,1.69751E+01,6.15814E+01,6.55832E+00,4.09364E-02,1.54020E+00,2.44719E-03,3.08610E+02,4.90342E-01,8.69526E+01,1.38157E-01,2.66829E+06,4.93680E-01
