#,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.15.0-gitd06801bbb2', start_date='2022-05-18T15:56:45', checksum=711321981, investigation_time=None, risk_investigation_time=None"
loss_type,no_damage,slight,moderate,extensive,complete,collapsed_value,collapsed_ratio,fatalities_value,fatalities_ratio,homeless_value,homeless_ratio,injured_value,injured_ratio,losses_value,losses_ratio
structural,2.93789E+04,5.39926E+04,2.80678E+04,1.51605E+04,3.59056E+04,3.93075E+03,2.41885E-02,1.57532E+03,1.88552E-03,2.46328E+05,2.94832E-01,6.06091E+04,7.25437E-02,7.03601E+09,2.77572E-01
