#,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.15.0-gitd06801bbb2', start_date='2022-05-18T16:06:05', checksum=2453683168, investigation_time=None, risk_investigation_time=None"
loss_type,nm_barrio,no_damage,slight,moderate,extensive,complete,collapsed_value,collapsed_ratio,fatalities_value,fatalities_ratio,homeless_value,homeless_ratio,injured_value,injured_ratio,losses_value,losses_ratio
structural,ALTOS DE RAFEY,3.40906E+02,5.79192E+02,2.48017E+02,1.17238E+02,2.03647E+02,2.35953E+01,1.58464E-02,7.25226E+00,9.89518E-04,1.52968E+03,2.08713E-01,3.50221E+02,4.77852E-02,1.19139E+08,1.89635E-01
structural,LA TERRAZA,1.26154E+02,2.08769E+02,8.15512E+01,3.59214E+01,5.56037E+01,5.81725E+00,1.14513E-02,2.67749E+00,6.67443E-04,7.10253E+02,1.77051E-01,1.53636E+02,3.82982E-02,3.19049E+07,1.97375E-01
structural,NIBAJE,1.70457E+02,2.48769E+02,9.95263E+01,4.52605E+01,7.39880E+01,8.78413E+00,1.37682E-02,5.42189E+00,1.57191E-03,6.44152E+02,1.86751E-01,1.45534E+02,4.21928E-02,1.02653E+07,1.91297E-01
structural,PUEBLO NUEVO,5.37895E+02,8.31231E+02,3.27419E+02,1.42258E+02,2.01198E+02,2.91564E+01,1.42924E-02,1.59503E+01,1.37704E-03,1.93435E+03,1.66999E-01,3.98280E+02,3.43849E-02,2.20212E+07,1.69133E-01
structural,RINCÓN LARGO,4.99471E+01,2.90114E+01,7.55402E+00,2.67661E+00,2.81089E+00,2.27260E-01,2.47021E-03,9.08887E-02,2.37060E-04,2.29028E+01,5.97362E-02,4.14595E+00,1.08136E-02,1.50280E+07,8.07631E-02
structural,ENSANCHE LIBERTAD,6.39554E+02,1.12681E+03,4.71377E+02,2.11519E+02,3.10739E+02,4.28226E+01,1.55154E-02,2.36441E+01,1.33461E-03,3.28265E+03,1.85292E-01,6.85288E+02,3.86818E-02,9.04283E+07,1.99442E-01
structural,REPARTO CONSUELO,2.92429E+02,3.77050E+02,1.31734E+02,5.51465E+01,7.86401E+01,8.51767E+00,9.10981E-03,4.20092E+00,7.10218E-04,8.13500E+02,1.37532E-01,1.67010E+02,2.82351E-02,5.18290E+07,1.59964E-01
structural,LA JOYA,1.41467E+02,5.58548E+02,4.03625E+02,2.50279E+02,6.53081E+02,7.78510E+01,3.87897E-02,4.53294E+01,4.71891E-03,4.38670E+03,4.56666E-01,1.14474E+03,1.19171E-01,1.38236E+08,4.57643E-01
structural,LOS CERROS DE GURABO,7.09275E+02,1.22769E+03,5.13170E+02,2.22533E+02,2.93328E+02,2.15646E+01,7.27060E-03,9.83325E+00,5.81778E-04,2.88476E+03,1.70675E-01,5.76504E+02,3.41084E-02,2.54633E+08,1.93116E-01
structural,BUENOS AIRES,5.51684E+02,9.34108E+02,3.84171E+02,1.71120E+02,2.50916E+02,3.67952E+01,1.60538E-02,1.31828E+01,1.37672E-03,1.76313E+03,1.84129E-01,3.73592E+02,3.90152E-02,4.16590E+07,1.90638E-01
structural,GREGORIO LUPERÓN,2.73480E+02,4.59648E+02,1.78878E+02,7.70531E+01,1.04941E+02,9.11171E+00,8.32881E-03,1.10518E+01,7.72678E-04,2.55098E+03,1.78350E-01,5.22112E+02,3.65030E-02,1.05760E+08,2.02914E-01
structural,LOS SALADOS,4.51558E+02,7.45074E+02,3.06334E+02,1.36167E+02,2.00867E+02,2.90611E+01,1.57941E-02,2.48095E+01,1.51867E-03,3.01589E+03,1.84612E-01,6.32241E+02,3.87015E-02,3.16693E+07,2.07282E-01
structural,LAS ANTILLAS,2.63200E+02,4.48416E+02,1.80926E+02,8.04021E+01,1.19057E+02,1.24509E+01,1.14019E-02,3.75239E+00,1.18959E-03,6.32695E+02,2.00578E-01,1.33921E+02,4.24558E-02,6.63368E+07,2.20626E-01
structural,BUENA VISTA,4.08382E+02,5.77727E+02,2.07937E+02,8.72908E+01,1.20662E+02,1.34665E+01,9.60519E-03,1.05136E+01,8.41938E-04,1.98269E+03,1.58777E-01,4.20411E+02,3.36670E-02,7.10031E+07,1.77558E-01
structural,MONTE ADENTRO,1.30820E+01,1.03917E+01,3.48235E+00,1.51781E+00,2.52619E+00,2.52619E-01,8.14901E-03,1.27847E-01,2.04098E-04,8.18301E+01,1.30636E-01,1.79997E+01,2.87351E-02,2.58532E+06,1.50260E-01
structural,LOS RIELES,6.24720E+02,8.07317E+02,2.67636E+02,1.06500E+02,1.32826E+02,1.39956E+01,7.21795E-03,4.44022E-01,6.91956E-04,7.95863E+01,1.24026E-01,1.55331E+01,2.42065E-02,1.18870E+08,1.49895E-01
structural,EL DORADO,4.24500E+02,6.89249E+02,2.74800E+02,1.18176E+02,1.57276E+02,1.12227E+01,6.74442E-03,6.10937E+00,5.87885E-04,1.77390E+03,1.70697E-01,3.55966E+02,3.42535E-02,1.13201E+08,1.93148E-01
structural,PONTEZUELA AL MEDIO,4.60005E+02,6.44856E+02,2.44287E+02,1.02844E+02,1.34008E+02,1.19951E+01,7.56312E-03,5.25796E+00,6.72001E-04,1.12191E+03,1.43387E-01,2.22326E+02,2.84147E-02,8.14646E+07,1.68952E-01
structural,PONTEZUELA ARRIBA,9.73763E+02,1.20894E+03,4.70073E+02,2.17095E+02,3.85682E+02,4.07589E+01,1.25198E-02,7.88434E+00,6.17419E-04,2.36602E+03,1.85282E-01,5.49696E+02,4.30465E-02,2.56465E+07,1.75326E-01
structural,HOYA DEL CAIMITO,3.13052E+02,4.47791E+02,1.64779E+02,6.85634E+01,8.98143E+01,1.31369E+01,1.21189E-02,8.34674E+00,1.20311E-03,1.02391E+03,1.47587E-01,2.04850E+02,2.95274E-02,1.34915E+07,1.73465E-01
structural,REPARTO DEL ESTE,2.21027E+02,3.88568E+02,1.64486E+02,7.17128E+01,9.42066E+01,6.21711E+00,6.61395E-03,2.47608E+00,5.99585E-04,7.61491E+02,1.84396E-01,1.52741E+02,3.69865E-02,5.68196E+07,1.81293E-01
structural,VILLA OLGA,5.90392E+02,1.04045E+03,4.36095E+02,1.89970E+02,2.50098E+02,1.51768E+01,6.05377E-03,7.23701E+00,5.79853E-04,2.33822E+03,1.87346E-01,4.68553E+02,3.75421E-02,2.05707E+08,2.09581E-01
structural,JARDINES DEL ESTE,3.48279E+02,4.46637E+02,1.51604E+02,6.08596E+01,7.56207E+01,6.46387E+00,5.96848E-03,2.14337E+00,4.94157E-04,5.40391E+02,1.24588E-01,1.05162E+02,2.42452E-02,7.28714E+07,1.49571E-01
structural,MONTE ADENTRO ABAJO O LAS AROMAS,3.05566E+02,3.90588E+02,1.42294E+02,6.21830E+01,9.86783E+01,1.05458E+01,1.05531E-02,2.38489E+00,6.07492E-04,6.31945E+02,1.60972E-01,1.39813E+02,3.56139E-02,5.95948E+06,1.73403E-01
structural,PONTEZUELA ABAJO,6.94031E+01,8.91588E+01,3.07225E+01,1.25925E+01,1.69301E+01,1.90436E+00,8.70340E-03,6.45429E-01,7.61299E-04,1.14939E+02,1.35573E-01,2.35675E+01,2.77984E-02,3.62107E+06,1.48160E-01
structural,LA FARDIQUERA,2.43501E+02,2.85122E+02,9.11005E+01,3.55103E+01,4.27663E+01,3.95292E+00,5.66321E-03,1.50042E+00,5.15023E-04,3.40708E+02,1.16949E-01,6.58855E+01,2.26154E-02,3.91195E+07,1.21687E-01
structural,REPARTO UNIVERSITARIO,3.16825E+02,4.44020E+02,1.64884E+02,6.90179E+01,8.82520E+01,6.38593E+00,5.89652E-03,3.85789E+00,5.61084E-04,1.07131E+03,1.55810E-01,2.12394E+02,3.08901E-02,1.07095E+08,1.56843E-01
structural,VILLA OLÍMPICA,1.15869E+03,1.37472E+03,4.60094E+02,1.85748E+02,2.41745E+02,3.14521E+01,9.19384E-03,2.41582E+01,6.75702E-04,4.15604E+03,1.16244E-01,8.24498E+02,2.30611E-02,1.05340E+08,1.35540E-01
structural,LOS ÁLAMOS,6.51208E+02,7.32839E+02,2.27662E+02,8.79368E+01,1.06354E+02,1.25356E+01,6.94110E-03,4.32938E+00,5.66613E-04,7.72304E+02,1.01076E-01,1.47962E+02,1.93648E-02,6.75138E+07,1.24341E-01
structural,HATO MAYOR,7.31458E+02,8.66498E+02,2.92240E+02,1.18130E+02,1.53674E+02,2.15993E+01,9.99042E-03,1.51954E+01,1.05097E-03,1.82007E+03,1.25882E-01,3.66869E+02,2.53740E-02,2.19499E+07,1.49808E-01
structural,CANABACOA ABAJO,4.94943E+02,6.04517E+02,2.24860E+02,1.00888E+02,1.68550E+02,1.84300E+01,1.15639E-02,4.92398E+00,7.86934E-04,1.05835E+03,1.69142E-01,2.41013E+02,3.85180E-02,1.23234E+07,1.89020E-01
structural,PEKÍN,1.20420E+03,1.43860E+03,4.76785E+02,1.89979E+02,2.38440E+02,3.51590E+01,9.90953E-03,2.46223E+01,9.25261E-04,3.17223E+03,1.19207E-01,6.21311E+02,2.33477E-02,4.41921E+07,1.43844E-01
structural,ARBOLEDA,3.39278E+00,3.69110E+00,1.06372E+00,3.96482E-01,4.55918E-01,4.55918E-02,5.06576E-03,2.32518E-01,5.06576E-04,4.34724E+01,9.47112E-02,8.19604E+00,1.78563E-02,3.05070E+05,1.21234E-01
structural,LOS JAZMINES,1.16511E+03,1.32336E+03,4.42974E+02,1.81946E+02,2.54616E+02,3.47910E+01,1.03299E-02,2.64800E+01,9.45748E-04,3.52616E+03,1.25939E-01,7.18404E+02,2.56582E-02,3.33318E+07,1.49545E-01
structural,ARROYO HONDO ABAJO,8.39789E+02,9.07721E+02,2.90167E+02,1.15762E+02,1.50561E+02,1.79979E+01,7.81159E-03,9.19708E+00,6.52034E-04,1.55007E+03,1.09893E-01,3.05786E+02,2.16789E-02,4.71120E+07,1.31221E-01
structural,ARROYO HONDO ARRIBA,8.68675E+02,8.17823E+02,2.44712E+02,9.45452E+01,1.18245E+02,1.25751E+01,5.86527E-03,6.83856E+00,5.07779E-04,1.32850E+03,9.86442E-02,2.58436E+02,1.91895E-02,5.74421E+07,1.23317E-01
structural,BELLA  VISTA,1.06029E+03,1.49874E+03,5.80191E+02,2.57149E+02,3.97628E+02,5.10306E+01,1.34503E-02,3.05325E+01,1.32719E-03,3.80057E+03,1.65204E-01,8.10367E+02,3.52252E-02,7.07741E+07,1.64689E-01
structural,LA YAGÜITA DE PASTOR,7.86985E+02,1.09361E+03,4.20598E+02,1.89716E+02,3.29087E+02,4.04018E+01,1.43269E-02,1.83220E+01,1.06058E-03,2.69487E+03,1.55995E-01,5.79780E+02,3.35611E-02,5.21165E+07,1.56557E-01
structural,PERALTA,9.55829E+02,1.11273E+03,3.94477E+02,1.66020E+02,2.33945E+02,2.80799E+01,9.80785E-03,6.93405E+00,7.73894E-04,1.22089E+03,1.36260E-01,2.49865E+02,2.78869E-02,6.69806E+07,1.58077E-01
structural,LA BARRANQUITA,1.53090E+02,1.78158E+02,6.46103E+01,2.76289E+01,3.95131E+01,4.69440E+00,1.01391E-02,5.62319E-01,4.67536E-04,1.65201E+02,1.37356E-01,3.48182E+01,2.89493E-02,8.10379E+07,1.47624E-01
structural,LAS CHARCAS,1.14346E+00,2.49707E+00,7.02037E-01,2.76777E-01,3.80657E-01,7.14844E-02,1.42969E-02,6.29044E+00,1.43859E-03,5.44891E+02,1.24614E-01,1.10788E+02,2.53367E-02,3.82076E+04,1.63651E-01
structural,LA OTRA BANDA,7.03594E+02,1.07257E+03,4.29401E+02,1.93777E+02,3.08655E+02,4.09096E+01,1.51070E-02,2.74506E+01,1.44210E-03,3.29222E+03,1.72954E-01,7.08344E+02,3.72123E-02,6.32716E+07,1.85884E-01
structural,LA HERRADURA,1.37167E+03,1.96858E+03,7.63004E+02,3.39327E+02,5.25423E+02,6.26809E+01,1.26169E-02,2.45267E+01,1.07863E-03,3.57459E+03,1.57202E-01,7.48964E+02,3.29377E-02,1.67894E+08,1.74731E-01
structural,ESPAILLAT,3.46622E+02,6.53558E+02,2.90745E+02,1.35396E+02,2.14679E+02,3.16396E+01,1.92807E-02,8.99901E+00,1.93160E-03,9.83438E+02,2.11090E-01,2.11805E+02,4.54629E-02,4.80980E+07,2.33510E-01
structural,ZONA INDUSTRIAL,1.99157E+02,2.41685E+02,8.91255E+01,3.80322E+01,5.30004E+01,4.17387E+00,6.72120E-03,9.85824E-01,8.51238E-04,2.07859E+02,1.79482E-01,4.38616E+01,3.78736E-02,3.87888E+07,1.13020E-01
structural,MONTE RICO,1.10240E+03,2.04240E+03,9.11618E+02,4.26716E+02,6.85865E+02,9.84062E+01,1.90378E-02,8.91016E+01,1.81113E-03,1.04270E+04,2.11946E-01,2.25594E+03,4.58556E-02,9.43497E+07,2.32844E-01
structural,LA HERRADURA ARRIBA,8.34933E-01,6.64544E-01,2.28088E-01,1.00862E-01,1.71573E-01,1.71573E-02,8.57866E-03,0.00000E+00,,0.00000E+00,,0.00000E+00,,2.92636E+05,1.55423E-01
structural,ÁREA MONUMENTAL,8.76225E-01,3.72542E-02,2.63235E-02,1.62867E-02,4.39103E-02,2.19551E-03,2.19551E-03,0.00000E+00,,0.00000E+00,,0.00000E+00,,9.94750E+04,6.08097E-02
structural,JACAGUA ABAJO,5.50522E+02,1.10461E+03,5.68141E+02,3.05259E+02,7.12313E+02,7.34640E+01,2.26682E-02,1.21386E+01,9.53412E-04,3.99755E+03,3.13984E-01,1.01224E+03,7.95055E-02,2.54079E+07,2.95900E-01
structural,LA HERRADURA ABAJO,6.63782E+00,5.74239E+00,2.06946E+00,9.29783E-01,1.62054E+00,1.62054E-01,9.53260E-03,9.23030E-01,2.38315E-04,5.81047E+02,1.50019E-01,1.29935E+02,3.35476E-02,9.29649E+05,1.69378E-01
structural,LOS GONZÁLEZ,5.11735E+02,6.60641E+02,2.55722E+02,1.17297E+02,2.01954E+02,2.10515E+01,1.20477E-02,4.46609E+00,6.53602E-04,1.25240E+03,1.83285E-01,2.87905E+02,4.21342E-02,1.26839E+07,1.68182E-01
structural,JACAGUA AL MEDIO,3.34634E+02,5.32834E+02,2.46996E+02,1.26019E+02,2.66386E+02,2.78856E+01,1.85057E-02,5.53111E+00,9.34349E-04,1.54157E+03,2.60411E-01,3.78685E+02,6.39697E-02,1.47171E+07,2.52628E-01
structural,KILÓMETRO 4 1/2 (ANTIGUO KILÓMETRO 6),1.40172E+02,1.92789E+02,7.26706E+01,3.20159E+01,5.03236E+01,5.39964E+00,1.10655E-02,1.65377E+00,8.62687E-04,3.23472E+02,1.68738E-01,7.15289E+01,3.73130E-02,5.65025E+06,1.78185E-01
structural,LIMONAL ABAJO,2.47990E+02,3.40254E+02,1.32828E+02,6.05089E+01,1.02258E+02,1.10728E+01,1.25281E-02,2.78899E+00,8.03241E-04,6.39430E+02,1.84159E-01,1.46223E+02,4.21128E-02,6.87458E+06,2.04469E-01
structural,LA FREIDURÍA O FARDIQUERA,7.11335E+01,1.03009E+02,4.12868E+01,1.89753E+01,3.20801E+01,3.48761E+00,1.30875E-02,9.68628E-01,9.25245E-04,2.00572E+02,1.91589E-01,4.59689E+01,4.39101E-02,2.01150E+06,2.14774E-01
structural,EL PAPAYO,3.97831E+02,4.97719E+02,1.93744E+02,8.94935E+01,1.58322E+02,1.63915E+01,1.22589E-02,3.44808E+00,6.56422E-04,9.73548E+02,1.85337E-01,2.26432E+02,4.31065E-02,3.53886E+06,2.07446E-01
structural,CIENFUEGOS,3.29696E+03,5.24562E+03,2.98284E+03,1.65083E+03,3.41477E+03,2.33239E+02,1.40581E-02,6.56560E+01,1.00733E-03,1.99003E+04,3.05322E-01,4.74491E+03,7.27993E-02,6.56654E+07,3.00660E-01
structural,CALLEJÓN DE LOS SÁNCHEZ,1.85334E+02,4.16368E+02,2.20895E+02,1.18518E+02,2.67817E+02,2.94476E+01,2.43584E-02,6.67558E+00,1.40559E-03,1.51772E+03,3.19567E-01,3.79157E+02,7.98343E-02,1.22457E+07,3.23361E-01
structural,TIERRA BLANCA,2.83453E+02,3.71028E+02,1.44781E+02,6.66603E+01,1.16140E+02,1.23476E+01,1.25731E-02,2.85537E+00,7.40110E-04,7.18132E+02,1.86139E-01,1.66299E+02,4.31047E-02,7.24142E+06,2.08603E-01
structural,LA CIÉNAGA,1.62801E+02,3.32809E+02,1.76834E+02,9.75594E+01,2.43579E+02,2.47684E+01,2.44365E-02,3.35163E+00,8.41722E-04,1.34017E+03,3.36567E-01,3.45777E+02,8.68378E-02,6.25026E+06,3.48962E-01
structural,LAS PALOMAS O CENTRO DEL PUEBLO,3.05447E+02,3.86372E+02,1.48509E+02,6.81525E+01,1.18966E+02,1.23317E+01,1.20023E-02,2.18549E+00,5.41455E-04,7.35096E+02,1.82120E-01,1.70346E+02,4.22031E-02,3.77540E+06,2.04189E-01
structural,TRIPLE PLAY,2.04640E+02,2.53342E+02,9.51284E+01,4.30068E+01,7.31411E+01,7.62874E+00,1.13988E-02,1.45378E+00,5.52938E-04,4.56288E+02,1.73547E-01,1.04817E+02,3.98665E-02,1.38689E+06,1.96030E-01
structural,LOS PORTES,3.44623E+01,3.85463E+01,1.37922E+01,6.14215E+00,1.04879E+01,1.05442E+00,1.01944E-02,1.16165E-01,2.85890E-04,6.53313E+01,1.60784E-01,1.50317E+01,3.69940E-02,7.58838E+05,1.82539E-01
structural,LAS PALOMAS ARRIBA,1.56576E+02,1.99566E+02,7.46141E+01,3.35020E+01,5.61833E+01,6.06433E+00,1.16523E-02,1.59432E+00,7.79786E-04,3.52329E+02,1.72325E-01,8.05501E+01,3.93973E-02,3.45519E+06,1.95966E-01
structural,LAS PALOMAS ABAJO,1.11237E+02,1.38693E+02,5.29685E+01,2.42478E+01,4.21546E+01,4.34295E+00,1.17599E-02,7.12018E-01,4.90776E-04,2.60863E+02,1.79806E-01,6.03685E+01,4.16105E-02,1.77782E+06,2.02108E-01
structural,LIMONAL,1.68948E+02,2.16523E+02,8.37474E+01,3.84374E+01,6.66598E+01,6.87600E+00,1.19725E-02,1.14560E+00,5.07754E-04,4.12876E+02,1.82996E-01,9.54639E+01,4.23117E-02,3.79043E+06,2.05060E-01
structural,CENTRO DEL PUEBLO,8.64235E+02,1.00063E+03,3.56963E+02,1.56091E+02,2.47500E+02,2.79964E+01,1.06636E-02,1.00192E+01,9.71416E-04,1.58551E+03,1.53724E-01,3.55489E+02,3.44666E-02,1.03230E+07,1.78590E-01
structural,LOS RECIO,1.36516E+02,1.73327E+02,6.49639E+01,2.91470E+01,4.80652E+01,5.34810E+00,1.18316E-02,1.73799E+00,9.78729E-04,3.03329E+02,1.70816E-01,6.89406E+01,3.88231E-02,1.27566E+06,1.94421E-01
structural,MANOLO DÁJER,2.68822E+02,2.54051E+02,8.23330E+01,3.44739E+01,5.18736E+01,5.69493E+00,8.23498E-03,1.69591E+00,6.24235E-04,3.39217E+02,1.24860E-01,7.46674E+01,2.74838E-02,2.10930E+06,1.48474E-01
structural,LOS CRUCES,1.14759E+01,1.49236E+01,5.62960E+00,2.52903E+00,4.17533E+00,4.55696E-01,1.17649E-02,1.30211E-01,8.55727E-04,2.63381E+01,1.73090E-01,5.98845E+00,3.93551E-02,9.27016E+05,1.96704E-01
structural,HICO MARTÍNEZ,3.20655E+02,4.18664E+02,1.59377E+02,7.19969E+01,1.19621E+02,1.34029E+01,1.22927E-02,4.54280E+00,1.06058E-03,7.52772E+02,1.75745E-01,1.71525E+02,4.00449E-02,4.88063E+06,1.98991E-01
structural,VILLA ALBA,4.43223E+01,5.69654E+01,2.09692E+01,9.20013E+00,1.42926E+01,1.57470E+00,1.08041E-02,4.80323E-01,8.38877E-04,9.22916E+01,1.61186E-01,2.05388E+01,3.58707E-02,7.75584E+05,1.85629E-01
structural,LOS OSORIAS,6.41064E+01,8.07947E+01,2.97511E+01,1.32122E+01,2.15182E+01,2.33732E+00,1.11629E-02,6.44928E-01,7.84047E-04,1.36439E+02,1.65871E-01,3.08783E+01,3.75392E-02,2.19533E+06,1.89430E-01
structural,EL CENTRO,2.95728E+02,4.05984E+02,1.51574E+02,6.63077E+01,1.00870E+02,1.14678E+01,1.12378E-02,4.21823E+00,1.05222E-03,6.56758E+02,1.63825E-01,1.45041E+02,3.61798E-02,9.63875E+06,1.88847E-01
structural,MONCADA,9.67244E+01,8.09694E+01,2.58766E+01,1.09081E+01,1.68270E+01,1.75297E+00,7.57858E-03,3.29507E-01,3.62619E-04,1.08958E+02,1.19907E-01,2.42014E+01,2.66334E-02,5.11525E+05,1.41906E-01
structural,BOCA DE LICEY,1.23726E+01,1.05183E+01,3.37635E+00,1.43178E+00,2.26000E+00,2.32790E-01,7.77026E-03,3.80670E-02,3.23440E-04,1.45032E+01,1.23227E-01,3.24808E+00,2.75976E-02,1.65412E+05,1.45016E-01
structural,VISTA ALEGRE,5.08421E+02,4.58842E+02,1.51116E+02,6.48670E+01,1.03819E+02,1.08061E+01,8.39590E-03,2.01110E+00,3.97746E-04,6.62685E+02,1.31063E-01,1.49125E+02,2.94932E-02,2.99865E+06,1.52805E-01
structural,VALENTÍN,1.26849E+02,1.26184E+02,4.30176E+01,1.86265E+01,2.95110E+01,3.20088E+00,9.29981E-03,8.73684E-01,6.46147E-04,1.89108E+02,1.39858E-01,4.23948E+01,3.13538E-02,1.26258E+06,1.63796E-01
structural,LOS POLANCO,6.76426E+01,5.78506E+01,1.84727E+01,7.81750E+00,1.22448E+01,1.27505E+00,7.77334E-03,2.38454E-01,3.70049E-04,7.88150E+01,1.22310E-01,1.76025E+01,2.73168E-02,1.16828E+06,1.44363E-01
structural,LA CACATA,6.25553E+01,7.64165E+01,2.81559E+01,1.25125E+01,2.00584E+01,2.24471E+00,1.12405E-02,7.55355E-01,9.62827E-04,1.27955E+02,1.63100E-01,2.87948E+01,3.67038E-02,7.78570E+05,1.86484E-01
structural,DON MANUEL,1.19669E+02,1.42310E+02,5.26563E+01,2.35886E+01,3.94646E+01,4.23064E+00,1.12014E-02,1.05186E+00,7.08921E-04,2.47705E+02,1.66945E-01,5.65857E+01,3.81369E-02,1.81293E+06,1.89910E-01
