NM_BARR,ID_BARR,number,rc_usd,night,d-none,d-sli,d-mod,d-ext,d-com,collapsed,fatalities,losses,homeless,injured,str_lr,col_lr,occ_lr,hom_lr,inj_lr
SANTA MARTHA,1.0,4.0,295889,13.999999999999998,3.5463506,0.373684801,0.0496203653,0.01497834876,0.015365925577,0.0015337428378,0.0001725304288,4093,0.10504531988,0.019782855227,1.383165113969596,0.038343570945,1.232360205714286,750.3237134285715,141.30610876428574
NAYÓN CENTRO,2.0,977.0,139613033,6167.3,735.7502979,211.380609276,20.2926470341,5.21629581212,4.36014268247,0.4934413967154,0.34727090820159,3344341,56.335498498108,8.6662836974883,2.395436100471906,0.050505772437605,5.630841830324291,913.4548100158579,140.51989845618502
ORGANIZACIÓN ARA,3.0,38.0,1867125,56.7,8.64766073,10.2974162,4.65252835,2.83724652,11.56514742,1.1614484,0.0687296362,678355,19.65451374,5.601263888,36.33151796679433,3.056443157894737,121.21628959435625,34664.04539682539,9878.772289241622
SANTA ANA,4.0,59.0,8841705,324.7,45.8191135,11.334609718,1.2253596684,0.3320627585,0.288852770125,0.0295540939292,0.01038044413,167045,2.12965894162,0.323818395598,1.88928970554492,0.050091684625763,3.196933825069295,655.885106750847,99.7284864792116
NINALLACTA,5.0,59.0,53653784,2483.7,8.43312735,22.4785857,10.21213341,5.2678315,12.6083227,1.417281454,8.6373795122,16280261,711.1346922,166.55402007,30.34317354058434,2.402171955932203,347.7625925916979,28632.068776422275,6705.883161009785
ALLPALLACTA,6.0,193.0,23893549,1794.0,41.48329335,80.21927480000001,30.25815146,14.19968611,26.83959208,3.230881991,5.5103093054,6456664,449.60395914000003,103.59993516,27.022625090642986,1.674032119689119,307.15213519509473,25061.536183946493,5774.8012909699
LA CRISTALINA,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAN FRANCISCO DE HUARCAY,8.0,199.0,17497074,1208.4,50.24557557,72.481871,26.8414644,13.65572859,35.77536207,3.874030273,3.1015806464,4614268,305.47069555,74.998135145,26.37165608704134,1.946748880904523,256.66837523998674,25278.938724760013,6206.399796838795
LA VICTORIA,9.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NÉSTOR ROMERO DÍAZ,10.0,335.0,39553813,2106.0,62.24859908,128.7668791,53.89790205,27.16746331,62.91915917,7.233089212,6.8743033452,12105682,601.51000565,145.0608952,30.605600599533002,2.159131108059702,326.4151635897436,28561.728663342834,6887.981728395062
LA INDEPENDENCIA,11.0,228.0,16218429,1104.0,70.54557848,92.2655512,28.60097317,12.71047314,23.87740969,2.776029224,2.2276919452,3348731,200.6703247,45.617811014,20.64769262846037,1.217556677192983,201.7836906884058,18176.659846014492,4132.048099094203
UNIÓN Y PROGRESO,12.0,208.0,26567631,1325.0,40.27712009,82.9072336,33.71360956,16.52541541,34.57662369,4.124925091,4.573657058,7951554,367.49415839,87.01923645,29.9294803409096,1.983137062980769,345.18166475471696,27735.40818037736,6567.4895433962265
MARTHA BUCARAM DE ROLDÓS,13.0,678.0,73630344,4120.0,135.68860947,270.7679214,107.96958647,52.96539234,110.60849612999999,13.079295446,13.423955339799999,21286920,1105.4307392,260.62907057,28.91052696488185,1.929099623303835,325.82415873300965,26830.84318446602,6325.948314805825
LAS ORQUIDEAS,14.0,461.0,56544529,3009.0,85.89604464,184.3470602,76.07308317,37.473568969999995,77.21024635,9.230063986,10.4978249091,17017265,845.07601717,199.34583036,30.095334472976994,2.002183077223427,348.8808544067797,28084.94573512795,6624.986053838485
LA DELICIA,15.0,602.0,70271109,3814.0,110.2329889,240.0045473,99.22850005,49.1441562,103.38981069,12.265679824,13.1448361658,21149643,1067.1224868,252.26338152,30.09721006283516,2.037488342857143,344.6469891400105,27979.089847928684,6614.142147876245
LA MERCED,16.0,445.0,44440790,2543.0,101.49296267,175.2505058,67.06019221,32.696013369999996,68.50032802999999,8.013489995,7.9774668373,12456505,657.60744701,154.649268694,28.029440772668167,1.800784268539326,313.7029821981911,25859.514235548562,6081.37116374361
FLORIDA,17.0,478.0,56938305,3070.0,89.93066397,191.8825008,78.25957331000001,38.27622266,79.65104558,9.531279676,10.6340989648,17089529,856.81531611,202.804334229,30.014116985019655,1.993991564016737,346.3875884299674,27909.29368436482,6606.00437228013
SAN JUAN DE CHILLO,18.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESPEJO,19.0,105.0,13057137,804.1,19.47183412,38.6862516,16.58386221,8.57912388,21.67892781,2.420797019,2.4753267911,4062958,237.88179883,58.159351327,31.116760869693465,2.305520970476191,307.8381782241015,29583.60885835095,7232.850556771546
ZONA DE PROTECCIÓN LA ECUATORIANA,20.0,3.0,238275,10.5,1.41863243,0.758229,0.24153782,0.13152172,0.45007886,0.045007898,0.0070928882,69326,3.06000363,0.865075107,29.094835187534944,1.500263266666667,67.5513161904762,29142.891714285714,8238.810542857143
RUMIHUCO,21.0,87.0,12385730,652.0,13.33905279,33.3497458,14.75101102,7.53691637,18.02327505,2.053417514,2.2554196484,3919001,194.58368246,46.99654104,31.641262551882548,2.360250016091954,345.9232589570553,29844.12307668712,7208.058441717791
LA CONCEPCIÓN,22.0,36.0,4577629,186.2,22.272075100000002,10.32846457,1.8679337956,0.6561578615,0.87536835033,0.092160249969,0.0319773113916,266479,7.2004461145,1.44929343618,5.82132895664293,0.256000694358333,17.173636622771213,3867.049470730398,778.3530806552095
CHINCHILOMA,23.0,4.0,666341,30.1,2.6932233,0.85332077,0.2159224201,0.0892120662,0.14832153349,0.015440350353,0.00938200788,40771,1.2180111286,0.23148660398,6.118709054653835,0.386008758825,31.169461395348836,4046.5486,769.0584849833886
PATICHUBAMBA,24.0,40.0,1267054,52.5,32.6915866,5.49426295,1.0149087731,0.3563489582,0.442892089748,0.0456505554469,0.00297519660184,31161,0.89091876701,0.176158427081,2.459322035532953,0.11412638861725,5.667041146361905,1696.9881276380952,335.53986110666665
SAN ANDRÉS,25.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAN FRANCISCO,26.0,101.0,26082218,957.8,61.8895767,30.59862063,4.9320900055,1.63037097417,1.94934079499,0.21249397455,0.2297679145259,1527701,33.14900326594,6.02857584466,5.857252401032857,0.210390073811881,23.98913285925037,3460.9525230674467,629.4190691856338
SAN JUANITO,27.0,8.0,2985062,123.9,6.4941622,1.29002141,0.1422449064,0.03881029241,0.034761344911,0.0038076264942,0.0052077820008,54003,1.1268614339,0.19109886592,1.809112313488507,0.0475953311775,4.203213882808717,909.4926827280066,154.23637281678774
COMUNA RUMILOMA,28.0,6.0,837178,756.0,2.6825396,2.6424513,0.44256425,0.12717517,0.10526965,0.01258976,0.28081049,56660,32.006173000000004,5.1580002,6.768013383051937,0.209829333333333,37.14424470899471,4233.620767195768,682.2751587301588
SAN CARLOS,29.0,518.0,153608974,4317.1,247.9156269,200.3452227,39.466410017,13.6439858931,16.6287432162,1.96007090912,2.019265957456,12604491,245.0409712706,45.74186403873,8.205569645400166,0.378392067397683,46.77366652280466,5676.055020050497,1059.5507178135783
JACARANDA,30.0,639.0,164505922,2401.9,393.8985516,206.67456863,25.1441278705,6.99785323147,6.284881075625,0.7557643096326,0.4001843234836,6845054,50.68531761965,8.267246700003,4.160977010710503,0.11827297490338,16.661156729405885,2110.21764518298,344.1961239020359
COMUNA SAN JUAN BAUTISTA DE ANGAMARCA,31.0,2.0,67499,2.8,1.4997091,0.43175514,0.0466945804,0.01209994102,0.009741190529,0.0012175032528,0.0002556757631,2014,0.03057759298,0.004820717255,2.983086188109681,0.06087516264,9.131277253571431,1092.0568921428571,172.16847339285715
BARRIO CENTRAL,32.0,360.0,50256435,3024.0,201.7066654,120.37597153,21.5761951096,7.33914138488,9.00203145804,1.00678976987,0.9504030206197,3361860,134.7259011521,25.70394094706,6.689412331845121,0.279663824963889,31.428671316789018,4455.221598945105,849.9980471911375
SANTA  ANA,33.0,104.0,6337676,262.5,84.48422670000001,15.435060076000001,2.402681285,0.78558465286,0.892447301013,0.0908299524014,0.02426687331617,354749,10.633491122672,2.244360844703,5.597460619904051,0.087336492693654,9.244523168064761,4050.853761017905,854.9946075059047
ANGAMARCA,34.0,82.0,10763752,420.0,45.8671891,26.13971069,5.3427227816,1.96434055746,2.68603610469,0.291408592571,0.1215897217823,759104,19.8490047178,3.92739337847,7.052411734319911,0.355376332403659,28.949933757690477,4725.953504238095,935.0936615404762
CERRO NEGRO,35.0,3.0,421579,16.799999999999997,2.4519815,0.47791067,0.047916242,0.0123338308,0.00985779144,0.001222582345,0.001646422721,10761,0.1979192808,0.0311819266,2.552659217287399,0.040752744833333,9.80013524404762,1178.0909571428572,185.606705952381
LA PRAGA,36.0,22.0,31407027,121.0,16.7750709,4.22109194,0.6448812693,0.19066162025,0.16829445291,0.020196304511,0.06399666105,896539,6.035263563,1.0297632392,2.854582435448193,0.091801384140909,52.88980252066116,4987.821126446282,851.043999338843
SAN JUAN LOMA,37.0,51.0,8889411,585.0,27.0957802,17.32898049,3.50963518,1.2873616186,1.7782434954,0.19440644676,0.17963433823,681169,28.619077453,5.6669653803,7.662701199218744,0.381189111294118,30.706724483760684,4892.149991965812,968.7120308205128
CURIQUINGUE,38.0,54.0,5594256,216.1,38.0679388,12.12321056,2.1179098674,0.73581717632,0.95512322092,0.104097574086,0.0374346253286,237171,5.42812710297,0.996732925245,4.239544380746015,0.192773285344444,17.32282523304026,2511.8589092873667,461.23689275566875
LA PRIMAVERA,39.0,937.0,225189221,4111.7,502.66389350000003,354.8186366,50.6165068095,14.83854016162,14.06242574787,1.706225872645,1.0714616877328,12443907,128.37601038884,21.651763323458,5.525978014328095,0.182094543505336,26.05884883947759,3122.2124763197708,526.5890829452052
ACOSTA SOBERÓN,40.0,268.0,47146671,1304.7,105.2242679,117.36279549,25.307580105,9.011994876,11.0933686459,1.35768967997,0.98685128466,4995798,99.777689429,19.1944337787,10.59629027840926,0.506600626854478,75.63817618303058,7647.5580155591315,1471.176038836514
SANTO DOMINGO,41.0,72.0,4447708,191.79999999999998,54.5082706,13.051964839,2.52143642911,0.875098629217,1.043230368267,0.1049407815516,0.00880152212624,135329,3.82047917356,0.7464391149989,3.042661659656843,0.145751085488333,4.58890621806048,1991.907806861314,389.17576381590203
LA GRANJA,42.0,130.0,47247040,967.0,58.9954023,50.9457361,10.76645792,3.912296008,5.380107983,0.6146811677,0.5840135275,4713535,65.869370322,12.667622446,9.976360561480186,0.472831667461538,60.39436685625647,6811.723921613236,1309.9919799379525
LA MOYA,43.0,293.0,80760475,1455.2,120.9855525,117.80801781999999,27.723257869,10.652023605,15.8311585241,1.79906368455,1.063248090219,9943946,125.34966778500001,25.3540821654,12.312887435013968,0.61401490940273,73.06542676051401,8613.913399189114,1742.3091097718525
INGA,44.0,10.0,5172673,91.0,7.9951317,1.546388897,0.26712979034,0.089116396132,0.102233095077,0.0103162497077,0.0034605266403,189565,1.74858405105,0.347965556019,3.664747308151513,0.103162497077,3.802776527802198,1921.5209352197803,382.37973188901094
COMUNA LA TOGLLA,45.0,6.0,880306,35.7,3.3396229,1.87649738,0.416281426,0.1556781986,0.2119201393,0.02395504583,0.01269711257,66708,1.921546507,0.3901467048,7.577807835270289,0.399250763833333,35.56614165266106,5382.483212885154,1092.847912605042
LA MANDARINA,46.0,170.0,85187467,1330.1,93.0617332,63.226207540000004,8.8100348743,2.54378247417,2.35824339379,0.283485804279,0.2865298659738,3796282,36.7521035372,5.987818430676,4.456386021045022,0.166756355458235,21.541979247710696,2763.1083029245924,450.1780641061574
SANTA  ROSA,47.0,61.0,16939876,331.09999999999997,47.309491200000004,11.01333441,1.6028882351,0.50831511926,0.565971400392,0.0609275778486,0.0263661862489,314006,5.55970707423,1.011112584027,1.853652209070684,0.099881275161639,7.963209377499246,1679.1625110933257,305.3798200021142
