comuna,comuna_1,number,rc_usd,night,d-none,d-sli,d-mod,d-ext,d-com,collapsed,fatalities,losses,homeless,injured,str_lr,col_lr,occ_lr,hom_lr,inj_lr
6,,23223.0,1481322447,145955.0,20889.9515184,1978.535880547,239.9910489058,63.4767242042,51.0448717226,5.628750019696,3.769355605952,14590544,687.65227495,108.0955191164,0.984967429609379,0.024237824655281,2.582546405366037,471.13992322976264,74.06085376753109
4,,11222.0,2781717665,52446.0,10275.2887961,807.2013797,94.525617214,24.9246773782,20.0594849926,2.19972661826,1.097968514461,22027025,215.78580805,34.0670763994,0.791849756927699,0.019601912477811,2.093521935821607,411.44378608473477,64.9564817133814
5,,14702.0,1938502800,108834.0,13286.4443569,1215.875992769,138.3289606391,35.08044655713,26.27047824519,2.938131651861,2.072198131921,15657212,364.957489749,53.8666928279,0.807696115749858,0.019984571159441,1.903998871603543,335.334077355422,49.49436097901391
7,,12945.0,1437644456,68039.0,11912.6350948,878.30813019,104.262992844,27.552992819,22.2406638643,2.37416281865,1.281864687341,11418253,266.838658566,42.094228897,0.794233405427359,0.01834038484859,1.884014590662708,392.18486245535644,61.867794789752935
8,,18260.0,2661259503,94730.0,16748.7371227,1300.900154421,145.9683066895,36.83155156365,27.56294681016,3.056972567142,1.703855288947,21004155,335.852128607,50.7964300742,0.789256158416234,0.016741361265838,1.798643818164256,354.53618558745904,53.62232669080545
9,,11397.0,1525212474,35186.0,10602.4590734,684.35401569,75.8446685185,19.35010576988,14.99216524021,1.647126958798,0.529448177865,10138935,111.925577681,17.4537358817,0.66475559651028,0.0144522853277,1.504712606903314,318.0969069544705,49.60420588216904
21,,22875.0,778100948,125655.0,21079.8678102,1537.89684012,176.989840375,45.4184485412,34.8271652045,3.61429084214,2.040398781469,5858945,439.329808966,68.0575235668,0.752980053007661,0.015800178544874,1.623810259415861,349.6317766630854,54.162208878914484
13,,24971.0,1544601519,137416.0,23016.9634475,1671.92978576,193.445053223,49.9438151803,38.7179696943,4.06931817729,2.379596203252,12133776,503.639381598,78.3254503684,0.78556026732873,0.016296176273637,1.731673315517843,366.50708912935903,56.99878498020608
12,,10008.0,876211224,66262.0,9234.4048703,663.46822273,75.974675039,19.3842757194,14.767963307,1.60026087166,1.139427708296,6859679,232.5211856,35.6468726927,0.782879556811659,0.01598981686311,1.719579409459419,350.9118131055507,53.796855954695
14,,26271.0,1183724308,147875.0,24357.2596543,1624.56847519,195.404490516,51.7722507092,41.99503984132,4.353782727685,2.410757109974,9179506,548.988944556,87.3022744744,0.775476644449311,0.016572580897891,1.63026685374404,371.2520335120879,59.03788637322062
11,,14355.0,1485929811,98826.0,13198.0613618,992.2059244,113.620944432,29.0373446024,22.0744138536,2.434383214,1.820720118514,11481249,356.460888219,54.6068260988,0.772664288472887,0.016958434092651,1.842349299287637,360.6954528352863,55.25552597373161
10,,15435.0,2104735955,98743.0,14270.4638927,1007.787489682,109.0309145534,27.32463568759,20.39304719431,2.209810297422,1.439507136994,14678187,284.129745733,42.3694299898,0.697388504950196,0.014316879154014,1.45783208631903,287.7467220289033,42.90879352440172
20,,8809.0,460253731,55925.0,8543.2691333,237.1790322891,21.018094916189998,4.630469358193,2.903362861445,0.3006979604206,0.1883600503424,1380672,49.9904769019,6.93749196894,0.299980622905927,0.003413531166087,0.336808315319446,89.38842539454627,12.404992344997764
16,,13943.0,1230954787,93741.0,12881.2711712,915.61009661,101.3935184836,25.6251739778,19.10010083641,2.03630205869,1.500785647468,8653561,303.49473438,46.1356847669,0.70299587614915,0.01460447578491,1.600991719170907,323.7587975165616,49.21612183238925
15,,27726.0,1187313488,121236.0,25815.8634025,1643.64918715,184.509650988,46.748927276399996,35.2288220941,3.61088729729,1.564024971049,8085968,364.175750902,55.707138175,0.681030611309873,0.013023470018358,1.290066458023194,300.3858184879079,45.94933697499092
17,,16680.0,7917764287,159909.0,15620.8470632,943.1240127307,83.89253489473,19.231831535046,12.904541427313,1.38209340793608,0.943096442303,27973183,190.3428110406,25.94980467319,0.353296487012451,0.008285931702255,0.589770708529851,119.03195632553515,16.22785751470524
18,,14744.0,1762480248,108465.0,14210.5816621,478.031490254,41.0065286215,8.8984732607,5.481798467138,0.57532010233,0.3795783803717,4949708,91.4364233593,12.4349668906,0.280837662630537,0.003902062549715,0.349954713844743,84.30039492859447,11.464497202415526
