comuna,comuna_1,number,rc_usd,night,d-none,d-sli,d-mod,d-ext,d-com,collapsed,fatalities,losses,homeless,injured,str_lr,col_lr,occ_lr,hom_lr,inj_lr
6,,23223.0,1481322447,145955.0,14586.1236195,6438.64735825,1324.69196543,432.740108581,440.79717233,48.5989447464,37.08944662056,84786001,5741.37863832,1017.308003491,5.72366947323337,0.209270743428498,25.411562893056075,3933.663552684047,697.0011328772567
4,,11222.0,2781717665,52446.0,7820.7953881,2592.9466458,493.05448788,157.157924725,158.045578738,17.3501754671,9.36879816813,123727553,1588.03596753,279.889563778,4.447883218579393,0.154608585520406,17.86370393953781,3027.944871925409,533.6718982915762
5,,14702.0,1938502800,108834.0,9358.2979083,4066.20059049,785.91323901,249.344955552,242.243514751,27.1781428725,26.94043613469,99815342,3814.34930457,650.062966767,5.149094529591505,0.184860174619099,24.75369474124814,3504.740526462319,597.2976889271735
7,,12945.0,1437644456,68039.0,8485.2898409,3256.54620607,703.90845662,238.669705216,260.585869313,27.8510032648,15.757115432179999,78226710,2752.47290265,503.108883723,5.441311293464681,0.215148731284666,23.158946239921217,4045.4340931671536,739.4419137891504
8,,18260.0,2661259503,94730.0,12192.4486913,4563.33584853,910.74271929,294.99215307,298.480618844,33.1509045901,20.51453830898,130969836,3316.26767582,586.444738013,4.921347800835967,0.181549313198795,21.655798911622508,3500.757601414547,619.0697118262431
9,,11397.0,1525212474,35186.0,8304.9412984,2371.29975363,441.928747216,139.686459428,139.143737567,15.3231495846,5.35787974184,60164432,957.38922502,168.600094211,3.944659060494957,0.134448974156357,15.227305581310747,2720.9379441255046,479.1681186011482
21,,22875.0,778100948,125655.0,13429.5604807,6657.8082877,1590.43607947,561.070330336,636.12487038,65.99266585,38.21843160864,54474092,6713.28099288,1256.4217155,7.000902936457949,0.288492528306011,30.4153687546377,5342.629416163304,999.8979073654051
13,,24971.0,1544601519,137416.0,15657.2751222,6735.3805759,1502.40568189,514.070115342,561.868287991,59.1059048033,35.46098236031,102480658,6230.43073752,1146.861915861,6.634763495636125,0.236698189112571,25.805570210390346,4533.99221162019,834.5912527369447
12,,10008.0,876211224,66262.0,6637.1211876,2495.48223,520.23815197,172.923048528,182.235365843,19.7606863427,14.66920965727,47889747,2480.16863742,447.064179751,5.465548240578155,0.197448904303557,22.138193319353476,3742.9728010322656,674.6916479294316
14,,26271.0,1183724308,147875.0,16499.1270401,6823.7600448,1661.13071961,594.14473206,692.83751208,71.84053905,40.03595927225,82052773,7552.87330751,1428.09445497,6.931746903662853,0.273459476418865,27.074190547590867,5107.6066322975485,965.7443482468301
11,,14355.0,1485929811,98826.0,9289.1451206,3745.38078679,785.84841911,260.961794706,273.664052795,30.1874878638,23.83993794605,80737991,3867.78651651,695.885903981,5.433499663840246,0.210292496438871,24.12314365253071,3913.7337507437314,704.1526561643697
10,,15435.0,2104735955,98743.0,10372.0784948,3853.32972973,740.34067196,235.565902204,233.685145197,25.3610897271,19.90111095095,103027349,3193.07649145,554.058700203,4.895024873907408,0.164308971344995,20.154452417842275,3233.7244072491217,561.1118764904854
20,,8809.0,460253731,55925.0,7820.3831881,828.84854014,108.284399435,28.7544345649,22.7293740769,2.35826096127,1.526970896562,6724984,348.494126455,54.6487751792,1.461147034393768,0.026771040541151,2.730390516874385,623.1455099776487,97.71797081662942
16,,13943.0,1230954787,93741.0,8781.871201,3817.26333992,798.94547921,265.467396345,279.45257687,29.792169998,23.53493418696,71458611,3859.29106162,697.704885525,5.805136897863567,0.213671161141792,25.106340008064773,4116.972361741394,744.2899963996543
15,,27726.0,1187313488,121236.0,17777.5491261,7179.8126087,1604.59282343,552.500938877,611.54486453,62.699460626000004,27.72676152261,72594423,5237.97681826,966.673889046,6.114174887817121,0.226139582435259,22.870072851801446,4320.479740555611,797.3488807334455
17,,16680.0,7917764287,159909.0,11202.1567576,4267.2318545,758.031026792,232.952823389,219.627604894,23.30902488227,26.79143295677,323933194,4183.74847159,697.916389932,4.091220474101814,0.139742355409293,16.754174534747886,2616.3308329049646,436.4459723542765
18,,14744.0,1762480248,108465.0,11997.9996955,2229.53891993,336.74171483,96.206888801,83.5127460692,8.76153461873,6.649670479023,39529123,1281.864771688,206.140832801,2.242812232616927,0.05942440734353,6.130706199255981,1181.8234192486054,190.0528583423224
22,,6109.0,3470137568,23621.0,4562.1085123,1251.28841626,188.759038968,55.559065368,51.284955291,5.80502806677,2.48117800665,100032187,370.03515186,62.376979709,2.882657668285846,0.095024194905386,10.504119244104821,1566.5515933279707,264.0742547267262
2,,19133.0,8582687257,109999.0,14883.4227811,3442.179591213,521.1524121346,151.14348096758,135.1017447458,14.613633330526,9.236384400687,147917819,1540.18508968,253.2006632843,1.723444126231224,0.076379205197962,8.396789425982963,1400.180992263566,230.18451375403413
1,,7847.0,673344396,57956.0,6681.8377314,971.191269668,130.558297517,35.1781351095,28.2345932387,3.0195120802,1.943958082123,8732902,398.215179228,62.0955762131,1.29694432845207,0.038479827707404,3.354196428537166,687.0991428462972,107.14261890589414
3,,9548.0,3765203981,31627.0,7651.3563797,1535.18113558,234.742825603,67.4991408523,59.2204926781,6.59316877798,2.078161276465,81481519,405.884082864,67.3079345859,2.16406651420202,0.069052877859028,6.570845405713472,1283.3467697347203,212.81795486736019
19,,18507.0,9611570190,102670.0,14535.2066601,3276.385384216,460.98924424,127.91635628974,106.50227357524,11.822695468471,7.219230896494,193565582,1172.664654483,185.1597425869,2.013880957741629,0.063882290314319,7.031490110542516,1142.1687488876985,180.34454328128956
