#,,,,,,,,,,"generated_by='OpenQuake engine 3.15.0-gite09ae1ae50', start_date='2022-05-12T19:55:16', checksum=2764237680"
event_id,slight,moderate,extensive,complete,collapsed,fatalities,homeless,injured,losses,loss_type
0,8.40231E+04,1.65489E+04,5.53559E+03,6.80088E+03,7.27135E+02,4.72196E+02,7.57934E+04,1.44846E+04,2.05778E+09,structural
1,8.08848E+04,1.65431E+04,5.34737E+03,5.13258E+03,5.46922E+02,3.48805E+02,6.20590E+04,1.06573E+04,1.79648E+09,structural
2,8.62419E+04,1.76502E+04,5.83989E+03,6.10070E+03,6.46768E+02,3.99528E+02,6.88260E+04,1.23900E+04,2.04704E+09,structural
3,8.10984E+04,1.51037E+04,4.77497E+03,4.67379E+03,5.00846E+02,3.20063E+02,5.59538E+04,9.66794E+03,2.00471E+09,structural
4,8.64198E+04,1.68399E+04,5.49324E+03,5.65830E+03,6.00771E+02,3.70549E+02,6.47020E+04,1.14293E+04,1.97041E+09,structural
5,8.49464E+04,1.70901E+04,5.51931E+03,5.57639E+03,6.00726E+02,4.01491E+02,6.68624E+04,1.18531E+04,2.13988E+09,structural
6,8.18950E+04,1.53647E+04,4.68679E+03,4.16678E+03,4.46259E+02,2.95151E+02,5.31330E+04,8.86094E+03,1.88247E+09,structural
7,8.26635E+04,1.50995E+04,4.59317E+03,4.18856E+03,4.44740E+02,2.94560E+02,5.32156E+04,8.98710E+03,1.67598E+09,structural
8,8.31145E+04,1.63923E+04,5.32324E+03,5.52069E+03,5.88162E+02,3.54425E+02,6.13816E+04,1.09605E+04,1.84994E+09,structural
9,7.91772E+04,1.48124E+04,4.44186E+03,3.75500E+03,4.03668E+02,2.87359E+02,5.21964E+04,8.53052E+03,1.87964E+09,structural
10,7.98030E+04,1.54797E+04,5.11430E+03,5.74737E+03,6.15484E+02,3.84400E+02,6.33926E+04,1.15519E+04,2.00703E+09,structural
11,7.89570E+04,1.60210E+04,5.27310E+03,5.37546E+03,5.76918E+02,4.16418E+02,6.80055E+04,1.23386E+04,2.12825E+09,structural
12,8.36360E+04,1.73456E+04,5.73355E+03,5.79636E+03,6.19336E+02,3.68921E+02,6.59858E+04,1.14374E+04,2.02837E+09,structural
13,8.56341E+04,1.56780E+04,4.78380E+03,4.35960E+03,4.68672E+02,2.99936E+02,5.32272E+04,8.92890E+03,1.79520E+09,structural
14,8.05488E+04,1.53086E+04,4.89848E+03,4.91294E+03,5.22281E+02,3.24376E+02,5.81258E+04,1.02298E+04,1.87746E+09,structural
15,8.53886E+04,1.77937E+04,5.79534E+03,5.60426E+03,5.97790E+02,3.61065E+02,6.57856E+04,1.12318E+04,2.02953E+09,structural
16,8.42600E+04,1.65664E+04,5.24653E+03,4.93867E+03,5.28095E+02,3.48533E+02,6.23134E+04,1.06894E+04,2.03847E+09,structural
17,7.88701E+04,1.33447E+04,3.86879E+03,3.29186E+03,3.51063E+02,2.42089E+02,4.44576E+04,7.13354E+03,1.76761E+09,structural
18,8.55244E+04,1.55455E+04,4.81811E+03,4.73173E+03,5.06620E+02,3.42388E+02,5.84636E+04,1.01797E+04,2.11790E+09,structural
19,8.83257E+04,1.93875E+04,6.64397E+03,7.63317E+03,8.08036E+02,5.27767E+02,8.60757E+04,1.59852E+04,2.23899E+09,structural
20,8.53895E+04,1.66414E+04,5.29089E+03,5.03833E+03,5.36890E+02,3.57411E+02,6.38886E+04,1.09517E+04,2.00779E+09,structural
21,8.42362E+04,1.80834E+04,6.12057E+03,6.40922E+03,6.83205E+02,4.11826E+02,7.16601E+04,1.27461E+04,2.22540E+09,structural
22,8.06680E+04,1.76846E+04,6.39094E+03,7.82275E+03,8.34821E+02,5.27057E+02,8.43438E+04,1.59992E+04,2.14003E+09,structural
23,8.32892E+04,1.51698E+04,4.67114E+03,4.56257E+03,4.84748E+02,3.14063E+02,5.57455E+04,9.63831E+03,1.75657E+09,structural
24,8.32575E+04,1.83918E+04,6.42009E+03,7.23199E+03,7.75949E+02,4.81471E+02,8.04790E+04,1.47742E+04,2.44918E+09,structural
25,8.22876E+04,1.64994E+04,5.58991E+03,6.77736E+03,7.25287E+02,4.68645E+02,7.42640E+04,1.41249E+04,2.10632E+09,structural
26,8.31815E+04,1.56598E+04,4.80593E+03,4.30307E+03,4.58042E+02,3.14171E+02,5.65470E+04,9.47982E+03,1.92267E+09,structural
27,8.29433E+04,1.66853E+04,5.57598E+03,6.02618E+03,6.41440E+02,4.27399E+02,7.03776E+04,1.29016E+04,2.10476E+09,structural
28,8.67538E+04,1.81507E+04,6.22458E+03,7.31285E+03,7.68136E+02,4.29062E+02,7.53613E+04,1.37921E+04,2.08996E+09,structural
29,8.44442E+04,1.61365E+04,5.08976E+03,4.99698E+03,5.36848E+02,3.38968E+02,5.85616E+04,1.00567E+04,2.10380E+09,structural
30,7.49738E+04,1.39013E+04,4.47097E+03,4.57868E+03,4.91500E+02,3.12817E+02,5.39282E+04,9.39276E+03,1.94536E+09,structural
31,8.01258E+04,1.58373E+04,5.24554E+03,5.80405E+03,6.21129E+02,3.98049E+02,6.53380E+04,1.19462E+04,1.94927E+09,structural
32,8.03431E+04,1.59511E+04,5.32845E+03,5.65817E+03,6.05464E+02,4.15302E+02,6.89649E+04,1.25386E+04,2.21059E+09,structural
33,8.70642E+04,1.83015E+04,6.04456E+03,6.33673E+03,6.79513E+02,4.16364E+02,7.01846E+04,1.24391E+04,2.40039E+09,structural
34,8.73117E+04,1.91892E+04,6.56186E+03,6.89455E+03,7.36589E+02,4.58315E+02,7.81698E+04,1.39024E+04,2.43963E+09,structural
35,8.97242E+04,1.85888E+04,5.92585E+03,5.72028E+03,6.13592E+02,3.90425E+02,6.83243E+04,1.16948E+04,2.00945E+09,structural
36,8.41745E+04,1.67671E+04,5.55018E+03,6.24792E+03,6.63999E+02,3.76608E+02,6.47809E+04,1.16834E+04,2.16933E+09,structural
37,8.11907E+04,1.50682E+04,4.88301E+03,5.81562E+03,6.21193E+02,3.91507E+02,6.20675E+04,1.17126E+04,2.07981E+09,structural
38,8.49161E+04,1.77421E+04,6.08778E+03,7.42039E+03,7.88057E+02,4.80861E+02,7.95404E+04,1.51661E+04,2.26749E+09,structural
39,8.52182E+04,1.81909E+04,6.12382E+03,6.59074E+03,7.00356E+02,4.03171E+02,6.91176E+04,1.22476E+04,2.49837E+09,structural
40,8.20462E+04,1.72413E+04,5.76529E+03,5.87882E+03,6.27155E+02,3.99051E+02,6.89482E+04,1.21821E+04,1.98272E+09,structural
41,8.36715E+04,1.62879E+04,5.13750E+03,4.97074E+03,5.34087E+02,3.73032E+02,6.35901E+04,1.10256E+04,2.12014E+09,structural
42,7.99499E+04,1.46891E+04,4.56765E+03,4.50028E+03,4.78921E+02,3.12364E+02,5.47363E+04,9.44754E+03,1.89156E+09,structural
43,8.54304E+04,1.60651E+04,4.89662E+03,4.51003E+03,4.81064E+02,3.37884E+02,6.01872E+04,1.02364E+04,1.92400E+09,structural
44,8.07766E+04,1.59591E+04,5.32663E+03,5.97453E+03,6.32808E+02,4.02872E+02,6.78351E+04,1.24606E+04,1.85651E+09,structural
45,8.24167E+04,1.79224E+04,6.35020E+03,7.33895E+03,7.78217E+02,4.50156E+02,7.67327E+04,1.42209E+04,2.06732E+09,structural
46,8.23729E+04,1.77265E+04,6.12698E+03,7.46530E+03,7.86394E+02,4.69934E+02,7.84943E+04,1.48824E+04,2.00545E+09,structural
47,8.27255E+04,1.68411E+04,5.85313E+03,6.99395E+03,7.43051E+02,4.72658E+02,7.54560E+04,1.44131E+04,2.08862E+09,structural
48,8.22724E+04,1.74435E+04,6.12209E+03,7.42564E+03,7.83576E+02,4.76322E+02,7.91655E+04,1.49071E+04,2.09311E+09,structural
49,8.89087E+04,1.95163E+04,6.47257E+03,6.36870E+03,6.80528E+02,4.35898E+02,7.54748E+04,1.31594E+04,2.30050E+09,structural
50,8.08000E+04,1.64216E+04,5.34667E+03,5.41772E+03,5.79648E+02,4.35041E+02,6.85229E+04,1.23878E+04,2.31161E+09,structural
51,8.17674E+04,1.44935E+04,4.33425E+03,3.90182E+03,4.17619E+02,2.61653E+02,4.80557E+04,7.94316E+03,1.89987E+09,structural
52,9.01344E+04,1.85647E+04,6.07628E+03,6.19481E+03,6.56398E+02,4.22639E+02,7.38173E+04,1.30424E+04,2.12914E+09,structural
53,8.02001E+04,1.70763E+04,5.76481E+03,5.85899E+03,6.22249E+02,3.79429E+02,6.59495E+04,1.16841E+04,2.00676E+09,structural
54,7.71412E+04,1.51096E+04,4.91600E+03,5.07479E+03,5.41924E+02,3.64232E+02,6.04095E+04,1.08126E+04,1.87204E+09,structural
55,8.59404E+04,1.91726E+04,6.59827E+03,7.10353E+03,7.58793E+02,4.84534E+02,8.20180E+04,1.49684E+04,2.28781E+09,structural
56,8.27683E+04,1.70737E+04,5.66178E+03,5.89077E+03,6.37318E+02,4.03030E+02,6.76371E+04,1.21014E+04,2.38789E+09,structural
57,8.53445E+04,1.84518E+04,6.17381E+03,6.24546E+03,6.68400E+02,4.26275E+02,7.29626E+04,1.27044E+04,2.38234E+09,structural
58,8.49584E+04,1.86956E+04,6.44817E+03,7.00004E+03,7.48487E+02,4.50171E+02,7.56780E+04,1.36204E+04,2.44806E+09,structural
59,8.24920E+04,1.57735E+04,4.82605E+03,4.42124E+03,4.77271E+02,3.52042E+02,5.66582E+04,9.78274E+03,2.18856E+09,structural
60,8.77899E+04,1.73249E+04,5.45108E+03,5.06989E+03,5.40861E+02,3.41000E+02,6.20437E+04,1.04464E+04,2.01746E+09,structural
61,7.96754E+04,1.56031E+04,5.19382E+03,5.52090E+03,5.91186E+02,3.80558E+02,6.51387E+04,1.18048E+04,1.86633E+09,structural
62,7.36555E+04,1.19459E+04,3.45171E+03,2.96981E+03,3.21138E+02,2.59000E+02,4.27353E+04,7.12918E+03,1.79634E+09,structural
63,7.73725E+04,1.47655E+04,4.79183E+03,4.73881E+03,5.05814E+02,3.32841E+02,5.79457E+04,1.00493E+04,1.80701E+09,structural
64,8.43473E+04,1.66212E+04,5.37721E+03,5.56286E+03,5.96808E+02,4.16338E+02,6.86920E+04,1.25272E+04,1.89580E+09,structural
65,8.20507E+04,1.47862E+04,4.44809E+03,3.94074E+03,4.19835E+02,2.95658E+02,5.25394E+04,8.84147E+03,1.73147E+09,structural
66,8.11582E+04,1.79783E+04,6.40943E+03,7.69372E+03,8.19803E+02,5.10087E+02,8.24894E+04,1.57940E+04,2.37902E+09,structural
67,8.35694E+04,1.68265E+04,5.58930E+03,6.21434E+03,6.61711E+02,3.87419E+02,6.58356E+04,1.18708E+04,1.88082E+09,structural
68,7.91941E+04,1.74721E+04,6.08182E+03,6.69138E+03,7.06985E+02,4.21286E+02,7.31157E+04,1.31717E+04,1.93458E+09,structural
69,8.43203E+04,1.78389E+04,6.07109E+03,6.79477E+03,7.25161E+02,4.66334E+02,7.69577E+04,1.41970E+04,2.16932E+09,structural
70,8.63364E+04,1.77541E+04,5.91450E+03,6.31373E+03,6.71734E+02,4.45423E+02,7.42953E+04,1.34972E+04,2.06253E+09,structural
71,8.04976E+04,1.56512E+04,4.98941E+03,4.93700E+03,5.26069E+02,3.17905E+02,5.66131E+04,9.80157E+03,2.04644E+09,structural
72,9.16471E+04,1.93330E+04,6.31852E+03,6.15494E+03,6.54837E+02,4.33323E+02,7.56429E+04,1.31618E+04,2.19763E+09,structural
73,8.25770E+04,1.49749E+04,4.47275E+03,3.91938E+03,4.20131E+02,2.83625E+02,4.99604E+04,8.27545E+03,2.02728E+09,structural
74,7.84802E+04,1.68374E+04,6.03299E+03,7.16626E+03,7.62934E+02,4.95431E+02,8.03722E+04,1.53841E+04,2.10112E+09,structural
75,8.30596E+04,1.69809E+04,5.51749E+03,5.40282E+03,5.77899E+02,3.88698E+02,6.73018E+04,1.16922E+04,2.06327E+09,structural
76,8.58481E+04,1.76767E+04,5.93422E+03,6.35890E+03,6.83365E+02,4.49321E+02,7.38319E+04,1.33297E+04,2.52724E+09,structural
77,8.35343E+04,1.69616E+04,5.60728E+03,5.85378E+03,6.22434E+02,3.95581E+02,6.81586E+04,1.19212E+04,2.11985E+09,structural
78,8.62553E+04,1.78944E+04,6.09007E+03,6.73027E+03,7.12172E+02,4.49838E+02,7.57640E+04,1.37861E+04,2.04949E+09,structural
79,8.11754E+04,1.56482E+04,4.97101E+03,4.75567E+03,5.06341E+02,3.03417E+02,5.54896E+04,9.45096E+03,1.78712E+09,structural
80,7.76929E+04,1.46938E+04,4.97909E+03,5.78850E+03,6.15100E+02,3.93252E+02,6.59773E+04,1.22475E+04,2.01746E+09,structural
81,8.09333E+04,1.58335E+04,5.12525E+03,5.28377E+03,5.66333E+02,3.79291E+02,6.37430E+04,1.13720E+04,2.08483E+09,structural
82,8.12092E+04,1.65578E+04,5.45924E+03,5.65522E+03,6.03468E+02,3.84360E+02,6.67020E+04,1.18459E+04,1.98244E+09,structural
83,7.87246E+04,1.52789E+04,5.13971E+03,5.79908E+03,6.19811E+02,4.10057E+02,6.66698E+04,1.21838E+04,2.09199E+09,structural
84,8.18629E+04,1.60391E+04,5.17211E+03,5.10879E+03,5.48202E+02,3.51982E+02,6.16504E+04,1.07725E+04,2.12992E+09,structural
85,8.29697E+04,1.92583E+04,6.71433E+03,7.14717E+03,7.67907E+02,5.07259E+02,8.28987E+04,1.50287E+04,2.11538E+09,structural
86,8.24106E+04,1.77542E+04,6.18634E+03,7.06821E+03,7.59402E+02,4.93084E+02,7.92296E+04,1.47723E+04,2.35374E+09,structural
87,8.39531E+04,1.66860E+04,5.48995E+03,5.87103E+03,6.27999E+02,4.22235E+02,7.04050E+04,1.26988E+04,2.06286E+09,structural
88,7.58319E+04,1.43084E+04,4.68334E+03,5.31004E+03,5.61083E+02,3.49998E+02,5.99785E+04,1.10583E+04,2.10995E+09,structural
89,8.58874E+04,1.80073E+04,6.12442E+03,6.74655E+03,7.20090E+02,4.36849E+02,7.42173E+04,1.35055E+04,2.27993E+09,structural
