taxonomy,consequence,loss_type,slight,moderate,extensive,complete
CR_LDUAL-DUM_H7,injured,structural,0,0.00025,0.00102,0.35102
CR_LDUAL-DUM_H8,injured,structural,0,0.00025,0.00102,0.35102
CR_LDUAL-DUM_H9,injured,structural,0,0.00025,0.00102,0.35102
CR_LFINF-DUH_H1,injured,structural,0,0.00025,0.00102,0.35102
CR_LFINF-DUH_H10,injured,structural,0,0.00025,0.00102,0.35102
CR_LFINF-DUH_H2,injured,structural,0,0.00025,0.00102,0.35102
CR_LFINF-DUH_H3,injured,structural,0,0.00025,0.00102,0.35102
CR_LFINF-DUH_H4,injured,structural,0,0.00025,0.00102,0.35102
CR_LFINF-DUH_H5,injured,structural,0,0.00025,0.00102,0.35102
CR_LFINF-DUH_H6,injured,structural,0,0.00025,0.00102,0.35102
CR_LFINF-DUH_H7,injured,structural,0,0.00025,0.00102,0.35102
CR_LFINF-DUH_H8,injured,structural,0,0.00025,0.00102,0.35102
CR_LFINF-DUH_H9,injured,structural,0,0.00025,0.00102,0.35102
CR_LFINF-DUL_H1,injured,structural,0,0.00025,0.00102,0.35102
CR_LFINF-DUL_H1_CCA,injured,structural,0,0.00025,0.00102,0.35102
CR_LFINF-DUL_H10,injured,structural,0,0.00025,0.00102,0.35102
CR_LFINF-DUL_H10_CCA,injured,structural,0,0.00025,0.00102,0.35102
CR_LFINF-DUL_H10_SOS,injured,structural,0,0.00025,0.00102,0.35102
CR_LFINF-DUL_H2,injured,structural,0,0.00025,0.00102,0.35102
CR_LFINF-DUL_H2_CCA,injured,structural,0,0.00025,0.00102,0.35102
CR_LFINF-DUL_H2_SOS,injured,structural,0,0.00025,0.00102,0.35102
CR_LFINF-DUL_H3,injured,structural,0,0.00025,0.00102,0.35102
CR_LFINF-DUL_H3_CCA,injured,structural,0,0.00025,0.00102,0.35102
CR_LFINF-DUL_H3_SOS,injured,structural,0,0.00025,0.00102,0.35102
CR_LFINF-DUL_H4,injured,structural,0,0.00025,0.00102,0.35102
CR_LFINF-DUL_H4_CCA,injured,structural,0,0.00025,0.00102,0.35102
CR_LFINF-DUL_H4_SOS,injured,structural,0,0.00025,0.00102,0.35102
CR_LFINF-DUL_H5,injured,structural,0,0.00025,0.00102,0.35102
CR_LFINF-DUL_H5_CCA,injured,structural,0,0.00025,0.00102,0.35102
CR_LFINF-DUL_H5_SOS,injured,structural,0,0.00025,0.00102,0.35102
CR_LFINF-DUL_H6,injured,structural,0,0.00025,0.00102,0.35102
CR_LFINF-DUL_H6_CCA,injured,structural,0,0.00025,0.00102,0.35102
CR_LFINF-DUL_H6_SOS,injured,structural,0,0.00025,0.00102,0.35102
CR_LFINF-DUL_H7,injured,structural,0,0.00025,0.00102,0.35102
CR_LFINF-DUL_H7_CCA,injured,structural,0,0.00025,0.00102,0.35102
CR_LFINF-DUL_H7_SOS,injured,structural,0,0.00025,0.00102,0.35102
CR_LFINF-DUL_H8,injured,structural,0,0.00025,0.00102,0.35102
CR_LFINF-DUL_H8_CCA,injured,structural,0,0.00025,0.00102,0.35102
CR_LFINF-DUL_H8_SOS,injured,structural,0,0.00025,0.00102,0.35102
CR_LFINF-DUL_H9,injured,structural,0,0.00025,0.00102,0.35102
CR_LFINF-DUL_H9_CCA,injured,structural,0,0.00025,0.00102,0.35102
CR_LFINF-DUL_H9_SOS,injured,structural,0,0.00025,0.00102,0.35102
CR_LFINF-DUM_H1,injured,structural,0,0.00025,0.00102,0.35102
CR_LFINF-DUM_H10,injured,structural,0,0.00025,0.00102,0.35102
CR_LFINF-DUM_H2,injured,structural,0,0.00025,0.00102,0.35102
CR_LFINF-DUM_H3,injured,structural,0,0.00025,0.00102,0.35102
CR_LFINF-DUM_H4,injured,structural,0,0.00025,0.00102,0.35102
CR_LFINF-DUM_H5,injured,structural,0,0.00025,0.00102,0.35102
CR_LFINF-DUM_H6,injured,structural,0,0.00025,0.00102,0.35102
CR_LFINF-DUM_H7,injured,structural,0,0.00025,0.00102,0.35102
CR_LFINF-DUM_H8,injured,structural,0,0.00025,0.00102,0.35102
CR_LFINF-DUM_H9,injured,structural,0,0.00025,0.00102,0.35102
CR_LFM-DUH_H1,injured,structural,0,0.00025,0.00102,0.35102
CR_LFM-DUH_H10,injured,structural,0,0.00025,0.00102,0.35102
CR_LFM-DUH_H2,injured,structural,0,0.00025,0.00102,0.35102
CR_LFM-DUH_H3,injured,structural,0,0.00025,0.00102,0.35102
CR_LFM-DUH_H4,injured,structural,0,0.00025,0.00102,0.35102
CR_LFM-DUH_H5,injured,structural,0,0.00025,0.00102,0.35102
CR_LFM-DUH_H6,injured,structural,0,0.00025,0.00102,0.35102
CR_LFM-DUH_H7,injured,structural,0,0.00025,0.00102,0.35102
CR_LFM-DUH_H8,injured,structural,0,0.00025,0.00102,0.35102
CR_LFM-DUH_H9,injured,structural,0,0.00025,0.00102,0.35102
CR_LFM-DUL_H1,injured,structural,0,0.00025,0.00102,0.35102
CR_LFM-DUL_H10,injured,structural,0,0.00025,0.00102,0.35102
CR_LFM-DUL_H2,injured,structural,0,0.00025,0.00102,0.35102
CR_LFM-DUL_H3,injured,structural,0,0.00025,0.00102,0.35102
CR_LFM-DUL_H4,injured,structural,0,0.00025,0.00102,0.35102
CR_LFM-DUL_H5,injured,structural,0,0.00025,0.00102,0.35102
CR_LFM-DUL_H6,injured,structural,0,0.00025,0.00102,0.35102
CR_LFM-DUL_H7,injured,structural,0,0.00025,0.00102,0.35102
CR_LFM-DUL_H8,injured,structural,0,0.00025,0.00102,0.35102
CR_LFM-DUL_H9,injured,structural,0,0.00025,0.00102,0.35102
CR_LFM-DUM_H1,injured,structural,0,0.00025,0.00102,0.35102
CR_LFM-DUM_H10,injured,structural,0,0.00025,0.00102,0.35102
CR_LFM-DUM_H2,injured,structural,0,0.00025,0.00102,0.35102
CR_LFM-DUM_H3,injured,structural,0,0.00025,0.00102,0.35102
CR_LFM-DUM_H4,injured,structural,0,0.00025,0.00102,0.35102
CR_LFM-DUM_H5,injured,structural,0,0.00025,0.00102,0.35102
CR_LFM-DUM_H6,injured,structural,0,0.00025,0.00102,0.35102
CR_LFM-DUM_H7,injured,structural,0,0.00025,0.00102,0.35102
CR_LFM-DUM_H8,injured,structural,0,0.00025,0.00102,0.35102
CR_LFM-DUM_H9,injured,structural,0,0.00025,0.00102,0.35102
CR_LPB-DUH_H4,injured,structural,0,0.00025,0.00102,0.35102
CR_LPB-DUH_H5,injured,structural,0,0.00025,0.00102,0.35102
CR_LPB-DUH_H6,injured,structural,0,0.00025,0.00102,0.35102
CR_LPB-DUH_H7,injured,structural,0,0.00025,0.00102,0.35102
CR_LPB-DUH_H8,injured,structural,0,0.00025,0.00102,0.35102
CR_LPB-DUH_H9,injured,structural,0,0.00025,0.00102,0.35102
CR_LPB-DUL_H4,injured,structural,0,0.00025,0.00102,0.35102
CR_LPB-DUL_H5,injured,structural,0,0.00025,0.00102,0.35102
CR_LPB-DUL_H6,injured,structural,0,0.00025,0.00102,0.35102
CR_LPB-DUL_H7,injured,structural,0,0.00025,0.00102,0.35102
CR_LPB-DUL_H8,injured,structural,0,0.00025,0.00102,0.35102
CR_LPB-DUL_H9,injured,structural,0,0.00025,0.00102,0.35102
CR_LPB-DUM_H4,injured,structural,0,0.00025,0.00102,0.35102
CR_LPB-DUM_H5,injured,structural,0,0.00025,0.00102,0.35102
CR_LPB-DUM_H6,injured,structural,0,0.00025,0.00102,0.35102
CR_LPB-DUM_H7,injured,structural,0,0.00025,0.00102,0.35102
CR_LPB-DUM_H8,injured,structural,0,0.00025,0.00102,0.35102
CR_LPB-DUM_H9,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUH_H1,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUH_H10,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUH_H11,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUH_H12,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUH_H13,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUH_H14,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUH_H15,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUH_H16,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUH_H17,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUH_H18,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUH_H19,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUH_H2,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUH_H20,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUH_H25,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUH_H45,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUH_H3,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUH_H4,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUH_H5,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUH_H6,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUH_H7,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUH_H8,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUH_H9,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUL_H1,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUL_H10,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUL_H11,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUL_H12,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUL_H2,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUL_H3,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUL_H4,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUL_H5,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUL_H6,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUL_H7,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUL_H8,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUL_H9,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUM_H1,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUM_H10,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUM_H11,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUM_H12,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUM_H13,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUM_H14,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUM_H15,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUM_H16,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUM_H17,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUM_H18,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUM_H19,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUM_H2,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUM_H20,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUM_H25,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUM_H45,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUM_H3,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUM_H4,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUM_H5,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUM_H6,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUM_H7,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUM_H8,injured,structural,0,0.00025,0.00102,0.35102
CR_LWAL-DUM_H9,injured,structural,0,0.00025,0.00102,0.35102
MCF_LWAL-DUH_H1,injured,structural,0,0.00025,0.00102,0.35102
MCF_LWAL-DUH_H2,injured,structural,0,0.00025,0.00102,0.35102
MCF_LWAL-DUH_H3,injured,structural,0,0.00025,0.00102,0.35102
MCF_LWAL-DUH_H4,injured,structural,0,0.00025,0.00102,0.35102
MCF_LWAL-DUH_H5,injured,structural,0,0.00025,0.00102,0.35102
MCF_LWAL-DUH_H6,injured,structural,0,0.00025,0.00102,0.35102
MCF_LWAL-DUL_H1,injured,structural,0,0.00025,0.00102,0.35102
MCF_LWAL-DUL_H1_CCA,injured,structural,0,0.00025,0.00102,0.35102
MCF_LWAL-DUL_H2,injured,structural,0,0.00025,0.00102,0.35102
MCF_LWAL-DUL_H2_CCA,injured,structural,0,0.00025,0.00102,0.35102
MCF_LWAL-DUL_H3,injured,structural,0,0.00025,0.00102,0.35102
MCF_LWAL-DUL_H3_CCA,injured,structural,0,0.00025,0.00102,0.35102
MCF_LWAL-DUL_H4,injured,structural,0,0.00025,0.00102,0.35102
MCF_LWAL-DUL_H4_CCA,injured,structural,0,0.00025,0.00102,0.35102
MCF_LWAL-DUL_H5,injured,structural,0,0.00025,0.00102,0.35102
MCF_LWAL-DUL_H5_CCA,injured,structural,0,0.00025,0.00102,0.35102
MCF_LWAL-DUL_H6,injured,structural,0,0.00025,0.00102,0.35102
MCF_LWAL-DUL_H6_CCA,injured,structural,0,0.00025,0.00102,0.35102
MCF_LWAL-DUM_H1,injured,structural,0,0.00025,0.00102,0.35102
MCF_LWAL-DUM_H1_CCA,injured,structural,0,0.00025,0.00102,0.35102
MCF_LWAL-DUM_H2,injured,structural,0,0.00025,0.00102,0.35102
MCF_LWAL-DUM_H2_CCA,injured,structural,0,0.00025,0.00102,0.35102
MCF_LWAL-DUM_H3,injured,structural,0,0.00025,0.00102,0.35102
MCF_LWAL-DUM_H3_CCA,injured,structural,0,0.00025,0.00102,0.35102
MCF_LWAL-DUM_H4,injured,structural,0,0.00025,0.00102,0.35102
MCF_LWAL-DUM_H4_CCA,injured,structural,0,0.00025,0.00102,0.35102
MCF_LWAL-DUM_H5,injured,structural,0,0.00025,0.00102,0.35102
MCF_LWAL-DUM_H5_CCA,injured,structural,0,0.00025,0.00102,0.35102
MCF_LWAL-DUM_H6,injured,structural,0,0.00025,0.00102,0.35102
MCF_LWAL-DUM_H6_CCA,injured,structural,0,0.00025,0.00102,0.35102
MR_LWAL-DUH_H1,injured,structural,0,0.00025,0.00102,0.35102
MR_LWAL-DUH_H2,injured,structural,0,0.00025,0.00102,0.35102
MR_LWAL-DUH_H3,injured,structural,0,0.00025,0.00102,0.35102
MR_LWAL-DUH_H4,injured,structural,0,0.00025,0.00102,0.35102
MR_LWAL-DUH_H5,injured,structural,0,0.00025,0.00102,0.35102
MR_LWAL-DUL_H1,injured,structural,0,0.00025,0.00102,0.35102
MR_LWAL-DUL_H1_CCA,injured,structural,0,0.00025,0.00102,0.35102
MR_LWAL-DUL_H2,injured,structural,0,0.00025,0.00102,0.35102
MR_LWAL-DUL_H2_CCA,injured,structural,0,0.00025,0.00102,0.35102
MR_LWAL-DUL_H3,injured,structural,0,0.00025,0.00102,0.35102
MR_LWAL-DUL_H3_CCA,injured,structural,0,0.00025,0.00102,0.35102
MR_LWAL-DUL_H4,injured,structural,0,0.00025,0.00102,0.35102
MR_LWAL-DUL_H4_CCA,injured,structural,0,0.00025,0.00102,0.35102
MR_LWAL-DUL_H5,injured,structural,0,0.00025,0.00102,0.35102
MR_LWAL-DUL_H5_CCA,injured,structural,0,0.00025,0.00102,0.35102
MR_LWAL-DUM_H1,injured,structural,0,0.00025,0.00102,0.35102
MR_LWAL-DUM_H2,injured,structural,0,0.00025,0.00102,0.35102
MR_LWAL-DUM_H3,injured,structural,0,0.00025,0.00102,0.35102
MR_LWAL-DUM_H4,injured,structural,0,0.00025,0.00102,0.35102
MR_LWAL-DUM_H5,injured,structural,0,0.00025,0.00102,0.35102
MUR_LWAL-DNO_H1,injured,structural,0,0.00402,0.00602,0.35602
MUR_LWAL-DNO_H1_SAM,injured,structural,0,0.00402,0.00602,0.35602
MUR_LWAL-DNO_H2,injured,structural,0,0.00402,0.00602,0.35602
MUR_LWAL-DNO_H2_SAM,injured,structural,0,0.00402,0.00602,0.35602
MUR_LWAL-DNO_H3,injured,structural,0,0.00402,0.00602,0.35602
MUR_LWAL-DNO_H3_SAM,injured,structural,0,0.00402,0.00602,0.35602
MUR_LWAL-DNO_H4,injured,structural,0,0.00402,0.00602,0.35602
MUR_LWAL-DNO_H4_SAM,injured,structural,0,0.00402,0.00602,0.35602
MUR_LWAL-DNO_H5,injured,structural,0,0.00402,0.00602,0.35602
MUR_LWAL-DNO_H5_SAM,injured,structural,0,0.00402,0.00602,0.35602
MUR-ADO_LWAL-DNO_H1,injured,structural,0,0.00402,0.00602,0.35602
MUR-ADO_LWAL-DNO_H1_CCA,injured,structural,0,0.00402,0.00602,0.35602
MUR-ADO_LWAL-DNO_H1_SAM,injured,structural,0,0.00402,0.00602,0.35602
MUR-ADO_LWAL-DNO_H2,injured,structural,0,0.00402,0.00602,0.35602
MUR-ADO_LWAL-DNO_H2_CCA,injured,structural,0,0.00402,0.00602,0.35602
MUR-ADO_LWAL-DNO_H2_SAM,injured,structural,0,0.00402,0.00602,0.35602
MUR-ADO_LWAL-DNO_H3,injured,structural,0,0.00402,0.00602,0.35602
MUR-ADO_LWAL-DNO_H3_CCA,injured,structural,0,0.00402,0.00602,0.35602
MUR-ADO_LWAL-DNO_H3_SAM,injured,structural,0,0.00402,0.00602,0.35602
MUR-CB99_LWAL-DNO_H1,injured,structural,0,0.00402,0.00602,0.35602
MUR-CB99_LWAL-DNO_H2,injured,structural,0,0.00402,0.00602,0.35602
MUR-CB99_LWAL-DNO_H3,injured,structural,0,0.00402,0.00602,0.35602
MUR-CB99_LWAL-DNO_H4,injured,structural,0,0.00402,0.00602,0.35602
MUR-CB99_LWAL-DNO_H5,injured,structural,0,0.00402,0.00602,0.35602
MUR-CL99_LWAL-DNO_H1,injured,structural,0,0.00402,0.00602,0.35602
MUR-CL99_LWAL-DNO_H2,injured,structural,0,0.00402,0.00602,0.35602
MUR-CL99_LWAL-DNO_H3,injured,structural,0,0.00402,0.00602,0.35602
MUR-CL99_LWAL-DNO_H4,injured,structural,0,0.00402,0.00602,0.35602
MUR-CL99_LWAL-DNO_H5,injured,structural,0,0.00402,0.00602,0.35602
MUR-STDRE_LWAL-DNO_H1,injured,structural,0,0.00402,0.00602,0.35602
MUR-STDRE_LWAL-DNO_H2,injured,structural,0,0.00402,0.00602,0.35602
MUR-STDRE_LWAL-DNO_H3,injured,structural,0,0.00402,0.00602,0.35602
MUR-STDRE_LWAL-DNO_H4,injured,structural,0,0.00402,0.00602,0.35602
MUR-STDRE_LWAL-DNO_H5,injured,structural,0,0.00402,0.00602,0.35602
MUR-STRUB_LWAL-DNO_H1,injured,structural,0,0.00402,0.00602,0.35602
MUR-STRUB_LWAL-DNO_H2,injured,structural,0,0.00402,0.00602,0.35602
MUR-STRUB_LWAL-DNO_H3,injured,structural,0,0.00402,0.00602,0.35602
MUR-STRUB_LWAL-DNO_H4,injured,structural,0,0.00402,0.00602,0.35602
MUR-STRUB_LWAL-DNO_H5,injured,structural,0,0.00402,0.00602,0.35602
S_LFBR-DUH_H1,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUH_H10,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUH_H11,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUH_H12,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUH_H13,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUH_H14,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUH_H15,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUH_H16,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUH_H17,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUH_H18,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUH_H19,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUH_H2,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUH_H20,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUH_H25,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUH_H3,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUH_H30,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUH_H35,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUH_H4,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUH_H5,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUH_H6,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUH_H7,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUH_H8,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUH_H9,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUL_H1,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUL_H10,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUL_H11,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUL_H12,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUL_H13,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUL_H14,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUL_H15,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUL_H16,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUL_H17,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUL_H18,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUL_H19,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUL_H2,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUL_H20,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUL_H25,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUL_H3,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUL_H30,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUL_H35,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUL_H4,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUL_H5,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUL_H6,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUL_H7,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUL_H8,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUL_H9,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUM_H1,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUM_H10,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUM_H11,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUM_H12,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUM_H13,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUM_H14,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUM_H15,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUM_H16,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUM_H17,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUM_H18,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUM_H19,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUM_H2,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUM_H20,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUM_H25,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUM_H3,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUM_H30,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUM_H35,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUM_H4,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUM_H5,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUM_H6,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUM_H7,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUM_H8,injured,structural,0,0.00025,0.00125,0.35125
S_LFBR-DUM_H9,injured,structural,0,0.00025,0.00125,0.35125
S_LFINF-DUH_H1,injured,structural,0,0.00025,0.00125,0.35125
S_LFINF-DUH_H10,injured,structural,0,0.00025,0.00125,0.35125
S_LFINF-DUH_H11,injured,structural,0,0.00025,0.00125,0.35125
S_LFINF-DUH_H12,injured,structural,0,0.00025,0.00125,0.35125
S_LFINF-DUH_H2,injured,structural,0,0.00025,0.00125,0.35125
S_LFINF-DUH_H3,injured,structural,0,0.00025,0.00125,0.35125
S_LFINF-DUH_H4,injured,structural,0,0.00025,0.00125,0.35125
S_LFINF-DUH_H5,injured,structural,0,0.00025,0.00125,0.35125
S_LFINF-DUH_H6,injured,structural,0,0.00025,0.00125,0.35125
S_LFINF-DUH_H7,injured,structural,0,0.00025,0.00125,0.35125
S_LFINF-DUH_H8,injured,structural,0,0.00025,0.00125,0.35125
S_LFINF-DUH_H9,injured,structural,0,0.00025,0.00125,0.35125
