taxonomy,consequence,loss_type,slight,moderate,extensive,complete
CR_LFINF-DUL_H4_CCA,fatalities,structural,0,0,0,0.02
CR_LFINF-DUL_H4_SOS,fatalities,structural,0,0,0,0.02
CR_LFINF-DUL_H5,fatalities,structural,0,0,0,0.02
CR_LFINF-DUL_H5_CCA,fatalities,structural,0,0,0,0.02
CR_LFINF-DUL_H5_SOS,fatalities,structural,0,0,0,0.02
CR_LFINF-DUL_H6,fatalities,structural,0,0,0,0.02
CR_LFINF-DUL_H6_CCA,fatalities,structural,0,0,0,0.02
CR_LFINF-DUL_H6_SOS,fatalities,structural,0,0,0,0.02
CR_LFINF-DUL_H7,fatalities,structural,0,0,0,0.02
CR_LFINF-DUL_H7_CCA,fatalities,structural,0,0,0,0.0125
CR_LFINF-DUL_H7_SOS,fatalities,structural,0,0,0,0.02
CR_LFINF-DUL_H8,fatalities,structural,0,0,0,0.0125
CR_LFINF-DUL_H8_CCA,fatalities,structural,0,0,0,0.0125
CR_LFINF-DUL_H8_SOS,fatalities,structural,0,0,0,0.0125
CR_LFINF-DUL_H9,fatalities,structural,0,0,0,0.0125
CR_LFINF-DUL_H9_CCA,fatalities,structural,0,0,0,0.0125
CR_LFINF-DUL_H9_SOS,fatalities,structural,0,0,0,0.0125
CR_LFINF-DUM_H1,fatalities,structural,0,0,0,0.01875
CR_LFINF-DUM_H10,fatalities,structural,0,0,0,0.0125
CR_LFINF-DUM_H2,fatalities,structural,0,0,0,0.01875
CR_LFINF-DUM_H3,fatalities,structural,0,0,0,0.01875
CR_LFINF-DUM_H4,fatalities,structural,0,0,0,0.02
CR_LFINF-DUM_H5,fatalities,structural,0,0,0,0.02
CR_LFINF-DUM_H6,fatalities,structural,0,0,0,0.02
CR_LFINF-DUM_H7,fatalities,structural,0,0,0,0.02
CR_LFINF-DUM_H8,fatalities,structural,0,0,0,0.0125
CR_LFINF-DUM_H9,fatalities,structural,0,0,0,0.0125
CR_LFM-DUH_H1,fatalities,structural,0,0,0,0.015
CR_LFM-DUH_H10,fatalities,structural,0,0,0,0.005
CR_LFM-DUH_H2,fatalities,structural,0,0,0,0.013
CR_LFM-DUH_H3,fatalities,structural,0,0,0,0.013
CR_LFM-DUH_H4,fatalities,structural,0,0,0,0.01
CR_LFM-DUH_H5,fatalities,structural,0,0,0,0.01
CR_LFM-DUH_H6,fatalities,structural,0,0,0,0.01
CR_LFM-DUH_H7,fatalities,structural,0,0,0,0.01
CR_LFM-DUH_H8,fatalities,structural,0,0,0,0.005
CR_LFM-DUH_H9,fatalities,structural,0,0,0,0.005
CR_LFM-DUL_H1,fatalities,structural,0,0,0,0.015
CR_LFM-DUL_H10,fatalities,structural,0,0,0,0.02
CR_LFM-DUL_H2,fatalities,structural,0,0,0,0.03
CR_LFM-DUL_H3,fatalities,structural,0,0,0,0.03
CR_LFM-DUL_H4,fatalities,structural,0,0,0,0.0225
CR_LFM-DUL_H5,fatalities,structural,0,0,0,0.0225
CR_LFM-DUL_H6,fatalities,structural,0,0,0,0.0225
CR_LFM-DUL_H7,fatalities,structural,0,0,0,0.0225
CR_LFM-DUL_H8,fatalities,structural,0,0,0,0.02
CR_LFM-DUL_H9,fatalities,structural,0,0,0,0.02
CR_LFM-DUM_H1,fatalities,structural,0,0,0,0.015
CR_LFM-DUM_H10,fatalities,structural,0,0,0,0.005
CR_LFM-DUM_H2,fatalities,structural,0,0,0,0.013
CR_LFM-DUM_H3,fatalities,structural,0,0,0,0.013
CR_LFM-DUM_H4,fatalities,structural,0,0,0,0.01
CR_LFM-DUM_H5,fatalities,structural,0,0,0,0.01
CR_LFM-DUM_H6,fatalities,structural,0,0,0,0.01
CR_LFM-DUM_H7,fatalities,structural,0,0,0,0.01
CR_LFM-DUM_H8,fatalities,structural,0,0,0,0.005
CR_LFM-DUM_H9,fatalities,structural,0,0,0,0.005
CR_LPB-DUH_H4,fatalities,structural,0,0,0,0.01
CR_LPB-DUH_H5,fatalities,structural,0,0,0,0.01
CR_LPB-DUH_H6,fatalities,structural,0,0,0,0.01
CR_LPB-DUH_H7,fatalities,structural,0,0,0,0.01
CR_LPB-DUH_H8,fatalities,structural,0,0,0,0.005
CR_LPB-DUH_H9,fatalities,structural,0,0,0,0.005
CR_LPB-DUL_H4,fatalities,structural,0,0,0,0.0225
CR_LPB-DUL_H5,fatalities,structural,0,0,0,0.0225
CR_LPB-DUL_H6,fatalities,structural,0,0,0,0.0225
CR_LPB-DUL_H7,fatalities,structural,0,0,0,0.0225
CR_LPB-DUL_H8,fatalities,structural,0,0,0,0.02
CR_LPB-DUL_H9,fatalities,structural,0,0,0,0.02
CR_LPB-DUM_H4,fatalities,structural,0,0,0,0.01
CR_LPB-DUM_H5,fatalities,structural,0,0,0,0.01
CR_LPB-DUM_H6,fatalities,structural,0,0,0,0.01
CR_LPB-DUM_H7,fatalities,structural,0,0,0,0.01
CR_LPB-DUM_H8,fatalities,structural,0,0,0,0.005
CR_LPB-DUM_H9,fatalities,structural,0,0,0,0.005
CR_LWAL-DUH_H1,fatalities,structural,0,0,0,0.015
CR_LWAL-DUH_H10,fatalities,structural,0,0,0,0.005
CR_LWAL-DUH_H11,fatalities,structural,0,0,0,0.005
CR_LWAL-DUH_H12,fatalities,structural,0,0,0,0.005
CR_LWAL-DUH_H13,fatalities,structural,0,0,0,0.005
CR_LWAL-DUH_H14,fatalities,structural,0,0,0,0.005
CR_LWAL-DUH_H15,fatalities,structural,0,0,0,0.005
CR_LWAL-DUH_H16,fatalities,structural,0,0,0,0.005
CR_LWAL-DUH_H17,fatalities,structural,0,0,0,0.005
CR_LWAL-DUH_H18,fatalities,structural,0,0,0,0.005
CR_LWAL-DUH_H19,fatalities,structural,0,0,0,0.005
CR_LWAL-DUH_H2,fatalities,structural,0,0,0,0.013
CR_LWAL-DUH_H20,fatalities,structural,0,0,0,0.005
CR_LWAL-DUH_H25,fatalities,structural,0,0,0,0.005
CR_LWAL-DUH_H3,fatalities,structural,0,0,0,0.013
CR_LWAL-DUH_H30,fatalities,structural,0,0,0,0.005
CR_LWAL-DUH_H35,fatalities,structural,0,0,0,0.005
CR_LWAL-DUH_H4,fatalities,structural,0,0,0,0.01
CR_LWAL-DUH_H40,fatalities,structural,0,0,0,0.005
CR_LWAL-DUH_H45,fatalities,structural,0,0,0,0.005
CR_LWAL-DUH_H5,fatalities,structural,0,0,0,0.01
CR_LWAL-DUH_H6,fatalities,structural,0,0,0,0.01
CR_LWAL-DUH_H7,fatalities,structural,0,0,0,0.01
CR_LWAL-DUH_H8,fatalities,structural,0,0,0,0.005
CR_LWAL-DUH_H9,fatalities,structural,0,0,0,0.005
CR_LWAL-DUL_H1,fatalities,structural,0,0,0,0.015
CR_LWAL-DUL_H10,fatalities,structural,0,0,0,0.02
CR_LWAL-DUL_H11,fatalities,structural,0,0,0,0.02
CR_LWAL-DUL_H12,fatalities,structural,0,0,0,0.02
CR_LWAL-DUL_H2,fatalities,structural,0,0,0,0.02
CR_LWAL-DUL_H3,fatalities,structural,0,0,0,0.02
CR_LWAL-DUL_H4,fatalities,structural,0,0,0,0.0225
CR_LWAL-DUL_H5,fatalities,structural,0,0,0,0.0225
CR_LWAL-DUL_H6,fatalities,structural,0,0,0,0.0225
CR_LWAL-DUL_H7,fatalities,structural,0,0,0,0.0225
CR_LWAL-DUL_H8,fatalities,structural,0,0,0,0.02
CR_LWAL-DUL_H9,fatalities,structural,0,0,0,0.02
CR_LWAL-DUM_H1,fatalities,structural,0,0,0,0.015
CR_LWAL-DUM_H10,fatalities,structural,0,0,0,0.005
CR_LWAL-DUM_H11,fatalities,structural,0,0,0,0.005
CR_LWAL-DUM_H12,fatalities,structural,0,0,0,0.005
CR_LWAL-DUM_H13,fatalities,structural,0,0,0,0.005
CR_LWAL-DUM_H14,fatalities,structural,0,0,0,0.005
CR_LWAL-DUM_H15,fatalities,structural,0,0,0,0.005
CR_LWAL-DUM_H16,fatalities,structural,0,0,0,0.005
CR_LWAL-DUM_H17,fatalities,structural,0,0,0,0.005
CR_LWAL-DUM_H18,fatalities,structural,0,0,0,0.005
CR_LWAL-DUM_H19,fatalities,structural,0,0,0,0.005
CR_LWAL-DUM_H2,fatalities,structural,0,0,0,0.013
CR_LWAL-DUM_H20,fatalities,structural,0,0,0,0.005
CR_LWAL-DUM_H25,fatalities,structural,0,0,0,0.005
CR_LWAL-DUM_H3,fatalities,structural,0,0,0,0.013
CR_LWAL-DUM_H30,fatalities,structural,0,0,0,0.005
CR_LWAL-DUM_H35,fatalities,structural,0,0,0,0.005
CR_LWAL-DUM_H4,fatalities,structural,0,0,0,0.01
CR_LWAL-DUM_H40,fatalities,structural,0,0,0,0.005
CR_LWAL-DUM_H45,fatalities,structural,0,0,0,0.005
CR_LWAL-DUM_H5,fatalities,structural,0,0,0,0.01
CR_LWAL-DUM_H6,fatalities,structural,0,0,0,0.01
CR_LWAL-DUM_H7,fatalities,structural,0,0,0,0.01
CR_LWAL-DUM_H8,fatalities,structural,0,0,0,0.005
CR_LWAL-DUM_H9,fatalities,structural,0,0,0,0.005
MCF_LWAL-DUH_H1,fatalities,structural,0,0,0,0.0025
MCF_LWAL-DUH_H2,fatalities,structural,0,0,0,0.005
MCF_LWAL-DUH_H3,fatalities,structural,0,0,0,0.005
MCF_LWAL-DUH_H4,fatalities,structural,0,0,0,0.005
MCF_LWAL-DUH_H5,fatalities,structural,0,0,0,0.005
MCF_LWAL-DUH_H6,fatalities,structural,0,0,0,0.005
MCF_LWAL-DUL_H1,fatalities,structural,0,0,0,0.0025
MCF_LWAL-DUL_H1_CCA,fatalities,structural,0,0,0,0.0025
MCF_LWAL-DUL_H2,fatalities,structural,0,0,0,0.0144
MCF_LWAL-DUL_H2_CCA,fatalities,structural,0,0,0,0.015
MCF_LWAL-DUL_H3,fatalities,structural,0,0,0,0.0144
MCF_LWAL-DUL_H3_CCA,fatalities,structural,0,0,0,0.015
MCF_LWAL-DUL_H4,fatalities,structural,0,0,0,0.0144
MCF_LWAL-DUL_H4_CCA,fatalities,structural,0,0,0,0.015
MCF_LWAL-DUL_H5,fatalities,structural,0,0,0,0.0144
MCF_LWAL-DUL_H5_CCA,fatalities,structural,0,0,0,0.015
MCF_LWAL-DUL_H6,fatalities,structural,0,0,0,0.0144
MCF_LWAL-DUL_H6_CCA,fatalities,structural,0,0,0,0.015
MCF_LWAL-DUM_H1,fatalities,structural,0,0,0,0.0025
MCF_LWAL-DUM_H1_CCA,fatalities,structural,0,0,0,0.0025
MCF_LWAL-DUM_H2,fatalities,structural,0,0,0,0.005
MCF_LWAL-DUM_H2_CCA,fatalities,structural,0,0,0,0.005
MCF_LWAL-DUM_H3,fatalities,structural,0,0,0,0.005
MCF_LWAL-DUM_H3_CCA,fatalities,structural,0,0,0,0.005
MCF_LWAL-DUM_H4,fatalities,structural,0,0,0,0.005
MCF_LWAL-DUM_H4_CCA,fatalities,structural,0,0,0,0.005
MCF_LWAL-DUM_H5,fatalities,structural,0,0,0,0.005
MCF_LWAL-DUM_H5_CCA,fatalities,structural,0,0,0,0.005
MCF_LWAL-DUM_H6,fatalities,structural,0,0,0,0.005
MCF_LWAL-DUM_H6_CCA,fatalities,structural,0,0,0,0.005
MR_LWAL-DUH_H1,fatalities,structural,0,0,0,0.0025
MR_LWAL-DUH_H2,fatalities,structural,0,0,0,0.005
MR_LWAL-DUH_H3,fatalities,structural,0,0,0,0.005
MR_LWAL-DUH_H4,fatalities,structural,0,0,0,0.005
MR_LWAL-DUH_H5,fatalities,structural,0,0,0,0.005
MR_LWAL-DUL_H1,fatalities,structural,0,0,0,0.0025
MR_LWAL-DUL_H1_CCA,fatalities,structural,0,0,0,0.0025
MR_LWAL-DUL_H2,fatalities,structural,0,0,0,0.015
MR_LWAL-DUL_H2_CCA,fatalities,structural,0,0,0,0.015
MR_LWAL-DUL_H3,fatalities,structural,0,0,0,0.015
MR_LWAL-DUL_H3_CCA,fatalities,structural,0,0,0,0.015
MR_LWAL-DUL_H4,fatalities,structural,0,0,0,0.015
MR_LWAL-DUL_H4_CCA,fatalities,structural,0,0,0,0.015
MR_LWAL-DUL_H5,fatalities,structural,0,0,0,0.015
MR_LWAL-DUL_H5_CCA,fatalities,structural,0,0,0,0.015
MR_LWAL-DUM_H1,fatalities,structural,0,0,0,0.0025
MR_LWAL-DUM_H2,fatalities,structural,0,0,0,0.005
MR_LWAL-DUM_H3,fatalities,structural,0,0,0,0.005
MR_LWAL-DUM_H4,fatalities,structural,0,0,0,0.005
MR_LWAL-DUM_H5,fatalities,structural,0,0,0,0.005
MUR_LWAL-DNO_H1,fatalities,structural,0,0,0,0.0025
MUR_LWAL-DNO_H1_SAM,fatalities,structural,0,0,0,0.0025
MUR_LWAL-DNO_H2,fatalities,structural,0,0,0,0.0144
MUR_LWAL-DNO_H2_SAM,fatalities,structural,0,0,0,0.0144
MUR_LWAL-DNO_H3,fatalities,structural,0,0,0,0.0144
MUR_LWAL-DNO_H3_SAM,fatalities,structural,0,0,0,0.0144
MUR_LWAL-DNO_H4,fatalities,structural,0,0,0,0.0144
MUR_LWAL-DNO_H4_SAM,fatalities,structural,0,0,0,0.0144
MUR_LWAL-DNO_H5,fatalities,structural,0,0,0,0.0144
MUR_LWAL-DNO_H5_SAM,fatalities,structural,0,0,0,0.0144
MUR-ADO_LWAL-DNO_H1,fatalities,structural,0,0,0,0.0025
MUR-ADO_LWAL-DNO_H1_CCA,fatalities,structural,0,0,0,0.0025
MUR-ADO_LWAL-DNO_H1_SAM,fatalities,structural,0,0,0,0.0025
MUR-ADO_LWAL-DNO_H2,fatalities,structural,0,0,0,0.0144
MUR-ADO_LWAL-DNO_H2_CCA,fatalities,structural,0,0,0,0.0144
MUR-ADO_LWAL-DNO_H2_SAM,fatalities,structural,0,0,0,0.0144
MUR-ADO_LWAL-DNO_H3,fatalities,structural,0,0,0,0.0144
MUR-ADO_LWAL-DNO_H3_CCA,fatalities,structural,0,0,0,0.0144
MUR-ADO_LWAL-DNO_H3_SAM,fatalities,structural,0,0,0,0.0144
MUR-CB99_LWAL-DNO_H1,fatalities,structural,0,0,0,0.0025
MUR-CB99_LWAL-DNO_H2,fatalities,structural,0,0,0,0.0144
MUR-CB99_LWAL-DNO_H3,fatalities,structural,0,0,0,0.0144
MUR-CB99_LWAL-DNO_H4,fatalities,structural,0,0,0,0.0144
MUR-CB99_LWAL-DNO_H5,fatalities,structural,0,0,0,0.0144
MUR-CL99_LWAL-DNO_H1,fatalities,structural,0,0,0,0.0025
MUR-CL99_LWAL-DNO_H2,fatalities,structural,0,0,0,0.0144
MUR-CL99_LWAL-DNO_H3,fatalities,structural,0,0,0,0.0144
MUR-CL99_LWAL-DNO_H4,fatalities,structural,0,0,0,0.0144
MUR-CL99_LWAL-DNO_H5,fatalities,structural,0,0,0,0.0144
MUR-STDRE_LWAL-DNO_H1,fatalities,structural,0,0,0,0.0025
MUR-STDRE_LWAL-DNO_H2,fatalities,structural,0,0,0,0.0144
MUR-STDRE_LWAL-DNO_H3,fatalities,structural,0,0,0,0.0144
MUR-STDRE_LWAL-DNO_H4,fatalities,structural,0,0,0,0.0144
MUR-STDRE_LWAL-DNO_H5,fatalities,structural,0,0,0,0.0144
MUR-STRUB_LWAL-DNO_H1,fatalities,structural,0,0,0,0.0025
MUR-STRUB_LWAL-DNO_H2,fatalities,structural,0,0,0,0.0144
MUR-STRUB_LWAL-DNO_H3,fatalities,structural,0,0,0,0.0144
MUR-STRUB_LWAL-DNO_H4,fatalities,structural,0,0,0,0.0144
MUR-STRUB_LWAL-DNO_H5,fatalities,structural,0,0,0,0.0144
S_LFBR-DUH_H1,fatalities,structural,0,0,0,0.008
S_LFBR-DUH_H10,fatalities,structural,0,0,0,0.003
S_LFBR-DUH_H11,fatalities,structural,0,0,0,0.003
S_LFBR-DUH_H12,fatalities,structural,0,0,0,0.003
S_LFBR-DUH_H13,fatalities,structural,0,0,0,0.003
S_LFBR-DUH_H14,fatalities,structural,0,0,0,0.003
S_LFBR-DUH_H15,fatalities,structural,0,0,0,0.003
S_LFBR-DUH_H16,fatalities,structural,0,0,0,0.003
S_LFBR-DUH_H17,fatalities,structural,0,0,0,0.003
S_LFBR-DUH_H18,fatalities,structural,0,0,0,0.003
S_LFBR-DUH_H19,fatalities,structural,0,0,0,0.003
S_LFBR-DUH_H2,fatalities,structural,0,0,0,0.008
S_LFBR-DUH_H20,fatalities,structural,0,0,0,0.003
S_LFBR-DUH_H25,fatalities,structural,0,0,0,0.003
S_LFBR-DUH_H3,fatalities,structural,0,0,0,0.008
S_LFBR-DUH_H30,fatalities,structural,0,0,0,0.003
S_LFBR-DUH_H35,fatalities,structural,0,0,0,0.003
S_LFBR-DUH_H4,fatalities,structural,0,0,0,0.005
S_LFBR-DUH_H5,fatalities,structural,0,0,0,0.005
S_LFBR-DUH_H6,fatalities,structural,0,0,0,0.005
S_LFBR-DUH_H7,fatalities,structural,0,0,0,0.005
S_LFBR-DUH_H8,fatalities,structural,0,0,0,0.003
S_LFBR-DUH_H9,fatalities,structural,0,0,0,0.003
S_LFBR-DUL_H1,fatalities,structural,0,0,0,0.018
S_LFBR-DUL_H10,fatalities,structural,0,0,0,0.0135
S_LFBR-DUL_H11,fatalities,structural,0,0,0,0.0135
S_LFBR-DUL_H12,fatalities,structural,0,0,0,0.0135
S_LFBR-DUL_H13,fatalities,structural,0,0,0,0.0135
S_LFBR-DUL_H14,fatalities,structural,0,0,0,0.0135
S_LFBR-DUL_H15,fatalities,structural,0,0,0,0.0135
S_LFBR-DUL_H16,fatalities,structural,0,0,0,0.0135
S_LFBR-DUL_H17,fatalities,structural,0,0,0,0.0135
S_LFBR-DUL_H18,fatalities,structural,0,0,0,0.0135
S_LFBR-DUL_H19,fatalities,structural,0,0,0,0.0135
S_LFBR-DUL_H2,fatalities,structural,0,0,0,0.018
S_LFBR-DUL_H20,fatalities,structural,0,0,0,0.0135
S_LFBR-DUL_H25,fatalities,structural,0,0,0,0.0135
S_LFBR-DUL_H3,fatalities,structural,0,0,0,0.018
S_LFBR-DUL_H30,fatalities,structural,0,0,0,0.0135
S_LFBR-DUL_H35,fatalities,structural,0,0,0,0.0135
S_LFBR-DUL_H4,fatalities,structural,0,0,0,0.0225
S_LFBR-DUL_H5,fatalities,structural,0,0,0,0.0225
S_LFBR-DUL_H6,fatalities,structural,0,0,0,0.0225
S_LFBR-DUL_H7,fatalities,structural,0,0,0,0.0225
S_LFBR-DUL_H8,fatalities,structural,0,0,0,0.0135
S_LFBR-DUL_H9,fatalities,structural,0,0,0,0.0135
S_LFBR-DUM_H1,fatalities,structural,0,0,0,0.008
S_LFBR-DUM_H10,fatalities,structural,0,0,0,0.003
S_LFBR-DUM_H11,fatalities,structural,0,0,0,0.003
S_LFBR-DUM_H12,fatalities,structural,0,0,0,0.003
S_LFBR-DUM_H13,fatalities,structural,0,0,0,0.003
S_LFBR-DUM_H14,fatalities,structural,0,0,0,0.003
S_LFBR-DUM_H15,fatalities,structural,0,0,0,0.003
S_LFBR-DUM_H16,fatalities,structural,0,0,0,0.003
S_LFBR-DUM_H17,fatalities,structural,0,0,0,0.003
S_LFBR-DUM_H18,fatalities,structural,0,0,0,0.003
S_LFBR-DUM_H19,fatalities,structural,0,0,0,0.003
S_LFBR-DUM_H2,fatalities,structural,0,0,0,0.008
S_LFBR-DUM_H20,fatalities,structural,0,0,0,0.003
S_LFBR-DUM_H25,fatalities,structural,0,0,0,0.003
S_LFBR-DUM_H3,fatalities,structural,0,0,0,0.008
S_LFBR-DUM_H30,fatalities,structural,0,0,0,0.003
S_LFBR-DUM_H35,fatalities,structural,0,0,0,0.003
S_LFBR-DUM_H4,fatalities,structural,0,0,0,0.005
S_LFBR-DUM_H5,fatalities,structural,0,0,0,0.005
S_LFBR-DUM_H6,fatalities,structural,0,0,0,0.005
S_LFBR-DUM_H7,fatalities,structural,0,0,0,0.005
S_LFBR-DUM_H8,fatalities,structural,0,0,0,0.003
S_LFBR-DUM_H9,fatalities,structural,0,0,0,0.003
S_LFINF-DUH_H1,fatalities,structural,0,0,0,0.018
S_LFINF-DUH_H10,fatalities,structural,0,0,0,0.0135
S_LFINF-DUH_H11,fatalities,structural,0,0,0,0.0135
S_LFINF-DUH_H12,fatalities,structural,0,0,0,0.0135
S_LFINF-DUH_H2,fatalities,structural,0,0,0,0.018
S_LFINF-DUH_H3,fatalities,structural,0,0,0,0.018
S_LFINF-DUH_H4,fatalities,structural,0,0,0,0.0225
S_LFINF-DUH_H5,fatalities,structural,0,0,0,0.0225
S_LFINF-DUH_H6,fatalities,structural,0,0,0,0.0225
S_LFINF-DUH_H7,fatalities,structural,0,0,0,0.0225
S_LFINF-DUH_H8,fatalities,structural,0,0,0,0.0135
S_LFINF-DUH_H9,fatalities,structural,0,0,0,0.0135
S_LFINF-DUL_H1,fatalities,structural,0,0,0,0.018
S_LFINF-DUL_H10,fatalities,structural,0,0,0,0.0135
S_LFINF-DUL_H11,fatalities,structural,0,0,0,0.0135
S_LFINF-DUL_H12,fatalities,structural,0,0,0,0.0135
S_LFINF-DUL_H2,fatalities,structural,0,0,0,0.018
S_LFINF-DUL_H3,fatalities,structural,0,0,0,0.018
S_LFINF-DUL_H4,fatalities,structural,0,0,0,0.0225
S_LFINF-DUL_H5,fatalities,structural,0,0,0,0.0225
S_LFINF-DUL_H6,fatalities,structural,0,0,0,0.0225
S_LFINF-DUL_H7,fatalities,structural,0,0,0,0.0225
S_LFINF-DUL_H8,fatalities,structural,0,0,0,0.0135
S_LFINF-DUL_H9,fatalities,structural,0,0,0,0.0135
S_LFINF-DUM_H1,fatalities,structural,0,0,0,0.018
S_LFINF-DUM_H10,fatalities,structural,0,0,0,0.0135
S_LFINF-DUM_H11,fatalities,structural,0,0,0,0.0135
S_LFINF-DUM_H12,fatalities,structural,0,0,0,0.0135
S_LFINF-DUM_H2,fatalities,structural,0,0,0,0.018
S_LFINF-DUM_H3,fatalities,structural,0,0,0,0.018
S_LFINF-DUM_H4,fatalities,structural,0,0,0,0.0225
S_LFINF-DUM_H5,fatalities,structural,0,0,0,0.0225
S_LFINF-DUM_H6,fatalities,structural,0,0,0,0.0225
S_LFINF-DUM_H7,fatalities,structural,0,0,0,0.0225
S_LFINF-DUM_H8,fatalities,structural,0,0,0,0.0135
S_LFINF-DUM_H9,fatalities,structural,0,0,0,0.0135
S_LFM-DUH_H1,fatalities,structural,0,0,0,0.008
S_LFM-DUH_H10,fatalities,structural,0,0,0,0.003
S_LFM-DUH_H11,fatalities,structural,0,0,0,0.003
S_LFM-DUH_H12,fatalities,structural,0,0,0,0.003
S_LFM-DUH_H13,fatalities,structural,0,0,0,0.003
S_LFM-DUH_H14,fatalities,structural,0,0,0,0.003
S_LFM-DUH_H15,fatalities,structural,0,0,0,0.003
S_LFM-DUH_H16,fatalities,structural,0,0,0,0.003
S_LFM-DUH_H17,fatalities,structural,0,0,0,0.003
S_LFM-DUH_H18,fatalities,structural,0,0,0,0.003
S_LFM-DUH_H19,fatalities,structural,0,0,0,0.003
S_LFM-DUH_H2,fatalities,structural,0,0,0,0.008
S_LFM-DUH_H20,fatalities,structural,0,0,0,0.003
S_LFM-DUH_H25,fatalities,structural,0,0,0,0.003
S_LFM-DUH_H3,fatalities,structural,0,0,0,0.008
S_LFM-DUH_H30,fatalities,structural,0,0,0,0.003
S_LFM-DUH_H35,fatalities,structural,0,0,0,0.003
S_LFM-DUH_H4,fatalities,structural,0,0,0,0.005
S_LFM-DUH_H5,fatalities,structural,0,0,0,0.005
S_LFM-DUH_H6,fatalities,structural,0,0,0,0.005
S_LFM-DUH_H7,fatalities,structural,0,0,0,0.005
S_LFM-DUH_H8,fatalities,structural,0,0,0,0.003
