taxonomy,consequence,loss_type,slight,moderate,extensive,complete
S_LWAL-DUH_H6,homeless,structural,0,0,1,1
S_LWAL-DUH_H7,homeless,structural,0,0,1,1
S_LWAL-DUH_H8,homeless,structural,0,0,1,1
S_LWAL-DUH_H9,homeless,structural,0,0,1,1
S_LWAL-DUL_H1,homeless,structural,0,0,1,1
S_LWAL-DUL_H10,homeless,structural,0,0,1,1
S_LWAL-DUL_H11,homeless,structural,0,0,1,1
S_LWAL-DUL_H12,homeless,structural,0,0,1,1
S_LWAL-DUL_H2,homeless,structural,0,0,1,1
S_LWAL-DUL_H3,homeless,structural,0,0,1,1
S_LWAL-DUL_H4,homeless,structural,0,0,1,1
S_LWAL-DUL_H5,homeless,structural,0,0,1,1
S_LWAL-DUL_H6,homeless,structural,0,0,1,1
S_LWAL-DUL_H7,homeless,structural,0,0,1,1
S_LWAL-DUL_H8,homeless,structural,0,0,1,1
S_LWAL-DUL_H9,homeless,structural,0,0,1,1
S_LWAL-DUM_H1,homeless,structural,0,0,1,1
S_LWAL-DUM_H10,homeless,structural,0,0,1,1
S_LWAL-DUM_H11,homeless,structural,0,0,1,1
S_LWAL-DUM_H12,homeless,structural,0,0,1,1
S_LWAL-DUM_H2,homeless,structural,0,0,1,1
S_LWAL-DUM_H3,homeless,structural,0,0,1,1
S_LWAL-DUM_H4,homeless,structural,0,0,1,1
S_LWAL-DUM_H5,homeless,structural,0,0,1,1
S_LWAL-DUM_H6,homeless,structural,0,0,1,1
S_LWAL-DUM_H7,homeless,structural,0,0,1,1
S_LWAL-DUM_H8,homeless,structural,0,0,1,1
S_LWAL-DUM_H9,homeless,structural,0,0,1,1
SRC_LDUAL-DUH_H1,homeless,structural,0,0,1,1
SRC_LDUAL-DUH_H10,homeless,structural,0,0,1,1
SRC_LDUAL-DUH_H11,homeless,structural,0,0,1,1
SRC_LDUAL-DUH_H12,homeless,structural,0,0,1,1
SRC_LDUAL-DUH_H13,homeless,structural,0,0,1,1
SRC_LDUAL-DUH_H14,homeless,structural,0,0,1,1
SRC_LDUAL-DUH_H15,homeless,structural,0,0,1,1
SRC_LDUAL-DUH_H2,homeless,structural,0,0,1,1
SRC_LDUAL-DUH_H3,homeless,structural,0,0,1,1
SRC_LDUAL-DUH_H4,homeless,structural,0,0,1,1
SRC_LDUAL-DUH_H5,homeless,structural,0,0,1,1
SRC_LDUAL-DUH_H6,homeless,structural,0,0,1,1
SRC_LDUAL-DUH_H7,homeless,structural,0,0,1,1
SRC_LDUAL-DUH_H8,homeless,structural,0,0,1,1
SRC_LDUAL-DUH_H9,homeless,structural,0,0,1,1
SRC_LDUAL-DUM_H1,homeless,structural,0,0,1,1
SRC_LDUAL-DUM_H10,homeless,structural,0,0,1,1
SRC_LDUAL-DUM_H11,homeless,structural,0,0,1,1
SRC_LDUAL-DUM_H12,homeless,structural,0,0,1,1
SRC_LDUAL-DUM_H13,homeless,structural,0,0,1,1
SRC_LDUAL-DUM_H14,homeless,structural,0,0,1,1
SRC_LDUAL-DUM_H15,homeless,structural,0,0,1,1
SRC_LDUAL-DUM_H2,homeless,structural,0,0,1,1
SRC_LDUAL-DUM_H3,homeless,structural,0,0,1,1
SRC_LDUAL-DUM_H4,homeless,structural,0,0,1,1
SRC_LDUAL-DUM_H5,homeless,structural,0,0,1,1
SRC_LDUAL-DUM_H6,homeless,structural,0,0,1,1
SRC_LDUAL-DUM_H7,homeless,structural,0,0,1,1
SRC_LDUAL-DUM_H8,homeless,structural,0,0,1,1
SRC_LDUAL-DUM_H9,homeless,structural,0,0,1,1
W_LFM-DUH_H1,homeless,structural,0,0,1,1
W_LFM-DUH_H2,homeless,structural,0,0,1,1
W_LFM-DUH_H3,homeless,structural,0,0,1,1
W_LFM-DUH_H4,homeless,structural,0,0,1,1
W_LFM-DUH_H5,homeless,structural,0,0,1,1
W_LFM-DUH_H6,homeless,structural,0,0,1,1
W_LFM-DUL_H1,homeless,structural,0,0,1,1
W_LFM-DUL_H2,homeless,structural,0,0,1,1
W_LFM-DUL_H3,homeless,structural,0,0,1,1
W_LFM-DUL_H4,homeless,structural,0,0,1,1
W_LFM-DUL_H5,homeless,structural,0,0,1,1
W_LFM-DUL_H6,homeless,structural,0,0,1,1
W_LFM-DUM_H1,homeless,structural,0,0,1,1
W_LFM-DUM_H2,homeless,structural,0,0,1,1
W_LFM-DUM_H3,homeless,structural,0,0,1,1
W_LFM-DUM_H4,homeless,structural,0,0,1,1
W_LFM-DUM_H5,homeless,structural,0,0,1,1
W_LFM-DUM_H6,homeless,structural,0,0,1,1
W-WWD_LWAL-DNO_H1,homeless,structural,0,0,1,1
W-WWD_LWAL-DNO_H2,homeless,structural,0,0,1,1
W_LFM-DUL_H2_SOS,homeless,structural,0,0,1,1
W_LFM-DUL_H3_SOS,homeless,structural,0,0,1,1
W_LFM-DUL_H4_SOS,homeless,structural,0,0,1,1
W_LFM-DUL_H5_SOS,homeless,structural,0,0,1,1
W_LFM-DUL_H6_SOS,homeless,structural,0,0,1,1
