taxonomy,consequence,loss_type,slight,moderate,extensive,complete
S_LFM-DUL_H13,collapsed,structural,0,0,0,0.045
S_LFM-DUL_H14,collapsed,structural,0,0,0,0.045
S_LFM-DUL_H15,collapsed,structural,0,0,0,0.045
S_LFM-DUL_H16,collapsed,structural,0,0,0,0.045
S_LFM-DUL_H17,collapsed,structural,0,0,0,0.045
S_LFM-DUL_H18,collapsed,structural,0,0,0,0.045
S_LFM-DUL_H19,collapsed,structural,0,0,0,0.045
S_LFM-DUL_H2,collapsed,structural,0,0,0,0.12
S_LFM-DUL_H20,collapsed,structural,0,0,0,0.045
S_LFM-DUL_H25,collapsed,structural,0,0,0,0.045
S_LFM-DUL_H3,collapsed,structural,0,0,0,0.12
S_LFM-DUL_H30,collapsed,structural,0,0,0,0.045
S_LFM-DUL_H35,collapsed,structural,0,0,0,0.045
S_LFM-DUL_H4,collapsed,structural,0,0,0,0.075
S_LFM-DUL_H5,collapsed,structural,0,0,0,0.075
S_LFM-DUL_H6,collapsed,structural,0,0,0,0.075
S_LFM-DUL_H7,collapsed,structural,0,0,0,0.075
S_LFM-DUL_H8,collapsed,structural,0,0,0,0.045
S_LFM-DUL_H9,collapsed,structural,0,0,0,0.045
S_LFM-DUM_H1,collapsed,structural,0,0,0,0.08
S_LFM-DUM_H10,collapsed,structural,0,0,0,0.03
S_LFM-DUM_H11,collapsed,structural,0,0,0,0.03
S_LFM-DUM_H12,collapsed,structural,0,0,0,0.03
S_LFM-DUM_H13,collapsed,structural,0,0,0,0.03
S_LFM-DUM_H14,collapsed,structural,0,0,0,0.03
S_LFM-DUM_H15,collapsed,structural,0,0,0,0.03
S_LFM-DUM_H16,collapsed,structural,0,0,0,0.03
S_LFM-DUM_H17,collapsed,structural,0,0,0,0.03
S_LFM-DUM_H18,collapsed,structural,0,0,0,0.03
S_LFM-DUM_H19,collapsed,structural,0,0,0,0.03
S_LFM-DUM_H2,collapsed,structural,0,0,0,0.08
S_LFM-DUM_H20,collapsed,structural,0,0,0,0.03
S_LFM-DUM_H25,collapsed,structural,0,0,0,0.03
S_LFM-DUM_H3,collapsed,structural,0,0,0,0.08
S_LFM-DUM_H30,collapsed,structural,0,0,0,0.03
S_LFM-DUM_H35,collapsed,structural,0,0,0,0.03
S_LFM-DUM_H4,collapsed,structural,0,0,0,0.05
S_LFM-DUM_H5,collapsed,structural,0,0,0,0.05
S_LFM-DUM_H6,collapsed,structural,0,0,0,0.05
S_LFM-DUM_H7,collapsed,structural,0,0,0,0.05
S_LFM-DUM_H8,collapsed,structural,0,0,0,0.03
S_LFM-DUM_H9,collapsed,structural,0,0,0,0.03
S_LWAL-DUH_H1,collapsed,structural,0,0,0,0.08
S_LWAL-DUH_H10,collapsed,structural,0,0,0,0.03
S_LWAL-DUH_H11,collapsed,structural,0,0,0,0.03
S_LWAL-DUH_H12,collapsed,structural,0,0,0,0.03
S_LWAL-DUH_H2,collapsed,structural,0,0,0,0.08
S_LWAL-DUH_H3,collapsed,structural,0,0,0,0.08
S_LWAL-DUH_H4,collapsed,structural,0,0,0,0.05
S_LWAL-DUH_H5,collapsed,structural,0,0,0,0.05
S_LWAL-DUH_H6,collapsed,structural,0,0,0,0.05
S_LWAL-DUH_H7,collapsed,structural,0,0,0,0.05
S_LWAL-DUH_H8,collapsed,structural,0,0,0,0.03
S_LWAL-DUH_H9,collapsed,structural,0,0,0,0.03
S_LWAL-DUL_H1,collapsed,structural,0,0,0,0.12
S_LWAL-DUL_H10,collapsed,structural,0,0,0,0.045
S_LWAL-DUL_H11,collapsed,structural,0,0,0,0.045
S_LWAL-DUL_H12,collapsed,structural,0,0,0,0.045
S_LWAL-DUL_H2,collapsed,structural,0,0,0,0.12
S_LWAL-DUL_H3,collapsed,structural,0,0,0,0.12
S_LWAL-DUL_H4,collapsed,structural,0,0,0,0.075
S_LWAL-DUL_H5,collapsed,structural,0,0,0,0.075
S_LWAL-DUL_H6,collapsed,structural,0,0,0,0.075
S_LWAL-DUL_H7,collapsed,structural,0,0,0,0.075
S_LWAL-DUL_H8,collapsed,structural,0,0,0,0.045
S_LWAL-DUL_H9,collapsed,structural,0,0,0,0.045
S_LWAL-DUM_H1,collapsed,structural,0,0,0,0.08
S_LWAL-DUM_H10,collapsed,structural,0,0,0,0.03
S_LWAL-DUM_H11,collapsed,structural,0,0,0,0.03
S_LWAL-DUM_H12,collapsed,structural,0,0,0,0.03
S_LWAL-DUM_H2,collapsed,structural,0,0,0,0.08
S_LWAL-DUM_H3,collapsed,structural,0,0,0,0.08
S_LWAL-DUM_H4,collapsed,structural,0,0,0,0.05
S_LWAL-DUM_H5,collapsed,structural,0,0,0,0.05
S_LWAL-DUM_H6,collapsed,structural,0,0,0,0.05
S_LWAL-DUM_H7,collapsed,structural,0,0,0,0.05
S_LWAL-DUM_H8,collapsed,structural,0,0,0,0.03
S_LWAL-DUM_H9,collapsed,structural,0,0,0,0.03
SRC_LDUAL-DUH_H1,collapsed,structural,0,0,0,0.08
SRC_LDUAL-DUH_H10,collapsed,structural,0,0,0,0.03
SRC_LDUAL-DUH_H11,collapsed,structural,0,0,0,0.03
SRC_LDUAL-DUH_H12,collapsed,structural,0,0,0,0.03
SRC_LDUAL-DUH_H13,collapsed,structural,0,0,0,0.03
SRC_LDUAL-DUH_H14,collapsed,structural,0,0,0,0.03
SRC_LDUAL-DUH_H15,collapsed,structural,0,0,0,0.03
SRC_LDUAL-DUH_H2,collapsed,structural,0,0,0,0.08
SRC_LDUAL-DUH_H3,collapsed,structural,0,0,0,0.08
SRC_LDUAL-DUH_H4,collapsed,structural,0,0,0,0.05
SRC_LDUAL-DUH_H5,collapsed,structural,0,0,0,0.05
SRC_LDUAL-DUH_H6,collapsed,structural,0,0,0,0.05
SRC_LDUAL-DUH_H7,collapsed,structural,0,0,0,0.05
SRC_LDUAL-DUH_H8,collapsed,structural,0,0,0,0.03
SRC_LDUAL-DUH_H9,collapsed,structural,0,0,0,0.03
SRC_LDUAL-DUM_H1,collapsed,structural,0,0,0,0.08
SRC_LDUAL-DUM_H10,collapsed,structural,0,0,0,0.03
SRC_LDUAL-DUM_H11,collapsed,structural,0,0,0,0.03
SRC_LDUAL-DUM_H12,collapsed,structural,0,0,0,0.03
SRC_LDUAL-DUM_H13,collapsed,structural,0,0,0,0.03
SRC_LDUAL-DUM_H14,collapsed,structural,0,0,0,0.03
SRC_LDUAL-DUM_H15,collapsed,structural,0,0,0,0.03
SRC_LDUAL-DUM_H2,collapsed,structural,0,0,0,0.08
SRC_LDUAL-DUM_H3,collapsed,structural,0,0,0,0.08
SRC_LDUAL-DUM_H4,collapsed,structural,0,0,0,0.05
SRC_LDUAL-DUM_H5,collapsed,structural,0,0,0,0.05
SRC_LDUAL-DUM_H6,collapsed,structural,0,0,0,0.05
SRC_LDUAL-DUM_H7,collapsed,structural,0,0,0,0.05
SRC_LDUAL-DUM_H8,collapsed,structural,0,0,0,0.03
SRC_LDUAL-DUM_H9,collapsed,structural,0,0,0,0.03
W_LFM-DUH_H1,collapsed,structural,0,0,0,0.03
W_LFM-DUH_H2,collapsed,structural,0,0,0,0.03
W_LFM-DUH_H3,collapsed,structural,0,0,0,0.03
W_LFM-DUH_H4,collapsed,structural,0,0,0,0.03
W_LFM-DUH_H5,collapsed,structural,0,0,0,0.03
W_LFM-DUH_H6,collapsed,structural,0,0,0,0.03
W_LFM-DUL_H1,collapsed,structural,0,0,0,0.03
W_LFM-DUL_H2,collapsed,structural,0,0,0,0.03
W_LFM-DUL_H3,collapsed,structural,0,0,0,0.03
W_LFM-DUL_H4,collapsed,structural,0,0,0,0.03
W_LFM-DUL_H5,collapsed,structural,0,0,0,0.03
W_LFM-DUL_H6,collapsed,structural,0,0,0,0.03
W_LFM-DUM_H1,collapsed,structural,0,0,0,0.03
W_LFM-DUM_H2,collapsed,structural,0,0,0,0.03
W_LFM-DUM_H3,collapsed,structural,0,0,0,0.03
W_LFM-DUM_H4,collapsed,structural,0,0,0,0.03
W_LFM-DUM_H5,collapsed,structural,0,0,0,0.03
W_LFM-DUM_H6,collapsed,structural,0,0,0,0.03
W-WWD_LWAL-DNO_H1,collapsed,structural,0,0,0,0.1
W-WWD_LWAL-DNO_H2,collapsed,structural,0,0,0,0.1
