#,,,,,,,,,,"generated_by='OpenQuake engine 3.15.0-gite09ae1ae50', start_date='2022-05-12T22:40:05', checksum=4015224999"
event_id,slight,moderate,extensive,complete,collapsed,fatalities,homeless,injured,losses,loss_type
96,1.04775E+04,1.45275E+03,4.07317E+02,3.18905E+02,3.49256E+01,2.38777E+01,4.54893E+03,7.00018E+02,2.23830E+08,structural
97,1.22826E+04,1.39885E+03,3.86735E+02,3.37062E+02,3.56988E+01,2.18322E+01,4.19230E+03,6.88800E+02,1.98965E+08,structural
98,9.42826E+03,7.56435E+02,1.56425E+02,8.75265E+01,9.52392E+00,9.21891E+00,1.79835E+03,2.58009E+02,1.81640E+08,structural
99,8.86633E+03,6.46697E+02,1.29688E+02,7.20362E+01,7.92432E+00,6.21107E+00,1.35787E+03,1.75027E+02,1.35227E+08,structural
100,9.52814E+03,6.57666E+02,1.21939E+02,6.02462E+01,6.53424E+00,9.42508E+00,1.93579E+03,2.43485E+02,2.36430E+08,structural
101,7.27749E+03,4.72103E+02,8.64385E+01,4.07978E+01,4.42168E+00,8.62435E+00,1.70224E+03,2.16964E+02,1.80703E+08,structural
102,1.02342E+04,8.26653E+02,1.67348E+02,8.95830E+01,9.70763E+00,7.99051E+00,1.82098E+03,2.26060E+02,1.38571E+08,structural
103,8.46933E+03,8.30646E+02,2.00719E+02,1.43133E+02,1.55866E+01,9.45912E+00,1.90216E+03,2.73954E+02,1.44797E+08,structural
104,7.69963E+03,6.47761E+02,1.36541E+02,7.53387E+01,8.22784E+00,7.90376E+00,1.58166E+03,2.10617E+02,1.38866E+08,structural
105,8.30556E+03,7.60633E+02,1.60624E+02,9.00821E+01,9.64435E+00,5.76655E+00,1.46191E+03,1.81952E+02,1.46659E+08,structural
106,8.65993E+03,8.94701E+02,2.08576E+02,1.32789E+02,1.41803E+01,9.50219E+00,2.17697E+03,2.87627E+02,1.31575E+08,structural
107,9.62463E+03,7.97312E+02,1.75449E+02,1.08122E+02,1.18040E+01,7.99110E+00,1.76056E+03,2.31141E+02,1.50580E+08,structural
108,1.07903E+04,1.00161E+03,2.23826E+02,1.41415E+02,1.49873E+01,9.28539E+00,2.10168E+03,2.80426E+02,1.70613E+08,structural
109,8.20809E+03,7.03220E+02,1.49402E+02,8.55715E+01,9.28323E+00,1.03697E+01,2.01739E+03,2.73205E+02,1.33128E+08,structural
110,1.03694E+04,1.11828E+03,2.49131E+02,1.43488E+02,1.53343E+01,1.10526E+01,2.44521E+03,3.25958E+02,2.59990E+08,structural
111,9.26967E+03,9.33956E+02,2.17404E+02,1.35900E+02,1.43243E+01,8.68412E+00,2.08557E+03,2.76762E+02,2.03040E+08,structural
112,7.72723E+03,7.25154E+02,1.63699E+02,9.95880E+01,1.08322E+01,7.38381E+00,1.63581E+03,2.14879E+02,1.52078E+08,structural
113,1.10038E+04,1.35830E+03,3.49729E+02,2.46225E+02,2.60356E+01,1.03251E+01,2.61674E+03,3.64551E+02,1.71357E+08,structural
114,9.01868E+03,7.46253E+02,1.50382E+02,8.02097E+01,8.60848E+00,4.74129E+00,1.19986E+03,1.47180E+02,1.29195E+08,structural
115,9.66742E+03,9.38508E+02,2.26538E+02,1.57111E+02,1.67382E+01,1.18943E+01,2.55477E+03,3.72400E+02,1.71176E+08,structural
116,1.01698E+04,1.06906E+03,2.51397E+02,1.59531E+02,1.69347E+01,1.62879E+01,3.26890E+03,4.69671E+02,1.71963E+08,structural
117,5.91478E+03,4.65977E+02,9.29734E+01,4.92481E+01,5.19819E+00,3.25436E+00,8.35566E+02,1.01587E+02,9.85331E+07,structural
118,9.05224E+03,1.12324E+03,2.94846E+02,2.11199E+02,2.32429E+01,1.55907E+01,2.99565E+03,4.27582E+02,1.47326E+08,structural
119,9.21457E+03,9.14492E+02,2.31010E+02,1.76358E+02,1.83763E+01,1.24122E+01,2.75334E+03,3.99172E+02,1.88748E+08,structural
120,1.04374E+04,1.35921E+03,3.88154E+02,3.25250E+02,3.53303E+01,2.60617E+01,4.84641E+03,7.83323E+02,1.81787E+08,structural
121,6.30322E+03,3.13489E+02,4.83310E+01,2.01966E+01,2.12391E+00,6.33843E+00,1.24647E+03,1.76441E+02,1.25310E+08,structural
122,1.14147E+04,1.47146E+03,4.17217E+02,3.42421E+02,3.71062E+01,2.10190E+01,3.95730E+03,6.20578E+02,1.93627E+08,structural
123,1.03310E+04,6.20050E+02,1.03247E+02,4.53222E+01,4.89173E+00,4.67196E+00,1.10325E+03,1.27278E+02,1.21757E+08,structural
124,6.70624E+03,6.58940E+02,1.72424E+02,1.27485E+02,1.35533E+01,9.41579E+00,1.92569E+03,2.87005E+02,1.01159E+08,structural
125,1.01462E+04,1.25866E+03,4.24866E+02,4.95608E+02,5.15665E+01,2.93850E+01,5.68287E+03,1.03978E+03,1.65040E+08,structural
126,8.66321E+03,7.29994E+02,1.47492E+02,7.79425E+01,8.54395E+00,8.81192E+00,1.85057E+03,2.36154E+02,2.31261E+08,structural
127,9.76628E+03,1.15113E+03,3.06543E+02,2.32218E+02,2.49003E+01,1.38714E+01,2.96737E+03,4.29386E+02,2.29075E+08,structural
128,8.79822E+03,7.04742E+02,1.33479E+02,6.46861E+01,6.90672E+00,7.52508E+00,1.69732E+03,2.16158E+02,1.65336E+08,structural
129,9.39811E+03,1.05169E+03,2.56874E+02,1.67449E+02,1.80880E+01,1.52903E+01,3.12199E+03,4.34737E+02,1.75085E+08,structural
130,1.41673E+04,1.32706E+03,2.78881E+02,1.54669E+02,1.66296E+01,1.04369E+01,2.44552E+03,3.12521E+02,1.81577E+08,structural
131,8.10649E+03,6.28135E+02,1.32231E+02,7.67888E+01,8.36547E+00,6.17781E+00,1.42227E+03,1.87694E+02,1.01955E+08,structural
132,1.03255E+04,9.00595E+02,2.01928E+02,1.31025E+02,1.42617E+01,1.04341E+01,2.16662E+03,2.98826E+02,1.61027E+08,structural
133,1.09808E+04,1.32599E+03,3.77728E+02,3.19353E+02,3.39325E+01,2.19804E+01,4.26638E+03,6.74816E+02,1.84949E+08,structural
134,1.13277E+04,6.89778E+02,1.13821E+02,4.93290E+01,5.41863E+00,4.05585E+00,1.08907E+03,1.15177E+02,1.63167E+08,structural
135,9.02102E+03,8.62398E+02,1.87476E+02,1.03711E+02,1.11667E+01,1.05806E+01,2.39994E+03,3.02408E+02,1.58650E+08,structural
136,7.55841E+03,8.01458E+02,1.87424E+02,1.13627E+02,1.24399E+01,1.18077E+01,2.38363E+03,3.12969E+02,1.38565E+08,structural
137,9.91660E+03,8.08146E+02,1.71943E+02,1.03263E+02,1.12988E+01,9.70126E+00,1.97447E+03,2.65657E+02,1.50504E+08,structural
138,7.32117E+03,5.38805E+02,1.05452E+02,5.47361E+01,5.99052E+00,5.97370E+00,1.31387E+03,1.62905E+02,1.18173E+08,structural
139,8.17014E+03,7.60550E+02,1.68761E+02,1.02244E+02,1.12786E+01,9.90491E+00,1.92422E+03,2.62972E+02,1.83162E+08,structural
140,9.12125E+03,7.68367E+02,1.61638E+02,9.26767E+01,9.96957E+00,6.06294E+00,1.45894E+03,1.89123E+02,1.46137E+08,structural
141,1.19400E+04,1.35272E+03,3.37019E+02,2.36736E+02,2.58907E+01,1.69705E+01,3.47418E+03,5.04045E+02,1.96912E+08,structural
142,6.93995E+03,6.13282E+02,1.48031E+02,1.03343E+02,1.14787E+01,1.23403E+01,2.18634E+03,3.14926E+02,1.49464E+08,structural
143,9.60826E+03,1.45959E+03,4.84213E+02,4.83103E+02,5.08478E+01,3.58141E+01,6.57334E+03,1.13588E+03,1.97477E+08,structural
144,8.17135E+03,5.41867E+02,1.01475E+02,5.25636E+01,5.57317E+00,6.30709E+00,1.32862E+03,1.60904E+02,1.40094E+08,structural
145,1.07431E+04,1.15888E+03,2.77252E+02,1.85886E+02,1.98698E+01,2.04542E+01,3.71273E+03,5.59674E+02,1.73267E+08,structural
146,7.01734E+03,5.55952E+02,1.18603E+02,7.00058E+01,7.56617E+00,9.29082E+00,1.89998E+03,2.41188E+02,1.37838E+08,structural
147,1.10975E+04,1.39199E+03,3.78871E+02,3.06306E+02,3.30610E+01,1.91920E+01,3.87818E+03,5.82637E+02,2.47217E+08,structural
148,8.69698E+03,7.21948E+02,1.41904E+02,7.14957E+01,7.72041E+00,7.40665E+00,1.67099E+03,2.04248E+02,1.44239E+08,structural
149,9.61300E+03,9.27159E+02,2.16094E+02,1.42547E+02,1.55108E+01,1.50514E+01,2.82791E+03,3.98375E+02,2.62855E+08,structural
150,8.92412E+03,7.19177E+02,1.50756E+02,8.46013E+01,9.17003E+00,9.75570E+00,2.04268E+03,2.60129E+02,1.47798E+08,structural
151,1.04836E+04,1.06553E+03,2.37369E+02,1.40705E+02,1.50349E+01,1.16861E+01,2.64198E+03,3.44875E+02,1.97915E+08,structural
152,8.63782E+03,5.28073E+02,8.88302E+01,3.89527E+01,4.30118E+00,3.17653E+00,8.33016E+02,9.27533E+01,1.06748E+08,structural
153,1.01162E+04,1.20388E+03,3.25429E+02,2.52134E+02,2.65890E+01,1.73098E+01,3.46538E+03,5.20171E+02,1.79362E+08,structural
154,9.03709E+03,1.16082E+03,3.27605E+02,2.51923E+02,2.76711E+01,2.69248E+01,4.79268E+03,7.16208E+02,2.99128E+08,structural
155,9.75128E+03,1.18401E+03,3.05912E+02,2.25773E+02,2.42473E+01,1.71653E+01,3.18337E+03,4.54105E+02,1.35849E+08,structural
156,8.71296E+03,8.56008E+02,2.02657E+02,1.34251E+02,1.42198E+01,1.02921E+01,2.38409E+03,3.23261E+02,1.47450E+08,structural
157,1.01317E+04,1.03914E+03,2.21335E+02,1.20390E+02,1.29797E+01,1.01052E+01,2.28190E+03,2.95207E+02,1.37894E+08,structural
158,1.16851E+04,1.31694E+03,3.27326E+02,2.33038E+02,2.57964E+01,2.10185E+01,3.86078E+03,5.80464E+02,1.84665E+08,structural
159,1.30918E+04,1.16866E+03,2.50706E+02,1.48166E+02,1.57257E+01,9.92916E+00,2.39224E+03,3.15397E+02,1.84820E+08,structural
160,6.92027E+03,4.70106E+02,9.39108E+01,5.18267E+01,5.55713E+00,5.56039E+00,1.21274E+03,1.50860E+02,1.28483E+08,structural
161,8.83369E+03,9.07074E+02,2.31050E+02,1.60607E+02,1.71929E+01,1.53946E+01,2.96541E+03,4.34244E+02,1.64206E+08,structural
162,9.40241E+03,9.38854E+02,2.15668E+02,1.30104E+02,1.39091E+01,1.06750E+01,2.38923E+03,3.08708E+02,1.96713E+08,structural
163,1.18264E+04,1.26737E+03,3.18158E+02,2.25695E+02,2.37548E+01,1.41170E+01,3.24141E+03,4.73799E+02,1.72708E+08,structural
164,9.72874E+03,8.60939E+02,1.87884E+02,1.08273E+02,1.15606E+01,9.52114E+00,2.09102E+03,2.68897E+02,1.49366E+08,structural
165,7.89386E+03,8.92016E+02,2.36039E+02,1.75600E+02,1.86501E+01,1.28059E+01,2.63915E+03,3.92065E+02,1.50687E+08,structural
166,9.89878E+03,6.71233E+02,1.19357E+02,5.43938E+01,5.92797E+00,5.24230E+00,1.27505E+03,1.45320E+02,1.24011E+08,structural
167,1.03790E+04,9.38400E+02,2.10580E+02,1.29432E+02,1.40407E+01,1.14968E+01,2.40437E+03,3.25711E+02,1.61180E+08,structural
168,1.03672E+04,9.42335E+02,1.95965E+02,1.07349E+02,1.16336E+01,9.27929E+00,2.11270E+03,2.67704E+02,1.64114E+08,structural
169,1.16681E+04,1.36042E+03,3.49135E+02,2.40760E+02,2.58176E+01,2.96286E+01,5.29745E+03,7.65194E+02,1.95456E+08,structural
170,1.28107E+04,1.00236E+03,2.04785E+02,1.14134E+02,1.21949E+01,1.34833E+01,2.69724E+03,3.66823E+02,2.14444E+08,structural
