comuna,comuna_1,number,rc_usd,night,d-none,d-sli,d-mod,d-ext,d-com,collapsed,fatalities,losses,homeless,injured,str_lr,col_lr,occ_lr,hom_lr,inj_lr
6,,23223.0,1481322447,145955.0,22407.3175341,721.98700259,67.8435405574,15.6346795738,10.2171926373,1.13410289191,1.10963899223,5267656,206.0587626,28.8856556707,0.355604933865262,0.004883533100418,0.760261034037888,141.17965304374636,19.79079556760645
4,,11222.0,2781717665,52446.0,10856.1784986,322.938127626,30.894115223900002,7.2222529273,4.7669232551,0.52486001239,0.3320926201722,10168898,67.7473327873,9.55170403009,0.365561847115232,0.004677063022545,0.633208672105022,129.17540477309996,18.21245477269954
5,,14702.0,1938502800,108834.0,14147.6699567,493.687635274,44.7750919587,9.8815000049,5.9856962985,0.67541729018,0.971607534944,7758172,173.452693214,22.5401798288,0.40021462800508,0.00459405040253,0.892742649304445,159.37362700442876,20.710604984471765
7,,12945.0,1437644456,68039.0,12549.3611289,348.901375748,33.5459610883,7.8852757822,5.3062157015,0.5685390236,0.347302404577,4285344,76.8531364883,10.959566481,0.298080924687756,0.004391958467362,0.510446074423492,112.9545356167786,16.10777125031232
8,,18260.0,2661259503,94730.0,17655.6503398,537.368643196,49.0801362602,11.0102630003,6.89060819742,0.767548618936,0.5558247472216,8309587,112.472646939,15.39410787232,0.312242641952384,0.004203442600964,0.586746275964953,118.7297022474401,16.250509735374223
9,,11397.0,1525212474,35186.0,11092.0312617,271.187680071,24.5953606564,5.57929536396,3.60643602483,0.400002318548,0.1650668814449,4084851,35.4931242207,4.99073379819,0.267821763302786,0.003509715877406,0.469126588543455,100.87285915051442,14.183862326465073
21,,22875.0,778100948,125655.0,22061.9014965,714.225420722,70.58902575729999,16.7825959097,11.5017142048,1.19536470947,0.737701915053,2541371,165.753470494,24.1385061119,0.326611961872938,0.005225638074186,0.587085205565238,131.91155982173413,19.210143736341568
13,,24971.0,1544601519,137416.0,24093.2215968,770.199866691,76.6905648206,18.3029259174,12.5850911101,1.32996145864,0.88721834446,6592056,192.5923100599,28.12547437,0.426780392320314,0.005326024022426,0.645644134933341,140.1527551812744,20.467394168073586
12,,10008.0,876211224,66262.0,9687.867841,283.285637767,26.7220567061,6.12845836,3.9959600667,0.43513168817,0.3527193712353,2718604,75.2098488597,10.58665038113,0.310268102089613,0.004347838610811,0.532310179643385,113.50374099740425,15.976955692749993
14,,26271.0,1183724308,147875.0,25420.4863383,740.526223676,77.0621455137,19.0471991147,13.878307968,1.44295853721,0.86003534795,4102566,201.9344793786,30.2707272861,0.346581197075469,0.005492590830992,0.581596177819104,136.55755156625528,20.47048337183432
11,,14355.0,1485929811,98826.0,13839.1993064,454.035605189,44.4407816658,10.4113683919,6.9130808452,0.76620391424,0.668805985795,4994048,134.4948772691,19.144371649,0.336089093096362,0.005337540329084,0.676751043040293,136.09260444528766,19.371796540384107
10,,15435.0,2104735955,98743.0,14899.8789053,472.948544244,45.0690586618,10.4008492793,6.702651844,0.72946322062,0.716331473079,7842385,140.1224231906,19.20090387234,0.372606602421243,0.004726033175381,0.725450384411047,141.9061839225059,19.445331691704727
20,,8809.0,460253731,55925.0,8715.8100904,85.132909125,6.1734154238,1.2174053979,0.66611772984,0.0688855145595,0.0455725034198,449875,13.26324989783,1.699715857502,0.097745035485047,0.000781990175497,0.081488606919625,23.716137501707646,3.039277349131873
16,,13943.0,1230954787,93741.0,13419.1789424,460.452947137,45.544387678,10.7128061771,7.1109525311,0.76176459347,0.6685580757936,4670930,136.0200502221,19.356909519,0.37945588786187,0.00546341959026,0.713197081099626,145.1019833606426,20.649352491439178
15,,27726.0,1187313488,121236.0,26807.0180048,807.224017007,79.871584696,18.9507231246,12.9357471467,1.33012978864,0.6445024393518,4023277,152.1932182164,22.080226632,0.338855531466681,0.004797409610618,0.531609785337524,125.53467469761458,18.212599089379392
17,,16680.0,7917764287,159909.0,16064.3432815,552.769066497,46.7313272392,10.132625518,6.02369437306,0.632249666732,1.1951399258753,33624679,235.6004845819,30.85057191513,0.424673902618635,0.00379046562789,0.747387530329938,147.33409913256915,19.2925801018892
18,,14744.0,1762480248,108465.0,14459.1201746,257.444777796,20.7088028079,4.28291571365,2.44333820803,0.256232376348,0.22462815637581,3037736,54.61988905206,6.88006359122,0.172355727937853,0.001737875585648,0.207097364473157,50.35715581252939,6.343118601594985
22,,6109.0,3470137568,23621.0,5944.9932238,149.096356517,11.130144466600001,2.36471067227,1.41555636422,0.159889150657,0.0982162713611,8360646,17.851663510799998,2.40299471553,0.240931242976707,0.002617272068375,0.41580064925744,75.57539270479657,10.173128637779943
2,,19133.0,8582687257,109999.0,18722.5169844,371.3814948522,29.22834710332,6.20080279989,3.672214178329,0.3930337541115,0.41746336723153,12905103,84.50895788663,11.109849254515,0.150362036836558,0.002054219171648,0.379515602170502,76.82702377897071,10.099954776420695
1,,7847.0,673344396,57956.0,7708.9320813,125.18175243900001,9.816947576,1.98098346626,1.08822452374,0.116792003833,0.10130331023406,885951,24.06477628593,3.062890774537,0.131574663298672,0.001488365029094,0.174793481665505,41.52249341902478,5.284855363615502
3,,9548.0,3765203981,31627.0,9337.9091773,190.073221922,15.18731716135,3.107259658,1.722985926411,0.1925990319107,0.08262708749881,8449807,19.00641011118,2.417326423072,0.224418294357988,0.002017166232831,0.261254900872071,60.095520002466245,7.643236548113953
19,,18507.0,9611570190,102670.0,18013.0323651,449.9470269995,33.37933101283,6.814206339032,3.82698907151,0.4244394903859,0.39582569788898,22201905,76.44869734369,9.843874027431,0.230991444306299,0.002293399742724,0.385531993658303,74.46059934127787,9.587877693027174
