#,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.15.0-gitd06801bbb2', start_date='2022-05-18T16:15:19', checksum=1703710268, investigation_time=None, risk_investigation_time=None"
loss_type,no_damage,slight,moderate,extensive,complete,collapsed_value,collapsed_ratio,fatalities_value,fatalities_ratio,homeless_value,homeless_ratio,injured_value,injured_ratio,losses_value,losses_ratio
structural,6.03906E+04,5.92720E+04,2.04505E+04,8.76803E+03,1.36242E+04,1.50861E+03,9.28347E-03,5.94227E+02,7.11237E-04,1.07075E+05,1.28159E-01,2.28914E+04,2.73990E-02,3.36664E+09,1.32815E-01
