#,,,,,,,,,,"generated_by='OpenQuake engine 3.15.0-gitd06801bbb2', start_date='2022-05-18T16:15:19', checksum=1703710268"
event_id,slight,moderate,extensive,complete,collapsed,fatalities,homeless,injured,losses,loss_type
0,6.04626E+04,1.99127E+04,8.14331E+03,1.23977E+04,1.41090E+03,5.86094E+02,9.85868E+04,2.09719E+04,3.30226E+09,structural
1,5.76904E+04,2.18874E+04,9.78529E+03,1.44433E+04,1.59142E+03,6.63794E+02,1.19148E+05,2.49401E+04,3.67695E+09,structural
2,6.09922E+04,2.06097E+04,8.71898E+03,1.36271E+04,1.48008E+03,5.70617E+02,1.05631E+05,2.26741E+04,3.54160E+09,structural
3,6.07800E+04,2.14417E+04,9.12575E+03,1.38903E+04,1.54922E+03,6.29267E+02,1.10287E+05,2.34738E+04,3.24296E+09,structural
4,6.09185E+04,2.05442E+04,8.47431E+03,1.20351E+04,1.36131E+03,5.21610E+02,9.93861E+04,2.05753E+04,3.11277E+09,structural
5,6.00141E+04,2.03651E+04,8.64616E+03,1.29673E+04,1.47407E+03,6.10627E+02,1.07045E+05,2.27023E+04,3.29014E+09,structural
6,5.81299E+04,2.07408E+04,8.99273E+03,1.39761E+04,1.59357E+03,6.63396E+02,1.12928E+05,2.41754E+04,3.32415E+09,structural
7,5.76510E+04,1.97572E+04,8.56055E+03,1.44786E+04,1.58685E+03,6.26113E+02,1.08712E+05,2.39735E+04,3.22936E+09,structural
8,5.79972E+04,2.03625E+04,8.91495E+03,1.30245E+04,1.42864E+03,5.92134E+02,1.06619E+05,2.22861E+04,3.30179E+09,structural
9,5.89336E+04,2.19017E+04,9.68295E+03,1.50844E+04,1.68531E+03,6.60600E+02,1.16545E+05,2.46928E+04,3.59367E+09,structural
10,5.91296E+04,2.03149E+04,8.57600E+03,1.28537E+04,1.48332E+03,5.89656E+02,1.01275E+05,2.13212E+04,3.23836E+09,structural
11,5.88005E+04,1.93213E+04,7.82865E+03,1.04606E+04,1.15035E+03,4.79620E+02,9.30917E+04,1.88607E+04,3.33256E+09,structural
12,6.00092E+04,2.09855E+04,9.18384E+03,1.51188E+04,1.66280E+03,6.52078E+02,1.14904E+05,2.47197E+04,3.37883E+09,structural
