barrio,id_barrio,number,rc_usd,night,d-none,d-sli,d-mod,d-ext,d-com,collapsed,fatalities,losses,homeless,injured,str_lr,col_lr,occ_lr,hom_lr,inj_lr
Metropolitano del Norte,506.0,693.0,107157630,7737.0,611.7192697,68.28976946,8.571461486,2.3641529706,2.0553499042,0.22894237009,0.23788107401,1115276,38.57189362,6.058713236,1.04078121265328,0.033036417040404,3.074590590797466,498.53811063719786,78.3083008401189
La Campiña,213.0,307.0,84559278,2262.0,283.1403379,20.6606931148,2.22484942672,0.55750446927,0.41661054643,0.0452093783856,0.024888229059,476899,5.111659061,0.7782817218,0.563981946213072,0.01472618188456,1.100275378381963,225.97962250221045,34.40679583554377
Vipasa,294.0,1969.0,333880553,7830.0,1776.221048,157.51018621,22.444717838,6.6246981072,6.1993670712,0.66369545867,0.241283715691,4085629,51.257046039,8.737236751,1.223679750469285,0.033707235077197,3.081528936028097,654.6238319157088,111.58667625798212
San Luis,601.0,1724.0,143730989,11749.0,1506.1007658,178.86773577,25.251097945999998,7.268485822,6.5119276979,0.72685586505,0.54826422363,2076071,94.542794444,15.86406357,1.444414141769659,0.042161013053944,4.666475645842199,804.6880112690442,135.024798450932
Flora Industrial,420.0,479.0,343252420,1438.0,421.5982963,48.03015119,6.148017718,1.721336484,1.5022122666,0.1693115013,0.048430097255,4771191,9.214491177,1.520046611,1.389994719241552,0.03534686874739,3.367878807719054,640.785200069541,105.70560577190541
Villa del Sol,595.0,116.0,73987203,4365.0,104.0317421,10.42780788,1.106675989,0.2581962765,0.1755786328,0.01961732052,0.0923869351,645239,14.74176115,2.046977814,0.872095302629222,0.016911483206897,2.116539177548683,337.7264868270332,46.89525347079037
Urbanización La Merced,293.0,1186.0,139758053,4403.0,1029.2559278,131.21721562,16.794792179999998,4.691544943,4.040526874,0.4413974455,0.20103645298,1973159,32.67280259,5.423710863,1.411839115064403,0.037217322554806,4.565897183284124,742.0577467635704,123.18216813536225
La Paz,214.0,116.0,25035357,472.0,106.7414029,7.99357829,0.878723196,0.2207694584,0.165525627,0.01787139004,0.007571153935,182872,1.593568186,0.2415682226,0.730454482768856,0.015406370724138,1.604058037076271,337.62037838983053,51.1797081779661
Petecuy II,606.0,1155.0,60338940,6567.0,1019.5325432,111.46893219,15.475161178,4.458806944,4.064582579,0.4406842242,0.26903058424,803234,49.32962859,8.3420755,1.331203099397001,0.038154478285714,4.096704495812395,751.1744874371859,127.03023450586265
Los Parques Barranquilla,594.0,1145.0,148888009,10032.0,1003.2264230999999,117.651519952,15.812794686,4.4469651249,3.86229333444,0.431297935725,0.2915617161,1507303,47.44654213,7.488045735,1.012373803982342,0.037667941984716,2.906316946770335,472.9519749800638,74.64160421650718
Chiminangos II,504.0,140.0,106286029,9750.0,125.3778772,12.54600717,1.510275504,0.351880168,0.213962455,0.0260506934,0.2411094716,1016462,37.17685609,4.933860026,0.956345637199906,0.018607638142857,2.472917657435898,381.3010881025641,50.60369257435897
Olaya Herrera,418.0,776.0,77025170,4069.0,680.7274783,78.11731771,10.970728328,3.205314455,2.979160205,0.327671792,0.18730599148,1074300,33.575158488,5.741364972,1.394738982553994,0.042225746391753,4.603243830916687,825.1452073728187,141.10014676824773
Chipichape,218.0,116.0,186167170,1485.0,107.9328297,7.0506795618,0.71270720379,0.175335763004,0.1284474299334,0.01434225237458,0.006077484468,885276,1.0370579641,0.15546123466,0.475527618400298,0.012364010667741,0.409258213333333,69.83555313804713,10.468770010774412
Torres de Comfandi,598.0,1537.0,228752626,15993.0,1344.9720671,160.97988318,20.6029817024,5.663668676199999,4.78140124158,0.521966957636,0.47835294879,2045673,75.16036232,11.468717147,0.894273087337549,0.033960114354977,2.991014498780717,469.9578710685925,71.7108556681048
Chiminangos I,505.0,155.0,38056289,4530.0,136.6873228,15.65761811,1.942754187,0.450305587,0.262006632,0.0336130717,0.13870811226,418451,20.65283668,2.681415502,1.099556980359354,0.021685852709677,3.061989233112583,455.9125094922737,59.19239518763798
Petecuy III,609.0,932.0,45453276,4295.0,818.6226923,93.60665749,12.861336676,3.654112917,3.255207957,0.362484737,0.18581170424,630428,32.326723890000004,5.404157815,1.386980330320139,0.038893212124464,4.326232927590222,752.6594619324798,125.82439615832362
Evaristo Garcia,415.0,315.0,78278137,1519.0,276.9585229,31.34190404,4.333583944,1.244630589,1.1213631296,0.1237203589,0.07015053063,1095018,12.32817067,2.073514593,1.39888070452065,0.039276304412698,4.618204781435154,811.597805793285,136.50523982883476
La Isla,413.0,1069.0,39879964,7216.0,951.6097322,95.8200373,13.646509116,4.047034483,3.87668801,0.4139007097,0.28811347042,551843,55.35948228,9.544092746,1.38375901797425,0.038718494826941,3.992703304046563,767.176860864745,132.2629260809313
Jorge Eliécer Gaitán,602.0,2514.0,232810514,14017.0,2221.5165907,244.71264215,31.878138661,8.683958106,7.208673885,0.7738749351,0.50372721304,2931485,92.63640365,14.992838443,1.259171897727683,0.030782614761337,3.593687758008133,660.8860929585503,106.96182095312834
Prados del Norte,211.0,1386.0,579321580,9088.0,1244.2517215,119.946585734,14.354526622,3.96400778729,3.4831497533,0.3836436836094,0.1744796201,5317240,31.672943169,5.0731014086,0.917839138129028,0.027679919452338,1.919890185959507,348.51389930677817,55.82197852772888
La Rivera I,607.0,813.0,36757928,4163.0,712.7852398,82.46688596,11.572317324,3.291571207,2.883998576,0.3174114454,0.17814978131,514670,31.93783705,5.258955952,1.400160464755977,0.039041998204182,4.279360588758108,767.1832104251741,126.32610982464568
Los Guayacanes,503.0,2454.0,197046512,12066.0,2161.4715653,241.31713478999998,33.588634977,9.490426735,8.1322690673,0.91699886502,0.51516437577,2764602,88.921932251,14.509678856,1.40302010075633,0.03736751691198,4.2695539181999,736.9628066550638,120.25260116028511
Petecuy I,605.0,1403.0,59349428,6415.0,1247.5357535,128.08033766,17.660264746,5.0717273439,4.65193048,0.50338417722,0.23929029933,781008,45.11450858,7.631804849,1.31594845348994,0.035879128811119,3.730168344972721,703.2659170693687,118.96811923616524
La Alianza,497.0,417.0,233555823,1275.0,372.2209505,37.6793104,4.724651658,1.284202909,1.0908809128,0.11941145818,0.032303177828,2742841,6.001353498,0.9283211001,1.174383291806504,0.028635841290168,2.533582574745098,470.69439200000005,72.80949804705882
Guillermo Valencia,412.0,632.0,97745818,2525.0,557.0735752,62.10378954,8.324785609,2.371462516,2.1263837451,0.23559814405,0.10408421357,1325417,18.59500128,3.116442277,1.355983672850005,0.037278187349684,4.122147072079208,736.4356942574258,123.42345651485148
Marco Fidel Suárez,414.0,250.0,14694167,1278.0,219.4972926,25.12112904,3.461268789,1.001582218,0.918728082,0.1002608679,0.05587208985,207478,10.03557424,1.703574677,1.411977987887072,0.04010434716,4.371838016431925,785.2562003129891,133.30005297339594
Paseo de Los Almendros,596.0,1150.0,70478491,3156.0,995.5263958,129.06456265,16.977817105,4.641617768,3.78961416,0.4308524246,0.13991632798,997625,22.76638952,3.661427467,1.415502514201239,0.037465428226087,4.433343725602028,721.3684892268694,116.014812008872
Santa Mónica,210.0,1116.0,717657799,3105.0,1050.239775,58.6621113249,5.11756235865,1.18132199045,0.799238997466,0.0930508700061,0.0137484091326,2352507,2.446359445,0.34118748002,0.32780347676383,0.008337891577608,0.442782902821256,78.78774380032208,10.988324638325283
San Vicente,209.0,1512.0,1241925985,2982.0,1381.6911524,114.1613852826,11.341904887,2.77551846878,2.030035139742,0.2367668195841,0.021844693072,5529223,3.888501421,0.5707108803,0.445213577506891,0.015659181189425,0.732551746210597,130.399108685446,19.13852717303823
Los Andes,502.0,1085.0,104347940,9236.0,940.0025608999999,121.07950676,15.924353116,4.368824932,3.6247347963,0.41159148428,0.38032004154,1413175,62.47338772,9.969876429,1.35429158164733,0.037934699011982,4.117800363144219,676.4117336509311,107.94582534647031
Ignacio Rengifo,411.0,369.0,52874103,2163.0,326.8384637,35.05303694,4.662508297,1.306767499,1.1392286775,0.12773926626,0.083021702493,695961,14.318874939,2.323706152,1.316261282294475,0.034617687333333,3.838266412066574,661.9914442441054,107.42978049006011
El Sena,501.0,1482.0,486420896,8354.0,1310.1438772,143.25535605,18.8252300099,5.22993221,4.54559142165,0.509184574062,0.30234048766,6217748,53.8955119,8.731310152,1.278264930804967,0.03435793347247,3.619110457984199,645.1461802729232,104.51652085228633
Popular,410.0,191.0,35402395,754.0,171.5398915,16.14288426,2.150862841,0.613585352,0.552774999,0.06017611182,0.02266047274,434277,4.67142262,0.783292138,1.226688990438016,0.031505817706806,3.005367737400531,619.5520716180372,103.88489893899205
Bolivariano,417.0,393.0,106835407,1415.0,348.248252,36.86641679,5.060292256,1.467176956,1.357867097,0.1494076868,0.056048642032,1318214,10.616765776,1.818164347,1.233874030890314,0.038017223104326,3.961034772579505,750.3014682685512,128.49218
Los Andes B - La Riviera,597.0,941.0,100678359,6138.0,812.2462197,107.50291215,14.19802549,3.878723826,3.174104064,0.3670684666,0.26739728518,1399785,42.8116462,6.820221353,1.390353153507889,0.039008338639745,4.356423675138481,697.485275333985,111.11471738351254
Manzanares,405.0,322.0,156377624,1830.0,286.9553164,29.24640692,3.788654447,1.064933788,0.94469376,0.1051843581,0.05317102898,1769999,8.98026721,1.364416588,1.131874926413245,0.032665949720497,2.905520709289617,490.7249841530054,74.55828349726777
Unidad Residencial Bueno Madrid,419.0,68.0,18044454,773.0,60.438273,6.16573988,0.88812589,0.261171428,0.246690165,0.0266081022,0.037599817315,251585,6.005097936,1.006936226,1.394248856407226,0.039129562058824,4.864141955368694,776.856136610608,130.26341862871928
Salomia,406.0,993.0,168109933,6728.0,886.6646109,88.50780926,11.709231782,3.261207575,2.8571384099,0.31107837278,0.221794481777,2056231,42.133872738,6.911379419,1.223146504799795,0.031327127168177,3.296588611429845,626.2466221462545,102.72561562128419
Sultana - Berlín - San Francisco,408.0,273.0,53075929,1541.0,239.75013669999998,27.2650048,3.79298787,1.118693669,1.073179321,0.1177878008,0.07737449694,735967,13.02959175,2.253687685,1.386631086595829,0.043145714578755,5.021057556132381,845.5283419857235,146.24838968202465
Alfonso Lopez I,701.0,2287.0,179079504,12403.0,2069.1994861,179.2430486,24.626732585,7.179131576,6.751608651,0.7121939464,0.373736441561,1980315,77.938742566,13.3137903539,1.105830196318578,0.031140968360297,3.013274542941224,628.3862175763928,107.34330689268727
Sector Patio Bonito,196.0,659.0,22795216,4811.0,602.6338804,46.577725029999996,6.394524896,1.807358859,1.5864995406,0.16453350214,0.107083774975,224340,24.934084009,4.1372920716,0.984152182289196,0.024967147517451,2.225811161400956,518.2723759925171,85.99650949075037
Santander,402.0,766.0,293934998,1374.0,680.7019679,70.55968723,9.472382788,2.732046404,2.5339212522,0.27784006863,0.05217459081,3509119,10.96820925,1.911732677,1.193841990058716,0.036271549429504,3.797277351528384,798.2685043668121,139.13629381368267
Fepicol,798.0,702.0,135954740,4460.0,630.3502768,60.30494837,7.494492768,2.060285543,1.7899922096,0.19439843362,0.15099008298,1546689,26.768353966,4.40271431,1.137649983594077,0.027692084561254,3.385427869506727,600.1873086547085,98.71556748878925
Fátima,407.0,138.0,15618114,636.0,120.2287839,14.63180391,1.985374367,0.585985309,0.568052969,0.0635292719,0.03199304084,230458,5.64929538,0.99784213,1.475582933095845,0.046035704275362,5.030352333333334,888.2539905660377,156.89341666666667
Las Delicias,404.0,707.0,154304915,4184.0,623.978987,69.18459871,9.108990722,2.5354268198,2.1920080409,0.24384830791,0.144738897467,1960199,25.197400828,4.048359629,1.270341048670315,0.034490566889675,3.459342673685469,602.2323333652007,96.75811732791587
Industria de Licores,423.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Base Aérea,711.0,124.0,243580724,0.0,111.88779889999999,10.33083277,1.194041598,0.319909418,0.267417392,0.0293834126,0.0,2639108,0.0,0.0,1.083463477819552,0.023696300483871,0.0,0.0,0.0
Versalles,208.0,326.0,439285034,1543.0,301.6227756,21.471636554,2.07445200571,0.49012360303,0.341012602776,0.0402290055397,0.00295950612,1637491,0.5391379361,0.07172607933,0.372762820729525,0.012340185748374,0.191802081659106,34.94089022034997,4.648482134154245
Aguacatal,199.0,1995.0,282895391,17305.0,1834.4883922,133.9316621534,17.620199995860002,4.87209422752,4.087614472544,0.429291823522,0.175350060424,1022551,39.866381093,6.3651886219,0.361458923908508,0.02151838714396,1.013291305541751,230.37492685928922,36.78236707252239
Granada,207.0,902.0,583652832,3923.0,835.8652692000001,57.6497797308,5.94418051351,1.46894905161,1.071827046027,0.1221974888563,0.021612275744,2129383,4.0646254782,0.58902945161,0.36483725810015,0.013547393443049,0.550911948610757,103.61013199592149,15.014770624776954
El Piloto,314.0,370.0,68347623,671.0,340.59044,25.25877573,2.842605037,0.7290456971,0.5791273631,0.0635873405,0.009688620272,563292,2.506872625,0.4000750827,0.824157382632747,0.017185767702703,1.443907641132638,373.60247764530556,59.623708301043216
Alfonso Lopez II,702.0,1110.0,113101045,7239.0,999.8443613,91.59250779,12.117666945,3.412575751,3.0328870858,0.32582751715,0.22500608586,1234593,43.519307642,7.205625011,1.091584088428143,0.029353830373874,3.108248181516784,601.1784451167289,99.53895580881338
Porvenir,403.0,890.0,182760091,2462.0,795.3561137,78.00432244,10.74396025,3.087864876,2.807745928,0.3043860909,0.08772888122,2127132,18.120065303,3.059982329,1.163892871250452,0.034200684370787,3.563317677497969,735.9896548740861,124.28847802599512
San Marino,709.0,593.0,25911538,2339.0,535.6496954,47.04962327,6.617950479,1.915602437,1.767117854,0.1858294285,0.069569493336,309430,15.18228507,2.5661256346,1.19417882012656,0.031337171753794,2.974326350406157,649.0929914493373,109.71037343309106
La Esmeralda,416.0,505.0,94190831,2589.0,443.84291989999997,51.23358807,6.586404865,1.806990208,1.530103307,0.1688032656,0.0978372881,1240107,17.249782842,2.828712808,1.316589746349823,0.033426389227723,3.778960529161839,666.2720294322131,109.25889563538045
Jorge Isaacs,401.0,671.0,179428880,1806.0,599.0544677,59.83219643,7.962771001,2.221072718,1.9294943306,0.2092872566,0.06243358786,2153074,12.27594072,2.000216303,1.19995941929672,0.031190351207154,3.457009294573644,679.7309368770764,110.75394811738649
San Nicolás,312.0,2286.0,907974053,3484.0,2081.8758644,174.24243829,20.336259954,5.3149935084,4.2304479679,0.477479806046,0.07524468802,8178475,15.3940107,2.4353666038,0.900738862949793,0.020887130623185,2.159721240528129,441.8487571756602,69.90145246268656
Los Pinos,708.0,484.0,38393754,2408.0,433.5466955,42.517619180000004,5.327972515,1.428548609,1.179158887,0.1264623518,0.06819202651,428271,12.972993083,2.05786833,1.115471249184226,0.026128585082645,2.831894788621263,538.7455599252492,85.45964825581395
Vista Hermosa,102.0,1436.0,63917532,11539.0,1330.3895473,89.76990427,10.8518849154,2.8219843853,2.16667705086,0.225854248292,0.176290526775,477583,39.501500871,6.0988260705,0.747186788645477,0.015728011719499,1.527779935653003,342.330365464945,52.85402608978248
Las Ceibas,710.0,1571.0,124136470,7717.0,1404.4430831,139.95439885,17.729382301,4.8197766,4.0533405549,0.44337955794,0.22417878962,1337418,40.725830234,6.476537834,1.077377002054566,0.028222759894335,2.904999217571596,527.7417420500194,83.92559069586628
El Hoyo,313.0,246.0,91619886,458.0,225.6950382,17.53966469,1.904590435,0.4853188265,0.37538765212,0.042658696736,0.006605463355,665523,1.341416599,0.2017783922,0.726395790385657,0.01734093363252,1.44224090720524,292.88572030567684,44.05641751091703
Juanambú,205.0,333.0,364252553,1652.0,316.5788018,14.7064036058,1.24984411908,0.280886699934,0.184064597207,0.0212300358807,0.0034075114926,564212,0.6319934092,0.08490878575,0.15489570562895,0.00637538615036,0.206265828849879,38.256259636803875,5.139757006658595
Parque de la Caña,797.0,122.0,29936969,302.0,110.9378745,9.16866134,1.236883305,0.349266332,0.307317242,0.0328599831,0.0097785521,224790,1.92293858,0.316450775,0.750877743999965,0.026934412377049,3.237931158940397,636.7346291390729,104.7850248344371
Puerto Nuevo,704.0,440.0,9465803,1022.0,395.5625947,35.42961543,5.557925508,1.715856838,1.734015996,0.1752374271,0.021415559532,122765,8.017739692,1.455262367,1.296927336724947,0.039826687977273,2.095455922896282,784.5146469667318,142.39357798434443
Industrial,809.0,907.0,398985088,2769.0,801.1497491,88.67427368999999,11.426959427,3.127887247,2.621120207,0.2947484234,0.10831880782,4748629,19.71845749,3.244566174,1.190176943910897,0.03249706983462,3.91183849115204,712.1147522571325,117.17465417118093
Alfonso Lopez III,703.0,2247.0,226866214,12471.0,2018.5290641,191.13089021,24.700565494,6.80673855,5.8327199142,0.62627772272,0.369532001542,2539864,72.021201383,11.7319301154,1.119542801508693,0.027871727757899,2.963130475038088,577.5094329484403,94.07369188838105
San Pedro,311.0,563.0,848769243,537.0,524.7968577,33.7695962548,3.2059426948,0.73445110028,0.49315491424,0.0582291896312,0.003675869284,2331457,0.72895532,0.1015845811,0.274686822677704,0.010342662456696,0.684519419739292,135.74586964618248,18.91705420856611
Normandia,204.0,246.0,429201105,2058.0,232.6671263,11.7941366891,1.08704459297,0.263137668801,0.188557164872,0.0223569375599,0.0037666560952,438136,0.608464964,0.08607589427,0.102081764648171,0.009088185999959,0.183025077512148,29.565838872691938,4.18250215111759
Terron Colorado,101.0,3757.0,303736256,24301.0,3437.2499425,270.569309932,33.26708437526,8.85269894812,7.06095128676,0.7661822131326,0.483850241572,2219828,94.206478271,14.8437489007,0.730840708805655,0.020393457895464,1.991071320406568,387.6650272457923,61.08287272416773
Centenario,206.0,190.0,297304520,1695.0,179.5696133,9.2721723932,0.83380544112,0.19284399232,0.131566067291,0.0151352973324,0.002790676504,671880,0.5487114948,0.07309431245,0.225990408646195,0.007965945964421,0.164641681651917,32.37235957522124,4.312348817109145
Santa Rita,201.0,300.0,175640978,1271.0,280.9952396,16.9938511888,1.45512914747,0.33264133608,0.223138761979,0.0256846416085,0.0068528799221,560805,1.2218322451,0.17274511335,0.319290529394764,0.008561547202833,0.539172299142407,96.13156924468923,13.59127563729347
Santa Teresita,202.0,281.0,486839711,3167.0,261.4400181,17.2498015966,1.64418905875,0.39197171921,0.274017907372,0.0325906203908,0.008766031659,916283,1.4704787319,0.20667755712,0.188210325751409,0.011598085548327,0.276792916293022,46.431282977581304,6.525972754025892
El Troncal,810.0,1945.0,364056514,9483.0,1723.908156,186.00350249,23.633817876000002,6.328256502,5.1262646527,0.5737272164,0.30705127519,4257302,57.306952949,9.051141929,1.169407037776061,0.02949754325964,3.237912846040282,604.3124849625646,95.44597626278603
La Merced,308.0,251.0,509225707,811.0,235.4247495,13.5860397313,1.39980370213,0.34036261509,0.249044345773,0.0277778920327,0.004473911152,1228964,0.902917728,0.132786687,0.241339706256742,0.011066889256056,0.55165365622688,111.333875215783,16.37320431565968
Barrio Obrero,910.0,1573.0,200446139,3176.0,1405.7258335,138.47567826,18.783935200000002,5.3187627079,4.69577351336,0.514302388747,0.10737866728,2410951,22.454375257,3.785358165,1.202792292836291,0.032695638191163,3.380940405541562,707.0017398299748,119.18634020780857
Villa Colombia,815.0,1453.0,234666643,7286.0,1299.9652798,127.84439957,16.553002759,4.602061133999999,4.0352649072,0.44276202189,0.232619353802,2687595,43.798332864,7.1939909714,1.145282064952746,0.030472265787337,3.192689456519352,601.1300146033489,98.73718050233325
Urbanización La Nueva Base,818.0,1134.0,162360589,8673.0,1004.7387701,107.79396796,14.321751332,3.932228465,3.213287232,0.3454647925,0.28360067729,1775762,48.969453608,7.566048759,1.093714957884806,0.030464267416226,3.269925945924132,564.6195504208463,87.23681262538913
La Base,817.0,1420.0,155380618,7752.0,1258.4227975000001,133.47878189,18.266087993,5.212763513,4.619572993,0.5163741453,0.311847520945,2024250,54.495391098,9.032030343,1.302768388392903,0.036364376429577,4.022800837783797,702.9849212848297,116.5122593266254
Siete de Agosto,707.0,2001.0,190625674,11569.0,1790.0980431,175.56466273,23.317700662,6.4849525883,5.5346334401,0.59322818156,0.367585380506,2273635,70.621217105,11.4815975232,1.19272254667495,0.029646585785107,3.177330629319734,610.434930460714,99.24451139424323
Arboledas,203.0,392.0,519890136,4521.0,365.444079,23.3468801119,2.25210473505,0.551149574378,0.405785194681,0.0463100394592,0.0166686558672,1150168,2.9746891864,0.4239262885,0.221232853137488,0.011813785576327,0.368694002813537,65.7971507719531,9.376825669099755
Sucre,909.0,1916.0,262417263,3220.0,1725.6468828,158.70155696,20.819068603,5.7743064026,5.0581879746,0.5450037998,0.08705016355,2582010,20.99089846,3.549947287,0.983933171958035,0.028444874728601,2.70342122826087,651.8912565217391,110.24681015527952
El Peñón,302.0,268.0,299584836,1585.0,251.1712947,14.7439574873,1.4605227378,0.3575939144,0.266631253643,0.0300104793329,0.003807422933,657989,0.741911627,0.0966400103,0.219633736033937,0.01119794004959,0.240215957917981,46.808304542586754,6.097161533123028
Urbanización El Angel del Hogar,706.0,667.0,72192939,3266.0,603.396164,52.26352858,7.342601415,2.106035329,1.8916670377,0.1994282001,0.09585064335,704663,20.826019667,3.490507129,0.97608244669286,0.029899280374813,2.934802307103491,637.6613492651562,106.87407008573179
El Calvario,310.0,413.0,159861333,995.0,377.9004452,30.20595096,3.386707925,0.8537264226,0.6531712647,0.072240001624,0.018532860993,1113578,4.573072001,0.7320642528,0.696590261888078,0.017491525816949,1.862599094773869,459.60522623115577,73.57429676381909
Municipal,808.0,581.0,90871414,2752.0,517.377944,53.460415659999995,6.797784743,1.834179136,1.529672494,0.16794235001,0.08320227914,1060226,15.962525927,2.554559917,1.166732594315872,0.028905740104991,3.023338631540698,580.0336456031977,92.82557837936046
San Antonio,303.0,887.0,118750526,3126.0,821.3873594,55.99395055,6.555305346,1.7123930822,1.35099163564,0.148433128387,0.052790288747,834223,11.353043731,1.7876936632,0.702500246118969,0.016734287304059,1.688748840275112,363.18118141394757,57.18789709532949
Las Américas,811.0,610.0,68560105,4064.0,542.2672402,57.29538374,7.135021368,1.862687504,1.439673835,0.1589703812,0.11986868793,779719,22.521609065,3.475563141,1.137278735367879,0.026060718229508,2.949524801427165,554.1734514025591,85.5207465797244
Benjamín Herrera,807.0,764.0,69063204,3220.0,686.0379109,64.62126349,8.739765801,2.453958029,2.1470996576,0.23136770182,0.098806343766,794752,20.045000883,3.293470461,1.150761114712664,0.030283730604712,3.06851999273292,622.5155553726709,102.28169133540374
Planta de Tratamiento,2199.0,119.0,97743750,2860.0,110.80383379999999,7.04557382,0.788910285,0.2016962858,0.159988737,0.01748477508,0.0167998829,752051,3.49262474,0.445057572,0.769410916862546,0.014693088302521,0.587408493006993,122.11974615384614,15.561453566433565
Santa Rosa,307.0,471.0,186559517,1563.0,438.3202589,28.2195143025,3.1048512011,0.77435040453,0.58102982628,0.0634272417583,0.010250586605,864637,2.628656189,0.3930300911,0.463464630634114,0.013466505681168,0.655827677863084,168.18017843889956,25.145879149072293
Atanasio Girardot,812.0,1221.0,144178784,7701.0,1080.6025473,118.68754466,14.745740378,3.89259942,3.0715411995,0.34920871912,0.25135526315,1706288,44.849563483,7.019025287,1.183453204822894,0.028600222696151,3.263930179846773,582.3862288404102,91.14433563173613
