comuna,comuna_1,number,rc_usd,night,d-none,d-sli,d-mod,d-ext,d-com,collapsed,fatalities,losses,homeless,injured,str_lr,col_lr,occ_lr,hom_lr,inj_lr
6,,23223.0,1481322447,145955.0,20312.7719653,2410.347159603,327.118094507,91.99657075020001,80.7663248405,8.90502955451,6.03992471219,19942548,1046.128981837,172.029200215,1.346266480335868,0.038345732913534,4.13821021012641,716.7476152492208,117.86454743927922
4,,11222.0,2781717665,52446.0,9949.0834684,1053.54420647,142.231010342,40.544292132,36.5970951459,4.01099377538,2.000732854057,33114941,369.258907255,61.7606190901,1.190449389086536,0.035742236458564,3.814843561104755,704.0744904377837,117.76039943961409
5,,14702.0,1938502800,108834.0,12870.329617,1532.888542332,199.161812312,54.4307308219,45.18927701755,5.054091595852,3.68714955451,22740201,608.93748789,94.88290967900001,1.173080633709545,0.034376898352959,3.387865514921808,559.5103440928387,87.1813125300917
7,,12945.0,1437644456,68039.0,11641.7012571,1083.43547768,143.766322654,40.4022012513,35.6946678244,3.81045639687,2.057597670926,15876320,407.299830815,67.2484842963,1.104328663122257,0.029435738871147,3.024144492020753,598.6270092373492,98.83814326533313
8,,18260.0,2661259503,94730.0,16225.1019471,1701.121443956,221.7958320077,60.8513978121,51.12927981376,5.667195002237,3.157302602962,31592018,583.75032445,93.7767093018,1.18710773994273,0.031036117208308,3.332949016111053,616.2254031985643,98.99367602850205
9,,11397.0,1525212474,35186.0,10260.4629205,946.93252768,124.29596496,34.7232726965,30.58523200275,3.355815852913,1.067653688846,16398496,211.364121436,35.1487571705,1.07516144159156,0.029444729779003,3.034313899977264,600.7051709088843,99.8941544094242
21,,22875.0,778100948,125655.0,20674.9387548,1848.65863437,234.784280205,63.704886235800004,52.9134681951,5.48931820158,3.089869863927,7755203,638.139732009,102.9694432507,0.996683453440884,0.023997019460459,2.459010675203534,507.8506482105766,81.94615673924635
13,,24971.0,1544601519,137416.0,22468.3475458,2090.61819949,272.521809562,75.25547937179999,64.2569754206,6.75309870045,3.955440767379,17074763,794.25692651,129.8104851546,1.105447752725774,0.027043765569861,2.878442661246871,577.9945031946788,94.4653352990918
12,,10008.0,876211224,66262.0,8977.7200067,858.93279465,113.352178884,31.3243617696,26.670751342,2.88821772676,2.053101226698,10115938,394.598210403,64.0697662537,1.154509045188879,0.028859089995604,3.098459489146117,595.5120738930307,96.69156719341402
14,,26271.0,1183724308,147875.0,23884.34779,1982.61336063,264.397617022,74.1779458506,65.463175289,6.78530613946,3.744317644684,12385135,816.34401629,135.4693197384,1.046285425845811,0.025828122794945,2.532082938078783,552.0500532814877,91.6106980479459
