NM_PARR,ID_PARR,number,rc_usd,night,d-none,d-sli,d-mod,d-ext,d-com,collapsed,fatalities,losses,homeless,injured,str_lr,col_lr,occ_lr,hom_lr,inj_lr
LA MERCED,42.0,1541.0,235921217,7627.5,1407.7270184,120.49807538628001,9.03228609949712,2.148778437239077,1.593832419823338,0.171054766499136,0.06745313645248,1836178,16.978577982140955,2.582342236397649,0.77830144678999,0.011100244419152,0.884341349753913,222.59689258788538,33.85568320416453
PUEMBO,43.0,609.0,189241634,9060.9,571.8414853,34.00658194332,2.2602037299815,0.519988453183151,0.371746894505323,0.039293366738778,0.029710099022816,776465,10.226312942947688,1.45684586242064,0.410303527125187,0.006452112764988,0.327893465580858,112.86199983387618,16.078379216420444
CONOCOTO,44.0,13693.0,3071911171,84022.1,12600.2435614,1033.298834870991,45.968316620659905,8.57493183508232,4.914358313561674,0.559246321914791,0.380069806775581,17361859,75.54536282160876,9.385820457019083,0.565181020276774,0.004084176746621,0.452345045857675,89.9113005049966,11.170656835545746
EL CONDADO,45.0,13392.0,1573501467,82977.8,12560.9747594,786.945551755097,34.37485441138433,6.267569220860188,3.437293773242514,0.381622425593338,0.273974429392185,8531880,58.39422391189433,7.096595803380752,0.542222561049111,0.002849629820739,0.330177986632792,70.37330938141807,8.552402935942808
GUAYLLABAMBA,46.0,1804.0,324104635,13715.4,1639.7410321,151.219474666,9.5112396712771,2.085678211889956,1.44257466453794,0.159119463833601,0.128708646789131,2317761,25.204263037005372,3.575947611942811,0.71512744428391,0.008820369392106,0.9384243025295,183.7661536448472,26.072499613156097
AMAGUAÑA,47.0,3848.0,657517842,22380.0,3462.5074818,349.95487283821,25.18979799753217,5.93399190189149,4.413846459773747,0.48120016427034,0.26769852008871,5504232,62.92133313090668,9.631474604571567,0.837122908212625,0.012505201774177,1.196150670637668,281.149835258743,43.03607955572639
TUMBACO,48.0,6974.0,1751057050,55731.1,6464.920395,477.416457006265,23.972888256207366,4.777672514339177,2.912585516264657,0.320345412917628,0.2024076366022,8863857,50.44362425628587,6.755793213809378,0.506200340572028,0.004593424332057,0.363186150286285,90.51252219368696,12.122124296504785
YARUQUI,49.0,1188.0,202221566,9989.4,1091.7043694,86.53779109901,6.86512459921259,1.659744111201993,1.232976492037331,0.1316139548957,0.075075604272408,1442869,23.767964860556972,3.764786218385324,0.713508927287978,0.011078615731961,0.751552688573972,237.93185637332545,37.68781126379287
PUELLARO,50.0,413.0,53917846,2897.5,381.84341059999997,27.9563721102,2.2012314712976,0.549713689564167,0.449274314125212,0.045996080814162,0.028701536433763,322077,6.488895223534222,0.97926344862894,0.597348317472746,0.011137065572436,0.990562085720892,223.94806638599556,33.796840332318894
EL QUINCHE,51.0,740.0,131286902,12136.699999999999,698.8566797,37.13953440748,2.8216933404151,0.675013524590965,0.507079355402759,0.052921080072061,0.077526274990246,686753,21.28282579860249,3.061289119185737,0.523093256366528,0.007151497307035,0.638775573180894,175.35924755990092,25.22340602623231
CALDERON,52.0,22195.0,3591056480,150349.8,20252.2459493,1818.373269942493,95.21500649196021,18.445830654594605,10.719989511993182,1.214623894935388,1.067474801887042,22650184,197.21409654138853,24.7175564680182,0.630738721962336,0.005472511353617,0.709994161539983,131.17017551163258,16.440032822137578
ATAHUALPA,53.0,264.0,31752846,1252.0,242.4445409,19.250669121,1.5863050297346,0.39933564996777,0.319148770664967,0.032917110103598,0.011682708567264,305696,5.69125164455901,0.999592137951507,0.962736057320597,0.012468602311969,0.933123687481136,454.57281506062384,79.83962763190951
CHECA,54.0,455.0,105720419,6107.4,416.2467397,34.58811314613,2.87996622588904,0.720781024833322,0.564403994454704,0.059366246683514,0.050051769302821,703412,13.192719298452758,2.040172059024707,0.665351189567892,0.013047526743629,0.819526628398687,216.01203946774012,33.40491958975517
SAN ANTONIO,55.0,3447.0,793464061,31990.1,3033.5163663,377.30830892559,25.9506160320262,5.925866078976532,4.298834115253207,0.48023537937683,0.502095945166257,8113700,89.51252441290183,12.728472828529402,1.022566744134592,0.013931980834837,1.569535403660061,279.81320600092477,39.78878724520837
GUALEA,56.0,68.0,4000364,346.3,51.2860804,11.960752741,2.6251282206,0.95529282233,1.172745252303,0.0973094788744,0.0236941670462,142776,8.07971780353,1.546057827855,3.569073023777519,0.143102174815294,6.842092707536818,2333.1555886601213,446.4504267557031
NANEGALITO,57.0,88.0,12448632,1397.6,68.4210712,15.2567893,2.53148024522,0.850873962699,0.9397847492486,0.08116777014917,0.0643736174379,369731,13.95463731836,2.431232158412,2.970052659698968,0.092236102442239,4.606011551080424,998.471473838008,173.9576530060103
CALACALI,58.0,109.0,41815855,3030.6,96.0734761,10.8071789726,1.337266152979,0.39398091577893,0.38809797631718,0.039440967030615,0.076924544602482,421100,28.999011860156102,5.50270856939392,1.00703468897734,0.036184373422583,2.538261222282129,956.8736177706099,181.57158877429947
NONO,59.0,107.0,24711254,1351.1999999999998,92.5452901,11.6979975806,1.7255174512968,0.52355851487196,0.507636762746241,0.050277928625725,0.014603128826987,236897,8.14803943443778,1.462328021169472,0.95866113551209,0.046988718341799,1.080752577485726,603.0224566635421,108.22439469874716
NANEGAL,60.0,83.0,11161607,1121.6,65.9025723,13.131036415,2.33910709579,0.7800963450585,0.8471874899612,0.08064437952712,0.112855002630041,366455,25.504274560145298,4.88281035005227,3.283177460629767,0.097161903044723,10.061965284418777,2273.918915847477,435.34329083918243
PIFO,61.0,1353.0,335038369,16800.0,1243.0397329,100.56382279792,6.834942862985026,1.527635605359185,1.033864965764099,0.109965057355997,0.087031815407398,2330865,37.43093880627184,5.793024549698408,0.695700898521187,0.008127498695935,0.518046520282129,222.80320718018953,34.48228898630005
SAN JOSE DE MINAS,62.0,660.0,62757157,3554.4,561.3332183,81.5106458297,10.766122434966,3.2294801479755,3.16052904696641,0.327217599642579,0.127614340302237,1068125,31.5308003981357,5.63638216415161,1.70199787958959,0.04957842418827,3.590320175057304,887.0920661190553,158.5747851719449
PACTO,63.0,394.0,20479440,1629.1,277.7853053,79.311722936,19.2481411405,7.51463644484,10.140191912052,0.7248109338612,0.216945297222,1134279,59.34818673151,11.665393345569,5.538621940152071,0.183962165954619,13.3168803156344,3643.004525904487,716.0636759909767
PINTAG,64.0,1048.0,121792928,9809.3,973.8504223,65.01031961127,6.23080445867267,1.613880245342294,1.294572715688125,0.135868586708152,0.08366874559973,845353,21.514597308237693,3.351704865894905,0.694090742610798,0.012964559800396,0.852953274950604,219.32856889113083,34.16864471363813
LLOA,65.0,194.0,9146620,795.1,186.1158343,6.9982355228,0.6076764844473,0.15515811921598,0.123096976069331,0.012477615899028,0.00283261931542,42101,0.975643236777339,0.147539007642597,0.460284795234669,0.006431760772695,0.356259503888859,122.70698487955464,18.556031649175797
