#,,,,,,,,,,"generated_by='OpenQuake engine 3.15.0-git0887e53562', start_date='2022-05-13T14:43:31', checksum=1437079170"
event_id,slight,moderate,extensive,complete,collapsed,fatalities,homeless,injured,losses,loss_type
14,8.15885E+02,1.44192E+01,1.27262E+00,3.04692E-01,3.31237E-02,2.34344E-02,9.99102E+00,8.21490E-01,5.25996E+06,structural
15,9.13355E+02,1.29854E+01,1.00426E+00,2.14158E-01,2.33098E-02,1.62408E-02,7.41397E+00,5.74066E-01,4.89114E+06,structural
16,7.68171E+02,1.02402E+01,7.79352E-01,1.66369E-01,1.79707E-02,1.42411E-02,6.64914E+00,5.17012E-01,4.83566E+06,structural
17,5.13947E+02,5.98292E+00,4.16316E-01,8.15172E-02,8.77074E-03,5.55773E-03,2.86433E+00,2.07371E-01,3.65212E+06,structural
18,8.36595E+02,1.54707E+01,1.38457E+00,3.31432E-01,3.57050E-02,2.83736E-02,1.18126E+01,9.26339E-01,6.12914E+06,structural
19,1.47855E+03,3.99050E+01,4.69952E+00,1.50345E+00,1.54078E-01,1.00762E-01,3.90423E+01,3.78179E+00,7.04663E+06,structural
20,7.05473E+02,8.10241E+00,5.39070E-01,1.00386E-01,1.09324E-02,8.25242E-03,4.30406E+00,3.06709E-01,5.02166E+06,structural
21,1.01471E+03,1.55362E+01,1.27095E+00,2.88632E-01,3.10993E-02,1.67289E-02,7.73374E+00,6.10729E-01,6.13222E+06,structural
22,1.45648E+03,3.19763E+01,3.07631E+00,7.98002E-01,8.48671E-02,4.93688E-02,2.09934E+01,1.74305E+00,7.10271E+06,structural
23,7.51615E+02,1.31502E+01,1.16524E+00,2.82516E-01,3.03018E-02,2.05436E-02,8.80424E+00,7.15134E-01,4.43308E+06,structural
24,1.13899E+03,1.75964E+01,1.39325E+00,3.02375E-01,3.31126E-02,2.42793E-02,1.08644E+01,8.52453E-01,6.74551E+06,structural
25,1.40277E+03,4.91447E+01,6.52328E+00,2.27374E+00,2.39669E-01,1.57385E-01,5.28204E+01,5.30710E+00,6.54597E+06,structural
26,6.35742E+02,7.72513E+00,5.38372E-01,1.01690E-01,1.10585E-02,1.06099E-02,5.19486E+00,3.70191E-01,4.52848E+06,structural
27,9.70777E+02,1.61026E+01,1.31284E+00,2.84160E-01,3.08709E-02,2.87710E-02,1.22173E+01,9.03708E-01,6.55570E+06,structural
28,1.44175E+03,3.52414E+01,3.62911E+00,9.98808E-01,1.03875E-01,5.44125E-02,2.31697E+01,2.04570E+00,6.06178E+06,structural
29,7.73773E+02,1.13735E+01,9.32837E-01,2.15917E-01,2.36978E-02,1.52603E-02,6.36390E+00,4.99828E-01,5.58352E+06,structural
30,8.00726E+02,1.44291E+01,1.27625E+00,3.01017E-01,3.33477E-02,2.38177E-02,9.59204E+00,7.63844E-01,4.95444E+06,structural
31,1.07689E+03,2.37971E+01,2.37207E+00,6.36750E-01,6.89668E-02,4.70831E-02,1.77495E+01,1.50779E+00,5.48135E+06,structural
32,8.86929E+02,1.29678E+01,9.81023E-01,2.03655E-01,2.21128E-02,1.74206E-02,8.34530E+00,6.14953E-01,5.59476E+06,structural
33,9.30302E+02,1.40562E+01,1.16498E+00,2.68739E-01,2.94529E-02,1.92991E-02,8.38595E+00,6.37894E-01,7.25426E+06,structural
34,1.13406E+03,1.71411E+01,1.36245E+00,3.00801E-01,3.30354E-02,2.25132E-02,9.97428E+00,7.81108E-01,7.36569E+06,structural
35,9.47222E+02,1.66161E+01,1.51715E+00,3.81133E-01,4.21632E-02,3.00573E-02,1.19188E+01,9.82936E-01,5.09772E+06,structural
36,1.20927E+03,2.86043E+01,2.97216E+00,8.32779E-01,8.79617E-02,4.31688E-02,1.80494E+01,1.57095E+00,6.59974E+06,structural
37,1.31128E+03,5.31415E+01,7.19237E+00,2.49088E+00,2.68774E-01,1.63763E-01,5.30844E+01,5.25927E+00,7.70890E+06,structural
38,1.47556E+03,5.17797E+01,6.80294E+00,2.34500E+00,2.46752E-01,1.54111E-01,5.59316E+01,5.62429E+00,7.94312E+06,structural
39,1.13780E+03,2.04145E+01,1.83823E+00,4.50562E-01,4.79712E-02,2.58473E-02,1.09970E+01,8.89574E-01,7.62515E+06,structural
40,9.36502E+02,1.37008E+01,1.06658E+00,2.29458E-01,2.47146E-02,1.80246E-02,8.22692E+00,6.37843E-01,5.01677E+06,structural
41,8.90561E+02,1.39625E+01,1.13879E+00,2.55306E-01,2.81344E-02,2.02256E-02,8.79577E+00,6.76528E-01,7.07071E+06,structural
42,7.99520E+02,1.67370E+01,1.66285E+00,4.45508E-01,4.67269E-02,2.67595E-02,1.10828E+01,9.47490E-01,4.70663E+06,structural
43,6.08449E+02,7.39894E+00,5.45248E-01,1.12693E-01,1.23895E-02,9.58757E-03,4.49872E+00,3.36634E-01,4.02433E+06,structural
44,1.11181E+03,2.57703E+01,2.63260E+00,7.22115E-01,7.60730E-02,4.57457E-02,1.83906E+01,1.58567E+00,5.66722E+06,structural
45,1.46936E+03,3.13181E+01,2.90723E+00,7.21699E-01,7.84882E-02,4.93356E-02,2.05251E+01,1.69829E+00,6.27899E+06,structural
46,1.61262E+03,5.38727E+01,6.73879E+00,2.20265E+00,2.28784E-01,1.31435E-01,4.91409E+01,4.77729E+00,6.14734E+06,structural
47,1.37077E+03,3.02267E+01,2.83794E+00,7.09645E-01,7.59803E-02,5.48068E-02,2.28104E+01,1.85014E+00,8.11596E+06,structural
48,1.40366E+03,3.63638E+01,3.98862E+00,1.17249E+00,1.22645E-01,7.29539E-02,2.92219E+01,2.67495E+00,5.93307E+06,structural
49,1.01007E+03,1.30760E+01,9.55873E-01,1.94156E-01,2.10520E-02,1.60125E-02,7.48727E+00,5.48241E-01,6.06906E+06,structural
50,8.88587E+02,1.36638E+01,1.09879E+00,2.42667E-01,2.61404E-02,2.73209E-02,1.20417E+01,8.74432E-01,7.27104E+06,structural
51,5.40410E+02,5.76939E+00,3.86369E-01,7.31627E-02,8.03309E-03,5.26885E-03,2.68798E+00,1.94670E-01,3.98637E+06,structural
52,9.67249E+02,1.57110E+01,1.32580E+00,3.08681E-01,3.25914E-02,2.41415E-02,1.10098E+01,8.78044E-01,5.29000E+06,structural
53,9.33086E+02,1.42134E+01,1.09951E+00,2.28704E-01,2.44214E-02,2.09982E-02,9.75682E+00,7.05104E-01,5.30343E+06,structural
54,9.82681E+02,2.10266E+01,1.99547E+00,5.00681E-01,5.43616E-02,4.35949E-02,1.72325E+01,1.39480E+00,5.67765E+06,structural
55,1.23107E+03,2.07091E+01,1.76882E+00,4.14360E-01,4.49566E-02,3.80658E-02,1.56762E+01,1.23464E+00,7.09570E+06,structural
56,9.06733E+02,1.31091E+01,1.04818E+00,2.32055E-01,2.55897E-02,1.90166E-02,8.24885E+00,6.40691E-01,7.77012E+06,structural
57,1.05835E+03,1.53556E+01,1.18855E+00,2.53659E-01,2.73970E-02,1.79555E-02,8.51887E+00,6.50412E-01,7.33447E+06,structural
58,1.19083E+03,1.97514E+01,1.63170E+00,3.69720E-01,3.98626E-02,2.53796E-02,1.13761E+01,8.87829E-01,7.33399E+06,structural
59,7.03263E+02,8.73987E+00,5.91901E-01,1.09836E-01,1.21905E-02,1.38524E-02,6.59599E+00,3.98654E-01,7.25536E+06,structural
60,8.47362E+02,1.18008E+01,8.94773E-01,1.84826E-01,2.02492E-02,1.49507E-02,6.87332E+00,5.16539E-01,5.79848E+06,structural
61,1.05707E+03,2.13323E+01,1.97636E+00,4.93862E-01,5.37881E-02,3.99853E-02,1.61859E+01,1.33642E+00,5.03575E+06,structural
62,4.16620E+02,4.61876E+00,3.02021E-01,5.47183E-02,6.06939E-03,7.41463E-03,3.54528E+00,2.20374E-01,4.38892E+06,structural
63,7.44281E+02,9.78397E+00,7.01483E-01,1.39232E-01,1.51189E-02,1.09482E-02,5.37173E+00,3.88041E-01,4.61039E+06,structural
64,8.51881E+02,1.31482E+01,1.08688E+00,2.47669E-01,2.70262E-02,2.22995E-02,9.48675E+00,7.49032E-01,4.63724E+06,structural
65,5.90607E+02,6.88538E+00,4.62986E-01,8.47802E-02,9.11546E-03,8.96012E-03,4.42102E+00,3.08791E-01,4.05250E+06,structural
66,1.37254E+03,2.89152E+01,2.71848E+00,6.85739E-01,7.28708E-02,5.15900E-02,2.16730E+01,1.83026E+00,8.36591E+06,structural
67,1.23548E+03,3.13019E+01,3.44596E+00,1.02493E+00,1.07698E-01,4.87441E-02,2.00566E+01,1.82219E+00,5.77238E+06,structural
68,1.15936E+03,2.26930E+01,2.21687E+00,6.11352E-01,6.62150E-02,4.03732E-02,1.59399E+01,1.39553E+00,5.92712E+06,structural
69,1.11133E+03,1.88360E+01,1.59985E+00,3.72658E-01,4.08180E-02,2.81167E-02,1.19894E+01,9.57148E-01,7.16082E+06,structural
70,1.10293E+03,2.05189E+01,1.87871E+00,4.80318E-01,5.10505E-02,3.55964E-02,1.51349E+01,1.24677E+00,6.78018E+06,structural
71,8.66916E+02,1.45662E+01,1.23459E+00,2.85728E-01,3.02954E-02,1.92370E-02,8.70886E+00,6.99793E-01,5.12608E+06,structural
72,1.02288E+03,1.57597E+01,1.28600E+00,2.91151E-01,3.07297E-02,2.10108E-02,9.60184E+00,7.44374E-01,5.97605E+06,structural
73,5.96028E+02,6.70773E+00,4.56486E-01,8.78852E-02,9.49960E-03,7.15155E-03,3.67369E+00,2.48936E-01,5.19872E+06,structural
74,1.27494E+03,2.37253E+01,2.02777E+00,4.66923E-01,5.07891E-02,3.69374E-02,1.60363E+01,1.27838E+00,6.83166E+06,structural
75,9.22070E+02,1.40854E+01,1.15094E+00,2.60468E-01,2.84651E-02,2.13223E-02,9.20762E+00,7.26466E-01,5.85711E+06,structural
76,1.11389E+03,2.01429E+01,1.74075E+00,4.07769E-01,4.51263E-02,3.09581E-02,1.30547E+01,1.01113E+00,9.76482E+06,structural
77,1.03787E+03,1.80340E+01,1.53410E+00,3.57374E-01,3.80676E-02,2.22914E-02,1.01920E+01,8.00320E-01,6.02704E+06,structural
78,1.28940E+03,2.57123E+01,2.36191E+00,5.86910E-01,6.23322E-02,4.09367E-02,1.73662E+01,1.43522E+00,6.60292E+06,structural
79,8.32623E+02,1.39645E+01,1.21398E+00,2.91634E-01,3.14477E-02,2.04115E-02,8.69616E+00,7.12265E-01,4.08921E+06,structural
80,9.72296E+02,1.80001E+01,1.55046E+00,3.59833E-01,3.87933E-02,2.87596E-02,1.29578E+01,1.03242E+00,6.82182E+06,structural
81,8.97546E+02,1.61092E+01,1.44983E+00,3.59501E-01,3.86254E-02,3.02790E-02,1.24602E+01,1.03073E+00,6.23704E+06,structural
82,9.28534E+02,1.51352E+01,1.26180E+00,2.89010E-01,3.12231E-02,2.26384E-02,9.92606E+00,7.84534E-01,5.21334E+06,structural
83,1.12968E+03,2.45280E+01,2.34276E+00,5.97796E-01,6.33044E-02,4.09863E-02,1.70341E+01,1.42061E+00,6.43332E+06,structural
84,8.04783E+02,1.28155E+01,1.08533E+00,2.54877E-01,2.74943E-02,1.87502E-02,8.12071E+00,6.57651E-01,4.77403E+06,structural
85,1.29567E+03,2.76893E+01,2.89067E+00,8.33676E-01,9.28622E-02,5.87889E-02,2.05725E+01,1.80619E+00,6.52705E+06,structural
86,1.08433E+03,1.74779E+01,1.42884E+00,3.21687E-01,3.48562E-02,2.43858E-02,1.08938E+01,8.45338E-01,8.20495E+06,structural
87,9.56993E+02,1.49148E+01,1.20007E+00,2.64279E-01,2.85192E-02,2.01216E-02,9.08786E+00,7.01143E-01,5.86135E+06,structural
88,9.61439E+02,2.42353E+01,2.72546E+00,8.36734E-01,8.58703E-02,5.88674E-02,2.37355E+01,2.25410E+00,7.38757E+06,structural
89,1.16986E+03,2.00936E+01,1.68148E+00,3.81960E-01,4.14725E-02,2.75695E-02,1.21303E+01,9.60544E-01,8.68853E+06,structural
90,7.95063E+02,1.08372E+01,7.86403E-01,1.57155E-01,1.68309E-02,1.38534E-02,6.64201E+00,4.63537E-01,6.56342E+06,structural
91,8.47711E+02,1.46624E+01,1.20714E+00,2.67843E-01,2.86727E-02,2.81171E-02,1.22840E+01,8.46649E-01,5.33423E+06,structural
92,7.97398E+02,9.94413E+00,7.11581E-01,1.40932E-01,1.55175E-02,1.19495E-02,5.81085E+00,4.31454E-01,5.15171E+06,structural
93,8.76202E+02,1.72943E+01,1.67483E+00,4.42173E-01,4.71618E-02,3.16812E-02,1.25424E+01,1.06933E+00,5.88182E+06,structural
94,9.14003E+02,1.41909E+01,1.19780E+00,2.84229E-01,3.13780E-02,2.23114E-02,9.35426E+00,7.49683E-01,7.63640E+06,structural
95,8.30135E+02,1.59010E+01,1.49282E+00,3.84304E-01,4.15501E-02,2.31665E-02,9.27211E+00,7.56648E-01,4.89431E+06,structural
96,1.37352E+03,3.83746E+01,4.19989E+00,1.20369E+00,1.33872E-01,9.57797E-02,3.39827E+01,3.01865E+00,9.06443E+06,structural
97,1.41404E+03,3.34088E+01,3.49650E+00,9.87011E-01,1.04683E-01,6.88066E-02,2.65481E+01,2.34927E+00,7.80391E+06,structural
98,1.09240E+03,2.02388E+01,1.86114E+00,4.69050E-01,5.17212E-02,3.10203E-02,1.25781E+01,1.05070E+00,6.71471E+06,structural
99,9.06597E+02,1.41217E+01,1.15517E+00,2.61318E-01,2.88090E-02,1.84969E-02,8.06821E+00,6.28154E-01,5.26376E+06,structural
100,8.79718E+02,1.11955E+01,8.01097E-01,1.58283E-01,1.71783E-02,1.34285E-02,6.56553E+00,4.73087E-01,6.52956E+06,structural
101,6.10647E+02,6.26460E+00,3.85318E-01,6.56354E-02,7.10790E-03,7.79348E-03,4.14047E+00,2.65933E-01,6.32058E+06,structural
102,1.08829E+03,1.94355E+01,1.72134E+00,4.18038E-01,4.51397E-02,3.01294E-02,1.25650E+01,1.02527E+00,6.16769E+06,structural
103,9.72502E+02,1.84004E+01,1.64278E+00,3.99719E-01,4.36633E-02,2.57543E-02,1.08066E+01,8.78721E-01,6.06436E+06,structural
104,7.25953E+02,1.15529E+01,9.26670E-01,2.00496E-01,2.17408E-02,1.85035E-02,8.15788E+00,6.11233E-01,5.09201E+06,structural
105,7.23445E+02,1.19399E+01,1.01309E+00,2.36467E-01,2.53671E-02,1.69751E-02,7.72252E+00,6.34035E-01,5.01466E+06,structural
106,8.44752E+02,1.60773E+01,1.50290E+00,3.86757E-01,4.14704E-02,2.73177E-02,1.16128E+01,9.44627E-01,5.15352E+06,structural
107,8.34195E+02,1.18946E+01,9.59975E-01,2.15506E-01,2.35952E-02,1.52788E-02,6.72717E+00,5.13171E-01,5.65420E+06,structural
108,1.01131E+03,1.61131E+01,1.35286E+00,3.16058E-01,3.35295E-02,1.99499E-02,8.86569E+00,7.01437E-01,5.78372E+06,structural
109,8.36445E+02,1.34319E+01,1.10039E+00,2.42325E-01,2.59464E-02,2.02421E-02,9.13328E+00,6.72611E-01,5.21460E+06,structural
110,1.14103E+03,2.48307E+01,2.35171E+00,5.93520E-01,6.36099E-02,4.22127E-02,1.75274E+01,1.46475E+00,7.24960E+06,structural
111,8.99967E+02,1.80940E+01,1.74423E+00,4.55629E-01,4.77885E-02,2.94203E-02,1.23023E+01,1.03772E+00,4.63653E+06,structural
112,7.60285E+02,1.13933E+01,9.03822E-01,1.97807E-01,2.16120E-02,1.22772E-02,5.66026E+00,4.38964E-01,5.23456E+06,structural
113,1.12400E+03,2.23787E+01,2.08151E+00,5.25290E-01,5.61100E-02,2.78271E-02,1.24409E+01,1.01987E+00,6.57369E+06,structural
114,8.15599E+02,1.43858E+01,1.27675E+00,3.10356E-01,3.30164E-02,1.81131E-02,7.93325E+00,6.51787E-01,4.36251E+06,structural
115,7.58323E+02,9.77726E+00,7.22037E-01,1.48772E-01,1.60306E-02,1.19811E-02,5.81434E+00,4.43061E-01,4.97579E+06,structural
116,1.12776E+03,2.50576E+01,2.45886E+00,6.51949E-01,6.92625E-02,4.61598E-02,1.89480E+01,1.63123E+00,6.57681E+06,structural
117,6.63087E+02,1.39422E+01,1.36752E+00,3.59668E-01,3.76485E-02,2.39004E-02,9.78505E+00,8.44405E-01,3.38100E+06,structural
118,1.08347E+03,2.50530E+01,2.52152E+00,6.78404E-01,7.52058E-02,4.30983E-02,1.62547E+01,1.34694E+00,6.29478E+06,structural
119,9.41038E+02,2.00304E+01,2.08751E+00,5.99518E-01,6.19114E-02,4.31747E-02,1.79224E+01,1.61765E+00,6.81518E+06,structural
120,1.44545E+03,4.44204E+01,5.22343E+00,1.60822E+00,1.77074E-01,1.31514E-01,4.49759E+01,4.18765E+00,8.27658E+06,structural
121,5.62073E+02,5.23174E+00,3.08282E-01,5.13196E-02,5.56817E-03,4.61649E-03,2.52821E+00,1.72142E-01,4.13419E+06,structural
122,1.44500E+03,4.42219E+01,5.38636E+00,1.73207E+00,1.90955E-01,1.11290E-01,3.61292E+01,3.42200E+00,7.50102E+06,structural
123,9.31370E+02,1.09139E+01,7.32279E-01,1.36959E-01,1.47323E-02,9.87025E-03,5.15292E+00,3.70993E-01,5.19621E+06,structural
124,7.55530E+02,1.64644E+01,1.73145E+00,4.90734E-01,5.22713E-02,3.45377E-02,1.33167E+01,1.18223E+00,3.85858E+06,structural
125,1.53932E+03,5.45135E+01,7.27811E+00,2.55665E+00,2.68759E-01,1.68871E-01,6.06604E+01,6.15519E+00,7.12990E+06,structural
126,7.60783E+02,1.05567E+01,8.04110E-01,1.67903E-01,1.85594E-02,1.46839E-02,6.68390E+00,4.90677E-01,6.87593E+06,structural
127,1.08290E+03,2.24926E+01,2.19727E+00,5.82112E-01,6.22724E-02,3.62730E-02,1.47487E+01,1.24883E+00,6.88322E+06,structural
128,8.07423E+02,1.34362E+01,1.12113E+00,2.55377E-01,2.71534E-02,2.01273E-02,9.33115E+00,7.24050E-01,5.57950E+06,structural
129,9.31409E+02,1.61720E+01,1.36510E+00,3.13883E-01,3.40388E-02,2.53608E-02,1.09626E+01,8.56036E-01,6.17578E+06,structural
130,1.49252E+03,2.91239E+01,2.62997E+00,6.40855E-01,6.88122E-02,4.23570E-02,1.78292E+01,1.46818E+00,6.54939E+06,structural
131,7.76333E+02,1.05723E+01,7.94568E-01,1.64580E-01,1.79417E-02,1.35625E-02,6.36955E+00,4.84652E-01,3.87174E+06,structural
132,9.75848E+02,1.43849E+01,1.09729E+00,2.26778E-01,2.44326E-02,1.95744E-02,9.02585E+00,6.68875E-01,5.52688E+06,structural
133,1.50260E+03,4.44051E+01,5.13605E+00,1.56390E+00,1.68253E-01,1.07160E-01,3.86311E+01,3.57745E+00,8.06799E+06,structural
134,1.04139E+03,1.27376E+01,8.86251E-01,1.72059E-01,1.88273E-02,1.25474E-02,6.19999E+00,4.55684E-01,6.20645E+06,structural
135,9.66072E+02,1.73381E+01,1.51757E+00,3.62032E-01,3.87494E-02,2.92623E-02,1.28172E+01,1.02594E+00,6.81221E+06,structural
136,8.48974E+02,1.59444E+01,1.42475E+00,3.46320E-01,3.79565E-02,2.97163E-02,1.21771E+01,9.74585E-01,5.73842E+06,structural
137,9.56184E+02,1.53444E+01,1.27156E+00,2.90826E-01,3.19146E-02,2.32148E-02,9.81763E+00,7.67510E-01,5.93782E+06,structural
138,7.09675E+02,9.05634E+00,6.45042E-01,1.27713E-01,1.40228E-02,1.03193E-02,4.99034E+00,3.62448E-01,5.14277E+06,structural
139,6.09454E+02,7.38249E+00,5.18550E-01,1.00913E-01,1.09778E-02,1.00713E-02,4.77535E+00,3.33688E-01,4.69753E+06,structural
140,7.92129E+02,1.22346E+01,1.07714E+00,2.69859E-01,2.89649E-02,1.82372E-02,7.77396E+00,6.54398E-01,6.09259E+06,structural
141,1.32968E+03,2.43972E+01,2.06195E+00,4.68577E-01,5.11781E-02,3.60936E-02,1.56714E+01,1.25302E+00,6.69514E+06,structural
142,6.64475E+02,1.28095E+01,1.32675E+00,3.84545E-01,4.30181E-02,3.54574E-02,1.18516E+01,1.03446E+00,5.41551E+06,structural
143,1.31062E+03,4.34875E+01,5.50533E+00,1.82975E+00,1.93092E-01,1.41790E-01,5.08774E+01,4.96476E+00,7.59719E+06,structural
144,7.95600E+02,1.13158E+01,8.75784E-01,1.86625E-01,1.96938E-02,1.26283E-02,6.09532E+00,4.51503E-01,4.86619E+06,structural
145,1.11406E+03,2.46284E+01,2.38052E+00,6.16252E-01,6.62262E-02,5.46762E-02,2.15125E+01,1.71880E+00,6.94613E+06,structural
146,6.25974E+02,7.34337E+00,5.23461E-01,1.05628E-01,1.15339E-02,1.02542E-02,4.78528E+00,3.39817E-01,5.09061E+06,structural
147,1.49388E+03,4.52501E+01,5.45835E+00,1.77445E+00,1.95066E-01,1.11036E-01,3.81069E+01,3.61362E+00,9.51872E+06,structural
148,7.58409E+02,1.16153E+01,9.39540E-01,2.08911E-01,2.21338E-02,1.70751E-02,7.93917E+00,6.21340E-01,5.09731E+06,structural
149,9.83275E+02,2.32305E+01,2.61955E+00,8.10374E-01,8.94357E-02,6.24682E-02,2.07279E+01,1.89976E+00,8.35525E+06,structural
150,8.76007E+02,1.28751E+01,9.80452E-01,2.04718E-01,2.23406E-02,1.88313E-02,8.67635E+00,6.30000E-01,6.09692E+06,structural
151,9.95626E+02,1.70784E+01,1.43692E+00,3.29460E-01,3.51569E-02,2.18842E-02,9.98723E+00,7.97538E-01,5.48040E+06,structural
152,7.93517E+02,1.10353E+01,8.53747E-01,1.83144E-01,2.04653E-02,1.36566E-02,6.06981E+00,4.73854E-01,4.18718E+06,structural
153,1.18029E+03,2.92689E+01,3.19198E+00,9.34715E-01,9.88936E-02,6.00331E-02,2.24292E+01,2.00654E+00,6.41081E+06,structural
154,1.09770E+03,2.36995E+01,2.25418E+00,5.73764E-01,6.37954E-02,5.05955E-02,1.98922E+01,1.56921E+00,8.33355E+06,structural
155,1.18404E+03,2.81821E+01,2.88182E+00,7.94392E-01,8.60490E-02,4.72037E-02,1.75409E+01,1.46928E+00,5.93082E+06,structural
156,6.48396E+02,8.69224E+00,6.94797E-01,1.57717E-01,1.74094E-02,1.24594E-02,5.48195E+00,4.20659E-01,4.67550E+06,structural
157,1.01684E+03,1.82577E+01,1.54200E+00,3.48934E-01,3.79948E-02,2.54854E-02,1.11890E+01,8.74250E-01,5.72228E+06,structural
158,1.48958E+03,3.90294E+01,4.21348E+00,1.22020E+00,1.35915E-01,1.00061E-01,3.49753E+01,3.12633E+00,8.29389E+06,structural
159,1.43681E+03,2.59490E+01,2.23552E+00,5.23735E-01,5.57249E-02,3.31470E-02,1.53486E+01,1.25205E+00,7.35968E+06,structural
160,6.62259E+02,8.67955E+00,6.33234E-01,1.26763E-01,1.36752E-02,9.73157E-03,4.73800E+00,3.41740E-01,5.04205E+06,structural
161,9.20913E+02,1.55001E+01,1.31701E+00,3.06854E-01,3.30658E-02,2.64711E-02,1.12971E+01,8.93784E-01,6.08872E+06,structural
162,9.92969E+02,1.88095E+01,1.74833E+00,4.41262E-01,4.67673E-02,3.19529E-02,1.33819E+01,1.11721E+00,6.60598E+06,structural
163,1.26511E+03,2.86219E+01,2.94359E+00,8.20624E-01,8.63094E-02,5.39288E-02,2.21761E+01,1.97706E+00,5.97288E+06,structural
164,9.52940E+02,1.52527E+01,1.22971E+00,2.68972E-01,2.92649E-02,2.16832E-02,9.61808E+00,7.25474E-01,5.77408E+06,structural
165,8.73223E+02,1.88983E+01,1.88918E+00,5.06104E-01,5.42042E-02,3.83413E-02,1.50073E+01,1.28203E+00,5.43298E+06,structural
166,1.02604E+03,1.55944E+01,1.24489E+00,2.73676E-01,2.98950E-02,1.90850E-02,8.54189E+00,6.64945E-01,4.86044E+06,structural
167,1.17514E+03,1.95461E+01,1.63389E+00,3.77154E-01,4.12785E-02,2.95467E-02,1.24889E+01,9.90535E-01,6.13326E+06,structural
168,1.05740E+03,1.90715E+01,1.65868E+00,3.93832E-01,4.29281E-02,3.00662E-02,1.29200E+01,1.04108E+00,6.58454E+06,structural
169,1.40269E+03,3.48532E+01,3.66217E+00,1.03921E+00,1.10054E-01,8.80957E-02,3.41380E+01,2.88706E+00,9.22730E+06,structural
170,1.20719E+03,1.93511E+01,1.61086E+00,3.71861E-01,3.96284E-02,3.01996E-02,1.35216E+01,1.08106E+00,7.53494E+06,structural
171,8.08087E+02,9.43249E+00,6.36353E-01,1.20070E-01,1.31839E-02,9.79158E-03,4.99443E+00,3.50515E-01,4.72125E+06,structural
172,8.75011E+02,1.24950E+01,9.21372E-01,1.85482E-01,1.96905E-02,1.62687E-02,7.84130E+00,5.45674E-01,7.10182E+06,structural
173,8.61941E+02,1.62489E+01,1.43389E+00,3.40301E-01,3.62032E-02,2.82981E-02,1.26707E+01,1.03043E+00,5.12143E+06,structural
174,6.52875E+02,7.50134E+00,5.06470E-01,9.56074E-02,1.04908E-02,7.53074E-03,3.84214E+00,2.73907E-01,4.69358E+06,structural
175,8.61675E+02,1.33282E+01,1.09096E+00,2.46510E-01,2.72496E-02,1.82488E-02,7.94448E+00,6.15484E-01,6.67574E+06,structural
176,9.68621E+02,1.46159E+01,1.14717E+00,2.46693E-01,2.69745E-02,1.77248E-02,8.08945E+00,6.29651E-01,4.67774E+06,structural
177,1.01206E+03,2.08703E+01,1.93792E+00,4.80127E-01,5.10206E-02,3.61558E-02,1.55092E+01,1.25906E+00,6.03381E+06,structural
