ID_BARR,number,rc_usd,night,collapsed,fatalities,losses,str_lr,col_lr,occ_lr
48,208,57018339.779387,990.4,0.023204586763,0.0143285793053,168884.363773,0.2961930572276225,0.011156051328365384,1.446746698838853
49,646,73684470.1,3864.0,0.07974384919000001,0.088365272326,313509.166922,0.4254752276789462,0.012344249100619195,2.2868859297619046
50,201,44323061.2381675,979.1,0.027020504996,0.0132141391201,141858.421044,0.3200555581703431,0.013443037311442786,1.3496209907159635
51,263,48228001.819575004,1768.6,0.025685430943,0.0187862159078,117467.818402,0.2435676660241014,0.009766323552471484,1.062208295137397
52,19,1416425.22,60.9,0.0007086476546,0.000164134429,1107.714048,0.07820490855140239,0.003729724497894737,0.26951466174055827
53,372,51130472.22,1930.3,0.04641880608,0.0390372844197,209977.529081,0.4106700367982637,0.012478173677419355,2.0223428700046626
54,236,68442177.7412336,2743.7,0.02770832728,0.050265823074,225117.720841,0.3289166538389906,0.011740816644067797,1.8320451606954113
56,14,6941516.5,279.3,0.00095200978,0.00180302809,10463.6807,0.1507405579169912,0.006800069857142856,0.645552484783387
57,322,64576639.2995562,2055.1,0.047713885436,0.0317558226396,260908.658218,0.4040294772970526,0.01481797684347826,1.5452203123740937
58,119,10411282.920085,336.7,0.0077766396231999995,0.0021199096694,19384.581836,0.18618821508158326,0.00653499128,0.6296138014256014
59,92,28858197.330169998,514.5,0.009268790644,0.0080011602174,81672.715684,0.2830139206187169,0.010074772439130434,1.5551331812244897
60,588,59695313.28,3056.0,0.051530080996000004,0.0421440177949,171886.854335,0.2879402835676014,0.008763619217006803,1.3790581739168848
61,133,21641459.55034,1258.0,0.015630628432,0.0245703452739,94863.329474,0.43834071936478813,0.011752352204511278,1.9531276052384736
62,270,44935851.3099624,2038.1,0.033304471694,0.030162540588,145748.547539,0.32434802788900796,0.012334989516296297,1.4799342813404641
63,946,99808669.41,5448.0,0.07157817512800001,0.0703449009612,241870.978233,0.24233463852666742,0.007566403290486259,1.2912059647797356
64,210,56691002.099185,1495.7,0.021969979618,0.0177596744355,160650.511873,0.2833792064425503,0.010461895056190476,1.187382124456776
65,640,137907108.9604475,3033.2,0.06638920261,0.0426078499261,461777.16612,0.3348465279280419,0.010373312907812501,1.4047161389324807
66,102,34181351.4119426,1346.8,0.008481613413,0.0110304829854,80573.31195,0.2357230145144248,0.008315307267647058,0.8190141806801307
67,5,457566.12,8.399999999999999,0.000593381015,4.74685232e-05,1036.307268,0.22648251754303836,0.0118676203,0.5651014666666667
68,522,166285942.9010478,2718.8,0.056771213691,0.0422214106756,541927.922129,0.32590122332318033,0.010875711435057472,1.5529428672796821
69,749,214264467.3357176,3828.9,0.09564663390599999,0.0657108128247,825258.85233,0.38515898720479563,0.012769911068891856,1.7161799165478335
70,149,25114717.0500425,891.8,0.018120057752,0.0099082191695,80770.362212,0.321605702549069,0.012161112585234899,1.111036013624131
71,90,10348931.6399575,292.3,0.012057819928,0.0034634740341,34839.584421,0.33664909222593986,0.013397577697777779,1.1849038775573042
72,241,18275350.05,1105.0,0.024087637395,0.0147158755434,53258.992315,0.29142529237080195,0.009994870288381743,1.331753442841629
73,98,14882762.92,608.3,0.008597565656900001,0.007428317480499999,49938.368254,0.3355450095015019,0.008773026180510205,1.2211601973532795
74,506,157678111.5752518,5040.5,0.058603533157,0.072988000835,471655.323351,0.2991254262490979,0.011581725920355732,1.448030965876401
75,1,110551.0,4.199999999999998,4.877589e-05,3.072881e-05,222.0708,0.20087633761793197,0.004877589,0.7316383333333336
76,39,3976163.66,169.4,0.0010409682848,0.0004771343302,6099.245369,0.15339522943580244,0.0026691494482051284,0.2816613519480519
78,8,1717642.24,82.89999999999999,0.000497036096,0.0004736959608,6663.046877999999,0.38791820105681607,0.0062129512000000005,0.5714064665862485
79,351,37075623.42,2322.0,0.027189517088,0.030296647012,91778.846236,0.2475449844667777,0.007746301164672365,1.3047651598621879
80,1,95395.5,3.5,3.440622e-05,2.408436e-06,250.1285,0.2622015713529464,0.003440622,0.06881245714285714
81,57,12679869.6999575,185.0,0.007695265683,0.003089098939,45074.32435,0.3554793970016197,0.013500466110526315,1.6697832102702703
82,3,349247.6,15.4,0.00018216603,3.2350943e-05,958.2128,0.2743648918417765,0.006072201,0.21007105844155843
83,1,40047.75,1.4,1.239598e-05,2.603155e-06,11.25178,0.02809591050683247,0.001239598,0.18593964285714287
84,4,786818.6900000001,34.3,0.00028175626,0.000123298171,2081.6979,0.2645714859671165,0.0070439065000000006,0.35946988629737614
85,1,24752.08,1.4,3.017851e-05,8.449984e-07,55.53986,0.22438461737357018,0.0030178509999999998,0.06035702857142858
86,2,1112614.08,50.4,0.0004643056,0.0002925124,5264.986,0.4732086439172152,0.02321528,0.5803817460317461
87,11,1290261.5899999999,49.699999999999996,0.001139221017,0.0003010547486,2883.57261,0.22348744102349047,0.010356554700000001,0.6057439609657947
88,8,536288.8,23.1,0.000321747134,6.2283012e-05,674.15692,0.12570781265616585,0.004021839175,0.26962342857142857
89,6,185563.33,7.7,0.0007069285899999999,2.2885886e-05,504.52738999999997,0.27188959693706727,0.011782143166666665,0.2972192987012987
90,6,293541.68,12.599999999999998,0.00042592586,5.1765875589999997e-05,493.859399,0.16824166128639723,0.007098764333333334,0.4108402824603175
91,2,164210.4,7.0,6.80231e-05,1.0719053e-05,186.6471,0.11366338551029653,0.0034011550000000003,0.15312932857142858
92,3,364829.16,15.4,5.5963724999999996e-05,2.62146754e-05,425.53445999999997,0.11663937718136347,0.0018654574999999998,0.17022516493506493
93,14,2435994.58,94.49999999999999,0.00105034693,0.000620074394,5913.23297,0.2427440938723271,0.0075024780714285704,0.6561633798941799
94,32,5295939.0,1102.9,0.001034703499,0.003980167528,7086.4591439999995,0.1338093045255997,0.0032334484343750003,0.3608819954664974
96,2,221625.68,10.499999999999998,6.970887e-05,1.11793109e-05,292.72148,0.1320792247540989,0.0034854434999999997,0.10646962761904763
97,1,50698.25,2.1,3.342218e-06,1.052799e-06,6.453015,0.012728279575725,0.0003342218,0.050133285714285714
98,16,13038189.888695,352.0,0.0007269567300000001,0.002330749258,19086.98094,0.14639287434024653,0.0045434795625,0.6621446755681818
99,116,25449295.190085,835.6,0.010552984578,0.0087278273814,90212.119768,0.35447787097517136,0.009097400498275862,1.0444982505265679
100,481,128752701.6562575,7071.4,0.058019971246,0.1280321244009,433688.752514,0.33683856488841474,0.012062364084407484,1.8105626099626666
101,407,74172593.1800425,2775.0,0.050765774382,0.0489895691102,246742.493089,0.3326599253312753,0.01247316323882064,1.765389877845045
102,145,13180944.24,522.9,0.019773074289,0.005346886164,33759.796434,0.2561257814258078,0.013636602957931034,1.0225446861732645
103,83,7736471.62,302.4,0.009492567114,0.002656618864,19298.492428,0.24944824172960645,0.011436827848192771,0.8785115291005292
104,45,9102268.05,364.7,0.003411783357,0.0027652477957,17948.86061,0.1971910793156657,0.007581740793333334,0.7582253347134631
105,86,9778518.93,552.5,0.012478698427000001,0.0077010822247,32002.819457,0.32727675516193944,0.014510114450000002,1.3938610361447963
106,1,1343127.5,59.0,2.268273e-05,0.0002007422,1171.309,0.08720758081418183,0.002268273,0.34024101694915254
107,327,74305922.67225,3016.0,0.037056193463,0.0498653680155,260242.963603,0.350231790742825,0.011332169254740062,1.6533610084714854
108,2,1418155.3200000003,37.1,0.00033934822,0.000238875,4602.484,0.32454019211379465,0.016967410999999998,0.6438679245283018
109,122,10522831.14,420.7,0.014217806319,0.004077781588,27728.101632,0.26350419638112715,0.011653939605737705,0.9692849032564773
110,844,128821576.40937561,5875.7,0.087997552866,0.068836340052,354707.17641,0.2753476446234394,0.01042625033957346,1.1715427957860338
111,689,229868378.3731975,6936.9,0.067638620018,0.0954534827584,664758.276081,0.2891908320690143,0.009816925982293178,1.3760250653519583
112,13,1398833.34,138.8,0.00138156077,0.001720741843,3512.465977,0.2510996754624107,0.010627390538461538,1.2397275525936597
113,124,11211494.95,388.1,0.005802271193,0.0018098016904,13425.189197,0.11974486236556706,0.004679250962096774,0.4663235481576912
114,4,1794468.93,79.79999999999998,0.00039114143,0.000545613449,7726.50566,0.43057338752585705,0.00977853575,0.6837261265664161
115,17,4077365.69,121.79999999999998,0.001212648222,0.0007331505500000001,10746.54141,0.2635657977982348,0.007133224835294117,0.6019298440065682
116,17,5010652.85,526.1999999999999,0.002721532728,0.002401079513,16786.306136,0.3350123554458577,0.016009016047058826,0.4563054946788294
117,484,115568540.7632574,4190.8,0.040533270108,0.0577744297446,334442.107123,0.28938853507556694,0.00837464258429752,1.378601454247399
118,87,8660772.89,351.0,0.010906065427,0.0030314648088000003,22279.039617,0.25724077862293415,0.012535707387356322,0.8636651876923077
119,8,475432.48,20.3,0.000475725238,9.8630049e-05,548.0442400000001,0.11527278069012031,0.005946565475,0.48586231034482763
120,188,47664560.08067,2066.0,0.023450826912,0.034928647378,174215.661177,0.36550355417557256,0.01247384410212766,1.6906412090029042
121,88,14809927.345495,1714.1,0.00627381558,0.021250364458,38815.306116,0.26208978079698103,0.007129335886363636,1.2397388984306634
122,327,30398027.07,1952.0,0.029933847672,0.021860044372,73465.479695,0.2416784468473072,0.009154081856880734,1.1198793223360655
123,343,35788991.910000004,1678.4,0.043964582121,0.0201447462596,100927.43487,0.28200692303322267,0.012817662425947523,1.2002351203288846
124,50,3827645.08,306.9,0.002115219401,0.0007931893146,4514.450849,0.11794329815448823,0.004230438802,0.25845204125122195
125,1161,83786780.3798725,3238.4,0.112846934994,0.0283852771552,204628.113304,0.24422481968665827,0.009719804909043927,0.8765216512845849
126,4,504718.58,21.700000000000003,0.00021022954999999998,6.809074299999999e-05,423.88056,0.08398354584053552,0.00525573875,0.31378222580645154
127,11,575913.93,24.499999999999996,0.00087957202,6.0813244399999996e-05,1377.19475,0.23913204356769074,0.007996109272727274,0.2482173240816327
128,136,30514334.9201275,763.4,0.013648444692,0.0115161232091,83242.372987,0.27279759891503536,0.010035621097058824,1.5085306797353943
129,289,57637429.2594377,2466.7,0.039095329573,0.0329573969505,181234.991045,0.3144397544679252,0.0135277957,1.3360926318765962
130,4,150221.44,6.3,0.00016580923,8.891901e-06,175.047602,0.11652637732669852,0.00414523075,0.14114128571428572
131,117,71980312.87977754,1502.0,0.011293934264000001,0.018349191568200002,177760.50074,0.2469571103933626,0.00965293526837607,1.2216505704527298
132,404,114546762.589915,3749.0,0.052573766939000004,0.062852098036,415046.485245,0.3623380319624518,0.013013308648267328,1.6765030150973592
133,295,75539003.639217,1984.8,0.02776329934,0.0261730938665,198502.077522,0.26278090517326497,0.009411287911864406,1.3186766357567514
134,717,147184938.8697025,5068.7,0.096066197532,0.0833533066844,489546.262502,0.33260622062382184,0.013398353909623432,1.6444711007635093
135,5,5939758.92,115.5,0.000178716344,9.6269652e-05,11279.574309999998,0.1898995306361693,0.00357432688,0.08335034805194806
136,58,8641000.4903825,301.0,0.00461764281,0.002647138596,19188.051148,0.22205821153877314,0.007961453120689656,0.879448038538206
137,34,4748808.15,198.1,0.001844928398,0.0016214859067999999,8557.539322,0.18020393858193662,0.005426259994117647,0.8185188827864714
138,155,30509513.6497875,1426.4,0.020052761788,0.0170642912057,85106.339016,0.27895016614462737,0.012937265669677421,1.1963187889582165
139,287,24482221.1900716,1230.0,0.034452734278000004,0.020630367242,79363.838574,0.3241692735223911,0.012004437030662023,1.6772656294308943
140,1,790517.4400000002,35.7,0.0001475042,0.0001316475,2227.654,0.2817969455550531,0.01475042,0.36876050420168066
141,7,328827.87,15.4,0.000307818125,6.25039364e-05,328.654935,0.09994740865486859,0.004397401785714286,0.40586971688311685
142,306,28115171.64,1854.0,0.035457233465,0.0305533684878,101062.809177,0.3594600469492279,0.011587331197712419,1.6479702528478963
143,6,895586.51,38.5,0.001003222431,0.000229070184,3488.733762,0.389547377394061,0.01672037385,0.594987490909091
144,236,39056508.76505,2752.0,0.017221489656,0.040402015317,113248.465489,0.2899605445286016,0.0072972413796610165,1.4680964868095931
145,30,9484119.86,441.0,0.003187820612,0.005656978722,25760.71737,0.2716194834129817,0.010626068706666667,1.2827616149659864
146,286,21318238.21,1095.4,0.029622138432,0.0133202872676,59970.967596,0.2813129631315814,0.01035739106013986,1.2160203822895745
147,662,96825616.87,2858.5,0.05953220686,0.0448867799717,318137.52524,0.32856751707261284,0.008992780492447129,1.57029141058947
148,222,17941729.36,854.0,0.018719971369,0.010884688332,48232.293871,0.26882745193186885,0.008432419535585586,1.274553668852459
149,213,13486838.11,855.0,0.017458450026,0.0076758360598,29216.326788,0.2166284384057161,0.008196455411267607,0.8977586034853802
150,853,89584589.13,5153.0,0.067940450863,0.082212350367,291364.70302,0.32523976037573643,0.007964882867878078,1.5954269428876382
151,271,26142884.5,1153.0,0.021860515515,0.0168206037433,75486.353762,0.2887453133260792,0.008066610891143912,1.458855485108413
152,280,23779358.92,862.4,0.020546048778,0.00975165856,61421.105185,0.2582958833820403,0.007337874563571428,1.1307581818181818
153,12,833073.5,32.199999999999996,0.0016203383619999999,0.000274930028,3269.252815,0.39243269831533467,0.013502819683333334,0.8538199627329194
154,996,84191504.89,4618.0,0.085795794054,0.0606401847461,234582.065073,0.27862913886560414,0.008614035547590361,1.3131265644456476
155,255,88896463.3097924,1811.6,0.030344455583,0.0218625990557,277894.298681,0.31260444829236367,0.011899786503137255,1.2068116060775007
156,5,246414.16999999998,13.0,0.00042194635,0.000120356206,593.549101,0.24087458160380956,0.008438927,0.9258169692307693
157,5,10553636.44,0.0,0.0011723430100000001,0.0,65504.8193,0.6206848196108602,0.023446860200000003,
158,690,94044106.14,3812.0,0.08143215639,0.0788207006739,370070.061528,0.3935069157625788,0.011801761795652174,2.0676993880876178
159,134,13235196.34,799.0,0.01638349278,0.0134768455726,44563.381875,0.33670359494644264,0.012226487149253734,1.6867140891864831
160,689,80734663.78,4760.0,0.069008151204,0.0716309891885,264988.619684,0.32822161792373045,0.010015696836574746,1.5048527140441177
161,199,25788807.4,1256.0,0.032080184662,0.0178571202206,97622.01043,0.3785441060372571,0.016120695810050253,1.4217452404936306
163,74,11331022.94,329.0,0.0082607579,0.0046077260459,42461.549621,0.3747371251990423,0.011163186351351351,1.400524634012158
164,216,36688164.709575,1628.0,0.032298600069,0.024718265466,145422.892564,0.39637548979397996,0.014953055587499998,1.5183209745700244
165,21,1248045.05,75.0,0.001851471999,0.0005535696693,2117.411841,0.16965828605305552,0.008816533328571428,0.7380928924
166,228,19606299.09,1182.0,0.02184490339,0.0173038633448,59945.625032,0.30574676412324386,0.009581097978070175,1.4639478295093062
167,1695,143753914.7,8339.7,0.144180216983,0.1092849924636,421465.011597,0.29318506732603095,0.008506207491622418,1.310418749638476
168,196,37373899.96,1566.0,0.022872954958,0.023318709076,127035.509888,0.3399043450749366,0.011669874978571429,1.489061882247765
169,179,17447772.92,958.0,0.016631746072,0.0141042045908,50762.29254,0.2909385213388025,0.009291478252513965,1.4722551764926932
170,135,8874361.7,620.0,0.011104857648,0.0077600579513,22879.162527,0.2578119227098891,0.00822582048,1.2516222502096772
171,379,117275511.17787011,2574.2,0.038520172807,0.046353375476,407306.1374,0.34730706633394637,0.010163633986015832,1.8006905242793878
172,414,52946040.1,1982.7,0.038318694962,0.0249247141124,149998.134595,0.28330378308122045,0.009255723420772946,1.2571097045644828
173,65,5943567.28,376.0,0.006489720183,0.004863959955,19394.652455,0.326313332403297,0.009984184896923076,1.2936063710106382
174,127,13375314.68,742.0,0.008415595046,0.008987548033,30700.204948,0.22952884236739318,0.006626452792125985,1.211259842722372
175,686,63337428.35,3300.0,0.063880709563,0.0450475419698,186253.754676,0.29406586204727087,0.00931205678760933,1.365077029387879
176,448,33112576.95,2019.7,0.036544642752,0.021271920076,82755.937195,0.24992297434283506,0.008157286328571428,1.053221769371689
177,470,81764066.53,3437.0,0.045557339174999996,0.049832673102099996,252917.710843,0.3093262377675432,0.009693050888297873,1.4498886558655804
178,2,214414.65,13.0,3.3480921e-05,2.8986879999999997e-05,85.56594,0.039906760102446356,0.0016740460499999998,0.222976
179,42,3179929.15,184.0,0.00216378517,0.001660650914,5596.26974,0.17598724613093975,0.005151869452380952,0.9025276706521739
180,299,27978922.47,1302.7,0.028953688787,0.0184272785194,81889.095739,0.2926813776577865,0.009683507955518394,1.414545061748676
181,597,68514432.47919,2616.0,0.034946636173,0.026233217746,159677.070567,0.23305610918619074,0.005853707901675042,1.0027988435015291
182,1,74504.40000000001,27.0,0.0002191314,0.0001479137,352.6972,0.47339110173358884,0.021913139999999998,0.5478285185185184
183,132,12987835.12,771.0,0.011085841616,0.00941701449,30564.608628,0.23533258888491343,0.00839836486060606,1.2214026575875487
184,44,5801387.23,507.0,0.005760516078,0.007882350498,19919.08308,0.3433503451897659,0.013092081995454545,1.5547042402366864
185,238,25574326.85,1044.3999999999999,0.026804755835,0.0151104754192,88493.449041,0.3460245486031238,0.011262502451680671,1.446809212868633
186,82,19098188.95,453.59999999999997,0.008421931441,0.005996600591,63625.966014,0.3331518301582203,0.010270648098780488,1.3220018939594358
187,227,23662190.31,1055.0,0.020850757015,0.011189659286,58921.657999,0.24901185066582288,0.009185355513215858,1.060631211943128
188,186,17958284.79,835.7,0.017166592417,0.01093809684,52292.334334,0.29118779964509073,0.009229350761827956,1.3088544740935741
189,185,12503376.94,697.1,0.012753199433,0.0066694927977,26510.722582,0.21202850005416218,0.006893621315135135,0.9567483571510542
190,758,84828484.3577375,4761.9,0.069406294356,0.088399925142,296558.571538,0.34959786654605,0.009156503213192611,1.8564002843822844
191,332,60862280.190083,2537.5,0.031391476681,0.0360096540028,190921.014567,0.3136934961534829,0.00945526406054217,1.4190996651349754
192,39,2532869.0100000002,212.0,0.003966825406,0.002022028874,5604.238459,0.22126049301696812,0.010171347194871797,0.9537872047169811
193,247,23437610.47,1281.0,0.019059450476,0.016444625791,68158.544834,0.29080842059920115,0.007716376710931174,1.2837334731459795
194,546,55869826.160255,2472.7,0.041308634808,0.0307009282334,140898.893381,0.2521913939321212,0.0075656840307692305,1.2415953505641608
195,92,11700521.32,461.99999999999994,0.008347710373,0.0036018413928,24429.314062,0.2087882530519589,0.00907359823152174,0.7796193490909092
196,356,25744981.59,1631.0,0.016390987721,0.0122032476519,42849.178834,0.16643701485746526,0.004604210033988763,0.7482064777375842
197,121,12203144.41,506.9,0.010591310089,0.004992123245,27824.918647,0.2280143355854952,0.008753148833884297,0.9848339406194516
198,475,35735655.12,2236.0,0.039702290463,0.0283108219748,94279.776589,0.2638255162033812,0.008358376939578947,1.266136939838998
199,76,5769428.13,382.0,0.00437603093,0.004148957173,11970.452301,0.2074807421337962,0.0057579354342105265,1.0861144431937173
200,319,38928243.59,2120.0,0.031203179834000002,0.028039587458,122684.215446,0.3151547671611762,0.00978156107648903,1.3226220499056602
201,902,119072497.98,6408.0,0.102207301576,0.0945559411936,401922.646614,0.3375444820864587,0.011331186427494457,1.4755920910362048
202,142,32950948.06,968.7,0.016759624426,0.014888431967,121908.160433,0.36996859759852385,0.011802552412676056,1.536949723030866
203,449,36550810.18,1897.0,0.043912103742999996,0.024145739664,105120.893323,0.2876020881762025,0.009779978561915367,1.2728381478123352
204,389,92034545.0502174,1930.1,0.037956953937,0.0276551221205,277807.233449,0.3018510422335638,0.009757571706169666,1.432833641806124
205,718,90695861.13,4418.0,0.07027213229,0.066921309481,281107.7761,0.30994553951813836,0.009787205054317547,1.5147421792892712
206,42,2326749.15,120.39999999999999,0.008028686371,0.001240783673,8952.196061999999,0.38475123379759263,0.019115919930952383,1.030551223421927
207,230,21345230.26,781.6,0.023766733231,0.0082133812902,63276.1459,0.29644161777245687,0.010333362274347824,1.0508420279170931
208,156,9069388.45,484.0,0.01169755375,0.0030660444337,16002.65551,0.17644690817052833,0.007498431891025641,0.6334802548966941
209,569,89378209.160775,4343.0,0.059803027713,0.0631343601136,284771.313259,0.3186138052360712,0.01051019819209139,1.4537038939350682
210,781,93837793.7106375,3548.0,0.060497991385,0.0479344770197,271270.429891,0.28908440742703506,0.00774622168822023,1.3510281008934613
211,68,77290758.75,183.0,0.006988845001,0.001619567891,135565.21989,0.17539641489157978,0.010277713236764706,0.8850097765027323
212,147,17147322.26543,753.0,0.012756684152,0.0077390288416,41030.847459,0.23928428488056455,0.008678016429931974,1.027759474316069
213,243,23172796.68,2210.0,0.021481134269,0.0303025979969,66905.518349,0.28872440073987654,0.008839972950205761,1.371158280402715
214,138,6090686.68,405.0,0.012462832996,0.0019562234543,10371.087046,0.17027779609901064,0.00903103840289855,0.4830181368641975
215,317,26063765.79,1368.0,0.024591715103,0.0148996341347,67261.289416,0.2580643563095799,0.007757638833753943,1.0891545420102338
216,126,11722655.69,600.0,0.012198202779,0.0077243441998999995,33184.600549,0.28308091124187923,0.009681113316666667,1.2873906999833333
217,180,40110963.19,1111.0,0.016735050374,0.014246430963799999,123704.301284,0.3084052125550566,0.009297250207777778,1.2823070174437443
218,515,51973137.76,2398.7,0.047783488719999996,0.036273921578,165178.055219,0.3178142831817357,0.009278347324271843,1.512232525034394
220,54,3418302.89,252.0,0.006398619652,0.002021790227,12570.568418,0.3677429655158499,0.011849295651851853,0.8022977091269841
221,511,45804209.4160375,2434.0,0.04872821893,0.034214427188,135275.210878,0.29533357873138155,0.009535854976516633,1.4056872304026296
222,223,44863088.1601177,998.6,0.023321596716000002,0.013088543587799999,137812.686502,0.3071850203671722,0.010458115119282513,1.3106893238333666
223,191,22438380.7,1440.0,0.020859221247,0.0203465045111,69350.611092,0.309071372035327,0.010921058244502619,1.4129517021597224
224,144,20266744.69,1640.7,0.021584755,0.023010494273,74854.474088,0.36934631206428836,0.014989413194444443,1.4024802994453587
225,130,48767575.39017,1055.7,0.01230015774,0.015822131688,158153.9919,0.3243015274691693,0.0094616598,1.4987337016197784
226,128,47055524.64,1255.1,0.016403725089,0.015083423096,189119.62307,0.4019073732932882,0.012815410225781249,1.2017706235359733
227,216,32446962.67,1583.0,0.02090085597,0.0236219951316,101738.392104,0.3135528990455118,0.009676322208333333,1.4922296356032851
228,461,77808012.47,2479.8,0.08464600615199999,0.045536768802,328575.926805,0.42229060526599,0.018361389620824294,1.836308121703363
229,269,17186379.02,1329.0,0.025758981329,0.0126653870465,44824.122121,0.2608119026633686,0.009575829490334574,0.9530012826561325
