lon,lat,vs30,z1pt0,z2pt5,vs30measured
-70.7705,19.3781,471.77,264.03,1.05,1
-70.7705,19.3826,403.09,351.90,1.25,1
-70.7705,19.3871,403.09,351.90,1.25,1
-70.7705,19.3916,460.01,279.07,1.08,1
-70.7705,19.3961,436.52,309.38,1.14,1
-70.7705,19.4006,436.52,309.38,1.14,1
-70.7705,19.4051,341.40,421.94,1.52,1
-70.7705,19.4096,341.40,421.94,1.52,1
-70.7705,19.4141,348.81,414.38,1.48,1
-70.7705,19.4186,348.81,414.38,1.48,1
-70.7705,19.4231,336.64,426.64,1.54,1
-70.7705,19.4276,336.64,426.64,1.54,1
-70.7705,19.4321,351.13,411.96,1.47,1
-70.7705,19.4366,351.13,411.96,1.47,1
-70.7705,19.4411,321.18,441.11,1.63,1
-70.7705,19.4456,321.18,441.11,1.63,1
-70.7705,19.4501,321.74,440.61,1.62,1
-70.7705,19.4546,371.83,389.26,1.37,1
-70.7705,19.4591,371.83,389.26,1.37,1
-70.7705,19.4636,336.04,427.23,1.54,1
-70.7705,19.4681,336.04,427.23,1.54,1
-70.7705,19.4726,287.93,467.71,1.84,1
-70.7705,19.4770,287.93,467.71,1.84,1
-70.7705,19.4815,285.36,469.50,1.86,1
-70.7705,19.4860,285.36,469.50,1.86,1
-70.7705,19.4905,317.14,444.67,1.65,1
-70.7705,19.4950,317.14,444.67,1.65,1
-70.7705,19.4995,307.76,452.60,1.71,1
-70.7705,19.5040,307.76,452.60,1.71,1
-70.7705,19.5085,295.00,462.58,1.79,1
-70.7705,19.5130,282.82,471.23,1.88,1
-70.7705,19.5175,282.82,471.23,1.88,1
-70.7705,19.5220,274.87,476.44,1.94,1
-70.7705,19.5265,274.87,476.44,1.94,1
-70.7705,19.5310,331.50,431.60,1.57,1
-70.7705,19.5355,331.50,431.60,1.57,1
-70.7705,19.5400,386.40,372.24,1.32,1
-70.7705,19.5445,386.40,372.24,1.32,1
-70.7657,19.3556,559.27,162.96,0.86,1
-70.7657,19.3601,559.27,162.96,0.86,1
-70.7657,19.3646,529.63,194.34,0.92,1
-70.7657,19.3691,529.63,194.34,0.92,1
-70.7657,19.3736,471.77,264.03,1.05,1
-70.7657,19.3781,471.77,264.03,1.05,1
-70.7657,19.3826,403.09,351.90,1.25,1
-70.7657,19.3871,403.09,351.90,1.25,1
-70.7657,19.3916,460.01,279.07,1.08,1
-70.7657,19.3961,436.52,309.38,1.14,1
-70.7657,19.4006,436.52,309.38,1.14,1
-70.7657,19.4051,341.40,421.94,1.52,1
-70.7657,19.4096,341.40,421.94,1.52,1
-70.7657,19.4141,348.81,414.38,1.48,1
-70.7657,19.4186,348.81,414.38,1.48,1
-70.7657,19.4231,336.64,426.64,1.54,1
-70.7657,19.4276,336.64,426.64,1.54,1
-70.7657,19.4321,351.13,411.96,1.47,1
-70.7657,19.4366,351.13,411.96,1.47,1
-70.7657,19.4411,321.18,441.11,1.63,1
-70.7657,19.4456,321.18,441.11,1.63,1
-70.7657,19.4501,321.74,440.61,1.62,1
-70.7657,19.4546,371.83,389.26,1.37,1
-70.7657,19.4591,371.83,389.26,1.37,1
-70.7657,19.4636,336.04,427.23,1.54,1
-70.7657,19.4681,336.04,427.23,1.54,1
-70.7657,19.4726,287.93,467.71,1.84,1
-70.7657,19.4770,287.93,467.71,1.84,1
-70.7657,19.4815,285.36,469.50,1.86,1
-70.7657,19.4860,285.36,469.50,1.86,1
-70.7657,19.4905,317.14,444.67,1.65,1
-70.7657,19.4950,317.14,444.67,1.65,1
-70.7657,19.4995,307.76,452.60,1.71,1
-70.7657,19.5040,307.76,452.60,1.71,1
-70.7657,19.5085,295.00,462.58,1.79,1
-70.7657,19.5130,282.82,471.23,1.88,1
-70.7657,19.5175,282.82,471.23,1.88,1
-70.7657,19.5220,274.87,476.44,1.94,1
-70.7657,19.5265,274.87,476.44,1.94,1
-70.7657,19.5310,331.50,431.60,1.57,1
-70.7657,19.5355,331.50,431.60,1.57,1
-70.7657,19.5400,386.40,372.24,1.32,1
-70.7657,19.5445,386.40,372.24,1.32,1
-70.7609,19.3556,464.14,273.77,1.07,1
-70.7609,19.3601,464.14,273.77,1.07,1
-70.7609,19.3646,459.87,279.26,1.08,1
-70.7609,19.3691,459.87,279.26,1.08,1
-70.7609,19.3736,399.39,356.47,1.27,1
-70.7609,19.3781,399.39,356.47,1.27,1
-70.7609,19.3826,373.33,387.55,1.37,1
-70.7609,19.3871,373.33,387.55,1.37,1
-70.7609,19.3916,351.77,411.29,1.46,1
-70.7609,19.3961,413.88,338.36,1.22,1
-70.7609,19.4006,413.88,338.36,1.22,1
-70.7609,19.4051,432.84,314.13,1.16,1
-70.7609,19.4096,432.84,314.13,1.16,1
-70.7609,19.4141,387.24,371.23,1.31,1
-70.7609,19.4186,387.24,371.23,1.31,1
-70.7609,19.4231,319.44,442.66,1.64,1
-70.7609,19.4276,319.44,442.66,1.64,1
-70.7609,19.4321,315.31,446.26,1.66,1
-70.7609,19.4366,315.31,446.26,1.66,1
-70.7609,19.4411,346.17,417.11,1.49,1
-70.7609,19.4456,346.17,417.11,1.49,1
-70.7609,19.4501,362.34,399.90,1.42,1
-70.7609,19.4546,250.60,490.15,2.16,1
-70.7609,19.4591,250.60,490.15,2.16,1
-70.7609,19.4636,360.80,401.59,1.42,1
-70.7609,19.4681,360.80,401.59,1.42,1
-70.7609,19.4726,417.09,334.30,1.21,1
-70.7609,19.4770,417.09,334.30,1.21,1
-70.7609,19.4815,355.23,407.61,1.45,1
-70.7609,19.4860,355.23,407.61,1.45,1
-70.7609,19.4905,297.61,460.61,1.77,1
-70.7609,19.4950,297.61,460.61,1.77,1
-70.7609,19.4995,287.67,467.89,1.84,1
-70.7609,19.5040,287.67,467.89,1.84,1
-70.7609,19.5085,284.02,470.42,1.87,1
-70.7609,19.5130,296.46,461.48,1.78,1
-70.7609,19.5175,296.46,461.48,1.78,1
-70.7609,19.5220,298.99,459.56,1.76,1
-70.7609,19.5265,298.99,459.56,1.76,1
-70.7609,19.5310,287.24,468.19,1.85,1
-70.7609,19.5355,287.24,468.19,1.85,1
-70.7609,19.5400,390.10,367.80,1.30,1
-70.7609,19.5445,390.10,367.80,1.30,1
-70.7562,19.3556,464.14,273.77,1.07,1
-70.7562,19.3601,464.14,273.77,1.07,1
-70.7562,19.3646,459.87,279.26,1.08,1
-70.7562,19.3691,459.87,279.26,1.08,1
-70.7562,19.3736,399.39,356.47,1.27,1
-70.7562,19.3781,399.39,356.47,1.27,1
-70.7562,19.3826,373.33,387.55,1.37,1
-70.7562,19.3871,373.33,387.55,1.37,1
-70.7562,19.3916,351.77,411.29,1.46,1
-70.7562,19.3961,413.88,338.36,1.22,1
-70.7562,19.4006,413.88,338.36,1.22,1
-70.7562,19.4051,432.84,314.13,1.16,1
-70.7562,19.4096,432.84,314.13,1.16,1
-70.7562,19.4141,387.24,371.23,1.31,1
-70.7562,19.4186,387.24,371.23,1.31,1
-70.7562,19.4231,319.44,442.66,1.64,1
-70.7562,19.4276,319.44,442.66,1.64,1
-70.7562,19.4321,315.31,446.26,1.66,1
-70.7562,19.4366,315.31,446.26,1.66,1
-70.7562,19.4411,346.17,417.11,1.49,1
-70.7562,19.4456,346.17,417.11,1.49,1
-70.7562,19.4501,362.34,399.90,1.42,1
-70.7562,19.4546,250.60,490.15,2.16,1
-70.7562,19.4591,250.60,490.15,2.16,1
-70.7562,19.4636,360.80,401.59,1.42,1
-70.7562,19.4681,360.80,401.59,1.42,1
-70.7562,19.4726,417.09,334.30,1.21,1
-70.7562,19.4770,417.09,334.30,1.21,1
-70.7562,19.4815,355.23,407.61,1.45,1
-70.7562,19.4860,355.23,407.61,1.45,1
-70.7562,19.4905,297.61,460.61,1.77,1
-70.7562,19.4950,297.61,460.61,1.77,1
-70.7562,19.4995,287.67,467.89,1.84,1
-70.7561,19.5040,287.67,467.89,1.84,1
-70.7561,19.5085,284.02,470.42,1.87,1
-70.7561,19.5130,296.46,461.48,1.78,1
-70.7561,19.5175,296.46,461.48,1.78,1
-70.7561,19.5220,298.99,459.56,1.76,1
-70.7561,19.5265,298.99,459.56,1.76,1
-70.7561,19.5310,287.24,468.19,1.85,1
-70.7561,19.5355,287.24,468.19,1.85,1
-70.7561,19.5400,390.10,367.80,1.30,1
-70.7561,19.5445,390.10,367.80,1.30,1
-70.7514,19.3556,430.15,317.60,1.16,1
-70.7514,19.3601,430.15,317.60,1.16,1
-70.7514,19.3646,372.46,388.54,1.37,1
-70.7514,19.3691,372.46,388.54,1.37,1
-70.7514,19.3736,328.05,434.84,1.59,1
-70.7514,19.3781,328.05,434.84,1.59,1
-70.7514,19.3826,368.22,393.36,1.39,1
-70.7514,19.3871,368.22,393.36,1.39,1
-70.7514,19.3916,379.88,379.95,1.34,1
-70.7514,19.3961,328.57,434.36,1.58,1
-70.7514,19.4006,328.57,434.36,1.58,1
-70.7514,19.4051,358.76,403.81,1.43,1
-70.7514,19.4096,358.76,403.81,1.43,1
-70.7514,19.4141,436.67,309.19,1.14,1
-70.7514,19.4186,436.67,309.19,1.14,1
-70.7514,19.4231,404.93,349.60,1.25,1
-70.7514,19.4276,404.93,349.60,1.25,1
-70.7514,19.4321,353.79,409.15,1.46,1
-70.7514,19.4366,353.79,409.15,1.46,1
-70.7514,19.4411,379.81,380.04,1.34,1
-70.7514,19.4456,379.81,380.04,1.34,1
-70.7514,19.4501,369.05,392.41,1.39,1
-70.7514,19.4546,288.28,467.46,1.84,1
-70.7514,19.4591,288.28,467.46,1.84,1
-70.7514,19.4636,376.10,384.35,1.36,1
-70.7514,19.4681,376.10,384.35,1.36,1
-70.7514,19.4726,392.13,365.35,1.29,1
-70.7514,19.4770,392.13,365.35,1.29,1
-70.7514,19.4815,389.65,368.34,1.30,1
-70.7514,19.4860,389.65,368.34,1.30,1
-70.7514,19.4905,291.15,465.41,1.82,1
-70.7514,19.4950,291.15,465.41,1.82,1
-70.7514,19.4995,279.64,473.36,1.90,1
-70.7514,19.5040,279.64,473.36,1.90,1
-70.7514,19.5085,293.05,464.02,1.81,1
-70.7514,19.5130,314.68,446.80,1.66,1
-70.7514,19.5175,314.68,446.80,1.66,1
-70.7514,19.5220,322.97,439.51,1.62,1
-70.7514,19.5265,322.97,439.51,1.62,1
-70.7514,19.5310,305.84,454.16,1.72,1
-70.7514,19.5355,305.84,454.16,1.72,1
-70.7514,19.5400,468.16,268.63,1.06,1
-70.7514,19.5445,468.16,268.63,1.06,1
-70.7466,19.3556,430.15,317.60,1.16,1
-70.7466,19.3601,430.15,317.60,1.16,1
-70.7466,19.3646,372.46,388.54,1.37,1
-70.7466,19.3691,372.46,388.54,1.37,1
-70.7466,19.3736,328.05,434.84,1.59,1
-70.7466,19.3781,328.05,434.84,1.59,1
-70.7466,19.3826,368.22,393.36,1.39,1
-70.7466,19.3871,368.22,393.36,1.39,1
-70.7466,19.3916,379.88,379.95,1.34,1
-70.7466,19.3961,328.57,434.36,1.58,1
-70.7466,19.4006,328.57,434.36,1.58,1
-70.7466,19.4051,358.76,403.81,1.43,1
-70.7466,19.4096,358.76,403.81,1.43,1
-70.7466,19.4141,436.67,309.19,1.14,1
-70.7466,19.4186,436.67,309.19,1.14,1
-70.7466,19.4231,404.93,349.60,1.25,1
-70.7466,19.4276,404.93,349.60,1.25,1
-70.7466,19.4321,353.79,409.15,1.46,1
-70.7466,19.4366,353.79,409.15,1.46,1
-70.7466,19.4411,379.81,380.04,1.34,1
-70.7466,19.4456,379.81,380.04,1.34,1
-70.7466,19.4501,369.05,392.41,1.39,1
-70.7466,19.4546,288.28,467.46,1.84,1
-70.7466,19.4591,288.28,467.46,1.84,1
-70.7466,19.4636,376.10,384.35,1.36,1
-70.7466,19.4681,376.10,384.35,1.36,1
-70.7466,19.4726,392.13,365.35,1.29,1
-70.7466,19.4770,392.13,365.35,1.29,1
-70.7466,19.4815,389.65,368.34,1.30,1
-70.7466,19.4860,389.65,368.34,1.30,1
-70.7466,19.4905,291.15,465.41,1.82,1
-70.7466,19.4950,291.15,465.41,1.82,1
-70.7466,19.4995,279.64,473.36,1.90,1
-70.7466,19.5040,279.64,473.36,1.90,1
-70.7466,19.5085,293.05,464.02,1.81,1
-70.7466,19.5130,314.68,446.80,1.66,1
-70.7466,19.5175,314.68,446.80,1.66,1
-70.7466,19.5220,322.97,439.51,1.62,1
-70.7466,19.5265,322.97,439.51,1.62,1
-70.7466,19.5310,305.84,454.16,1.72,1
-70.7466,19.5355,305.84,454.16,1.72,1
-70.7466,19.5400,468.16,268.63,1.06,1
-70.7466,19.5445,468.16,268.63,1.06,1
-70.7419,19.3556,416.20,335.43,1.21,1
-70.7419,19.3601,416.20,335.43,1.21,1
-70.7419,19.3646,463.02,275.21,1.07,1
-70.7419,19.3691,463.02,275.21,1.07,1
-70.7419,19.3736,398.85,357.13,1.27,1
-70.7419,19.3781,398.85,357.13,1.27,1
-70.7419,19.3826,386.23,372.44,1.32,1
-70.7419,19.3871,386.23,372.44,1.32,1
-70.7419,19.3916,385.05,373.85,1.32,1
-70.7419,19.3961,347.55,415.68,1.49,1
-70.7419,19.4006,347.55,415.68,1.49,1
-70.7419,19.4051,289.19,466.81,1.83,1
-70.7419,19.4096,289.19,466.81,1.83,1
-70.7419,19.4141,323.55,438.97,1.61,1
-70.7419,19.4186,323.55,438.97,1.61,1
-70.7419,19.4231,418.22,332.86,1.20,1
-70.7419,19.4276,418.22,332.86,1.20,1
-70.7419,19.4321,389.87,368.07,1.30,1
-70.7419,19.4366,389.87,368.07,1.30,1
-70.7419,19.4411,405.67,348.68,1.24,1
-70.7419,19.4456,405.67,348.68,1.24,1
-70.7419,19.4501,367.45,394.22,1.39,1
-70.7419,19.4546,302.28,457.00,1.74,1
-70.7419,19.4591,302.28,457.00,1.74,1
-70.7418,19.4636,377.58,382.63,1.35,1
-70.7418,19.4681,377.58,382.63,1.35,1
-70.7418,19.4726,265.54,482.08,2.02,1
-70.7418,19.4770,265.54,482.08,2.02,1
-70.7418,19.4815,382.43,376.95,1.33,1
-70.7418,19.4860,382.43,376.95,1.33,1
-70.7418,19.4905,324.61,438.02,1.61,1
-70.7418,19.4950,324.61,438.02,1.61,1
-70.7418,19.4995,293.69,463.55,1.80,1
-70.7418,19.5040,293.69,463.55,1.80,1
-70.7418,19.5085,308.99,451.59,1.70,1
-70.7418,19.5130,327.25,435.59,1.59,1
-70.7418,19.5175,327.25,435.59,1.59,1
-70.7418,19.5220,338.06,425.26,1.53,1
-70.7418,19.5265,338.06,425.26,1.53,1
-70.7418,19.5310,365.45,396.45,1.40,1
-70.7418,19.5355,365.45,396.45,1.40,1
-70.7418,19.5400,581.44,141.87,0.82,1
-70.7418,19.5445,581.44,141.87,0.82,1
-70.7371,19.3556,440.06,304.82,1.13,1
-70.7371,19.3601,440.06,304.82,1.13,1
-70.7371,19.3646,420.83,329.53,1.19,1
-70.7371,19.3691,420.83,329.53,1.19,1
-70.7371,19.3736,444.65,298.89,1.12,1
-70.7371,19.3781,444.65,298.89,1.12,1
-70.7371,19.3826,439.05,306.13,1.14,1
-70.7371,19.3871,439.05,306.13,1.14,1
-70.7371,19.3916,384.59,374.39,1.32,1
-70.7371,19.3961,358.13,404.50,1.44,1
-70.7371,19.4006,358.13,404.50,1.44,1
-70.7371,19.4051,357.55,405.13,1.44,1
-70.7371,19.4096,357.55,405.13,1.44,1
-70.7371,19.4141,334.23,428.98,1.55,1
-70.7371,19.4186,334.23,428.98,1.55,1
-70.7371,19.4231,366.17,395.65,1.40,1
-70.7371,19.4276,366.17,395.65,1.40,1
-70.7371,19.4321,406.43,347.74,1.24,1
-70.7371,19.4366,406.43,347.74,1.24,1
-70.7371,19.4411,398.53,357.53,1.27,1
-70.7371,19.4456,398.53,357.53,1.27,1
-70.7371,19.4501,388.81,369.35,1.31,1
-70.7371,19.4546,242.60,493.99,2.24,1
-70.7371,19.4591,242.60,493.99,2.24,1
-70.7371,19.4636,400.37,355.26,1.26,1
-70.7371,19.4681,400.37,355.26,1.26,1
-70.7371,19.4726,340.65,422.69,1.52,1
-70.7371,19.4770,340.65,422.69,1.52,1
-70.7371,19.4815,321.43,440.89,1.62,1
-70.7371,19.4860,321.43,440.89,1.62,1
-70.7371,19.4905,320.38,441.82,1.63,1
-70.7371,19.4950,320.38,441.82,1.63,1
-70.7371,19.4995,292.47,464.44,1.81,1
-70.7371,19.5040,292.47,464.44,1.81,1
-70.7371,19.5085,312.67,448.51,1.68,1
-70.7371,19.5130,332.04,431.08,1.56,1
-70.7371,19.5175,332.04,431.08,1.56,1
-70.7371,19.5220,352.91,410.08,1.46,1
-70.7371,19.5265,352.91,410.08,1.46,1
-70.7371,19.5310,455.00,285.53,1.09,1
-70.7371,19.5355,455.00,285.53,1.09,1
-70.7371,19.5400,719.17,55.27,0.65,1
-70.7371,19.5445,719.17,55.27,0.65,1
-70.7323,19.3556,440.06,304.82,1.13,1
-70.7323,19.3601,440.06,304.82,1.13,1
-70.7323,19.3646,420.83,329.53,1.19,1
-70.7323,19.3691,420.83,329.53,1.19,1
-70.7323,19.3736,444.65,298.89,1.12,1
-70.7323,19.3781,444.65,298.89,1.12,1
-70.7323,19.3826,439.05,306.13,1.14,1
-70.7323,19.3871,439.05,306.13,1.14,1
-70.7323,19.3916,384.59,374.39,1.32,1
-70.7323,19.3961,358.13,404.50,1.44,1
-70.7323,19.4006,358.13,404.50,1.44,1
-70.7323,19.4051,357.55,405.13,1.44,1
-70.7323,19.4096,357.55,405.13,1.44,1
-70.7323,19.4141,334.23,428.98,1.55,1
-70.7323,19.4186,334.23,428.98,1.55,1
-70.7323,19.4231,366.17,395.65,1.40,1
-70.7323,19.4276,366.17,395.65,1.40,1
-70.7323,19.4321,406.43,347.74,1.24,1
-70.7323,19.4366,406.43,347.74,1.24,1
-70.7323,19.4411,398.53,357.53,1.27,1
-70.7323,19.4456,398.53,357.53,1.27,1
-70.7323,19.4501,388.81,369.35,1.31,1
-70.7323,19.4546,242.60,493.99,2.24,1
-70.7323,19.4591,242.60,493.99,2.24,1
-70.7323,19.4636,400.37,355.26,1.26,1
-70.7323,19.4681,400.37,355.26,1.26,1
-70.7323,19.4726,340.65,422.69,1.52,1
-70.7323,19.4770,340.65,422.69,1.52,1
-70.7323,19.4815,321.43,440.89,1.62,1
-70.7323,19.4860,321.43,440.89,1.62,1
-70.7323,19.4905,320.38,441.82,1.63,1
-70.7323,19.4950,320.38,441.82,1.63,1
-70.7323,19.4995,292.47,464.44,1.81,1
-70.7323,19.5040,292.47,464.44,1.81,1
-70.7323,19.5085,312.67,448.51,1.68,1
-70.7323,19.5130,332.04,431.08,1.56,1
-70.7323,19.5175,332.04,431.08,1.56,1
-70.7323,19.5220,352.91,410.08,1.46,1
-70.7323,19.5265,352.91,410.08,1.46,1
-70.7323,19.5310,455.00,285.53,1.09,1
-70.7323,19.5355,455.00,285.53,1.09,1
-70.7323,19.5400,719.17,55.27,0.65,1
-70.7323,19.5445,719.17,55.27,0.65,1
-70.7276,19.3556,495.34,234.56,0.99,1
-70.7276,19.3601,495.34,234.56,0.99,1
-70.7276,19.3646,277.41,474.81,1.92,1
-70.7276,19.3691,277.41,474.81,1.92,1
-70.7276,19.3736,488.10,243.49,1.01,1
-70.7276,19.3781,488.10,243.49,1.01,1
-70.7276,19.3826,467.06,270.03,1.06,1
-70.7276,19.3871,467.06,270.03,1.06,1
-70.7276,19.3916,381.44,378.12,1.34,1
-70.7276,19.3961,383.79,375.34,1.33,1
-70.7276,19.4006,383.79,375.34,1.33,1
-70.7276,19.4051,390.05,367.85,1.30,1
-70.7276,19.4096,390.05,367.85,1.30,1
-70.7276,19.4141,406.73,347.35,1.24,1
-70.7276,19.4186,406.73,347.35,1.24,1
-70.7276,19.4231,409.48,343.91,1.23,1
-70.7276,19.4276,409.48,343.91,1.23,1
-70.7276,19.4321,347.98,415.24,1.48,1
-70.7276,19.4366,347.98,415.24,1.48,1
-70.7275,19.4411,355.69,407.12,1.45,1
-70.7275,19.4456,355.69,407.12,1.45,1
-70.7275,19.4501,398.47,357.61,1.27,1
-70.7275,19.4546,313.87,447.49,1.67,1
-70.7275,19.4591,313.87,447.49,1.67,1
-70.7275,19.4636,328.36,434.56,1.58,1
-70.7275,19.4681,328.36,434.56,1.58,1
-70.7275,19.4726,362.29,399.96,1.42,1
-70.7275,19.4770,362.29,399.96,1.42,1
-70.7275,19.4815,245.39,492.69,2.21,1
-70.7275,19.4860,245.39,492.69,2.21,1
-70.7275,19.4905,280.34,472.90,1.90,1
-70.7275,19.4950,280.34,472.90,1.90,1
-70.7275,19.4995,279.95,473.16,1.90,1
-70.7275,19.5040,279.95,473.16,1.90,1
-70.7275,19.5085,322.21,440.19,1.62,1
-70.7275,19.5130,333.80,429.40,1.56,1
-70.7275,19.5175,333.80,429.40,1.56,1
-70.7275,19.5220,366.34,395.47,1.40,1
-70.7275,19.5265,366.34,395.47,1.40,1
-70.7275,19.5310,517.71,207.89,0.94,1
-70.7275,19.5355,517.71,207.89,0.94,1
-70.7275,19.5400,846.05,22.46,0.54,1
-70.7275,19.5445,846.05,22.46,0.54,1
-70.7228,19.3556,495.34,234.56,0.99,1
-70.7228,19.3601,495.34,234.56,0.99,1
-70.7228,19.3646,277.41,474.81,1.92,1
-70.7228,19.3691,277.41,474.81,1.92,1
-70.7228,19.3736,488.10,243.49,1.01,1
-70.7228,19.3781,488.10,243.49,1.01,1
-70.7228,19.3826,467.06,270.03,1.06,1
-70.7228,19.3871,467.06,270.03,1.06,1
-70.7228,19.3916,381.44,378.12,1.34,1
-70.7228,19.3961,383.79,375.34,1.33,1
-70.7228,19.4006,383.79,375.34,1.33,1
-70.7228,19.4051,390.05,367.85,1.30,1
-70.7228,19.4096,390.05,367.85,1.30,1
-70.7228,19.4141,406.73,347.35,1.24,1
-70.7228,19.4186,406.73,347.35,1.24,1
-70.7228,19.4231,409.48,343.91,1.23,1
-70.7228,19.4276,409.48,343.91,1.23,1
-70.7228,19.4321,347.98,415.24,1.48,1
-70.7228,19.4366,347.98,415.24,1.48,1
-70.7228,19.4411,355.69,407.12,1.45,1
-70.7228,19.4456,355.69,407.12,1.45,1
-70.7228,19.4501,398.47,357.61,1.27,1
-70.7228,19.4546,313.87,447.49,1.67,1
-70.7228,19.4591,313.87,447.49,1.67,1
-70.7228,19.4636,328.36,434.56,1.58,1
-70.7228,19.4681,328.36,434.56,1.58,1
-70.7228,19.4726,362.29,399.96,1.42,1
-70.7228,19.4770,362.29,399.96,1.42,1
-70.7228,19.4815,245.39,492.69,2.21,1
-70.7228,19.4860,245.39,492.69,2.21,1
-70.7228,19.4905,280.34,472.90,1.90,1
-70.7228,19.4950,280.34,472.90,1.90,1
-70.7228,19.4995,279.95,473.16,1.90,1
-70.7228,19.5040,279.95,473.16,1.90,1
-70.7228,19.5085,322.21,440.19,1.62,1
-70.7228,19.5130,333.80,429.40,1.56,1
-70.7228,19.5175,333.80,429.40,1.56,1
-70.7228,19.5220,366.34,395.47,1.40,1
-70.7227,19.5265,366.34,395.47,1.40,1
-70.7227,19.5310,517.71,207.89,0.94,1
-70.7227,19.5355,517.71,207.89,0.94,1
