ID_BARR,number,rc_usd,night,collapsed,fatalities,losses,str_lr,col_lr,occ_lr
1,4,295889.44,13.999999999999998,0.000202395914,3.9155911e-05,358.76896999999997,0.12125102200335368,0.00505989785,0.2796850785714286
2,977,139613033.1502125,6167.3,0.151125322092,0.1236353066385,540526.289451,0.38716033686442214,0.015468303182395086,2.0046909772266632
3,38,1867125.23,56.7,0.0054901435,0.0002398636554,4918.083176,0.26340403401865015,0.014447746052631579,0.42303995661375654
4,59,8841704.81,324.7,0.009001920901999999,0.005200389637,26732.480945,0.30234532275682247,0.015257493054237285,1.601598286726209
5,59,53653783.9498725,2483.7,0.010762023075,0.060929310207,288418.28506,0.5375544161609601,0.018240717076271187,2.4531670574948667
6,193,23893548.87003825,1794.0,0.026561058172,0.0458163347,119524.526985,0.5002376483925332,0.013762206306735752,2.553864810479376
8,199,17497073.63,1208.4,0.047283691711,0.0360727850695,79781.309322,0.45596944385722404,0.023760649101005022,2.9851692377937766
10,335,39553812.89,2106.0,0.05572885229,0.049014751211,205415.70364,0.5193322429149004,0.01663547829552239,2.327386097388414
11,228,16218428.57,1104.0,0.008012753472,0.0060000595377,22317.252747,0.13760428546253417,0.0035143655578947367,0.5434836537771739
12,208,26567631.27,1325.0,0.029245274017,0.032681147592,137402.76861600002,0.5171811036505704,0.014060227892788463,2.4665017050566034
13,678,73630343.95,4120.0,0.096771066153,0.098114815568,371980.086267,0.505199441305883,0.014273018606637168,2.381427562330097
14,461,56544528.56,3009.0,0.067338614162,0.0767187807886,295486.544107,0.5225731854735619,0.014607074655531455,2.5496437616683285
15,602,70271108.78,3814.0,0.090678909447,0.096496638013,366906.778413,0.5221303388874746,0.01506294176860465,2.53006392273204
16,445,44440790.15,2543.0,0.058182238831,0.057552909,212699.110393,0.4786123506694671,0.013074660411460675,2.263189500589854
17,478,56938305.09,3070.0,0.06682802845500001,0.0752359581388,293249.79165,0.5150307709133111,0.013980759091004186,2.450682675530945
19,105,13057137.07,804.1,0.019662311224,0.017541338078,67607.613973,0.5177828310337252,0.01872601068952381,2.1814871381668945
20,3,238275.06,10.5,0.0001347057034,1.9186785899999997e-05,369.88046299999996,0.15523255476255046,0.004490190113333333,0.18273129428571427
21,87,12385729.74,652.0,0.016463394709,0.016523297626,67676.4974,0.5464070250252367,0.018923442194252876,2.5342481021472394
22,36,4577629.4,186.2,0.003146400697,0.0012188594477,10701.193471,0.23377151219362582,0.008740001936111111,0.6545969106874329
23,4,666340.99,30.1,0.000587330927,0.0003357134617,1658.3768559999999,0.2488781090894618,0.014683273175,1.115327115282392
24,40,1267053.72,52.5,0.0025930746232,0.00019200647980000001,1904.274213,0.1502915135279347,0.006482686558,0.3657266281904762
26,101,26082218.310425,957.8,0.008677083745,0.0091572574116,69705.176414,0.2672517175662893,0.008591172024752475,0.9560719786594281
27,8,2985062.03,123.9,0.0002444536528,0.0003719449793,3357.527811,0.11247765631858578,0.00305567066,0.30019772340597256
28,6,837178.25,756.0,0.00050108063,0.0098228061,2114.31493,0.2525525394382857,0.008351343833333334,1.299312976190476
29,518,153608973.5207568,4317.1,0.070153998631,0.0728236496998,550045.89681,0.3580818777723774,0.01354324297895753,1.68686501817887
30,639,164505922.3390225,2401.9,0.121118954636,0.066679240692,718291.597726,0.43663570740371693,0.018954452994679186,2.7761039465423205
31,2,67499.45,2.8,4.05857357e-05,8.5230062e-06,74.456663,0.11030706620572465,0.002029286785,0.30439307857142855
32,360,50256434.730085,3024.0,0.034330928496,0.0312045235714,137591.478374,0.27377882874694576,0.009536369026666668,1.0318956207473546
33,104,6337676.28,262.5,0.0045796262303,0.00124796694406,20509.403714,0.3236107811110857,0.004403486759903846,0.47541597868952384
34,82,10763751.54,420.0,0.0088675766779,0.0040140049942,29318.293071,0.2723798757528735,0.010814117899878049,0.9557154748095238
35,3,421578.75,16.799999999999997,5.9815488e-05,7.36000732e-05,433.255404,0.10276974444276424,0.0019938496,0.4380956738095239
36,22,31407026.599294398,121.0,0.00259797673,0.0047824279970000005,78387.58101,0.24958612609243652,0.011808985136363635,3.952419832231405
37,51,8889410.76,585.0,0.006254976399,0.00609882938,27085.740554,0.30469669233734453,0.012264659605882355,1.0425349367521368
38,54,5594256.12,216.1,0.005109607187,0.0020579601727,13581.517022,0.24277610339370734,0.009462235531481481,0.9523184510411846
39,937,225189220.7906849,4111.7,0.18063442799999999,0.113558929054,971198.00136,0.43128085702767094,0.019277953895410885,2.7618486040810373
40,268,47146671.1097875,1304.7,0.045608191230999996,0.032640830799,240303.00352,0.5096924085274683,0.01701798180261194,2.5017882117728214
41,72,4447708.47,191.79999999999998,0.00664751787421,0.00064826458184,8696.503247,0.19552772637096874,0.009232663714180555,0.33798987582898854
42,130,47247040.449795604,967.0,0.020627815231,0.018926286534,225666.3456,0.4776306482938156,0.01586755017769231,1.957216808066184
43,293,80760475.3202125,1455.2,0.052665577753,0.028882733236,366320.472182,0.45358880161310583,0.01797459991569966,1.9847947523364486
44,10,5172673.1899999995,91.0,0.0008109093302,0.0003139098597,12674.424253,0.2450265807919715,0.008109093302000001,0.3449558897802198
45,6,880305.56,35.7,0.00087883196,0.0004887777259999999,2507.39536,0.2848323893353576,0.014647199333333333,1.369125282913165
46,170,85187467.240546,1330.1,0.03394183233,0.033357353565,315052.3653,0.3698341733888844,0.01996578372352941,2.507883133974889
47,61,16939876.47,331.09999999999997,0.0027676653480000002,0.001281466055,16710.086394,0.09864349615295633,0.004537156308196722,0.3870329371791
48,208,57018339.779387,990.4,0.035592773232,0.0227232066815,253620.038042,0.44480431914239554,0.01711191020769231,2.2943463935278676
49,646,73684470.1,3864.0,0.10154230635,0.114540705961,420225.267536,0.570303711169662,0.015718623273993808,2.9643039844979295
50,201,44323061.2381675,979.1,0.04473556872,0.022646489554,189120.139859,0.42668564529596326,0.02225650185074627,2.3129904559289143
51,263,48228001.819575004,1768.6,0.01659188977,0.0145172042255,86666.857802,0.1797023607285825,0.006308703334600761,0.8208302739737645
52,19,1416425.22,60.9,0.0006984146712,0.0001552563177,1072.724451,0.07573463362929954,0.003675866690526316,0.2549364822660099
53,372,51130472.22,1930.3,0.059056038182,0.0503070914539,281000.273712,0.5495749628576382,0.015875279081182796,2.6061799437341344
54,236,68442177.7412336,2743.7,0.05972275223,0.1298370925867,474282.540314,0.6929682192567993,0.025306250944915253,4.7321898380544525
56,14,6941516.5,279.3,0.00230348353,0.00417318503,17245.589350000002,0.2484412354274459,0.016453453785714285,1.4941586215538847
57,322,64576639.2995562,2055.1,0.067476067645,0.0453312178884,332708.52437,0.5152149879256515,0.020955300510869565,2.2057913429224856
58,119,10411282.920085,336.7,0.0073911205334,0.0020238233452699998,19559.916031,0.18787229375225076,0.006211025658319328,0.6010761346213246
59,92,28858197.330169998,514.5,0.012145053446,0.0106300608234,111005.361003,0.3846579872366064,0.013201145050000002,2.066095398134111
60,588,59695313.28,3056.0,0.088538125615,0.0729627707844,278517.102029,0.46656443651215895,0.015057504356292517,2.3875252220026177
61,133,21641459.55034,1258.0,0.020297056732,0.0315253799137,129324.478417,0.5975774328722124,0.015260944911278196,2.505992044014308
62,270,44935851.3099624,2038.1,0.055826300434,0.049508552538,232672.777413,0.5177887380124382,0.020676407568148147,2.4291522760414113
63,946,99808669.41,5448.0,0.148041092805,0.1457090167824,496359.787331,0.49731129596771173,0.015649164144291756,2.6745414240528635
64,210,56691002.099185,1495.7,0.034252197378,0.0279824434881,235086.526593,0.4146804922969948,0.016310570179999997,1.870859362713111
65,640,137907108.9604475,3033.2,0.07824032883,0.048760795293,472224.386862,0.342422077021016,0.012225051379687499,1.6075694083146512
66,102,34181351.4119426,1346.8,0.018247925756,0.024898295069,132211.89286,0.38679539397557744,0.01789012329019608,1.8487002575735076
67,5,457566.12,8.399999999999999,0.00033387003810000004,2.5944979e-05,608.261944,0.13293421811912123,0.006677400762,0.3088687976190477
68,522,166285942.9010478,2718.8,0.079864642848,0.0603348483842,637298.698776,0.3832547043108983,0.015299740009195402,2.219172001772841
69,749,214264467.3357176,3828.9,0.094749780836,0.0641241518627,759732.658776,0.35457706460755456,0.012650171006141521,1.6747408358196871
70,149,25114717.0500425,891.8,0.025029985034,0.013926199918,97055.637741,0.38644925820828935,0.016798647673825502,1.5615833054496524
71,90,10348931.6399575,292.3,0.013528578485,0.0039703219184,36481.215523,0.35251189970320274,0.015031753872222223,1.3583037695518303
72,241,18275350.05,1105.0,0.041071382725,0.0249834642354,84820.542591,0.4641254058550851,0.017042067520746888,2.260946989628959
73,98,14882762.92,608.3,0.0086094192725,0.0076261194822,50976.629005,0.34252127295863694,0.008785121706632653,1.2536773766562554
74,506,157678111.5752518,5040.5,0.135807591786,0.1658779821476,810870.66518,0.5142569612732916,0.026839445016996047,3.2909033260113083
75,1,110551.0,4.199999999999998,8.440839e-05,5.317728e-05,357.5979,0.32346871579632924,0.008440839,1.2661257142857147
76,39,3976163.66,169.4,0.0010657832316,0.0005374766687,5719.528317,0.14384539485982828,0.002732777516923077,0.3172825671192444
78,8,1717642.24,82.89999999999999,0.00046726797,0.000438641801,5905.754236000001,0.3438291221808798,0.005840849625,0.5291215934861279
79,351,37075623.42,2322.0,0.05539896588,0.062530091565,190221.884222,0.5130645601481297,0.01578318116239316,2.692941066537468
80,1,95395.5,3.5,1.322175e-05,9.255228e-07,115.6331,0.12121441787086393,0.0013221749999999999,0.02644350857142857
81,57,12679869.6999575,185.0,0.01137025075,0.004515544552,54035.05036,0.4261483093961219,0.01994780833333333,2.440834892972973
82,3,349247.6,15.4,0.00010619444,1.5386905e-05,606.86706,0.17376413180792083,0.003539814666666667,0.09991496753246754
83,1,40047.75,1.4,1.156626e-05,2.428915e-06,10.67754,0.026662022210985636,0.001156626,0.17349392857142856
84,4,786818.6900000001,34.3,0.000206896842,9.100787999999998e-05,1401.3898,0.17810835174746548,0.00517242105,0.2653290962099125
85,1,24752.08,1.4,1.316452e-05,3.686065e-07,26.86903,0.10855261456814941,0.001316452,0.026329035714285718
86,2,1112614.08,50.4,0.0004190894,0.0002640262,4788.08,0.43034508425419166,0.02095447,0.523861507936508
87,11,1290261.5899999999,49.699999999999996,0.000857752256,0.0002103041748,2185.68808,0.1693988333017028,0.007797747781818182,0.423147232997988
88,8,536288.8,23.1,0.000255838664,5.10532364e-05,562.954353,0.10497223753320971,0.0031979833,0.22100968138528135
89,6,185563.33,7.7,0.0011746871,3.5282692e-05,733.67515,0.39537722781758666,0.019578118333333335,0.45821677922077914
90,6,293541.68,12.599999999999998,0.000272420617,4.952158763e-05,407.57514,0.13884745089692202,0.004540343616666667,0.39302847325396834
91,2,164210.4,7.0,0.00013017896,1.8173432000000002e-05,332.69854999999995,0.20260504206798105,0.0065089480000000005,0.25962045714285714
