#,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.15.0-git0887e53562', start_date='2022-05-13T17:07:24', checksum=4207624227, investigation_time=None, risk_investigation_time=None"
loss_type,nm_parroquia,no_damage,slight,moderate,extensive,complete,collapsed_value,collapsed_ratio,fatalities_value,fatalities_ratio,homeless_value,homeless_ratio,injured_value,injured_ratio,losses_value,losses_ratio
structural,TUMBACO,2.12574E+03,2.78002E+03,8.93295E+02,4.00782E+02,7.74162E+02,8.79356E+01,1.26091E-02,7.62445E+01,1.36808E-03,8.56138E+03,1.53620E-01,1.91473E+03,3.43565E-02,3.24443E+08,1.85284E-01
structural,CONOCOTO,2.36775E+03,5.32119E+03,2.23663E+03,1.13027E+03,2.63717E+03,3.08311E+02,2.25160E-02,2.77783E+02,3.30607E-03,2.38976E+04,2.84421E-01,5.77738E+03,6.87603E-02,9.38098E+08,3.05379E-01
structural,PIFO,6.63769E+02,4.62226E+02,1.11883E+02,4.46293E+01,7.04927E+01,7.58363E+00,5.60505E-03,7.55583E+00,4.49752E-04,1.83462E+03,1.09203E-01,4.08568E+02,2.43195E-02,4.39087E+07,1.31056E-01
structural,NANEGALITO,7.84546E+01,8.43936E+00,7.89212E-01,1.90130E-01,1.26676E-01,1.13593E-02,1.29083E-04,1.03970E-02,7.43919E-06,2.88672E+00,2.06549E-03,4.03020E-01,2.88366E-04,1.25659E+05,1.00942E-02
structural,NANEGAL,7.58095E+01,6.29525E+00,6.30950E-01,1.54571E-01,1.09711E-01,1.08443E-02,1.30654E-04,2.32738E-02,2.07505E-05,6.15542E+00,5.48807E-03,1.00188E+00,8.93262E-04,1.15389E+05,1.03380E-02
structural,NONO,7.00262E+01,2.60261E+01,5.87752E+00,2.18923E+00,2.88095E+00,2.85105E-01,2.66454E-03,9.21313E-02,6.81848E-05,4.30114E+01,3.18320E-02,8.66743E+00,6.41462E-03,9.82570E+05,3.97620E-02
structural,SAN ANTONIO,2.47834E+03,8.19111E+02,9.64967E+01,2.72654E+01,2.57892E+01,2.88987E+00,8.38373E-04,3.21974E+00,1.00648E-04,4.77830E+02,1.49368E-02,7.80541E+01,2.43994E-03,2.50028E+07,3.15109E-02
structural,CALDERON,1.28362E+04,7.13431E+03,1.28156E+03,4.30677E+02,5.12233E+02,5.85432E+01,2.63767E-03,6.00125E+01,3.99153E-04,7.10923E+03,4.72846E-02,1.31671E+03,8.75768E-03,2.54210E+08,7.07897E-02
structural,LLANO CHICO,9.48700E+02,5.50193E+02,1.25774E+02,4.93659E+01,7.79677E+01,8.43400E+00,4.81393E-03,4.20715E+00,5.18383E-04,5.67083E+02,6.98731E-02,1.16581E+02,1.43646E-02,1.74504E+07,9.60097E-02
structural,ZAMBIZA,2.07714E+02,1.71142E+02,4.08615E+01,1.60870E+01,2.51956E+01,2.78743E+00,6.04648E-03,2.02567E+00,6.85574E-04,2.55095E+02,8.63353E-02,5.29407E+01,1.79175E-02,6.45097E+06,1.11379E-01
structural,PERUCHO,1.44562E+02,8.64556E+00,5.80333E-01,1.27986E-01,8.37651E-02,8.85898E-03,5.75258E-05,1.68475E-03,3.54237E-06,5.59925E-01,1.17730E-03,8.02438E-02,1.68721E-04,6.09533E+04,4.58711E-03
structural,SAN JOSE DE MINAS,5.95348E+02,5.72331E+01,5.20423E+00,1.27563E+00,9.38631E-01,9.91484E-02,1.50225E-04,3.81235E-02,1.07257E-05,1.15863E+01,3.25972E-03,1.81594E+00,5.10900E-04,5.93074E+05,9.45029E-03
structural,PUELLARO,3.73103E+02,3.62231E+01,2.63741E+00,6.07733E-01,4.28429E-01,4.44579E-02,1.07646E-04,2.16290E-02,7.46473E-06,6.47311E+00,2.23403E-03,9.64005E-01,3.32702E-04,4.32082E+05,8.01370E-03
structural,CHAVEZPAMBA,6.45588E+01,4.87452E+00,4.01646E-01,9.59907E-02,6.90755E-02,7.16534E-03,1.02362E-04,2.51667E-03,5.42737E-06,9.12759E-01,1.96843E-03,1.42612E-01,3.07551E-04,6.76621E+04,6.13724E-03
structural,TURUBAMBA,2.29172E+03,3.67199E+03,1.42128E+03,6.99554E+02,1.53946E+03,1.75761E+02,1.82628E-02,1.55326E+02,2.90987E-03,1.37160E+04,2.56954E-01,3.25178E+03,6.09187E-02,3.22061E+08,2.79122E-01
structural,AMAGUAÑA,7.63780E+02,1.37850E+03,5.80745E+02,3.04940E+02,8.20034E+02,9.16429E+01,2.38157E-02,6.82986E+01,3.05177E-03,7.03667E+03,3.14418E-01,1.78797E+03,7.98914E-02,2.08061E+08,3.16434E-01
structural,GUAMANI,3.93865E+03,4.86900E+03,1.58563E+03,7.17286E+02,1.37643E+03,1.57987E+02,1.26521E-02,1.39219E+02,2.03677E-03,1.28471E+04,1.87952E-01,2.90750E+03,4.25366E-02,2.91973E+08,2.15586E-01
structural,PUENGASI,1.28755E+03,3.20356E+03,1.38584E+03,7.01841E+02,1.58221E+03,1.86605E+02,2.28655E-02,2.28210E+02,3.61056E-03,1.86833E+04,2.95592E-01,4.49877E+03,7.11760E-02,3.55417E+08,3.11965E-01
structural,CHILLOGALLO,2.69903E+03,3.13185E+03,8.99792E+02,3.79590E+02,6.40742E+02,7.31341E+01,9.43544E-03,8.13229E+01,1.44631E-03,8.10987E+03,1.44233E-01,1.75441E+03,3.12019E-02,1.64489E+08,1.76560E-01
structural,CHIMBACALLE,5.51253E+02,1.64731E+03,7.70777E+02,3.99959E+02,9.30697E+02,1.08972E+02,2.53422E-02,1.60836E+02,3.92096E-03,1.33300E+04,3.24967E-01,3.26409E+03,7.95738E-02,2.63722E+08,3.37748E-01
structural,SAN BARTOLO,1.49822E+03,3.42860E+03,1.41441E+03,6.86675E+02,1.38611E+03,1.65102E+02,1.96223E-02,1.96209E+02,3.06161E-03,1.68492E+04,2.62911E-01,3.91637E+03,6.11102E-02,3.68061E+08,2.69348E-01
structural,CHILIBULO,1.25659E+03,2.17283E+03,7.32278E+02,3.30831E+02,6.33469E+02,7.25479E+01,1.41529E-02,9.00201E+01,1.84500E-03,8.83827E+03,1.81144E-01,1.98380E+03,4.06588E-02,1.84434E+08,2.12153E-01
structural,POMASQUI,2.49325E+03,1.18799E+03,1.55020E+02,4.54094E+01,4.53283E+01,5.29173E+00,1.34753E-03,5.65831E+00,1.81474E-04,7.61954E+02,2.44375E-02,1.31343E+02,4.21246E-03,3.42031E+07,4.29294E-02
structural,CENTRO HISTORICO,3.72404E+02,1.17508E+03,6.78279E+02,3.97692E+02,1.16054E+03,1.36786E+02,3.61485E-02,1.84976E+02,4.53121E-03,1.64998E+04,4.04183E-01,4.34922E+03,1.06539E-01,4.53288E+08,4.11820E-01
structural,CARCELEN,4.47015E+03,2.83088E+03,4.24861E+02,1.27859E+02,1.25249E+02,1.51025E+01,1.89279E-03,1.70211E+01,3.07156E-04,1.93542E+03,3.49258E-02,3.31448E+02,5.98116E-03,7.13669E+07,5.92876E-02
structural,COMITE DEL PUEBLO,2.99854E+03,2.14138E+03,4.12184E+02,1.42268E+02,1.74629E+02,2.01936E+01,3.44072E-03,2.51038E+01,5.44057E-04,2.71182E+03,5.87712E-02,5.09168E+02,1.10348E-02,8.23293E+07,8.24673E-02
structural,LA  ARGELIA,1.55341E+03,2.97074E+03,1.09028E+03,5.14178E+02,1.06938E+03,1.22595E+02,1.70318E-02,1.43169E+02,2.47218E-03,1.29114E+04,2.22948E-01,2.97218E+03,5.13221E-02,2.44038E+08,2.43942E-01
structural,LA FERROVIARIA,1.12327E+03,2.68174E+03,1.09741E+03,5.41050E+02,1.19753E+03,1.38873E+02,2.09114E-02,1.91418E+02,2.92913E-03,1.72062E+04,2.63294E-01,4.08820E+03,6.25586E-02,3.05758E+08,2.83870E-01
structural,LA MENA,1.94865E+03,2.55933E+03,7.38529E+02,3.06757E+02,4.92732E+02,5.76294E+01,9.53182E-03,6.81281E+01,1.54092E-03,6.38972E+03,1.44522E-01,1.36031E+03,3.07673E-02,1.39331E+08,1.75343E-01
structural,PONCEANO,2.84987E+03,2.29599E+03,4.66469E+02,1.60299E+02,1.87371E+02,2.20978E+01,3.70768E-03,3.48963E+01,6.42201E-04,3.68122E+03,6.77459E-02,6.87495E+02,1.26521E-02,1.41277E+08,8.70093E-02
structural,EL CONDADO,8.37371E+03,4.00900E+03,6.08413E+02,1.91360E+02,2.09520E+02,2.33362E+01,1.74255E-03,1.71631E+01,2.06839E-04,2.39483E+03,2.88611E-02,4.23763E+02,5.10695E-03,8.47438E+07,5.38568E-02
structural,COCHAPAMBA,2.68157E+03,1.92640E+03,3.43708E+02,1.14672E+02,1.34647E+02,1.53730E+01,2.95577E-03,2.19301E+01,3.84503E-04,2.65461E+03,4.65436E-02,4.88600E+02,8.56669E-03,7.27829E+07,7.51141E-02
structural,BELISARIO QUEVEDO,1.29293E+03,2.31303E+03,7.82931E+02,3.49605E+02,6.29509E+02,7.44721E+01,1.38733E-02,7.46032E+01,1.67369E-03,7.01547E+03,1.57389E-01,1.54114E+03,3.45748E-02,2.86842E+08,2.13095E-01
structural,SAN JUAN,1.00410E+03,2.20094E+03,9.16026E+02,4.65628E+02,1.10830E+03,1.29618E+02,2.27600E-02,1.45191E+02,2.67510E-03,1.35034E+04,2.48797E-01,3.29485E+03,6.07067E-02,3.85388E+08,3.05555E-01
structural,RUMIPAMBA,1.04417E+03,1.52762E+03,4.61904E+02,1.90536E+02,2.83766E+02,3.45429E+01,9.84690E-03,5.08828E+01,1.79746E-03,4.22868E+03,1.49380E-01,9.18295E+02,3.24392E-02,2.52227E+08,1.66246E-01
structural,LA LIBERTAD,6.67836E+02,1.18065E+03,4.04447E+02,1.87288E+02,3.84779E+02,4.39168E+01,1.55458E-02,4.81566E+01,1.75129E-03,5.10673E+03,1.85715E-01,1.18287E+03,4.30170E-02,8.29497E+07,2.15044E-01
structural,ITCHIMBIA,4.16856E+02,1.43704E+03,7.43454E+02,4.04724E+02,1.02293E+03,1.20147E+02,2.98501E-02,1.45181E+02,4.27868E-03,1.20179E+04,3.54184E-01,3.00462E+03,8.85504E-02,3.69882E+08,3.71994E-01
structural,JIPI JAPA,9.69817E+02,1.67120E+03,5.37825E+02,2.27531E+02,3.50627E+02,4.23568E+01,1.12741E-02,6.63462E+01,2.02312E-03,5.74917E+03,1.75312E-01,1.23717E+03,3.77255E-02,2.27420E+08,1.86690E-01
structural,COTOCOLLAO,1.83792E+03,1.49444E+03,2.88385E+02,9.85082E+01,1.18747E+02,1.38641E+01,3.61232E-03,1.65581E+01,5.36843E-04,1.84346E+03,5.97683E-02,3.45345E+02,1.11967E-02,6.28616E+07,8.78071E-02
structural,SOLANDA,1.27594E+03,3.76954E+03,1.64456E+03,7.99216E+02,1.51274E+03,1.76910E+02,1.96523E-02,2.68113E+02,3.42637E-03,2.16173E+04,2.76260E-01,4.99042E+03,6.37754E-02,3.69705E+08,2.89427E-01
structural,LA CONCEPCION,1.62713E+03,2.03201E+03,4.81172E+02,1.77965E+02,2.29723E+02,2.80364E+01,6.16456E-03,2.98899E+01,9.32359E-04,2.88139E+03,8.98793E-02,5.62609E+02,1.75495E-02,1.17122E+08,1.15700E-01
structural,KENNEDY,3.16337E+03,3.62379E+03,9.46439E+02,3.70163E+02,5.31243E+02,6.28279E+01,7.27596E-03,8.79673E+01,1.27145E-03,8.40666E+03,1.21507E-01,1.72548E+03,2.49395E-02,2.49863E+08,1.42962E-01
structural,MARISCAL SUCRE,3.72261E+02,8.72865E+02,4.63264E+02,2.58346E+02,6.76264E+02,7.87859E+01,2.98093E-02,6.12035E+01,4.48986E-03,4.84136E+03,3.55160E-01,1.23736E+03,9.07724E-02,4.98607E+08,3.44390E-01
structural,IÑAQUITO,1.39713E+03,2.04631E+03,7.96829E+02,3.74234E+02,6.82490E+02,7.98291E+01,1.50706E-02,1.12922E+02,2.50522E-03,8.98485E+03,1.99332E-01,2.11065E+03,4.68255E-02,7.64792E+08,2.11875E-01
structural,LA MAGDALENA,5.07018E+02,1.43984E+03,6.44983E+02,3.26544E+02,7.28618E+02,8.49360E+01,2.32893E-02,1.00066E+02,3.52942E-03,8.47811E+03,2.99031E-01,2.03860E+03,7.19034E-02,2.43921E+08,3.12275E-01
structural,SAN ISIDRO,1.89212E+03,1.79356E+03,4.21516E+02,1.56815E+02,2.08994E+02,2.42825E+01,5.42869E-03,3.51846E+01,8.43901E-04,3.67523E+03,8.81503E-02,7.25620E+02,1.74040E-02,1.18036E+08,1.20385E-01
structural,GUAYLLABAMBA,1.23593E+03,4.62825E+02,6.51956E+01,1.97236E+01,2.03247E+01,2.27511E+00,1.26115E-03,1.96961E+00,1.43605E-04,2.84827E+02,2.07669E-02,4.91416E+01,3.58295E-03,1.23568E+07,3.81260E-02
structural,EL QUINCHE,5.87928E+02,1.22210E+02,1.78784E+01,5.68257E+00,6.30095E+00,6.59075E-01,8.90642E-04,1.36059E+00,1.12106E-04,2.69146E+02,2.21762E-02,4.72253E+01,3.89112E-03,4.91760E+06,3.74569E-02
structural,TABABELA,4.35862E+01,2.32599E+01,5.48790E+00,2.18565E+00,3.48031E+00,3.69586E-01,4.73829E-03,5.78926E-01,4.10498E-04,8.09476E+01,5.73974E-02,1.59947E+01,1.13413E-02,1.53586E+06,7.75454E-02
structural,YARUQUI,7.06504E+02,3.43420E+02,7.23796E+01,2.71652E+01,3.85314E+01,4.11804E+00,3.46637E-03,2.62555E+00,2.62833E-04,5.38929E+02,5.39500E-02,1.11972E+02,1.12091E-02,1.47863E+07,7.31195E-02
structural,PUEMBO,3.11021E+02,1.98742E+02,4.77107E+01,1.92700E+01,3.22561E+01,3.47024E+00,5.69827E-03,4.21700E+00,4.65406E-04,7.32493E+02,8.08410E-02,1.54180E+02,1.70160E-02,1.95413E+07,1.03261E-01
structural,CHECA,2.93816E+02,1.20017E+02,2.25618E+01,8.04248E+00,1.05631E+01,1.11260E+00,2.44528E-03,1.10192E+00,1.80424E-04,2.03065E+02,3.32489E-02,3.91094E+01,6.40361E-03,5.21999E+06,4.93754E-02
structural,PACTO,3.75501E+02,1.68228E+01,1.27632E+00,2.58564E-01,1.41627E-01,1.34507E-02,3.41387E-05,6.64303E-03,4.07773E-06,1.91958E+00,1.17831E-03,2.53729E-01,1.55748E-04,8.34303E+04,4.07385E-03
structural,GUALEA,6.37742E+01,3.73091E+00,3.57970E-01,8.22461E-02,5.47146E-02,5.30994E-03,7.80873E-05,1.41496E-03,4.08594E-06,5.51233E-01,1.59178E-03,8.25924E-02,2.38500E-04,2.20278E+04,5.50646E-03
structural,ATAHUALPA,2.45016E+02,1.74590E+01,1.12122E+00,2.44571E-01,1.59605E-01,1.65928E-02,6.28516E-05,5.66835E-03,4.52744E-06,3.06448E+00,2.44767E-03,4.79608E-01,3.83073E-04,2.26932E+05,7.14681E-03
