#,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.15.0-gite09ae1ae50', start_date='2022-05-12T20:35:48', checksum=768098529, investigation_time=None, risk_investigation_time=None"
loss_type,no_damage,slight,moderate,extensive,complete,collapsed_value,collapsed_ratio,fatalities_value,fatalities_ratio,homeless_value,homeless_ratio,injured_value,injured_ratio,losses_value,losses_ratio
structural,1.74918E+05,1.12082E+05,3.21969E+04,1.26086E+04,1.69048E+04,1.81753E+03,5.21214E-03,1.23923E+03,6.05946E-04,1.80975E+05,8.84914E-02,3.62587E+04,1.77294E-02,6.02118E+09,1.02995E-01
