#,,,,,,,,,,"generated_by='OpenQuake engine 3.15.0-gite09ae1ae50', start_date='2022-05-12T20:35:48', checksum=768098529"
event_id,slight,moderate,extensive,complete,collapsed,fatalities,homeless,injured,losses,loss_type
0,1.15294E+05,3.22421E+04,1.25224E+04,1.78671E+04,1.91991E+03,1.33873E+03,1.92510E+05,3.94161E+04,5.80513E+09,structural
1,1.11702E+05,3.19893E+04,1.22119E+04,1.49347E+04,1.60396E+03,1.08992E+03,1.66215E+05,3.19921E+04,5.21981E+09,structural
2,1.15841E+05,3.38299E+04,1.31815E+04,1.73300E+04,1.85269E+03,1.19952E+03,1.81261E+05,3.58864E+04,5.78882E+09,structural
3,1.16859E+05,3.09972E+04,1.14373E+04,1.37784E+04,1.48308E+03,1.01811E+03,1.56004E+05,2.98227E+04,5.67953E+09,structural
4,1.16720E+05,3.35998E+04,1.32108E+04,1.77687E+04,1.90310E+03,1.23227E+03,1.84175E+05,3.67014E+04,5.64518E+09,structural
5,1.13725E+05,3.29210E+04,1.28867E+04,1.66296E+04,1.79887E+03,1.23708E+03,1.80191E+05,3.57032E+04,5.96960E+09,structural
6,1.12023E+05,3.13321E+04,1.18671E+04,1.43616E+04,1.54371E+03,1.05859E+03,1.61169E+05,3.10646E+04,5.53783E+09,structural
7,1.14810E+05,3.10266E+04,1.14831E+04,1.36704E+04,1.46182E+03,1.00518E+03,1.55385E+05,2.96579E+04,4.94027E+09,structural
8,1.16793E+05,3.28756E+04,1.25183E+04,1.53812E+04,1.65551E+03,1.05210E+03,1.61229E+05,3.10929E+04,5.50078E+09,structural
9,1.07924E+05,3.00179E+04,1.15349E+04,1.43381E+04,1.54290E+03,1.09435E+03,1.63570E+05,3.20402E+04,5.72937E+09,structural
10,1.11615E+05,3.06859E+04,1.16901E+04,1.56028E+04,1.68288E+03,1.13279E+03,1.66359E+05,3.28624E+04,5.60976E+09,structural
11,1.09197E+05,3.06545E+04,1.20794E+04,1.63399E+04,1.76252E+03,1.23038E+03,1.75592E+05,3.59037E+04,5.83442E+09,structural
12,1.13597E+05,3.29466E+04,1.28851E+04,1.68072E+04,1.81175E+03,1.19112E+03,1.80017E+05,3.51021E+04,5.97985E+09,structural
13,1.16990E+05,3.23784E+04,1.21907E+04,1.55497E+04,1.67943E+03,1.11589E+03,1.65848E+05,3.23507E+04,5.42077E+09,structural
14,1.12324E+05,3.01844E+04,1.14978E+04,1.54781E+04,1.65797E+03,1.11270E+03,1.64962E+05,3.32465E+04,5.48978E+09,structural
15,1.14615E+05,3.39497E+04,1.33169E+04,1.67214E+04,1.80018E+03,1.14930E+03,1.78000E+05,3.41092E+04,5.98394E+09,structural
16,1.15228E+05,3.29299E+04,1.26789E+04,1.63399E+04,1.75529E+03,1.20832E+03,1.80330E+05,3.57138E+04,6.11131E+09,structural
17,1.14024E+05,2.97796E+04,1.06664E+04,1.17414E+04,1.26124E+03,9.32260E+02,1.44600E+05,2.67031E+04,5.62594E+09,structural
18,1.18377E+05,3.23184E+04,1.20686E+04,1.48183E+04,1.59652E+03,1.13806E+03,1.69598E+05,3.28324E+04,6.29936E+09,structural
19,1.15295E+05,3.56896E+04,1.43836E+04,2.03475E+04,2.17868E+03,1.51819E+03,2.14645E+05,4.39938E+04,6.38684E+09,structural
20,1.15894E+05,3.26705E+04,1.24121E+04,1.61448E+04,1.72962E+03,1.20863E+03,1.80308E+05,3.58611E+04,5.80968E+09,structural
21,1.13058E+05,3.36240E+04,1.34967E+04,1.86151E+04,1.99633E+03,1.27949E+03,1.89301E+05,3.83467E+04,6.08562E+09,structural
22,1.11619E+05,3.19562E+04,1.27658E+04,1.88962E+04,2.03117E+03,1.39697E+03,1.97195E+05,4.08692E+04,5.92839E+09,structural
23,1.16364E+05,3.24776E+04,1.21307E+04,1.46127E+04,1.56621E+03,1.06771E+03,1.65619E+05,3.16178E+04,5.43693E+09,structural
24,1.10083E+05,3.34824E+04,1.36093E+04,1.96231E+04,2.11772E+03,1.40572E+03,2.03818E+05,4.14484E+04,6.70526E+09,structural
25,1.11660E+05,3.19194E+04,1.26425E+04,1.84298E+04,1.98617E+03,1.34476E+03,1.90059E+05,3.92291E+04,5.92937E+09,structural
26,1.13884E+05,3.15065E+04,1.18911E+04,1.48395E+04,1.59087E+03,1.11403E+03,1.65053E+05,3.24051E+04,5.84468E+09,structural
27,1.12341E+05,3.24309E+04,1.26692E+04,1.75345E+04,1.87904E+03,1.30438E+03,1.87292E+05,3.83537E+04,5.97345E+09,structural
28,1.15603E+05,3.52002E+04,1.39983E+04,1.90117E+04,2.02265E+03,1.30151E+03,1.98163E+05,3.94935E+04,5.94583E+09,structural
29,1.12660E+05,3.20316E+04,1.24043E+04,1.67514E+04,1.80836E+03,1.20184E+03,1.74412E+05,3.46827E+04,6.22615E+09,structural
30,1.07672E+05,2.87666E+04,1.09014E+04,1.42007E+04,1.52905E+03,1.07072E+03,1.57529E+05,3.09931E+04,5.81778E+09,structural
31,1.10361E+05,3.10503E+04,1.21714E+04,1.68515E+04,1.81636E+03,1.21041E+03,1.75204E+05,3.53789E+04,5.63632E+09,structural
32,1.10650E+05,3.10474E+04,1.21895E+04,1.64734E+04,1.77722E+03,1.24751E+03,1.79761E+05,3.64063E+04,6.08335E+09,structural
33,1.13819E+05,3.41438E+04,1.36596E+04,1.92556E+04,2.07602E+03,1.32910E+03,1.91537E+05,3.87447E+04,6.60454E+09,structural
34,1.15768E+05,3.50012E+04,1.40805E+04,1.93007E+04,2.07544E+03,1.39127E+03,2.01846E+05,4.06741E+04,6.61659E+09,structural
35,1.16296E+05,3.55469E+04,1.40149E+04,1.80783E+04,1.94753E+03,1.30408E+03,1.94285E+05,3.79148E+04,5.78765E+09,structural
36,1.13996E+05,3.27728E+04,1.26820E+04,1.69069E+04,1.81644E+03,1.15319E+03,1.72297E+05,3.39861E+04,6.30152E+09,structural
37,1.10521E+05,3.14816E+04,1.23061E+04,1.70754E+04,1.83345E+03,1.20577E+03,1.74631E+05,3.53876E+04,6.07454E+09,structural
38,1.11174E+05,3.36596E+04,1.38813E+04,2.12383E+04,2.27172E+03,1.46723E+03,2.11264E+05,4.41630E+04,6.28632E+09,structural
39,1.12187E+05,3.39288E+04,1.35165E+04,1.86811E+04,2.00401E+03,1.24820E+03,1.84793E+05,3.67540E+04,6.86982E+09,structural
40,1.11099E+05,3.24458E+04,1.28730E+04,1.70912E+04,1.83447E+03,1.23383E+03,1.83035E+05,3.63757E+04,5.76003E+09,structural
41,1.13230E+05,3.25957E+04,1.24903E+04,1.55557E+04,1.67902E+03,1.20996E+03,1.78092E+05,3.47818E+04,5.95726E+09,structural
42,1.12344E+05,2.98894E+04,1.12142E+04,1.42317E+04,1.52903E+03,1.08223E+03,1.58573E+05,3.13887E+04,5.89093E+09,structural
43,1.14774E+05,3.27908E+04,1.24636E+04,1.58117E+04,1.69720E+03,1.21561E+03,1.79178E+05,3.55706E+04,5.80486E+09,structural
44,1.13221E+05,3.13889E+04,1.20439E+04,1.63331E+04,1.74635E+03,1.19862E+03,1.76465E+05,3.56010E+04,5.37734E+09,structural
45,1.12420E+05,3.34189E+04,1.34764E+04,1.87472E+04,2.00774E+03,1.24710E+03,1.87898E+05,3.75284E+04,5.86312E+09,structural
46,1.11069E+05,3.31669E+04,1.32735E+04,1.83482E+04,1.95545E+03,1.29438E+03,1.92639E+05,3.89118E+04,5.66222E+09,structural
47,1.13734E+05,3.26258E+04,1.29446E+04,1.84858E+04,1.97669E+03,1.31675E+03,1.89127E+05,3.89109E+04,5.69058E+09,structural
48,1.12294E+05,3.29130E+04,1.32697E+04,1.90014E+04,2.02738E+03,1.37595E+03,1.99125E+05,4.06683E+04,6.04306E+09,structural
49,1.15009E+05,3.58340E+04,1.44249E+04,1.92952E+04,2.07482E+03,1.40514E+03,2.04459E+05,4.12275E+04,6.32008E+09,structural
50,1.07657E+05,3.14997E+04,1.25590E+04,1.73189E+04,1.86437E+03,1.36515E+03,1.87032E+05,3.83773E+04,6.61823E+09,structural
51,1.15297E+05,3.08562E+04,1.12197E+04,1.30435E+04,1.40631E+03,9.44183E+02,1.45263E+05,2.73244E+04,5.75408E+09,structural
52,1.16304E+05,3.52807E+04,1.41858E+04,1.96961E+04,2.10474E+03,1.39630E+03,2.05708E+05,4.17212E+04,6.09313E+09,structural
53,1.08519E+05,3.20687E+04,1.28193E+04,1.72689E+04,1.84990E+03,1.17134E+03,1.75501E+05,3.49008E+04,5.65689E+09,structural
54,1.07101E+05,2.98240E+04,1.15476E+04,1.48693E+04,1.60306E+03,1.11565E+03,1.62329E+05,3.20125E+04,5.45858E+09,structural
55,1.10068E+05,3.48304E+04,1.44146E+04,2.04395E+04,2.19538E+03,1.46430E+03,2.13040E+05,4.37653E+04,6.42157E+09,structural
56,1.08453E+05,3.20924E+04,1.30423E+04,1.92119E+04,2.08457E+03,1.34492E+03,1.91404E+05,3.93236E+04,6.40807E+09,structural
57,1.10966E+05,3.39745E+04,1.37354E+04,1.84753E+04,1.99339E+03,1.35200E+03,1.94169E+05,3.86825E+04,6.54113E+09,structural
58,1.10445E+05,3.40614E+04,1.41374E+04,2.07960E+04,2.23589E+03,1.44001E+03,2.06581E+05,4.22870E+04,7.02765E+09,structural
