NM_BARR,ID_BARR,number,rc_usd,night,d-none,d-sli,d-mod,d-ext,d-com,collapsed,fatalities,losses,homeless,injured,str_lr,col_lr,occ_lr,hom_lr,inj_lr
MARTHA BUCARAM DE ROLDÓS,13.0,678.0,73630344,4120.0,448.9492055,171.19875619,30.705866353,11.194533530000001,15.9516181587,1.89814671422,1.96060175779,4670476,187.946995618,38.2849070718,6.3431398967409,0.279962642215339,47.58742130558252,4561.820281990292,929.2453172766991
LAS ORQUIDEAS,14.0,461.0,56544529,3009.0,299.05755,121.09913922,21.741949427,7.901632659200001,11.1997193988,1.34941946618,1.542221702622,3743003,143.895269127,29.3628416847,6.619567311995995,0.292715719344902,51.253629199800606,4782.1624834496515,975.8338878265206
LA DELICIA,15.0,602.0,70271109,3814.0,389.3109807,158.55371789,28.710109252,10.472773642,14.9524020571,1.78351498586,1.92178244243,4659829,181.598715839,37.0225958329,6.631215689208313,0.296264947817276,50.38758370293655,4761.371679050865,970.7025650996329
LA MERCED,16.0,445.0,44440790,2543.0,306.5556417,103.39983281,18.552888175,6.779812464,9.7118140899,1.14595058444,1.16041624087,2706683,110.955271853,22.517288286,6.090537682080345,0.257516985267416,45.63178296775462,4363.164445654738,885.461592056626
FLORIDA,17.0,478.0,56938305,3070.0,312.4731085,122.69207347,22.075201382,8.2122261802,12.5473953253,1.51530820353,1.698506908862,3869699,154.012975105,32.467366269,6.796302223052352,0.317010084420502,55.325957943387614,5016.709286807818,1057.5689338436482
SAN JUAN DE CHILLO,18.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESPEJO,19.0,105.0,13057137,804.1,68.7488594,25.65814877,5.151426068,2.0107673133,3.4307941755,0.38017338846,0.36089468588,884211,42.35131307,9.0650731029,6.771858340152968,0.362069893771429,44.88181642581768,5266.921162790698,1127.3564361273473
ZONA DE PROTECCIÓN LA ECUATORIANA,20.0,3.0,238275,10.5,2.5854635,0.24450594,0.070672332,0.0319276486,0.067430713,0.00674307032,0.00095683064,13630,0.5523439122,0.1363823419,5.720100592986946,0.224769010666667,9.112672761904761,5260.418211428571,1298.8794466666666
RUMIHUCO,21.0,87.0,12385730,652.0,54.6789169,22.9693947,4.534749564,1.770005579,3.0469337851,0.34583837186,0.36137814446,892842,35.702341923,7.684263812,7.208635601151103,0.397515369954023,55.426095776073616,5475.819313343558,1178.5680693251534
LA CONCEPCIÓN,22.0,36.0,4577629,186.2,25.4039533,7.44192336,1.487764294,0.5866443564,1.0797151418,0.11534636265,0.048285404084,261211,8.0770735142,1.8298791095,5.706241341861356,0.320406562916667,25.93201078625134,4337.848289044039,982.7492532223416
CHINCHILOMA,23.0,4.0,666341,30.1,2.9922157,0.62910085,0.156539694,0.0688270381,0.1533167334,0.01612027232,0.01207684002,38344,1.292813325,0.2803420977,5.754349736161362,0.403006808,40.12239209302326,4295.0608803986715,931.3690953488373
PATICHUBAMBA,24.0,40.0,1267054,52.5,32.5202971,4.92695889,1.120338922,0.4731286865,0.9592756964,0.0993218357,0.007948901904,47693,1.670940179,0.39301274432,3.764124237763179,0.24830458925,15.140765531428572,3182.743198095238,748.5957034666667
SAN ANDRÉS,25.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAN FRANCISCO,26.0,101.0,26082218,957.8,61.681015099999996,26.487151190000002,5.811536231000001,2.3934925409,4.6268066907,0.51232178908,0.521288496542,2145471,59.4686254186,13.2321759632,8.225797700736447,0.507249296118812,54.4256104136563,6208.87715792441,1381.5176407600752
SAN JUANITO,27.0,8.0,2985062,123.9,6.3876524,1.22934433,0.204637856,0.0731382872,0.1052272315,0.01168682326,0.0185512554,90700,2.782398876,0.5833327849,3.038451847514874,0.14608529075,14.972764648910411,2245.6810944309927,470.80935020177554
COMUNA RUMILOMA,28.0,6.0,837178,756.0,3.4651317,1.9180532,0.35439079,0.12149825,0.14092595,0.016886844,0.35731472,53469,34.818136,6.555657,6.386755150411516,0.2814474,47.26385185185185,4605.573544973545,867.1503968253969
SAN CARLOS,29.0,518.0,153608974,4317.1,314.1815051,144.47180386,29.286347165,11.3884974557,18.671843937,2.22150648142,2.457670600383,11574270,251.201830441,53.5057918378,7.534891515830615,0.428862255100386,56.92873920879757,5818.763300386833,1239.3919955016097
JACARANDA,30.0,639.0,164505922,2401.9,389.8193624,183.3324777,33.662374418,12.586972628,19.5988147825,2.37144831623,1.34171119931,11371610,126.557452872,26.7797237267,6.912583717603058,0.371118672336463,55.86041047962029,5269.055867105208,1114.9391617760937
COMUNA SAN JUAN BAUTISTA DE ANGAMARCA,31.0,2.0,67499,2.8,1.519872,0.37444884,0.0586465808,0.0200854803,0.02694705573,0.00336589557,0.00070683815,2912,0.0658455464,0.01329174059,4.313828468231963,0.1682947785,25.24421964285714,2351.6266571428573,474.70502107142863
BARRIO CENTRAL,32.0,360.0,50256435,3024.0,236.2162513,88.1169345,17.416121107000002,6.7516106202,11.4990785144,1.30057397279,1.348496656343,3350046,154.64031643,33.844297072,6.665905206173653,0.361270547997222,44.59314339758598,5113.767077711641,1119.189717989418
SANTA  ANA,33.0,104.0,6337676,262.5,84.10511869999999,13.88367657,2.790863074,1.1271910001,2.0931511678,0.21481480344,0.055186016973,469941,16.1140680964,3.93302864328,7.415032730103406,0.206552695615385,21.023244561142857,6138.692608152381,1498.2966260114285
ANGAMARCA,34.0,82.0,10763752,420.0,53.0410601,19.47701312,4.316230322,1.781489925,3.3842058587,0.36922444018,0.178355307676,786349,23.5771479604,5.2974872078,7.305532136056719,0.450273707536585,42.465549446666664,5613.606657238095,1261.3064780476188
CERRO NEGRO,35.0,3.0,421579,16.799999999999997,2.514018,0.38978946,0.054426687,0.0182501995,0.0235156209,0.00286098917,0.0037009224,13326,0.354742627,0.0706060089,3.161046945558807,0.095366305666667,22.029300000000003,2111.563255952381,420.27386250000006
LA PRAGA,36.0,22.0,31407027,121.0,16.3962719,3.92176233,0.85572053,0.331690429,0.494554572,0.058242625,0.116121762,1347633,9.13641469,1.900114566,4.290863764003296,0.264739204545455,95.96839834710744,7550.755942148761,1570.3426165289256
SAN JUAN LOMA,37.0,51.0,8889411,585.0,32.7250505,12.446035760000001,2.671028467,1.088967912,2.068918186,0.2287557734,0.24313583541,650877,31.112057195,7.002906087,7.321933701486421,0.448540732156863,41.56168126666667,5318.300375213675,1197.0779635897436
CURIQUINGUE,38.0,54.0,5594256,216.1,38.8422709,10.06856264,2.249882186,0.9426318082,1.8966531614,0.21048172868,0.087543675129,334143,9.7927473392,2.166618035,5.972961601371944,0.389780979037037,40.510724261453035,4531.581369366034,1002.5997385469689
LA PRIMAVERA,39.0,937.0,225189221,4111.7,562.818081,277.63719166,50.316650689,18.5191062866,27.7089783632,3.37012867084,2.12487351676,15180240,203.372809719,42.356407828,6.741104015809064,0.359672216738527,51.678709943818866,4946.197672957658,1030.143440134251
ACOSTA SOBERÓN,40.0,268.0,47146671,1304.7,168.2536622,74.83979967,13.13778313,4.7809693782,6.9877887549,0.85664838979,0.63004888954,2966517,58.845842425,12.199120173799999,6.292101816885563,0.319644921563433,48.290709706445924,4510.296805779107,935.0134263662144
SANTO DOMINGO,41.0,72.0,4447708,191.79999999999998,53.7177719,11.57278586,2.929992179,1.2605142331,2.5189363273,0.25317729044,0.026531337692,218858,7.728648615,1.8125231179,4.920691131763859,0.351635125611111,13.832814229405631,4029.5352528675708,945.0068393639209
LA GRANJA,42.0,130.0,47247040,967.0,86.9181911,31.568732309999998,5.826480495,2.17808158,3.50851339,0.4043539096,0.40446160022,2923262,41.317240498,8.6017367198,6.187185443723695,0.311041468923077,41.82643228748707,4272.723939813857,889.5280992554291
LA MOYA,43.0,293.0,80760475,1455.2,184.5105093,76.4354614,15.305269502,6.0450603884,10.7036968508,1.22364103276,0.75639625192,6207816,80.385781427,17.563163484,7.686701243864926,0.417624925856655,51.97885183617372,5524.036656610775,1206.9243735568994
INGA,44.0,10.0,5172673,91.0,7.4205965,1.61685124,0.406327921,0.1769751316,0.3792493524,0.03847746244,0.01545643102,428348,4.974566552000001,1.2297467396,8.28097106014927,0.3847746244,16.985089032967032,5466.556650549452,1351.3700435164837
COMUNA LA TOGLLA,45.0,6.0,880306,35.7,3.7704127,1.41975362,0.354246002,0.15157033,0.304017477,0.0345952896,0.019870042,74324,2.44060899,0.570857326,8.442928123730129,0.57658816,55.658380952380945,6836.4397478991605,1599.0401288515407
LA MANDARINA,46.0,170.0,85187467,1330.1,91.2043877,55.61019397,11.620980349,4.489763033,7.074672350999999,0.8551027611,0.94000852837,6756345,91.678386401,19.2578358478,7.931149135496584,0.503001624176471,70.67201927449065,6892.593519359447,1447.8487217352078
SANTA  ROSA,47.0,61.0,16939876,331.09999999999997,48.45168,9.20416351,1.672896162,0.633280272,1.0379795573,0.11396537723,0.06354470491,412744,9.063538751,1.9293907148,2.436520140338426,0.186828487262295,19.191997858652975,2737.4022201751736,582.7214481425552
ONTANEDA BAJA,48.0,208.0,57018340,990.4,147.8238995,45.06429137,7.666784094,2.8516181211,4.5934056857,0.5306072806,0.349487276238,2779408,36.0863269799,7.60005934137,4.874585770287192,0.255099654134615,35.287487503836836,3643.6113671142975,767.3727121738691
SOLIDARIDAD,49.0,646.0,73684470,3864.0,443.3423837,159.68922988,24.345771075000002,8.1703466585,10.45226878,1.25515382255,1.320906828359,3588347,125.0502337426,24.486085314500002,4.869881755151551,0.194296257360681,34.184959326061076,3236.28969313147,633.6978601061077
ROJAS,50.0,201.0,44323061,979.1,124.283513,54.07179109,10.869703336,4.264248518,7.510745757,0.8445221313,0.43350175161,3076746,51.174229162,11.0307768064,6.941636840125452,0.420160264328358,44.275533817791846,5226.660112552344,1126.6241248493516
SAN PEDRO DE EL VALLE,51.0,263.0,48228002,1768.6,175.8304996,62.96691343,11.991042457,4.5837781516,7.6277698465,0.88026347509,0.69869365891,2814810,72.874086062,14.9725852936,5.836464449533781,0.334700941098859,39.505465278186136,4120.439107881941,846.5783836707
SAN ANDRÉS DE CONOCOTO,52.0,19.0,1416425,60.9,15.7408037,2.46373054,0.414589452,0.1513556897,0.2295208239,0.02421359059,0.004902145976,30607,0.879639292,0.1825124785,2.160831325073413,0.127439950473684,8.049500781609197,1444.3994942528736,299.69208292282434
MUYULLACTA,53.0,372.0,51130472,1930.3,253.1428446,90.07872912,15.376581518,5.518981528799999,7.8828613694,0.9370558472,0.776356464985,3229298,75.6377521991,15.46149695033,6.31579909220326,0.25189673311828,40.219471842977775,3918.4454333057042,800.9893255105424
TACURI,54.0,236.0,68442178,2743.7,161.483798,55.36458949,9.885954009,3.6599965925,5.605667491,0.68678702335,1.118249077675,3743393,106.274890898,21.671727396,5.46942391313589,0.291011450572034,40.756973345300146,3873.415129132194,789.8723401246492
COMUNA SAN PEDRO DEL TINGO,55.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAPALOMA,56.0,14.0,6941516,279.3,9.3946115,3.55031008,0.571018472,0.2025643597,0.2814955813,0.04493259052,0.0838513638,297367,7.903779940000001,1.563115826,4.283891337001071,0.320947075142857,30.02197056928034,2829.8531829573935,559.6547891156463
LA  PAZ,57.0,322.0,64576639,2055.1,203.1898044,81.10041387,17.43935064,7.076717347,13.1937166835,1.48961424141,1.08281227016,5336641,124.649431444,27.9276928243,8.264042083662096,0.462613118450311,52.689030711887504,6065.370611843706,1358.9456875237215
ONTANEDA ALTA,58.0,119.0,10411283,336.7,91.96303999999999,19.69025559,3.642504926,1.3915815572,2.3126176928,0.25025375864,0.062753606214,457167,10.6012122593,2.3140812751,4.391077261266737,0.210297276168067,18.637839683397686,3148.5631895752895,687.282825987526
QUILLALLACTA,59.0,92.0,28858197,514.5,59.3896082,24.12978211,4.618975091,1.6627947544,2.198839957,0.2555463545,0.22669622634,1553747,22.563236235,4.3439073987,5.384075064264755,0.277767776630435,44.06146284548105,4385.468655976676,844.2968704956268
SAN MARTÍN DE PORRES,60.0,588.0,59695313,3056.0,475.6342067,90.80384097,12.3803633562,4.0473492104,5.13423691356,0.597340568816,0.505215349204,1756962,54.6710456406,10.47557550744,2.943215695022817,0.101588532111565,16.531915877094242,1788.974006564136,342.78715665706807
BIENESTAR SOCIAL,61.0,133.0,21641460,1258.0,95.107384,29.51881949,4.561697087,1.5853437123,2.2267556848,0.26605575015,0.428048783557,1186028,42.8334084865,8.77401238937,5.480349299275273,0.200041917406015,34.026135417885534,3404.881437718601,697.4572646558029
SAN JUAN DE CONOCOTO,62.0,270.0,44935851,2038.1,194.2982967,55.952491200000004,9.843874057,3.7203520149,6.1849866578,0.70629852655,0.702986151076,2320395,79.245282745,17.0273786997,5.163795438488916,0.26159204687037,34.492230561601495,3888.194040773269,835.4535449536334
PUEBLO UNIDO,63.0,946.0,99808669,5448.0,693.4926576,195.48806757,31.091452438,10.980530527500001,14.9472980246,1.78526932533,1.809939725348,4714533,174.91904134199999,34.8197016938,4.723571030621958,0.188717687667019,33.22209481182085,3210.7019335903083,639.1281515014684
SAN ANTONIO,64.0,210.0,56691002,1495.7,139.69974,51.35606327,9.537009294,3.599165248,5.8080269696,0.67227784698,0.60376619579,3219532,60.780721245,12.5920804749,5.679088205156784,0.320132308085714,40.366797873236614,4063.697348733035,841.8854365781908
SAN JOSÉ DE CONOCOTO BAJO,65.0,640.0,137907109,3033.2,393.9396568,179.54208797,33.944542211,12.758187423199999,19.815511866399998,2.36657046298,1.594927834509,9426178,155.7244232916,32.5766262328,6.835164789078045,0.369776634840625,52.58234981237637,5133.997866662271,1074.0019198470266
CUNUNYACU,66.0,102.0,34181351,1346.8,67.3126952,25.57420882,4.572188773,1.7305628998,2.8103450615,0.35671839445,0.49082257194,2186008,62.972407155,13.9574335353,6.395324527269077,0.349723916127451,36.443612410157414,4675.705906964657,1036.3404763365013
INGA ALTO,67.0,5.0,457566,8.399999999999999,3.9431075,0.60277189,0.1781148808,0.08213402177,0.19387169123,0.019452746123,0.0015256084329,22836,0.8458698773,0.21608473973,4.990664575427918,0.38905492246,18.16200515357143,10069.879491666668,2572.4373777380956
SANTA INÉS,68.0,522.0,166285943,2718.8,300.6433056,159.74070967,31.283936685,11.8445647059,18.4874889145,2.25825450104,1.770081945031,13107278,167.914536942,35.9450587169,7.882372599318141,0.432615804796935,65.10526500776076,6176.053293438282,1322.0927878806826
SAN GABRIEL,69.0,749.0,214264467,3828.9,453.8237965,214.48242927,40.18999561,15.2236951869,25.2800762378,3.06793469233,2.166972267232,15597568,210.831665224,45.5782808556,7.279587073511888,0.409604097774366,56.595164857583114,5506.324668285931,1190.3753259578468
USHIMANA,70.0,149.0,25114717,891.8,91.8530443,38.68311157,8.444194824,3.4559750416,6.5636738136,0.72561140854,0.466539500648,2004297,55.754949629,12.3883565392,7.980567420474316,0.486987522510067,52.31436427988338,6251.956675151379,1389.1406749495404
EL VERGEL,71.0,90.0,10348932,292.3,60.4956599,19.355026940000002,4.476411292,1.8873991228,3.7855028848,0.4080526518,0.130415797568,723626,16.1785390999,3.62658804694,6.992275210960536,0.453391835333333,44.61710488128635,5534.909031782416,1240.7075083612726
TAMBO DEL INCA,72.0,241.0,18275350,1105.0,197.1687216,34.70387161,5.0560116624,1.7157491852,2.35564576992,0.263189608632,0.162621685161,522495,19.7207644484,3.85704488243,2.859013920173857,0.109207306486307,14.716894584705884,1784.6845654660635,349.0538355140271
LAS PALMERAS,73.0,98.0,14882763,608.3,73.0327921,17.02056144,3.675510945,1.5020834694,2.7690509307,0.27979392801,0.23653619043,1018646,35.3514523543,8.2587926674,6.844465435655815,0.285504008173469,38.88479211408845,5811.51608651981,1357.6841471971068
SAN FRANCISCO DE TANDA,74.0,506.0,157678112,5040.5,344.515568,122.64764729,20.644393789,7.4339220065,10.758473283899999,1.29048509011,1.699022404669,7850206,178.1459805857,36.33636607571,4.978627585892601,0.255036579073123,33.707418007519095,3534.291847747247,720.8881276799921
ZONA DE PROTECCIÓN QUITUMBE,75.0,1.0,110551,4.199999999999998,0.7717092,0.1952656,0.02117397,0.00607604,0.0057752,0.0007219,0.0004547969,2589,0.04977521,0.008562547,2.341890168338595,0.07219,10.828497619047624,1185.124047619048,203.87016666666676
COCHAUCO,76.0,39.0,3976164,169.4,30.937027699999998,6.25413843,0.987763996,0.3456535948,0.4754168248,0.05504579655,0.028245308252,172118,5.3941214151,1.1670648241,4.328733537341368,0.141143068076923,16.673735685950412,3184.2511305194803,688.9402739669421
COMUNA SORIALOMA,77.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JERUSALÉN,78.0,8.0,1717642,82.89999999999999,5.846417000000001,1.61063343,0.281025059,0.103523129,0.158401484,0.0181654653,0.01667575376,150772,5.873372588000001,1.4073293038,8.77783389397783,0.22706831625,20.115505138721357,7084.888525934863,1697.622803136309
VALLE DEL SUR,79.0,351.0,37075623,2322.0,252.5427259,77.16551713,11.84176443,4.1047656559,5.3452343885,0.65218317908,0.75228904201,1736278,72.701002646,14.3956741265,4.683070472372383,0.185807173527066,32.39832222265289,3130.964799569337,619.9687392980189
EL TABLÓN,80.0,1.0,95396,3.5,0.7718794,0.1217069,0.04825945,0.02186632,0.03628782,0.001088635,7.620442e-05,6215,0.2035395,0.04474923,6.514485484116126,0.1088635,2.177269142857143,5815.414285714286,1278.5494285714285
COLLAS,81.0,57.0,12679870,185.0,30.9245115,18.30655347,3.800055614,1.4817980123,2.487082205,0.28114920029,0.12258224393,1116794,13.045137728,2.7585015722,8.807617239187742,0.493244211035088,66.2606723945946,7051.425798918918,1491.081930918919
SAN SEBASTIÁN DE PACHIJAL,82.0,3.0,349248,15.4,1.7567554,0.5990928,0.24456165,0.12394358,0.27564657,0.013180036,0.0020484691,44836,1.7981675,0.44288291,12.837799314870027,0.439334533333333,13.301747402597401,11676.412337662337,2875.863051948052
LOS PUENTES,83.0,1.0,40048,1.4,0.901955,0.0758571,0.01080615,0.004161336,0.007220391,0.0007220387,0.0001516281,628,0.01593441,0.003558026,1.567127990960791,0.07220387,10.830578571428573,1138.172142857143,254.14471428571431
CARTAGENA,84.0,4.0,786819,34.3,2.0727575,0.9620343,0.36685351,0.18369968,0.41465523,0.025766582,0.0115472647,119200,4.7900921,1.1534019,15.149552433737941,0.64416455,33.66549475218659,13965.28309037901,3362.687755102041
PALUPE,85.0,1.0,24752,1.4,0.6196814,0.169321,0.07813803,0.04055896,0.09230053,0.002769017,7.753247e-05,3483,0.1860033,0.04548712,14.072962757069304,0.2769017,5.538033571428572,13285.950000000003,3249.08
BRISAS DE ALAMBI,86.0,2.0,1112614,50.4,1.0443268,0.48633,0.17421122,0.08445598,0.210676,0.0210676,0.01327259,178301,7.437326,1.9205838,16.025421860561032,1.05338,26.33450396825397,14756.599206349205,3810.682142857143
MIRAFLORES,87.0,11.0,1290262,49.699999999999996,6.4867236,2.3856645,0.77890313,0.379482665,0.969225812,0.089539689,0.0305508669,144398,4.74386449,1.15913278,11.191387267445512,0.813997172727273,61.470557142857146,9544.99897384306,2332.2591146881286
LA PERLA,88.0,8.0,536289,23.1,5.5744757,1.44308208,0.38983288,0.178270814,0.414338662,0.0371572832,0.0044293615,38067,1.39644948,0.330649062,7.098252974889648,0.46446604,19.174725108225108,6045.2358441558445,1431.3812207792207
PUCARÁ,89.0,6.0,185563,7.7,3.5283332,1.4358947,0.42245511,0.19057284,0.42274416,0.042274422,0.00132241997,21427,0.76623187,0.19185612,11.546894529215445,0.7045737,17.174285324675324,9951.063246753245,2491.637922077922
LA LAGUA,90.0,6.0,293542,12.599999999999998,3.7071703,1.280299,0.4003796,0.187211478,0.424939646,0.040976658,0.0064135711,36281,1.40370808,0.342370637,12.35972063660602,0.6829443,50.90135793650794,11140.540317460322,2717.227277777778
LAS PALMAS,91.0,2.0,164210,7.0,1.5404655,0.2994163,0.0716884,0.030531256,0.057898531,0.0057898537,0.0008482496,10785,0.40143712,0.095722078,6.567827677175137,0.289492685,12.117851428571429,5734.816,1367.4582571428573
TANDAYAPA,92.0,3.0,364829,15.4,2.2547054,0.48128501,0.12643173,0.0524205,0.08515729,0.0036957763,0.00174620651,17486,0.6077425,0.12932067,4.792960628476079,0.123192543333333,11.339003311688312,3946.37987012987,839.7446103896103
LA ARMENIA,93.0,14.0,2435995,94.49999999999999,6.5381748,4.4518261,1.22717043,0.55840139,1.22442748,0.105500907,0.0625820363,339640,12.011963100000001,2.90520217,13.942560085663244,0.753577907142857,66.22437703703706,12711.072063492065,3074.288010582011
NANEGALITO CENTRO,94.0,32.0,5295939,1102.9,21.0643712,7.68729509,1.562124416,0.619657551,1.066551716,0.110442492,0.5193012732,378466,56.17492336,12.176752025,7.146338732375883,0.3451327875,47.08507327953576,5093.383204279626,1104.0667354247892
SAN FRANCISCO DE ALASPUNGO,95.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUAMACUCHO,96.0,2.0,221626,10.499999999999998,1.197405,0.4142248,0.15024864,0.07319467,0.16492676,0.010349194,0.0016328266,28260,1.2115339,0.30192056,12.751074694954124,0.5174597,15.550729523809528,11538.418095238098,2875.433904761905
SAN FRANCISCO,97.0,1.0,50698,2.1,0.9481553,0.04332736,0.005098525,0.001646664,0.001772197,0.0001772197,5.58242e-05,301,0.007179603,0.001312564,0.594626638986553,0.01772197,2.658295238095238,341.8858571428571,62.50304761904762
EMAAP,98.0,16.0,13038190,352.0,8.8327599,5.17159952,1.008715179,0.38603,0.600896037,0.0727739076,0.2351284421,1084853,21.11581393,4.43858957,8.320576600442378,0.4548369225,66.79785286931819,5998.810775568182,1260.9629460227272
CARCELÉN BAJO,99.0,116.0,25449295,835.6,73.9893699,28.11341737,6.273754554,2.607092419,5.016365927,0.5552739826,0.51541102915,2743970,56.610590577,12.6046636629,10.782104285815528,0.478684467758621,61.68154968286262,6774.843295476305,1508.4566374940164
PAREDES,100.0,481.0,128752702,7071.4,328.4930108,114.70615133999999,19.630131775,7.1621268309,11.0085699284,1.27244611217,3.199787479901,7124030,312.839355323,65.267566714,5.533110989895695,0.264541811261954,45.249702744873716,4424.008758138417,922.9794201148287
BARRIO CENTRAL,101.0,407.0,74172593,2775.0,286.161942,90.73104942,15.658563418,5.7253766351,8.7230618268,1.00672288698,0.947625154978,3493274,99.4286786984,20.64722745077,4.709655575814396,0.247352060683047,34.14865423344144,3583.015448590991,744.0442324601802
JESÚS DEL GRAN PODER,102.0,145.0,13180944,522.9,102.5140032,26.62367111,6.543532404,2.877211718,6.4415821511,0.67501478681,0.19108023791,839075,27.487036174,6.3944195756,6.365820567343512,0.46552743917931,36.542405414037106,5256.65254809715,1222.8761858099062
CENTRAL,103.0,83.0,7736472,302.4,60.282942500000004,14.5250548,3.392301482,1.474978843,3.3247202585,0.3465408614,0.09760595212,501114,15.734956608,3.7184622361,6.477292273709652,0.417519110120482,32.27710056878308,5203.358666666667,1229.6502103505293
CASPIGASI DEL CARMEN,104.0,45.0,9102268,364.7,33.6105052,8.39588442,1.493291039,0.5640539323,0.9362651751,0.10432316737,0.09905010794,456883,14.173825651,3.1290044059,5.019443736333386,0.231829260822222,27.159338618042227,3886.434233890869,857.9666591445023
SAN MIGUEL DE ZAMBIZA,105.0,86.0,9778519,552.5,60.1207695,17.56429387,3.813534299,1.5605680247,2.9408337113,0.31661672245,0.21277441619,641986,28.338893628,6.3139918474,6.565268257654229,0.368158979593023,38.51120655022625,5129.211516380091,1142.803954280543
ZONA DE PROTECCIÓN SAN ANTONIO,106.0,1.0,1343128,59.0,0.7047476,0.2395585,0.03384821,0.01059026,0.01125552,0.001406939,0.01245141,48832,1.288901,0.2342404,3.635724084273459,0.1406939,21.104084745762712,2184.577966101695,397.01762711864404
JOSÉ TERÁN,107.0,327.0,74305923,3016.0,239.9706222,66.76875643,10.846754876,3.8488619287,5.5650017482,0.64256143335,0.914833278195,3376062,96.5423327884,19.68510130939,4.543462266394561,0.196501967385321,30.332668375165785,3201.005729058356,652.6890354572281
YANAYACO,108.0,2.0,1418155,37.1,1.0735105,0.5573977,0.14147876,0.06426458,0.16334844,0.01687415,0.01500646,166195,1.398253,0.2819793,11.719067556013536,0.8437075,40.44867924528302,3768.876010781671,760.0520215633424
