NM_PARR,ID_PARR,number,rc_usd,night,d-none,d-sli,d-mod,d-ext,d-com,collapsed,fatalities,losses,homeless,injured,str_lr,col_lr,occ_lr,hom_lr,inj_lr
KENNEDY,15.0,8635.0,1747759641,69186.8,1029.13724105,2987.9231152,1533.01868503,849.65173351,2235.26919857,264.012810972,378.6381799626,709037054,28377.82024752,7287.78269483,40.56833887366089,3.057473201760278,547.2693923734007,41016.23466834714,10533.487160599998
LA  ARGELIA,16.0,7198.0,1000393637,57912.3,1243.57565031,2835.2887992,1175.05453005,587.82460286,1356.2563898,155.594573783,185.7070537274,293493385,16000.70962355,3820.402382976,29.337790077315677,2.161636201486524,320.66944971517273,27629.207652864763,6596.875591154209
LLANO CHICO,17.0,1752.0,181756281,8115.9,309.36825334,590.3564085,262.06965962,144.46158626,445.74410106,48.714938204,29.5691725621,65809013,2789.44552861,719.922508202,36.20728379626336,2.780533002511415,364.33633438189236,34370.131822841584,8870.51969839451
ZAMBIZA,18.0,461.0,57919150,2954.7,66.96075125,157.9647183,74.75977764,41.062100889999996,120.25265619,13.437423815,11.2638662036,21067335,1037.04439434,265.263592051,36.37369540312112,2.914842476138829,381.21860776390156,35098.12821403189,8977.682744474905
CHILIBULO,19.0,5126.0,869344433,48791.3,997.5872480400001,2098.1871673,808.49828391,389.35983404,832.367444701,95.4433105542,121.82980217069,228041622,11352.43298131,2649.649941041,26.231446698661298,1.861945192239563,249.69574938706285,23267.330407900587,5430.578691367108
LA MENA,20.0,6046.0,794620550,44212.7,1601.4171796,2544.8047625,845.97598642,376.782190841,677.01986164,79.1265083188,94.78689667435,175310649,8449.414413192,1880.726583852,22.062184089549763,1.308741454164737,214.38839219127087,19110.83108064425,4253.815269938275
CARCELEN,21.0,7979.0,1203740583,55415.3,1364.04079639,3242.3830996,1346.25587166,660.54271099,1365.77751741,163.727366766,189.0602512437,359636236,15369.52199438,3624.646132937,29.87655655662006,2.051978528211555,341.16976943858464,27735.159774250074,6540.876135177469
PERUCHO,22.0,154.0,13287952,475.6,123.7196859,24.993092933,3.2646338257,0.99620082809,1.02638657713,0.1084464651876,0.02279678737829,284292,5.55457472623,0.989437507648,2.139475314799624,0.070419782589351,4.793269003004625,1167.9088995437342,208.03984601513878
GUANGOPOLO,23.0,31.0,3793046,1978.7,4.28037137,10.8158462,5.22975936,2.84801242,7.82601074,0.891040428,7.574654896999999,1356511,659.8538586,163.04598456,35.76310424344329,2.874323961290322,382.8096678121999,33347.84750593824,8240.055822509728
RUMIPAMBA,24.0,3508.0,1517196293,28308.2,524.172364822,1365.01979269,626.49537711,318.197836212,674.11460638,81.652392155,119.96082530540001,484294906,8821.83954443,2176.53673326,31.920385546815695,2.327605249572406,423.76705444146927,31163.5481748398,7688.714694894058
ITCHIMBIA,25.0,4025.0,994320733,33931.2,310.366664568,1283.43242977,750.42680967,435.41934997,1245.35474514,146.118314504,182.2919092155,441330262,14429.28873468,3745.09995184,44.38510098623218,3.630268683329193,537.2397946889589,42525.13537593719,11037.33422879238
PUENGASI,26.0,8161.0,1139284656,63206.3,1028.54724876,2988.2075828,1440.08470437,771.32743394,1932.83295743,227.736242956,280.8748270818,413269989,22153.25483474,5516.94956321,36.27451547421954,2.790543351991178,444.3778975858419,35049.124588435014,8728.480488827852
CHAVEZPAMBA,27.0,70.0,11024840,463.7,53.5016171,13.096060775,2.01427080879,0.65367775609,0.73437375057,0.0764500783167,0.02849703858106,329339,7.60140054309,1.438511863492,2.98724641777824,0.109214397595286,6.145576575600604,1639.2927632283806,310.2246848160448
BELISARIO QUEVEDO,28.0,5368.0,1346079857,44574.1,848.60201864,2137.18116819,914.27518114,458.263269005,1009.678286472,119.3914888945,125.5512320351,413943344,10867.97916406,2563.583645378,30.75176722116686,2.224133548705291,281.6685744302185,24381.8252394552,5751.28526516071
QUITUMBE,29.0,11352.0,1806225117,79966.9,2140.27746708,4399.8109817,1837.35134213,924.46430165,2050.09600839,237.939877734,299.8701714792,571885568,24002.01706415,5771.060771385,31.661920922492637,2.096017245718816,374.9928676479894,30014.94001161731,7216.811920163219
IÑAQUITO,30.0,5297.0,3609643787,45074.9,612.90721018,1552.00449112,957.47451884,569.24061337,1605.37314391,186.789700388,273.4109864936,1516537574,19375.35653252,5196.17792387,42.0134967173929,3.52633000543704,606.5703673077477,42984.80203510157,11527.874546299603
CHILLOGALLO,31.0,7751.0,931633339,56227.7,2233.7757676,3143.8851197,1032.09060214,464.85210156200003,876.396491508,100.0815346335,112.70303614413,206252019,10663.0947655,2407.2554843168,22.138754597738195,1.291208032944136,200.44041663473698,18964.131140878962,4281.2625882203965
NAYON,32.0,3131.0,789397336,24531.5,474.69123884,1239.8418092,533.74549251,268.44536531,614.2761521900001,72.256092419,78.1400829797,236288761,6756.25462987,1607.163346095,29.932804498049954,2.307764050431172,318.5295761763447,27541.139473207913,6551.42712877321
TURUBAMBA,33.0,9624.0,1153835415,53379.1,1897.45123631,3528.52939358,1507.31904851,782.84316093,1907.8572496,217.769823316,194.8513490861,379129686,16517.03253035,4053.03146572,32.85821190750535,2.262778712759767,365.0330355627952,30942.8831328179,7592.918325187199
GUAMANI,34.0,12487.0,1354320151,68353.0,3284.64398496,4812.0412321,1754.68354121,841.541760318,1794.089455985,205.7632624892,182.73738162233,354727906,16149.02141636,3794.827682227,26.192322851013692,1.647819832539441,267.343615674996,23625.91461436952,5551.8085266586695
SAN JUAN,35.0,5695.0,1261273325,54274.9,754.724371576,2046.72848731,968.74984263,523.533732254,1401.263554821,163.8850796701,189.4170082904,470592489,16772.52596046,4228.699964876,37.31090478816109,2.877701135559263,348.99559149883277,30902.91453408481,7791.2625631295505
POMASQUI,36.0,3927.0,796730654,31179.7,1088.35646163,1648.20592567,529.809765088,233.806833278,426.821044329,50.487469089,59.94278198152,159444267,5702.5083229,1281.8678606729,20.01231737487278,1.285649836745607,192.24938656087133,18289.16994999952,4111.225767640163
COCHAPAMBA,37.0,5201.0,968964540,57034.9,1477.18552838,2251.53126956,683.92063333,291.487136837,496.875440118,57.0395639,88.64371457653,181709106,8720.12121459,1886.797704201,18.752915951261855,1.096703785810421,155.42012798572452,15289.097052138253,3308.145896987634
LA ECUATORIANA,38.0,10413.0,1097298856,61184.6,3123.80085931,4121.4632048,1370.4457484,622.693542145,1174.596671571,136.8450922855,136.32412044744,247282543,12205.510377048,2768.166314659,22.53556916603519,1.314175475708249,222.8078968358705,19948.66416883987,4524.286037105742
TABABELA,39.0,78.0,19805895,1410.3,32.54389302,26.38847489,8.005309784,3.637754167,7.424568414,0.7936500177,1.4611878871,2815362,172.40797732800002,37.3890343945,14.21476989256024,1.017500022692308,103.60830228320216,12224.915076792173,2651.140494540169
CUMBAYA,40.0,5721.0,1805991449,32733.2,745.19188648,2230.8842592,1025.32364426,525.73327598,1193.8669815599999,142.881284315,118.9441473341,578752315,10098.48698508,2433.598785437,32.0462378332645,2.497487927198042,363.37463900290834,30850.90056908582,7434.649791150881
ALANGASI,41.0,3321.0,860076609,21216.8,596.04172194,1294.2879751,544.2086394,272.129207177,614.332420245,71.5472263315,58.98955954842,251558355,5591.650085313,1331.8719282280001,29.248366099379787,2.154388025639868,278.03231188690097,26354.8229955177,6277.440180555032
LA MERCED,42.0,1541.0,235921217,7627.5,545.71297086,545.6395358,179.788730055,84.822809528,185.035961972,20.2368787681,10.94871089452,46466328,1348.928268188,316.9957891082,19.695696756792177,1.313230289948086,143.54258793208786,17685.06415192396,4155.959214791215
PUEMBO,43.0,609.0,189241634,9060.9,220.46254568,223.2584752,68.75961885,31.309864635,65.209493998,7.0637188798,10.4866872141,36748951,1504.977807241,347.3674622658,19.419062585761846,1.159888157602627,115.73560257921399,16609.584116820624,3833.6971191139955
CONOCOTO,44.0,13693.0,3071911171,84022.1,1996.42811313,5083.78622956,2317.82652523,1219.95007271,3075.00889292,359.46266447,326.5594506979,1050849433,27307.30706235,6763.019962487,34.20832747919314,2.625156389907252,388.65899649961136,32500.14824950816,8049.0965620795
EL CONDADO,45.0,13392.0,1573501467,82977.8,4562.0346373,5414.1120894,1580.73436281,672.498574561,1162.620481793,130.9864787862,109.66008589614,288489346,11558.073119597,2502.9896415136,18.334227981884503,0.978094973015233,132.155933148553,13929.114919408565,3016.456981883829
GUAYLLABAMBA,46.0,1804.0,324104635,13715.4,710.03720187,681.79492138,193.874090475,81.4714244168,136.8223639585,15.4239209825,15.015994082176,46705243,1633.1146011113,348.71457964396,14.41054455740838,0.854984533398005,109.48272804421308,11907.15984303265,2542.5038981288185
AMAGUAÑA,47.0,3848.0,657517842,22380.0,665.67264303,1328.05857106,595.39079281,323.19165806,935.68637482,104.633644136,79.2075419113,230163490,7887.74646917,2045.770541651,35.004904117232414,2.719169546153846,353.9210987993744,35244.62229298481,9141.065869754244
TUMBACO,48.0,6974.0,1751057050,55731.1,1585.99491945,2707.65948438,1033.89942301,505.208320799,1141.237856612,130.1020597252,118.97892442658,439230798,12311.323010945,2903.0473469452,25.083751452612574,1.865529964513909,213.48748620892104,22090.579606261133,5209.025744952459
YARUQUI,49.0,1188.0,202221566,9989.4,499.26024606,410.25969573,121.034836676,53.876761503,103.5684453102,11.1179561628,7.7562686896,30796822,1299.92625015,299.8136468424,15.229247267636051,0.935854895858586,77.64499058602118,13013.056341221696,3001.3178653612827
PUELLARO,50.0,413.0,53917846,2897.5,291.2474258,97.23006338,14.6097368125,4.68786384308,5.22491373135,0.540731052872,0.2987354545771,2180865,62.96609128568,11.616250775127,4.044793011092814,0.130927615707506,10.310110598001726,2173.1179045963763,400.90598015968936
EL QUINCHE,51.0,740.0,131286902,12136.699999999999,405.9723462,220.08483636,53.665562344,22.1742276459,38.1030229922,3.98567042171,7.963512202795,17822072,1191.181804613,249.2963185774,13.574904727173042,0.538604111041892,65.61513593312021,9814.709143449209,2054.0700402695957
CALDERON,52.0,22195.0,3591056480,150349.8,4799.23787251,8119.32546516,3385.558129227,1734.27613385,4156.602302974,478.6210001782,528.17683769751,1117238143,44747.670697063,10942.4604817856,31.111683959567642,2.156436135067358,351.29866331548834,29762.374607124853,7278.001355363027
ATAHUALPA,53.0,264.0,31752846,1252.0,206.1610501,48.093909726,6.0927949609,1.822234076766,1.830010101907,0.1895747465633,0.06735882919164,1039678,25.510027839933,4.8947002401979,3.274283348952647,0.071808616122462,5.380098178246007,2037.5421597390575,390.95049841836266
CHECA,54.0,455.0,105720419,6107.4,191.9529615,156.38377088,46.286561117,20.6046182169,39.7720790433,4.21180316731,5.09402598126,14396148,720.675445955,159.3768413768,13.617187943411333,0.925671025782418,83.40743984772571,11800.036774322953,2609.5693973998755
SAN ANTONIO,55.0,3447.0,793464061,31990.1,1437.881295,1338.72021126,334.3090660784,132.2114548589,203.87799263171,23.138160385296,28.7218653188026,99798308,3168.6671872091,649.41599020631,12.577546071181786,0.67125501552933,89.78360592434097,9905.149365613424,2030.0530170468674
GUALEA,56.0,68.0,4000364,346.3,57.7485777,8.318675549,1.25375262629,0.362411531202,0.3165821586826,0.02919802027766,0.0078598754504,68496,2.737558710115,0.4620243101078,1.712256421371296,0.042938265114206,2.269672379555299,790.5165203912792,133.41735781339878
NANEGALITO,57.0,88.0,12448632,1397.6,67.150273,16.902075981,2.4952421759,0.76026813611,0.692140137196,0.0586945486677,0.0630196580146,360930,14.1453537382,2.292858956584,2.899356869416076,0.06669835075875,4.509134088050944,1012.1174683886665,164.05688012192329
CALACALI,58.0,109.0,41815855,3030.6,54.2133826,33.64410299,9.491997825,4.1110428855,7.5394756099,0.76596972188,1.531065550718,4539535,384.00470319019996,90.94182756141001,10.85601490009946,0.702724515486239,50.520212192899095,12670.913455757935,3000.786232475748
NONO,59.0,107.0,24711254,1351.1999999999998,46.7083739,33.87136309,11.3337475229,5.1905186435,9.89600046798,0.976587622258,0.388086262009,3082170,152.2418454283,34.86318983964,12.47273974544354,0.912698712390654,28.721600207889285,11267.158483444346,2580.1650266163415
NANEGAL,60.0,83.0,11161607,1121.6,65.5484152,13.797982054,2.2568536408,0.705456868971,0.6912925980755,0.06402080579305,0.1170893760989,378621,28.268021254166,5.3028924053564,3.392177032512188,0.077133500955482,10.43949501595043,2520.3299976966837,472.79711174718267
PIFO,61.0,1353.0,335038369,16800.0,549.49212072,492.30670894,140.422098754,60.6552564829,110.12380642389999,11.89021910969,12.120575160281,59052410,2612.0207335285,606.56866568847,17.625566334105596,0.87880407314782,72.14628071595833,15547.742461479167,3610.5277719551787
SAN JOSE DE MINAS,62.0,660.0,62757157,3554.4,486.6427588,135.700133548,22.359371414385,7.2846342920747,8.01310579929006,0.835525940191935,0.339875545400687,2366516,80.025128695968,14.99742591479965,3.770910178285678,0.12659483942302,9.562107399299093,2251.438462074274,421.939734267377
PACTO,63.0,394.0,20479440,1629.1,347.6292477,39.217040253,4.9021809346398,1.29293811390342,0.958588624230073,0.083025871218436,0.038172571165822,266113,10.38187375722526,1.593077476318419,1.299417733998722,0.021072556146811,2.343169306108991,637.2766409198491,97.78880831860656
PINTAG,64.0,1048.0,121792928,9809.3,559.89674524,299.38740713,83.4642356924,36.6563119791,68.59530262847,7.261462182141,6.6292618548239,14012607,929.5426963012,203.56849158364,11.50527169399355,0.692887612799714,67.58139576548685,9476.136893572426,2075.260126447759
LLOA,65.0,194.0,9146620,795.1,116.21631902,50.55604804,12.309747947,5.261504667,9.6563826189,0.97303356372,0.466669225902,1086677,75.807367613,16.8733971781,11.880643180526878,0.501563692639175,58.69314877399069,9534.318653376933,2122.172956621808
