NM_BARR,ID_BARR,number,rc_usd,night,d-none,d-sli,d-mod,d-ext,d-com,collapsed,fatalities,losses,homeless,injured,str_lr,col_lr,occ_lr,hom_lr,inj_lr
BIENESTAR SOCIAL,61.0,133.0,21641460,1258.0,23.6043791,52.0087322,22.12333568,11.07867809,24.18487422,2.872492902,4.6278424835,7611323,383.08339112,92.414935048,35.170101342265625,2.15976909924812,367.87301140699526,30451.779898251192,7346.179256597775
SAN JUAN DE CONOCOTO,62.0,270.0,44935851,2038.1,38.1609395,96.5070295,44.20470167,23.79679404,67.33053444,7.740438832,7.9811150916,16129218,705.47545332,179.56704231,35.89387522391082,2.866829197037037,391.59585356950106,34614.36893773613,8810.511864481625
PUEBLO UNIDO,63.0,946.0,99808669,5448.0,209.81929923,392.7069083,142.96326601,67.06719641,133.44333593,15.690619487,15.6245761203,26097651,1296.4346641500001,300.385314936,26.147679422310016,1.658627852748414,286.79471586453747,23796.52467235683,5513.6805237885455
SAN ANTONIO,64.0,210.0,56691002,1495.7,26.3163404,75.5538498,36.13458144,19.51652332,52.47870236,6.09813161,5.9696553749,19613133,490.04621287,120.76408223,34.596553745311134,2.903872195238096,399.12117235408175,32763.67004546366,8074.084524303002
SAN JOSÉ DE CONOCOTO BAJO,65.0,640.0,137907109,3033.2,91.42697208,247.71328450000001,112.52761262,57.66619571,130.66591324,15.564068708,10.8051274721,43677812,909.54608343,217.669104511,31.67190736354791,2.431885735625,356.2286519879995,29986.3537989582,7176.219982559673
CUNUNYACU,66.0,102.0,34181351,1346.8,18.23503967,43.3003269,16.08021104,7.64256128,16.74186009,2.120899684,3.1060140138,9458830,331.06507903,80.517115826,27.67248687158456,2.079313415686274,230.62177114642114,24581.606699584197,5978.401828482329
INGA ALTO,67.0,5.0,457566,8.399999999999999,3.2326506,0.96042685,0.330642516,0.156051148,0.3202290663,0.03215738273,0.002484496466,39228,1.4289007827,0.35086272998,8.573082340536926,0.6431476546,29.577338880952386,17010.72360357143,4176.937261666668
SANTA INÉS,68.0,522.0,166285943,2718.8,76.48584715999999,211.8028427,91.92595946,45.6093748,96.1759828,11.717450977,9.0657491808,49949775,766.66261127,182.119206299,30.038483000167815,2.244722409386974,333.4467110784169,28198.565958143296,6698.514281999411
SAN GABRIEL,69.0,749.0,214264467,3828.9,106.01345311,294.9050559,132.89323117,67.18642248,148.00183042,17.914366932,13.0158225418,67058003,1124.55045431,267.791404962,31.296837963305883,2.391771285981308,339.93634051032933,29370.065927812168,6993.951394969834
USHIMANA,70.0,149.0,25114717,891.8,27.95284806,55.2745529,23.656279,12.14737285,29.96894904,3.326224254,2.3071886272,7392763,243.99495918,58.615677214,29.43598046663038,2.23236527114094,258.711440592061,27359.829466248037,6572.737969724154
EL VERGEL,71.0,90.0,10348932,292.3,30.6463077,31.5789392,10.882264189999999,5.240991182,11.651498868,1.2524862956,0.40928666432,1948363,48.717502208,11.194147794,18.82670689868429,1.391651439555555,140.02280681491618,16666.95251727677,3829.6776578857334
TAMBO DEL INCA,72.0,241.0,18275350,1105.0,49.833074,86.8872009,35.26398518,18.586472790000002,50.42926628,5.663473117,3.9487517433,5943049,344.47255014,86.31321352,32.51948168839589,2.349988845228216,357.3530989411764,31173.986438009048,7811.15054479638
LAS PALMERAS,73.0,98.0,14882763,608.3,41.09115841,32.184723,10.2569926,4.822125504,9.645000128,0.981896757,0.78043633924,2974585,112.898545521,27.1160309545,19.9867822325023,1.001935466326531,128.29793510438927,18559.681986026633,4457.674002054907
SAN FRANCISCO DE TANDA,74.0,506.0,157678112,5040.5,71.97555016,207.6968106,87.86872719,43.34768341,95.11124018,11.408406527,15.0999597116,45210599,1321.46098323,311.936628228,28.67271702675312,2.254625795849802,299.5726557206627,26216.863073703007,6188.604865152267
ZONA DE PROTECCIÓN QUITUMBE,75.0,1.0,110551,4.199999999999998,0.09389966,0.4520015,0.2012469,0.09404422,0.1588078,0.01985097,0.01250611,30742,1.061978,0.234742,27.80837803366772,1.985097,297.76452380952395,25285.190476190488,5589.09523809524
COCHAUCO,76.0,39.0,3976164,169.4,25.5471713,10.47588412,1.748178324,0.5745856158,0.6541819815,0.0755601521,0.039170500375,264126,7.8514810688,1.55759895879,6.642742579665345,0.19374397974359,23.123081685360095,4634.876663990554,919.4799048347106
COMUNA SORIALOMA,77.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JERUSALÉN,78.0,8.0,1717642,82.89999999999999,2.50461789,3.0671041,1.03251383,0.472062346,0.923701864,0.1058346742,0.0948946844,636918,28.526537879999996,7.551219285999999,37.08092448867583,1.3229334275,114.4688593486128,34410.781519903496,9108.829054282267
VALLE DEL SUR,79.0,351.0,37075623,2322.0,70.25938388,148.6142361,55.29126014,25.96487077,50.870254689999996,6.097890572,6.7256323768,9854321,558.20084883,129.27562554,26.578974830357687,1.737290761253561,289.64825050818257,24039.65757235142,5567.425733850128
EL TABLÓN,80.0,1.0,95396,3.5,0.6380304,0.2144253,0.07947004,0.03203267,0.03604169,0.001081251,7.568755e-05,7811,0.2382602,0.04451843,8.187657698738409,0.1081251,2.162501428571428,6807.434285714286,1271.9551428571428
COLLAS,81.0,57.0,12679870,185.0,6.18172668,21.5022168,10.50079354,5.52401883,13.29124619,1.508159299,0.6852074677,4378459,63.223500370000004,15.29716346,34.5307897605184,2.645893507017544,370.382414972973,34174.86506486487,8268.737005405404
SAN SEBASTIÁN DE PACHIJAL,82.0,3.0,349248,15.4,2.2163222,0.5586761,0.13815103,0.04639157,0.040459092,0.0019090977,0.00029940964,13637,0.40007984,0.069644084,3.904608936467996,0.06363659,1.944218441558441,2597.921038961039,452.23431168831166
LOS PUENTES,83.0,1.0,40048,1.4,0.971611,0.02725567,0.0009090129,0.0001516581,7.270958e-05,7.270958e-06,1.526901e-06,68,0.0003141148,3.626624e-05,0.17082904782416,0.0007270958,0.109064357142857,22.43677142857143,2.590445714285714
CARTAGENA,84.0,4.0,786819,34.3,2.9680422,0.7951505,0.14981911,0.04674996,0.040238336,0.0030200722,0.00147307454,23484,0.6257166,0.10001716,2.984675669054074,0.075501805,4.294677959183673,1824.2466472303206,291.5952186588921
PALUPE,85.0,1.0,24752,1.4,0.8367835,0.1170687,0.02984658,0.009320555,0.006980703,0.0002094211,5.86379e-06,604,0.02282176,0.003459518,2.439578007181619,0.02094211,0.418842142857143,1630.1257142857141,247.10842857142856
BRISAS DE ALAMBI,86.0,2.0,1112614,50.4,1.2164478,0.544967,0.13126012,0.04770434,0.05962082,0.00596208,0.003756112,78853,2.704592,0.5554344,7.087186960639577,0.298104,7.452603174603174,5366.253968253968,1102.052380952381
MIRAFLORES,87.0,11.0,1290262,49.699999999999996,8.4019847,1.96886405,0.3713675365,0.12423252122,0.133551115235,0.0124800820236,0.0032497228829,39145,0.8253962967,0.14655146119,3.033865295486321,0.113455291123636,6.538677832796782,1660.757136217304,294.8721553118712
LA PERLA,88.0,8.0,536289,23.1,7.1690828,0.715111503,0.07934063542,0.020502677529,0.015962389676,0.0015585136076,0.00032017832318,6796,0.096915172676,0.0141103587334,1.267248170015857,0.019481420095,1.386053347099567,419.54620206060605,61.083804040692634
PUCARÁ,89.0,6.0,185563,7.7,1.9837782,2.1718487,0.78547302,0.36257933,0.69632074,0.069632061,0.0020823952,35011,1.2729439,0.30306083,18.86755804608594,1.16053435,27.044093506493503,16531.738961038962,3935.854935064935
LA LAGUA,90.0,6.0,293542,12.599999999999998,5.0609854,0.778388458,0.1056761068,0.02977857708,0.025171589322,0.0028481966321,0.000432812546,5494,0.11739957015,0.01884379981,1.871473362828747,0.047469943868333,3.435020206349207,931.7426202380955,149.55396674603176
LAS PALMAS,91.0,2.0,164210,7.0,1.472467,0.36588457,0.0863821229,0.0325529781,0.04271336958,0.004271334958,0.000524638352,10730,0.3681767722,0.07708035937,6.53428824849096,0.2135667479,7.494833599999999,5259.6681742857145,1101.147991
TANDAYAPA,92.0,3.0,364829,15.4,2.4777744,0.41206792,0.069525811,0.02178192,0.0188499768,0.00066699323,0.000178401561,6519,0.15713131,0.025153654,1.78684845257435,0.022233107666667,1.158451694805195,1020.3331818181817,163.33541558441559
LA ARMENIA,93.0,14.0,2435995,94.49999999999999,9.705028200000001,3.5969466,0.45681965,0.130919532,0.110285732,0.0095018102,0.00460431068,76029,1.55961169,0.246506024,3.121067617482137,0.067870072857143,4.872286433862435,1650.3827407407412,260.8529354497355
NANEGALITO CENTRO,94.0,32.0,5295939,1102.9,25.207131399999998,5.91295438,0.5915795952,0.15877327478,0.12956090574,0.012036586574,0.044823685854,122686,8.2653667259,1.26159469014,2.316613024621318,0.03761433304375,4.06416591295675,749.4212282074529,114.38885575664156
SAN FRANCISCO DE ALASPUNGO,95.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GUAMACUCHO,96.0,2.0,221626,10.499999999999998,1.7542619,0.20305712,0.02978133,0.007759104,0.005140538,0.00037545601,6.4167325e-05,3157,0.07194351,0.011322731,1.424650970050041,0.0187728005,0.611117380952381,685.1762857142859,107.83553333333334
SAN FRANCISCO,97.0,1.0,50698,2.1,0.9268305,0.06778874,0.004059778,0.0008345254,0.0004865364,4.865363e-05,1.53259e-05,263,0.00277423,0.0003625653,0.518864260600711,0.004865363,0.729804761904762,132.10619047619045,17.265014285714287
EMAAP,98.0,16.0,13038190,352.0,4.9350652,7.7282581,1.8072416,0.666224854,0.86321059,0.104241289,0.3313840128,1669140,32.32207853,6.26297951,12.801928873940223,0.65150805625,94.14318545454546,9182.408673295455,1779.2555426136364
CARCELÉN BAJO,99.0,116.0,25449295,835.6,48.0404915,43.5197366,11.62080446,4.808716466,8.010250833,0.8804026769,0.77571763491,4659574,92.734809517,19.3724074822,18.309247207818004,0.758967824913793,92.83360877333652,11097.990607587362,2318.3828963858305
PAREDES,100.0,481.0,128752702,7071.4,70.56863126,180.1754841,83.01086438,43.39209623,103.85290526,12.071814843,27.6847484119,41947152,2289.05958143,553.9330532,32.579628850033785,2.509732815592516,391.50307452413955,32370.670325960917,7833.428362134798
BARRIO CENTRAL,101.0,407.0,74172593,2775.0,49.73434828,143.4121874,71.54945662,38.87852467,103.42548726,11.986714651,12.5438638506,26925661,1026.17558615,260.06153513,36.3013606462998,2.945138734889435,452.0311297513513,36979.300401801804,9371.58685153153
JESÚS DEL GRAN PODER,102.0,145.0,13180944,522.9,28.85251347,45.1306709,19.55158173,11.15205343,40.31317893,4.248333042,1.5297115359,4398934,168.49410804,44.21717092,33.3734332374355,2.929884856551724,292.54380109007457,32223.007848537007,8456.142841843566
CENTRAL,103.0,83.0,7736472,302.4,20.03860432,27.7690883,10.83959709,5.83860869,18.51410077,1.937453747,0.7069006552,2370664,87.63441095,22.81438794,30.64269665090557,2.334281622891566,233.7634441798942,28979.63325066138,7544.440456349206
CASPIGASI DEL CARMEN,104.0,45.0,9102268,364.7,26.7919286,13.699906,2.485179765,0.8712008526,1.15178535225,0.125966737916,0.108201253561,594254,16.359516065,3.1399048365,6.52863604253008,0.279926084257778,29.668564179051277,4485.746110501783,860.9555350973403
SAN MIGUEL DE ZAMBIZA,105.0,86.0,9778519,552.5,13.45802394,26.9029886,12.80848958,7.3784743,25.45202188,2.757237145,2.1131888241,3841598,211.67391805,56.0111808,39.286097368121574,3.206089703488372,382.4776152217194,38312.02136651584,10137.770280542985
ZONA DE PROTECCIÓN SAN ANTONIO,106.0,1.0,1343128,59.0,0.5324482,0.392576,0.05065509,0.01357996,0.01074077,0.001342596,0.01188197,65341,1.434923,0.2240077,4.864854602411163,0.1342596,20.13893220338983,2432.072881355932,379.6740677966102
JOSÉ TERÁN,107.0,327.0,74305923,3016.0,61.41141106,121.6143404,52.80692363,27.20147762,63.96583562,7.39167432,10.5086414539,23952684,908.96382934,219.798186268,32.23522861650068,2.260450862385321,348.4297564290451,30138.058001989386,7287.738271485411
YANAYACO,108.0,2.0,1418155,37.1,0.6376765,0.8176634,0.22919835,0.10302238,0.2124394,0.021814065,0.01586401,231972,1.705081,0.2985719,16.357333835619634,1.09070325,42.760134770889486,4595.905660377359,804.7760107816712
SANTA ANA,109.0,122.0,10522831,420.7,28.44622879,40.7948943,16.03236107,8.7073553,28.01916006,2.961777127,1.1037313803,3328980,122.4602063,31.79354705,31.635785405181366,2.427686169672131,262.35592590919896,29108.677513667695,7557.296660328025
LA TOLA,110.0,844.0,128821576,5875.7,238.77975863,312.9932352,114.09064848999999,55.07828101,123.058077234,13.54739954,12.0500416322,30846429,1262.13377827,294.146736532,23.94507992261691,1.605142125592417,205.08265623159792,21480.568753850606,5006.156484027435
