#,,,,,,,,,,"generated_by='OpenQuake engine 3.15.0-git0887e53562', start_date='2022-05-13T16:51:15', checksum=3489589595"
event_id,slight,moderate,extensive,complete,collapsed,fatalities,homeless,injured,losses,loss_type
0,1.10155E+05,4.56848E+04,2.31822E+04,5.17128E+04,6.01456E+03,7.19960E+03,6.10660E+05,1.47492E+05,1.76560E+10,structural
1,1.09164E+05,4.31594E+04,2.15631E+04,4.99322E+04,5.78853E+03,6.67618E+03,5.64860E+05,1.37273E+05,1.70768E+10,structural
2,1.07604E+05,4.70557E+04,2.36365E+04,5.08157E+04,5.88863E+03,6.97574E+03,6.00374E+05,1.43412E+05,1.69916E+10,structural
3,1.05707E+05,4.47924E+04,2.34293E+04,5.68115E+04,6.63324E+03,7.73874E+03,6.44852E+05,1.59441E+05,1.85225E+10,structural
4,1.05481E+05,4.43868E+04,2.27738E+04,5.56878E+04,6.49681E+03,7.73269E+03,6.37792E+05,1.58549E+05,1.79538E+10,structural
5,1.07148E+05,4.55056E+04,2.28246E+04,5.52644E+04,6.43454E+03,7.59925E+03,6.30516E+05,1.56263E+05,1.81855E+10,structural
6,1.04385E+05,4.43677E+04,2.31492E+04,5.98958E+04,6.97774E+03,8.28358E+03,6.75079E+05,1.70083E+05,1.87661E+10,structural
7,1.07419E+05,4.48675E+04,2.29020E+04,5.53089E+04,6.44529E+03,7.70311E+03,6.39878E+05,1.57644E+05,1.79818E+10,structural
8,1.04972E+05,4.48594E+04,2.33713E+04,5.65493E+04,6.60563E+03,7.70189E+03,6.40258E+05,1.57742E+05,1.77456E+10,structural
9,1.07516E+05,4.42014E+04,2.24528E+04,5.27130E+04,6.12490E+03,7.45410E+03,6.20104E+05,1.52807E+05,1.80244E+10,structural
10,1.08364E+05,4.81338E+04,2.42671E+04,5.29698E+04,6.14749E+03,7.01239E+03,6.14300E+05,1.46084E+05,1.81293E+10,structural
11,1.09096E+05,4.47695E+04,2.22945E+04,5.12385E+04,5.94884E+03,6.95871E+03,5.88215E+05,1.43330E+05,1.76112E+10,structural
12,1.04941E+05,4.66039E+04,2.39490E+04,5.62608E+04,6.55215E+03,7.53007E+03,6.41143E+05,1.56264E+05,1.76741E+10,structural
13,1.10392E+05,4.51560E+04,2.26593E+04,5.31321E+04,6.17489E+03,7.44418E+03,6.21290E+05,1.52853E+05,1.84481E+10,structural
14,1.06244E+05,4.58440E+04,2.35789E+04,5.50104E+04,6.38591E+03,7.46905E+03,6.31195E+05,1.54161E+05,1.79926E+10,structural
15,1.10673E+05,4.53365E+04,2.26575E+04,5.06310E+04,5.88030E+03,6.75874E+03,5.77453E+05,1.38607E+05,1.73996E+10,structural
16,1.05555E+05,4.66841E+04,2.40078E+04,5.55941E+04,6.47675E+03,7.94177E+03,6.63561E+05,1.62209E+05,1.85468E+10,structural
17,1.06436E+05,4.64989E+04,2.42294E+04,5.82094E+04,6.75786E+03,7.72849E+03,6.49995E+05,1.59794E+05,1.83766E+10,structural
18,1.10156E+05,4.48094E+04,2.28646E+04,5.20043E+04,6.05214E+03,7.21552E+03,6.11965E+05,1.48981E+05,1.75940E+10,structural
19,1.08567E+05,4.54507E+04,2.31968E+04,5.41544E+04,6.30129E+03,7.39720E+03,6.27590E+05,1.52948E+05,1.76371E+10,structural
20,1.08968E+05,4.37383E+04,2.22466E+04,5.25292E+04,6.08227E+03,7.22625E+03,6.04742E+05,1.48173E+05,1.74931E+10,structural
21,1.10851E+05,4.55459E+04,2.27140E+04,4.94927E+04,5.74715E+03,6.76119E+03,5.80289E+05,1.39220E+05,1.66964E+10,structural
22,1.07864E+05,4.34127E+04,2.20446E+04,5.38515E+04,6.25305E+03,7.58208E+03,6.25176E+05,1.55631E+05,1.72674E+10,structural
23,1.02057E+05,4.45616E+04,2.37427E+04,5.89406E+04,6.90685E+03,8.08694E+03,6.66410E+05,1.65265E+05,1.87232E+10,structural
24,1.06045E+05,4.48482E+04,2.30921E+04,5.61613E+04,6.53366E+03,7.65188E+03,6.36386E+05,1.57273E+05,1.78405E+10,structural
25,1.08645E+05,4.57317E+04,2.32041E+04,5.35363E+04,6.23896E+03,7.21026E+03,6.11152E+05,1.48203E+05,1.71761E+10,structural
26,1.06849E+05,4.56029E+04,2.31489E+04,5.28213E+04,6.15633E+03,7.44149E+03,6.24337E+05,1.52450E+05,1.75554E+10,structural
27,1.08417E+05,4.38003E+04,2.23954E+04,5.29849E+04,6.15930E+03,7.45271E+03,6.17998E+05,1.52490E+05,1.77408E+10,structural
28,1.07256E+05,4.59712E+04,2.33808E+04,5.20041E+04,6.02141E+03,7.10513E+03,6.07797E+05,1.47160E+05,1.74230E+10,structural
29,1.09212E+05,4.40533E+04,2.22428E+04,5.16154E+04,6.00478E+03,7.10483E+03,5.97756E+05,1.45323E+05,1.75024E+10,structural
30,1.05790E+05,4.57896E+04,2.34862E+04,5.72993E+04,6.67849E+03,7.98559E+03,6.53828E+05,1.62286E+05,1.85080E+10,structural
31,1.05311E+05,4.55259E+04,2.35974E+04,5.79061E+04,6.75855E+03,7.90626E+03,6.58419E+05,1.63122E+05,1.85595E+10,structural
32,9.99725E+04,4.54469E+04,2.42460E+04,6.19204E+04,7.26989E+03,8.57856E+03,6.99648E+05,1.74850E+05,1.91016E+10,structural
33,1.08108E+05,4.54601E+04,2.28395E+04,5.05682E+04,5.87582E+03,7.09826E+03,6.05279E+05,1.46429E+05,1.78086E+10,structural
34,1.09699E+05,4.61932E+04,2.29973E+04,5.03689E+04,5.85102E+03,6.78222E+03,5.84692E+05,1.40309E+05,1.69719E+10,structural
35,1.05072E+05,4.49401E+04,2.30416E+04,5.49676E+04,6.39793E+03,7.68597E+03,6.36514E+05,1.57412E+05,1.81652E+10,structural
36,1.08386E+05,4.40009E+04,2.22615E+04,5.31334E+04,6.16453E+03,7.55951E+03,6.24633E+05,1.54548E+05,1.81099E+10,structural
37,1.09220E+05,4.61481E+04,2.29903E+04,5.07465E+04,5.90538E+03,6.90082E+03,5.94376E+05,1.42620E+05,1.70575E+10,structural
38,1.05009E+05,4.56402E+04,2.36760E+04,5.46857E+04,6.36288E+03,7.56132E+03,6.35392E+05,1.55449E+05,1.77651E+10,structural
39,1.05681E+05,4.69961E+04,2.44171E+04,5.73547E+04,6.68283E+03,7.44320E+03,6.38670E+05,1.54498E+05,1.81757E+10,structural
40,1.06299E+05,4.57011E+04,2.35608E+04,5.62628E+04,6.55710E+03,7.81956E+03,6.52770E+05,1.60626E+05,1.84891E+10,structural
41,1.11207E+05,4.52360E+04,2.24933E+04,5.11837E+04,5.92750E+03,6.72667E+03,5.76444E+05,1.38577E+05,1.72930E+10,structural
42,1.08083E+05,4.38288E+04,2.23087E+04,5.26311E+04,6.14372E+03,7.34881E+03,6.16018E+05,1.50624E+05,1.81577E+10,structural
43,1.11837E+05,4.47995E+04,2.20718E+04,4.97178E+04,5.77151E+03,7.02248E+03,5.90202E+05,1.43170E+05,1.72452E+10,structural
44,1.07141E+05,4.58307E+04,2.30706E+04,5.27423E+04,6.14330E+03,7.30580E+03,6.18631E+05,1.50413E+05,1.77556E+10,structural
45,1.08037E+05,4.58710E+04,2.32802E+04,5.27334E+04,6.12333E+03,7.23614E+03,6.13010E+05,1.48416E+05,1.74301E+10,structural
46,1.05537E+05,4.18838E+04,2.15793E+04,5.71009E+04,6.70176E+03,7.71701E+03,6.24615E+05,1.57636E+05,1.78640E+10,structural
47,1.06000E+05,4.37172E+04,2.27809E+04,5.68187E+04,6.62689E+03,7.84987E+03,6.43026E+05,1.60397E+05,1.82507E+10,structural
48,1.03237E+05,4.64908E+04,2.45116E+04,5.71339E+04,6.64659E+03,7.94575E+03,6.67170E+05,1.62526E+05,1.83591E+10,structural
49,1.07955E+05,4.49067E+04,2.28329E+04,5.45667E+04,6.34144E+03,7.74130E+03,6.45540E+05,1.59906E+05,1.85552E+10,structural
50,1.08194E+05,4.50653E+04,2.28419E+04,5.35884E+04,6.24708E+03,7.34746E+03,6.18825E+05,1.51407E+05,1.72211E+10,structural
51,1.03618E+05,4.58829E+04,2.38200E+04,5.73412E+04,6.65956E+03,7.93206E+03,6.58789E+05,1.62541E+05,1.84505E+10,structural
52,1.04681E+05,4.51299E+04,2.31600E+04,5.66038E+04,6.59319E+03,7.56584E+03,6.30271E+05,1.55329E+05,1.76937E+10,structural
53,1.03861E+05,4.47991E+04,2.30852E+04,5.73119E+04,6.69472E+03,7.86860E+03,6.51598E+05,1.62233E+05,1.80358E+10,structural
54,1.06220E+05,4.39787E+04,2.25891E+04,5.21644E+04,6.06472E+03,7.33636E+03,6.12739E+05,1.50436E+05,1.79149E+10,structural
55,1.09511E+05,4.52204E+04,2.26002E+04,5.28565E+04,6.15337E+03,7.23432E+03,6.08786E+05,1.48626E+05,1.77832E+10,structural
56,1.06067E+05,4.58167E+04,2.36512E+04,5.64467E+04,6.55803E+03,7.64621E+03,6.34432E+05,1.56191E+05,1.84118E+10,structural
57,1.11600E+05,4.72615E+04,2.32584E+04,5.18724E+04,6.01892E+03,7.11418E+03,6.06630E+05,1.46775E+05,1.74690E+10,structural
58,1.09573E+05,4.63650E+04,2.33940E+04,5.16942E+04,6.02909E+03,6.85557E+03,5.92008E+05,1.40801E+05,1.65813E+10,structural
59,1.06446E+05,4.62261E+04,2.36986E+04,5.62884E+04,6.55045E+03,7.75129E+03,6.46968E+05,1.58972E+05,1.81341E+10,structural
60,1.11694E+05,4.53081E+04,2.26880E+04,5.29005E+04,6.15764E+03,7.29746E+03,6.09145E+05,1.49292E+05,1.74489E+10,structural
61,1.07922E+05,4.51562E+04,2.27944E+04,5.16107E+04,5.97724E+03,7.21849E+03,6.12646E+05,1.48537E+05,1.74859E+10,structural
62,1.09267E+05,4.47574E+04,2.27433E+04,5.42136E+04,6.32772E+03,7.52879E+03,6.27944E+05,1.54034E+05,1.77984E+10,structural
63,1.05501E+05,4.60360E+04,2.39240E+04,5.56146E+04,6.47589E+03,7.68594E+03,6.45806E+05,1.57703E+05,1.83061E+10,structural
64,1.13688E+05,4.43791E+04,2.16408E+04,4.71669E+04,5.46742E+03,6.47426E+03,5.52584E+05,1.32675E+05,1.68281E+10,structural
65,1.06162E+05,4.52235E+04,2.33030E+04,5.59047E+04,6.50682E+03,7.98769E+03,6.60520E+05,1.64365E+05,1.87061E+10,structural
66,1.09308E+05,4.62151E+04,2.32467E+04,5.19533E+04,6.01645E+03,6.93631E+03,5.97254E+05,1.43347E+05,1.69636E+10,structural
67,1.09622E+05,4.43134E+04,2.23592E+04,5.14251E+04,5.95889E+03,7.08105E+03,5.97872E+05,1.45502E+05,1.75335E+10,structural
68,1.04332E+05,4.47140E+04,2.32758E+04,5.72412E+04,6.64880E+03,7.72186E+03,6.39078E+05,1.58557E+05,1.79226E+10,structural
69,1.08463E+05,4.50965E+04,2.28612E+04,5.38492E+04,6.26683E+03,7.24828E+03,6.15740E+05,1.50487E+05,1.77673E+10,structural
70,1.09701E+05,4.51413E+04,2.22111E+04,4.99316E+04,5.79865E+03,7.06630E+03,5.94069E+05,1.45241E+05,1.72374E+10,structural
