#,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.15.0-git0887e53562', start_date='2022-05-13T16:51:15', checksum=3489589595, investigation_time=None, risk_investigation_time=None"
loss_type,no_damage,slight,moderate,extensive,complete,collapsed_value,collapsed_ratio,fatalities_value,fatalities_ratio,homeless_value,homeless_ratio,injured_value,injured_ratio,losses_value,losses_ratio
structural,5.74627E+04,1.07625E+05,4.50970E+04,2.29544E+04,5.37408E+04,6.25496E+03,2.18034E-02,7.37114E+03,3.39208E-03,6.19324E+05,2.85003E-01,1.51449E+05,6.96943E-02,1.77343E+10,3.19781E-01
