#,,,,,,,,,,"generated_by='OpenQuake engine 3.15.0-gite09ae1ae50', start_date='2022-05-12T19:13:24', checksum=805289102"
event_id,slight,moderate,extensive,complete,collapsed,fatalities,homeless,injured,losses,loss_type
0,7.71402E+04,1.37196E+04,4.41854E+03,5.37850E+03,5.76498E+02,3.69653E+02,5.96954E+04,1.13609E+04,1.65028E+09,structural
1,7.44080E+04,1.44414E+04,4.49356E+03,4.02020E+03,4.30088E+02,2.79382E+02,5.07062E+04,8.43519E+03,1.47127E+09,structural
2,7.98071E+04,1.49672E+04,4.70456E+03,4.56470E+03,4.85464E+02,3.02077E+02,5.34309E+04,9.29324E+03,1.63992E+09,structural
3,7.33098E+04,1.26467E+04,3.85090E+03,3.62545E+03,3.89778E+02,2.50069E+02,4.41974E+04,7.51437E+03,1.57338E+09,structural
4,7.89053E+04,1.42559E+04,4.47082E+03,4.36162E+03,4.64192E+02,2.86414E+02,5.12085E+04,8.83398E+03,1.57781E+09,structural
5,7.76989E+04,1.45308E+04,4.56312E+03,4.50996E+03,4.87473E+02,3.26438E+02,5.46765E+04,9.60095E+03,1.71169E+09,structural
6,7.39107E+04,1.30021E+04,3.85260E+03,3.31181E+03,3.56571E+02,2.33249E+02,4.23643E+04,6.93668E+03,1.54779E+09,structural
7,7.51758E+04,1.25286E+04,3.63846E+03,3.13346E+03,3.34481E+02,2.24366E+02,4.13968E+04,6.79026E+03,1.34317E+09,structural
8,7.56200E+04,1.40723E+04,4.46202E+03,4.49415E+03,4.79925E+02,2.85987E+02,5.01619E+04,8.83766E+03,1.50203E+09,structural
9,7.18696E+04,1.22691E+04,3.48050E+03,2.71456E+03,2.92978E+02,2.09991E+02,3.94241E+04,6.17981E+03,1.46754E+09,structural
10,7.20855E+04,1.31804E+04,4.27862E+03,4.75538E+03,5.10945E+02,3.17799E+02,5.22875E+04,9.48150E+03,1.66504E+09,structural
11,7.13293E+04,1.37717E+04,4.45516E+03,4.45144E+03,4.80272E+02,3.57911E+02,5.77729E+04,1.03822E+04,1.76584E+09,structural
12,7.60227E+04,1.48292E+04,4.76214E+03,4.59920E+03,4.92402E+02,2.91274E+02,5.29865E+04,9.00873E+03,1.63622E+09,structural
13,7.73959E+04,1.32263E+04,3.91163E+03,3.39625E+03,3.66729E+02,2.38368E+02,4.25547E+04,7.01629E+03,1.43733E+09,structural
14,7.26660E+04,1.28649E+04,3.99545E+03,3.84220E+03,4.10613E+02,2.55066E+02,4.61189E+04,7.94300E+03,1.49119E+09,structural
15,7.83369E+04,1.52062E+04,4.74893E+03,4.33022E+03,4.63596E+02,2.79122E+02,5.20052E+04,8.62618E+03,1.65014E+09,structural
16,7.69183E+04,1.39470E+04,4.22166E+03,3.73475E+03,4.00673E+02,2.65692E+02,4.85733E+04,8.10223E+03,1.60934E+09,structural
17,7.05253E+04,1.09641E+04,3.07867E+03,2.54030E+03,2.71899E+02,1.79819E+02,3.40633E+04,5.30843E+03,1.36650E+09,structural
18,7.74554E+04,1.30101E+04,3.89324E+03,3.62366E+03,3.89151E+02,2.71281E+02,4.67408E+04,7.96916E+03,1.67279E+09,structural
19,8.18446E+04,1.68639E+04,5.57879E+03,5.94034E+03,6.30389E+02,4.20766E+02,7.03510E+04,1.26368E+04,1.83800E+09,structural
20,7.85760E+04,1.40151E+04,4.21275E+03,3.69019E+03,3.94959E+02,2.73653E+02,4.97331E+04,8.21639E+03,1.62512E+09,structural
21,7.74595E+04,1.55386E+04,5.04089E+03,4.92869E+03,5.26695E+02,3.11145E+02,5.60441E+04,9.61167E+03,1.78636E+09,structural
22,7.46886E+04,1.53539E+04,5.34488E+03,6.12650E+03,6.56069E+02,4.21862E+02,6.81784E+04,1.26219E+04,1.76519E+09,structural
23,7.60435E+04,1.28467E+04,3.77978E+03,3.43803E+03,3.66521E+02,2.41843E+02,4.39571E+04,7.34262E+03,1.42429E+09,structural
24,7.68690E+04,1.58184E+04,5.33007E+03,5.66637E+03,6.10052E+02,3.76865E+02,6.43911E+04,1.15127E+04,1.97190E+09,structural
25,7.45271E+04,1.41715E+04,4.74121E+03,5.62608E+03,6.04098E+02,3.90996E+02,6.19718E+04,1.16569E+04,1.70475E+09,structural
26,7.58845E+04,1.30176E+04,3.77950E+03,3.12016E+03,3.33628E+02,2.32198E+02,4.32389E+04,6.94432E+03,1.53167E+09,structural
27,7.58237E+04,1.44279E+04,4.65197E+03,4.69585E+03,5.01343E+02,3.36938E+02,5.69482E+04,1.01205E+04,1.70020E+09,structural
28,8.02102E+04,1.57534E+04,5.21756E+03,5.75204E+03,6.04760E+02,3.34306E+02,6.05704E+04,1.07579E+04,1.67789E+09,structural
29,7.64639E+04,1.36426E+04,4.21063E+03,4.02231E+03,4.34149E+02,2.78000E+02,4.77420E+04,8.11815E+03,1.73764E+09,structural
30,6.77423E+04,1.17530E+04,3.67057E+03,3.65595E+03,3.94493E+02,2.48792E+02,4.31762E+04,7.40153E+03,1.57376E+09,structural
