#,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.15.0-gite09ae1ae50', start_date='2022-05-12T21:58:13', checksum=3900597170, investigation_time=None, risk_investigation_time=None"
loss_type,no_damage,slight,moderate,extensive,complete,collapsed_value,collapsed_ratio,fatalities_value,fatalities_ratio,homeless_value,homeless_ratio,injured_value,injured_ratio,losses_value,losses_ratio
structural,3.47230E+05,1.43076E+03,4.22367E+01,5.02574E+00,1.61835E+00,1.73918E-01,4.98748E-07,1.20768E-01,5.90519E-08,4.18513E+01,2.04640E-05,3.88440E+00,1.89935E-06,1.02665E+07,1.75614E-04
