barrio,id_barrio,number,rc_usd,night,d-none,d-sli,d-mod,d-ext,d-com,collapsed,fatalities,losses,homeless,injured,str_lr,col_lr,occ_lr,hom_lr,inj_lr
Sector Puente del Comercio,698.0,892.0,73022208,8184.0,886.7779509,5.033826868,0.16275129227,0.019387240249,0.006074726474,0.000658490627,0.00086236678112,31896,0.27220329765,0.022328428459,0.043679609637458,7.382181917e-05,0.010537228508309,3.326042248900293,0.272830259762952
Los Alcazares,604.0,201.0,86219821,10406.0,198.30997150000002,2.586532231,0.09128896135,0.009775727569,0.002432533541,0.0003027953488,0.002219235132,64264,0.6383370999,0.04680760085,0.074535285758343,0.000150644452139,0.021326495598693,6.134317700365174,0.449813577263117
Ciudad de Los Alamos,217.0,1782.0,211380472,14132.0,1772.9616233,8.772058477,0.23282559328,0.025815574841,0.007686276287,0.0008078684579,0.000796484887825,70781,0.27284819912,0.021815913303,0.033485025829805,4.5334930297e-05,0.005636037983477,1.930711853382395,0.154372440581659
La Flora,212.0,1419.0,406997277,4503.0,1417.3198134,1.652353949347,0.0250063279776,0.00225738062015,0.000570810441729,6.4923775551e-05,2.3560582632e-05,28652,0.0088792436565,0.00070196671796,0.007039918284881,4.575318925e-06,0.000523219689816,0.197185068987342,0.015588867820564
Calima,421.0,923.0,102033555,4871.0,918.6030772,4.257429932,0.12132202087,0.013897660307,0.004272188309,0.0004765251291,0.00032619518468,33800,0.11168358103,0.010049116637,0.033126796136294,5.1627857974e-05,0.006696677985629,2.292826545473209,0.206305001786081
El Bosque,215.0,762.0,209940178,3277.0,761.7745963,0.223010812778,0.0022046196629,0.000157163310793,3.2149609242e-05,3.580130009e-06,1.310636601e-06,4100,0.00061177671829,4.4163569759e-05,0.001952704398014,4.69833335e-07,3.9995013759e-05,0.018668804342081,0.00134768293437
Fonaviemcali,695.0,374.0,29277908,2355.0,371.5603089,2.356356585,0.07196378616,0.008604681081,0.002760972252,0.0003052257027,0.00022838129138,11546,0.07123620066,0.00644819453,0.039435017543461,8.1611150455e-05,0.009697719379193,3.024891747770701,0.27380868492569
Metropolitano del Norte,506.0,693.0,107157630,7737.0,688.8050777,4.05699605,0.11934983577,0.01408969481,0.004484863686,0.000504104699,0.00060381407253,39895,0.1914246828,0.015935747028,0.037230055770315,7.2742380808e-05,0.007804240306708,2.474146087630865,0.205968037068631
La Campiña,213.0,307.0,84559278,2262.0,306.8032236,0.194356970864,0.0022256757425,0.00016481498061,3.4644982974e-05,3.811340442e-06,2.513006885e-06,2777,0.0011513499666,8.528955522e-05,0.003283716583107,1.241478971e-06,0.000111096679244,0.050899644854111,0.003770537366048
Vipasa,294.0,1969.0,333880553,7830.0,1962.6788051,6.1496449261,0.150742808601,0.01614179446,0.00466006169693,0.000508896826593,0.000241620017404,76215,0.0946428546816,0.00821247735289,0.022827124250972,2.5845445739e-05,0.003085823977061,1.208721004873563,0.104884768236143
San Luis,601.0,1724.0,143730989,11749.0,1710.9162833,12.597417447,0.41757514852,0.051634515015,0.01710035457,0.001932838757,0.00160051963998,69998,0.50312272283,0.048629283393,0.048700995628214,0.000112113616995,0.013622603114989,4.282259961103072,0.413901467299345
Flora Industrial,420.0,479.0,343252420,1438.0,476.7507859,2.190579096,0.05142632742,0.005574570938,0.001634308204,0.0001876811572,6.343851779e-05,105394,0.023163871098,0.0020052638089,0.030704524681356,3.9181869979e-05,0.004411579818498,1.610839436578581,0.139448109102921
Villa del Sol,595.0,116.0,73987203,4365.0,115.2046484,0.778533288,0.01523338274,0.001291995514,0.0002900467271,3.245245613e-05,0.0001766994288,28575,0.0605043251,0.004052286702,0.038622203138493,2.7976255284e-05,0.004048096879725,1.386124286368843,0.092835892371134
Urbanización La Merced,293.0,1186.0,139758053,4403.0,1179.4011779,6.406998876,0.16699112661,0.019007565802,0.0057985276897,0.00063553723168,0.000293542134253,43565,0.09393313025,0.008621629136,0.031172046082349,5.3586613126e-05,0.006666866551283,2.133389285714285,0.19581260813082
La Paz,214.0,116.0,25035357,472.0,115.9219756,0.0770688418,0.000877858871,6.38355453e-05,1.32944548e-05,1.467913444e-06,6.9650275e-07,1181,0.000331707701,2.441655288e-05,0.004715889943206,1.265442624e-06,0.000147564142055,0.07027705529661,0.005172998491525
Petecuy II,606.0,1155.0,60338940,6567.0,1146.4766776,8.189346718,0.28433115592,0.036832628268,0.012818804033,0.0014056094714,0.00092912029057,27565,0.29837917946,0.029814739355,0.045683126350096,0.000121697789732,0.014148321768996,4.543614732145576,0.454008517664078
Los Parques Barranquilla,594.0,1145.0,148888009,10032.0,1138.4764447,6.3221028896,0.17569920517,0.019782713895,0.0059843350918,0.00067129113561,0.00054535121379,48611,0.18369305754,0.014807905045,0.032649234426831,5.8628046778e-05,0.005436116564892,1.831071147727273,0.14760670898126
Chiminangos II,504.0,140.0,106286029,9750.0,138.78809560000002,1.180642057,0.02844440641,0.002344607489,0.000469184912,5.71864964e-05,0.0005721482217,50081,0.1992186803,0.01240712832,0.047118793848592,4.0847497429e-05,0.005868186889231,2.043268515897436,0.127252598153846
Olaya Herrera,418.0,776.0,77025170,4069.0,772.3771689,3.50647367,0.10111923714,0.011645712162,0.003586913025,0.0004014220988,0.000265404262742,21804,0.09035518227,0.008411370319,0.028307010220755,5.1729651907e-05,0.006522591858983,2.220574644138609,0.206718366158761
Chipichape,218.0,116.0,186167170,1485.0,115.9359947,0.06319486541716,0.00074237780369,5.699676763e-05,1.230489537e-05,1.383795459e-06,7.6406029e-07,4879,0.00030896614523,2.3098741208e-05,0.002621006883957,1.19292712e-06,5.1451871383e-05,0.020805801025589,0.001555470788418
Torres de Comfandi,598.0,1537.0,228752626,15993.0,1528.6374787,8.1088173176,0.221374456,0.024859240299,0.0074899670594,0.0008192837168,0.00091936242762,69709,0.30349235537,0.022724327318,0.030473367331944,5.3304080468e-05,0.005748530154568,1.89765744619521,0.142089209766773
Chiminangos I,505.0,155.0,38056289,4530.0,153.19384879999998,1.756768303,0.04494228313,0.003716125605,0.000726361158,9.36650842e-05,0.00039566748019,24597,0.13199935224,0.008174043435,0.064632634556924,6.0429086581e-05,0.008734381461148,2.913892985430464,0.180442459933775
Petecuy III,609.0,932.0,45453276,4295.0,924.9778183,6.754959342,0.22806656919,0.029122363203,0.010023819255,0.001131659171,0.00062362671374,21702,0.19128701257,0.019002518992,0.04774681883157,0.000121422657833,0.014519830354831,4.453713913154831,0.442433503888242
Evaristo Garcia,415.0,315.0,78278137,1519.0,313.5841867,1.372620185,0.03768477426,0.004232040417,0.001273691024,0.0001430797517,9.378211183e-05,22402,0.03182425196,0.002911903265,0.02861819626113,4.5422143397e-05,0.006173937579329,2.09507912837393,0.191698700789993
La Isla,413.0,1069.0,39879964,7216.0,1064.8701449,3.993980301,0.11770590295,0.013807879091,0.004348577187,0.0004724820979,0.00038405310576,10315,0.13761830587,0.012979141426,0.025863867076154,4.4198512432e-05,0.0053222437051,1.907127298641907,0.17986615058204
Jorge Eliécer Gaitán,602.0,2514.0,232810514,14017.0,2498.661599,14.831298521,0.43886945817,0.051771486987,0.016473919637,0.0017818187478,0.00129215518994,92994,0.43287360824,0.040326784716,0.039944003173549,7.0875845179e-05,0.009218486052222,3.088204382107441,0.287699113333809
Prados del Norte,211.0,1386.0,579321580,9088.0,1380.6778609,5.18587899698,0.119278788619,0.0130743679231,0.00390888192919,0.000436420077583,0.000249644572688,153065,0.087808652869,0.00720863626838,0.02642142374492,3.1487740085e-05,0.002746969329756,0.966204366956426,0.079320381474252
La Rivera I,607.0,813.0,36757928,4163.0,807.4681297999999,5.340126357,0.16576111285,0.019706834586,0.006270932657,0.0007021542423,0.00045434251925,15668,0.14907608918,0.01404521769,0.042625280190302,8.6365835461e-05,0.010913824627672,3.58097740043238,0.337382120826327
Los Guayacanes,503.0,2454.0,197046512,12066.0,2440.009963,13.558636375,0.37671978293,0.042090527537,0.012602313016,0.0014515890481,0.00091568619259,73477,0.29699294929,0.026856992924,0.037289079191339,5.915195795e-05,0.007588978887701,2.461403524697497,0.222584062025526
Petecuy I,605.0,1403.0,59349428,6415.0,1393.4179746,9.206489791,0.31882083919,0.041826086487,0.014871230498,0.0016329852604,0.00086993330625,26573,0.27929476694,0.028355238951,0.044774174231394,0.000116392392046,0.013560924493375,4.353776569602494,0.442014636804365
La Alianza,497.0,417.0,233555823,1275.0,415.4179504,1.543378145,0.03421379279,0.003486922929,0.000968794937,0.0001081997926,4.6951385659e-05,77582,0.017438379355,0.0013190664837,0.033217677947054,2.594719247e-05,0.003682461620314,1.367716027843137,0.1034561948
Guillermo Valencia,412.0,632.0,97745818,2525.0,629.1312975,2.7824993705,0.07540191626,0.008332736448,0.002465412436,0.00027699413676,0.000140655827712,28771,0.04912476155,0.004374447566,0.029434852909714,4.3828186196e-05,0.005570527830178,1.945535110891089,0.173245448158416
Marco Fidel Suárez,414.0,250.0,14694167,1278.0,248.8721748,1.092004481,0.03112931752,0.003582876061,0.001105513975,0.0001222876062,7.651696265e-05,4113,0.0263116618,0.002431058394,0.027993851903596,4.891504248e-05,0.005987242773865,2.058815477308294,0.190223661502347
Paseo de Los Almendros,596.0,1150.0,70478491,3156.0,1142.993055,6.800880111,0.18056918405,0.019730534914,0.005772097925,0.000657671658,0.00022024627274,25417,0.07116568227,0.006213191444,0.036064189113846,5.7188839826e-05,0.00697865249493,2.254932898288974,0.196869183903676
Santa Mónica,210.0,1116.0,717657799,3105.0,1115.5338887999999,0.461547895649,0.00421864415475,0.000287382116482,5.6610924164e-05,6.663938046e-06,9.38794117e-07,13726,0.000424781968494,2.8043748655e-05,0.001912606169582,5.97127065e-07,3.0234915197e-05,0.013680578695459,0.000903180310966
San Vicente,209.0,1512.0,1241925985,2982.0,1510.0938016,1.878631685871,0.02510798829001,0.002019077958364,0.000456145632339,5.3540468839e-05,6.762263724e-06,61988,0.00271889115949,0.000193589981821,0.004991300732851,3.541036299e-06,0.000226769407245,0.091176765911804,0.006491951100637
Los Andes,502.0,1085.0,104347940,9236.0,1079.2170217999999,5.618997531,0.14420716376,0.015386918316,0.0043884410659,0.00050226808901,0.00051239122791,34114,0.17075487672,0.014157270468,0.032692656430308,4.6291989771e-05,0.005547761237657,1.848796846253789,0.153283569380684
Ignacio Rengifo,411.0,369.0,52874103,2163.0,367.3598251,1.593614776,0.04103702352,0.00430662353,0.001210908287,0.0001381590089,0.000106666140664,15842,0.037012206022,0.0030947607319,0.029961742194261,3.7441465827e-05,0.004931398088951,1.711151457327785,0.143077241419325
El Sena,501.0,1482.0,486420896,8354.0,1475.7624476,6.0605601422,0.15531742758,0.016781097078,0.0048732173883,0.00055763269714,0.000421420729532,155510,0.14412968843,0.01212992418,0.031970276812478,3.7627037594e-05,0.005044538299401,1.725277572779507,0.145198996648312
Popular,410.0,191.0,35402395,754.0,190.3791565,0.603841577,0.01491618691,0.00161417902,0.0004714585094,5.22191542e-05,2.3556056482e-05,7866,0.00912426399,0.00081184894,0.022219054745472,2.7339871309e-05,0.003124145422016,1.210114587533156,0.107672273209549
Bolivariano,417.0,393.0,106835407,1415.0,391.3841533,1.566368236,0.04303702634,0.004923041392,0.001517917176,0.000169929428,7.5930875972e-05,22966,0.026814066556,0.00250687606,0.021496592243174,4.3239040204e-05,0.005366139644664,1.894987035759717,0.177164385865724
Los Andes B - La Riviera,597.0,941.0,100678359,6138.0,935.4360947,5.401364539999999,0.14284195512,0.015339904626,0.0043732299663,0.00050743057867,0.00042443316201,36227,0.13869810586,0.011579490354,0.035982718524524,5.3924609848e-05,0.006914844607527,2.259662852069078,0.188652498435973
Manzanares,405.0,322.0,156377624,1830.0,320.7856407,1.1837965757,0.02689902431,0.002843823068,0.0008164125327,9.341086789e-05,7.780156501e-05,34350,0.02812353136,0.00201078161,0.021965944138773,2.9009586301e-05,0.004251451639891,1.536804992349727,0.109878776502732
Unidad Residencial Bueno Madrid,419.0,68.0,18044454,773.0,67.691658,0.29776716,0.00916427281,0.001073121396,0.000336645227,3.66289544e-05,4.905659872e-05,4878,0.015713076361,0.0014000456707,0.027034392768809,5.3866109412e-05,0.006346261153946,2.032739503363519,0.181118456752911
Salomia,406.0,993.0,168109933,6728.0,989.5677688,3.3354409374,0.08488874877,0.009200888636,0.0026918281344,0.00029793416838,0.00025831403662,37690,0.093038590446,0.0081081942918,0.022419696671372,3.0003440924e-05,0.003839388178062,1.382856576189061,0.120514183885256
Sultana - Berlín - San Francisco,408.0,273.0,53075929,1541.0,271.8653152,1.09691132,0.03280353876,0.003805631903,0.00116860975,0.0001300501123,9.5646715854e-05,14846,0.0322253332,0.002941543734,0.027971525514786,4.7637403773e-05,0.006206795318235,2.091196184295912,0.190885381829981
Alfonso Lopez I,701.0,2287.0,179079504,12403.0,2275.38671,11.1746772,0.37519453956,0.047388899812,0.015996565299,0.0017073282307,0.00104094182446,56715,0.37893051624,0.037116680063,0.031670542416647,7.4653617433e-05,0.008392661650085,3.055152110295896,0.299255664460211
Sector Patio Bonito,196.0,659.0,22795216,4811.0,658.723678,0.27221751482,0.0037440335146,0.00028590961627,6.1247006545e-05,6.570526298e-06,6.382137683e-06,629,0.00313769326352,0.000255566329134,0.002758067471687,9.97044962e-07,0.000132657195658,0.065219149106631,0.005312124904053
Santander,402.0,766.0,293934998,1374.0,762.687293,3.2201867648,0.08151808318,0.008589761844,0.002417166538,0.000269914677,5.70761442e-05,98343,0.02214508256,0.002055287111,0.033457415929532,3.5236903003e-05,0.004154013406114,1.61172362154294,0.149584214774381
Fepicol,798.0,702.0,135954740,4460.0,698.4443558,3.442207842,0.09800827122,0.011666609179,0.003750052069,0.0004120158888,0.00036521990524,49337,0.11661353105,0.011117548932,0.036289182213564,5.8691722051e-05,0.008188787113004,2.614653162556054,0.249272397578475
Fátima,407.0,138.0,15618114,636.0,137.3804045,0.6002490925,0.01681337364,0.001938659656,0.000596242757,6.77397707e-05,3.884833206e-05,4697,0.01328399138,0.001253331978,0.030075467027482,4.9086790362e-05,0.006108228311321,2.088677889937107,0.197064776415094
Las Delicias,404.0,707.0,154304915,4184.0,704.1156653,2.8043687073,0.07027434557,0.007524568314,0.0021671359648,0.00024395562269,0.000176575469724,39341,0.062473003656,0.0051114844208,0.025495639115771,3.4505745784e-05,0.004220255012524,1.493140622753346,0.122167409674952
Industria de Licores,423.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Base Aérea,711.0,124.0,243580724,0.0,123.5507956,0.4373472029,0.01033956421,0.001161675359,0.0003573657875,3.933171254e-05,0.0,56966,0.0,0.0,0.023386834191066,3.1719123016e-05,0.0,0.0,0.0
Versalles,208.0,326.0,439285034,1543.0,325.6022124,0.3922389863,0.00506659751602,0.000393752886268,8.6247876369e-05,1.0075440583e-05,2.197418173e-06,17529,0.0008079890107,5.4280864857e-05,0.003990460397586,3.090625946e-06,0.000142412065632,0.052364809507453,0.003517878474206
Aguacatal,199.0,1995.0,282895391,17305.0,1993.6489253,1.328328788824,0.02071785028668,0.001672831732178,0.000375942099117,4.0841956364e-05,2.5568480599e-05,9074,0.0118594193081,0.000933680018644,0.00320741201711,2.047215858e-06,0.000147751982657,0.068531749830107,0.005395434953158
Granada,207.0,902.0,583652832,3923.0,901.4767643,0.5178784079594,0.00496489817522,0.000330834946904,6.3466630142e-05,7.339270816e-06,1.489399334e-06,13346,0.00071332311291,4.6968160725e-05,0.00228655789666,8.13666388e-07,3.7965825487e-05,0.018183102546775,0.001197251101835
El Piloto,314.0,370.0,68347623,671.0,369.4821863,0.5077606982,0.009023577332,0.0008252360312,0.0002053224179,2.342797199e-05,6.088314159e-06,7715,0.002762274335,0.0002248839074,0.011287517674252,6.331884322e-06,0.000907349353055,0.411665325633383,0.033514740298063
Alfonso Lopez II,702.0,1110.0,113101045,7239.0,1104.2302207,5.568847353,0.17314608184,0.020971292949,0.00681415768,0.0007410415313,0.00058532550559,41280,0.20158525945,0.019012349245,0.036498704715617,6.6760498315e-05,0.008085723243404,2.784711416632132,0.262637784845973
Porvenir,403.0,890.0,182760091,2462.0,886.9642752,2.9516037979,0.07385236893,0.007958890067,0.0023098713315,0.000255886643,0.000103630070189,35389,0.040583617396,0.0035645602135,0.019363692010898,2.8751308202e-05,0.004209182379732,1.648400381640942,0.144783111839968
San Marino,709.0,593.0,25911538,2339.0,590.5492662,2.366714485,0.07238023028,0.00876847202,0.002875434214,0.0003075080779,0.0001410870587,7385,0.05283398289,0.005123322146,0.028500068409953,5.1856336914e-05,0.006031939234716,2.258827827704147,0.219038997263788
La Esmeralda,416.0,505.0,94190831,2589.0,502.7769449,2.1612594174,0.05426111654,0.005836711026,0.0016948938455,0.00018845561119,0.000122324304931,32924,0.04265792359,0.003747768888,0.034954935712184,3.731794281e-05,0.004724770371997,1.647660239088451,0.14475739235226
Jorge Isaacs,401.0,671.0,179428880,1806.0,668.9139781,2.0317465623,0.04786977332,0.004994744748,0.0014073202574,0.00015594770077,6.7520977166e-05,38429,0.025594114838,0.002171959663,0.021417207812676,2.3241088043e-05,0.003738703054596,1.417171364230343,0.120263547231451
San Nicolás,312.0,2286.0,907974053,3484.0,2281.3675835,4.5450709229,0.078686555462,0.00696223882177,0.001700948525084,0.000197746390472,3.9733759259e-05,154938,0.0164815101198,0.00129930974307,0.017064111989363,8.650323293e-06,0.001140463813413,0.473062862221584,0.037293620639208
Los Pinos,708.0,484.0,38393754,2408.0,481.6626913,2.264757103,0.06318575169,0.007167343194,0.002200189856,0.0002391235561,0.00014765806587,11991,0.05149967168,0.004628494726,0.031230662006639,4.9405693409e-05,0.006131979479651,2.138690684385382,0.192213236129568
Vista Hermosa,102.0,1436.0,63917532,11539.0,1435.4990541,0.49473004863,0.0057628177963,0.00038965808019,7.43898442e-05,7.952981852e-06,8.209272208e-06,1332,0.0042995877856,0.00032375118926,0.002083407573587,5.5382882e-07,7.1143705767e-05,0.03726135527862,0.002805712706994
Las Ceibas,710.0,1571.0,124136470,7717.0,1563.37157,7.392498509,0.20531528454,0.02341734319,0.007205248184,0.0007984371331,0.00046918799276,38619,0.16049639439,0.014022676875,0.031110483979383,5.0823496696e-05,0.006079927339121,2.079777042762732,0.181711505442529
El Hoyo,313.0,246.0,91619886,458.0,245.6359586,0.3583510323,0.005165988269,0.00042622573413,9.9508339212e-05,1.1540632066e-05,2.208659887e-06,8259,0.0009622849461,6.791486356e-05,0.009014129591899,4.691313848e-06,0.000482240150066,0.210105883427948,0.014828572829694
Juanambú,205.0,333.0,364252553,1652.0,332.9182756,0.0811074596463,0.000576276343893,3.4785071103e-05,6.170776712e-06,7.21475502e-07,1.24128573e-07,2200,5.997675895e-05,3.834807762e-06,0.000603918817703,2.1665931e-07,7.513836148e-06,0.00363055441586,0.00023213122046
Parque de la Caña,797.0,122.0,29936969,302.0,121.6772834,0.3137363136,0.00786605391,0.000860094925,0.0002554574474,2.773751707e-05,9.317967335e-06,2205,0.003426718415,0.0003119016429,0.007365669166176,2.273566973e-05,0.003085419647351,1.134674971854305,0.103278689701987
Puerto Nuevo,704.0,440.0,9465803,1022.0,437.8024345,2.107370657,0.07663354456,0.01002177976,0.003530227564,0.0003627308629,5.846452995e-05,3064,0.03356277825,0.003589801838,0.032371912781719,8.2438832477e-05,0.005720599799413,3.28402918297456,0.351252626027397
Industrial,809.0,907.0,398985088,2769.0,903.891519,3.0330219817,0.06657546793,0.006919608086,0.0019706633758,0.00022583351436,9.6287892979e-05,79511,0.03380988517,0.0030936675298,0.0199282772246,2.4898954174e-05,0.003477352581401,1.221014271217046,0.111725082332972
Alfonso Lopez III,703.0,2247.0,226866214,12471.0,2235.248774,11.361901969,0.33666856503,0.039912158973,0.012750743284,0.0013855255897,0.00092393959832,75133,0.3197183029,0.029870398361,0.033117874263295,6.1661129938e-05,0.007408704982119,2.563694193729453,0.23951887066795
San Pedro,311.0,563.0,848769243,537.0,562.3240741,0.667407332118,0.00786352511385,0.000543114544616,0.000104412154611,1.2171394045e-05,1.364154649e-06,35201,0.000570151418,3.430030075e-05,0.004147302712205,2.161881713e-06,0.000254032523035,0.106173448417132,0.006387393063315
Normandia,204.0,246.0,429201105,2058.0,245.8863718,0.112544291493,0.00100129006334,6.9338692491e-05,1.3718654973e-05,1.642462457e-06,3.89788958e-07,2478,0.00015676768424,1.0843593125e-05,0.000577270564564,6.67667665e-07,1.8940182585e-05,0.007617477368319,0.000526899568756
Terron Colorado,101.0,3757.0,303736256,24301.0,3754.4502229,2.509866807716,0.03643685918922,0.002874655633072,0.000632081223328,7.0559584859e-05,5.1588318933e-05,10158,0.0224935433387,0.001768780185289,0.003344292186799,1.878083174e-06,0.00021228887261,0.092562212825398,0.007278631271507
Centenario,206.0,190.0,297304520,1695.0,189.9341513,0.065235201131,0.00056946972676,3.8101973944e-05,7.384136281e-06,8.51891444e-07,2.6118125e-07,3141,0.00011895743177,7.67350904e-06,0.001056607966765,4.48363918e-07,1.5408923316e-05,0.007018137567552,0.00045271439764
Santa Rita,201.0,300.0,175640978,1271.0,299.8491263,0.149527601717,0.00124679667376,8.4161441731e-05,1.644377428e-05,1.889181133e-06,6.08883528e-07,3197,0.00026548604242,1.7804126133e-05,0.001819915632396,6.29727044e-07,4.7905863699e-05,0.020887965571991,0.00140079670598
Santa Teresita,202.0,281.0,486839711,3167.0,280.797094,0.200889380054,0.00186356489596,0.000129319160838,2.5848400117e-05,3.067717743e-06,1.196482909e-06,6627,0.00047978224995,3.2833445377e-05,0.001361234075016,1.091714499e-06,3.7779693997e-05,0.01514942374329,0.001036736513325
El Troncal,810.0,1945.0,364056514,9483.0,1938.3098799,6.5283554693,0.14333211225,0.014463911218,0.0039867055244,0.00045619687264,0.000305547556173,79881,0.109348484264,0.0092473599647,0.021942039320978,2.3454852064e-05,0.00322205584913,1.153100118780976,0.097515131969841
La Merced,308.0,251.0,509225707,811.0,250.8132315,0.1845083726495,0.00208533327945,0.000146741519335,2.9466240125e-05,3.391280878e-06,7.03228704e-07,13250,0.0002977772501,2.1284600019e-05,0.002602080858371,1.35110792e-06,8.6711307485e-05,0.036717293477189,0.002624488288409
Barrio Obrero,910.0,1573.0,200446139,3176.0,1568.5798838,4.3098352284,0.09738249346,0.010059540522,0.0028391999279,0.00031882479285,8.5242202872e-05,36898,0.033462707179,0.0030126828812,0.018408035743746,2.0268581872e-05,0.002683948453149,1.053611686996222,0.094857773337531
Villa Colombia,815.0,1453.0,234666643,7286.0,1447.2501921,5.5789385325,0.14935365441,0.016556081429,0.004945593174,0.00055355139334,0.000345840543528,64881,0.121907020272,0.0108254753026,0.02764809618931,3.80971365e-05,0.004746644846665,1.67316799714521,0.148579128501235
Urbanización La Nueva Base,818.0,1134.0,162360589,8673.0,1126.6263452,7.135890501,0.20901487589,0.022469511949,0.006282179657,0.0006792829587,0.00070086008807,63410,0.24506782729,0.01911736788,0.039055006261291,5.9901495476e-05,0.008080941866367,2.825640808140205,0.220423934970598
La Base,817.0,1420.0,155380618,7752.0,1412.7249127,7.0416247441,0.20340028579,0.023081868512,0.006965427789,0.0007947221653,0.000542121979305,52030,0.179225489788,0.0161834857522,0.033485823956086,5.5966349669e-05,0.006993317586494,2.311990322342621,0.208765296081011
Siete de Agosto,707.0,2001.0,190625674,11569.0,1988.7094257,11.871567026,0.36216434583,0.043057917737,0.013764837631,0.0014904281205,0.00104223864675,75858,0.35732072771,0.033411742495,0.03979440560855,7.4484163943e-05,0.009008891405912,3.088605131904226,0.288804066859711
Arboledas,203.0,392.0,519890136,4521.0,391.7258758,0.271183931991,0.0027067341305,0.00019323999792,3.9336431774e-05,4.524523559e-06,2.59486274e-06,10339,0.0011707279633,7.700413059e-05,0.00198873272867,1.154215194e-06,5.7395769516e-05,0.025895332079186,0.001703254381553
Sucre,909.0,1916.0,262417263,3220.0,1912.0928568,3.8165950479,0.080388692006,0.0079744960236,0.0021794762691,0.00024174495485,5.8368343012e-05,36908,0.025534825359,0.0022589466808,0.014064782476781,1.2617168834e-05,0.00181268146,0.793006998726708,0.070153623627329
El Peñón,302.0,268.0,299584836,1585.0,267.8406039,0.157761295134,0.00151045549923,0.000103954976373,2.0830678544e-05,2.3801043e-06,4.9298446e-07,4730,0.0002264435669,1.354376964e-05,0.001578839633397,8.88098619e-07,3.1103120498e-05,0.01428666037224,0.000854496507256
Urbanización El Angel del Hogar,706.0,667.0,72192939,3266.0,663.2232073,3.638312722,0.11918787454,0.014537026278,0.004766975326,0.0005105596262,0.00029207705332,36363,0.10773334601,0.010475280685,0.050369714312142,7.6545671094e-05,0.008942959379057,3.298632762094305,0.320737314298837
El Calvario,310.0,413.0,159861333,995.0,412.3419174,0.6469524798,0.010111625515,0.0008282718537,0.0001881521455,2.1427538699e-05,9.300946669e-06,19939,0.004136804406,0.00033603660626,0.012472546330548,5.188266029e-06,0.000934768509437,0.41575923678392,0.033772523242211
