#,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.15.0-gitd06801bbb2', start_date='2022-05-18T16:01:27', checksum=70183186, investigation_time=None, risk_investigation_time=None"
loss_type,nm_barrio,no_damage,slight,moderate,extensive,complete,collapsed_value,collapsed_ratio,fatalities_value,fatalities_ratio,homeless_value,homeless_ratio,injured_value,injured_ratio,losses_value,losses_ratio
structural,REPARTO UNIVERSITARIO,1.10458E+02,3.31466E+02,2.13971E+02,1.25700E+02,3.01405E+02,2.31156E+01,2.13441E-02,1.33350E+01,1.93941E-03,2.80044E+03,4.07291E-01,6.95667E+02,1.01176E-01,2.55826E+08,3.74663E-01
structural,VILLA OLÍMPICA,4.20115E+02,1.08706E+03,6.47387E+02,3.67731E+02,8.98710E+02,1.16206E+02,3.39684E-02,9.09005E+01,2.54248E-03,1.27815E+04,3.57497E-01,3.18082E+03,8.89674E-02,2.78244E+08,3.58013E-01
structural,LOS ÁLAMOS,2.07357E+02,5.75222E+02,3.47074E+02,1.97879E+02,4.78467E+02,5.59049E+01,3.09551E-02,1.97360E+01,2.58297E-03,2.76237E+03,3.61528E-01,6.83589E+02,8.94656E-02,1.99708E+08,3.67804E-01
structural,HATO MAYOR,2.30307E+02,6.45758E+02,4.09735E+02,2.42137E+02,6.34064E+02,8.98158E+01,4.15429E-02,6.28498E+01,4.34691E-03,5.86958E+03,4.05961E-01,1.50338E+03,1.03979E-01,6.03176E+07,4.11667E-01
structural,CANABACOA ABAJO,1.50024E+02,4.15926E+02,2.73915E+02,1.71154E+02,5.82738E+02,6.37690E+01,4.00118E-02,1.68067E+01,2.68599E-03,2.96065E+03,4.73162E-01,8.21536E+02,1.31295E-01,3.07793E+07,4.72100E-01
structural,PEKÍN,4.45046E+02,1.15496E+03,6.80205E+02,3.81228E+02,8.86565E+02,1.30453E+02,3.67680E-02,9.16567E+01,3.44429E-03,9.47109E+03,3.55906E-01,2.32783E+03,8.74757E-02,1.12322E+08,3.65604E-01
structural,ARBOLEDA,1.25738E+00,3.19850E+00,1.71335E+00,9.07109E-01,1.92366E+00,1.92366E-01,2.13740E-02,9.81067E-01,2.13740E-03,1.44369E+02,3.14530E-01,3.45064E+01,7.51774E-02,8.30548E+05,3.30058E-01
structural,LOS JAZMINES,4.58849E+02,1.08817E+03,6.19726E+02,3.46241E+02,8.55015E+02,1.18415E+02,3.51589E-02,9.21620E+01,3.29162E-03,9.84274E+03,3.51539E-01,2.45422E+03,8.76537E-02,8.08862E+07,3.62901E-01
structural,ARROYO HONDO ABAJO,3.55610E+02,7.83279E+02,4.21137E+02,2.27725E+02,5.16250E+02,6.12967E+01,2.66045E-02,3.18493E+01,2.25798E-03,4.39609E+03,3.11665E-01,1.06387E+03,7.54240E-02,1.15260E+08,3.21033E-01
structural,ARROYO HONDO ARRIBA,3.79412E+02,7.42209E+02,3.80812E+02,2.01582E+02,4.39985E+02,4.67587E+01,2.18091E-02,2.56135E+01,1.90186E-03,4.01586E+03,2.98187E-01,9.64778E+02,7.16370E-02,1.45818E+08,3.13043E-01
structural,BELLA  VISTA,4.31909E+02,1.12769E+03,6.96130E+02,4.10201E+02,1.12807E+03,1.45297E+02,3.82965E-02,8.73853E+01,3.79848E-03,9.03018E+03,3.92525E-01,2.31778E+03,1.00750E-01,1.56531E+08,3.64242E-01
structural,LA YAGÜITA DE PASTOR,3.61455E+02,8.61910E+02,4.99797E+02,2.86854E+02,8.09984E+02,1.01937E+02,3.61479E-02,5.07521E+01,2.93783E-03,6.07765E+03,3.51810E-01,1.53581E+03,8.89017E-02,1.11211E+08,3.34075E-01
structural,PERALTA,4.36140E+02,9.16026E+02,5.15594E+02,2.88767E+02,7.06472E+02,8.40910E+01,2.93716E-02,2.07185E+01,2.31234E-03,3.06499E+03,3.42077E-01,7.61368E+02,8.49746E-02,1.48715E+08,3.50974E-01
structural,LA BARRANQUITA,7.78699E+01,1.51840E+02,8.23959E+01,4.52147E+01,1.05680E+02,1.23888E+01,2.67577E-02,1.52117E+00,1.26476E-03,3.81739E+02,3.17394E-01,9.51872E+01,7.91427E-02,1.73465E+08,3.15996E-01
structural,LAS CHARCAS,5.12174E-01,2.03435E+00,9.27156E-01,4.73724E-01,1.05259E+00,1.98456E-01,3.96912E-02,1.77387E+01,4.05673E-03,1.29044E+03,2.95117E-01,3.11945E+02,7.13401E-02,7.62905E+04,3.26769E-01
structural,LA OTRA BANDA,3.06644E+02,8.22260E+02,5.04312E+02,2.93920E+02,7.80864E+02,1.03982E+02,3.83980E-02,7.18189E+01,3.77295E-03,7.29186E+03,3.83072E-01,1.85795E+03,9.76059E-02,1.28327E+08,3.77007E-01
structural,LA HERRADURA,6.58760E+02,1.58585E+03,9.14292E+02,5.17033E+02,1.29206E+03,1.53057E+02,3.08086E-02,6.17681E+01,2.71642E-03,7.79638E+03,3.42867E-01,1.92942E+03,8.48515E-02,3.32541E+08,3.46082E-01
structural,ESPAILLAT,1.41768E+02,4.58086E+02,3.14704E+02,1.92693E+02,5.33750E+02,7.87762E+01,4.80050E-02,2.24772E+01,4.82463E-03,2.04811E+03,4.39616E-01,5.28079E+02,1.13350E-01,9.16650E+07,4.45023E-01
structural,ZONA INDUSTRIAL,9.16782E+01,2.01661E+02,1.14876E+02,6.38585E+01,1.48926E+02,1.16832E+01,1.88136E-02,2.57538E+00,2.22378E-03,4.55001E+02,3.92883E-01,1.15269E+02,9.95324E-02,9.08026E+07,2.64575E-01
structural,MONTE RICO,4.85652E+02,1.48356E+03,9.90968E+02,5.98047E+02,1.61077E+03,2.31106E+02,4.47100E-02,2.12529E+02,4.31998E-03,2.10103E+04,4.27067E-01,5.38790E+03,1.09517E-01,1.75266E+08,4.32535E-01
structural,LA HERRADURA ARRIBA,4.70808E-01,6.17945E-01,3.01183E-01,1.64462E-01,4.45602E-01,4.45602E-02,2.22801E-02,0.00000E+00,,0.00000E+00,,0.00000E+00,,5.98061E+05,3.17638E-01
structural,ÁREA MONUMENTAL,7.08029E-01,6.50602E-02,5.18041E-02,3.54648E-02,1.39641E-01,6.98207E-03,6.98207E-03,0.00000E+00,,0.00000E+00,,0.00000E+00,,2.85510E+05,1.74534E-01
structural,JACAGUA ABAJO,1.58740E+02,5.92777E+02,4.82181E+02,3.42973E+02,1.66418E+03,1.71524E+02,5.29257E-02,2.80728E+01,2.20495E-03,7.88510E+03,6.19328E-01,2.34291E+03,1.84022E-01,4.85939E+07,5.65924E-01
structural,LA HERRADURA ABAJO,3.87366E+00,5.19789E+00,2.60503E+00,1.44017E+00,3.88325E+00,3.88325E-01,2.28426E-02,2.21182E+00,5.71066E-04,1.21285E+03,3.13142E-01,3.11041E+02,8.03070E-02,1.78485E+06,3.25191E-01
structural,LOS GONZÁLEZ,1.74597E+02,4.59207E+02,2.97380E+02,1.85297E+02,6.30868E+02,6.55437E+01,3.75104E-02,1.38886E+01,2.03257E-03,3.19993E+03,4.68301E-01,8.87454E+02,1.29877E-01,3.12680E+07,4.14598E-01
structural,JACAGUA AL MEDIO,8.39153E+01,2.86575E+02,2.26585E+02,1.59192E+02,7.50603E+02,7.84229E+01,5.20436E-02,1.52319E+01,2.57306E-03,3.57414E+03,6.03765E-01,1.05535E+03,1.78276E-01,3.30863E+07,5.67949E-01
structural,KILÓMETRO 4 1/2 (ANTIGUO KILÓMETRO 6),4.10490E+01,1.27500E+02,8.71512E+01,5.46572E+01,1.77614E+02,1.89166E+01,3.87658E-02,5.83695E+00,3.04484E-03,9.12480E+02,4.75994E-01,2.49154E+02,1.29971E-01,1.45256E+07,4.58076E-01
structural,LIMONAL ABAJO,6.69790E+01,2.10325E+02,1.49581E+02,9.75001E+01,3.59453E+02,3.89215E+01,4.40369E-02,9.68126E+00,2.78825E-03,1.79514E+03,5.17010E-01,5.06614E+02,1.45907E-01,1.72591E+07,5.13334E-01
structural,LA FREIDURÍA O FARDIQUERA,2.05831E+01,6.44159E+01,4.57101E+01,2.96813E+01,1.06094E+02,1.14987E+01,4.31496E-02,3.12062E+00,2.98085E-03,5.33396E+02,5.09506E-01,1.49810E+02,1.43101E-01,4.78598E+06,5.11014E-01
structural,EL PAPAYO,1.39806E+02,3.52054E+02,2.26796E+02,1.41027E+02,4.77427E+02,4.92255E+01,3.68148E-02,1.01502E+01,1.93232E-03,2.42960E+03,4.62530E-01,6.74279E+02,1.28365E-01,7.98270E+06,4.67942E-01
structural,CIENFUEGOS,1.49122E+03,3.61430E+03,2.78077E+03,1.89838E+03,6.80635E+03,4.73129E+02,2.85172E-02,1.35397E+02,2.07734E-03,3.41966E+04,5.24665E-01,9.43414E+03,1.44744E-01,1.08862E+08,4.98444E-01
structural,CALLEJÓN DE LOS SÁNCHEZ,7.90178E+01,2.68447E+02,1.99934E+02,1.33434E+02,5.28099E+02,5.85237E+01,4.84094E-02,1.34099E+01,2.82356E-03,2.59884E+03,5.47205E-01,7.42158E+02,1.56267E-01,2.01806E+07,5.32889E-01
structural,TIERRA BLANCA,9.53922E+01,2.55045E+02,1.66974E+02,1.04620E+02,3.60030E+02,3.81708E+01,3.88681E-02,8.60328E+00,2.22996E-03,1.82538E+03,4.73137E-01,5.08659E+02,1.31844E-01,1.65682E+07,4.77279E-01
structural,LA CIÉNAGA,4.88074E+01,1.79583E+02,1.46262E+02,1.04871E+02,5.34060E+02,5.43346E+01,5.36065E-02,7.41592E+00,1.86242E-03,2.51005E+03,6.30368E-01,7.51741E+02,1.88791E-01,1.12137E+07,6.26078E-01
structural,LAS PALOMAS O CENTRO DEL PUEBLO,8.47063E+01,2.43108E+02,1.68998E+02,1.09901E+02,4.20733E+02,4.35313E+01,4.23684E-02,7.54018E+00,1.86808E-03,2.08460E+03,5.16459E-01,5.93717E+02,1.47093E-01,9.58274E+06,5.18274E-01
structural,TRIPLE PLAY,5.09566E+01,1.55887E+02,1.10565E+02,7.24830E+01,2.79366E+02,2.90963E+01,4.34755E-02,5.45444E+00,2.07457E-03,1.38224E+03,5.25730E-01,3.94190E+02,1.49928E-01,3.72897E+06,5.27070E-01
structural,LOS PORTES,8.67145E+00,2.47968E+01,1.69543E+01,1.09541E+01,4.20542E+01,4.22651E+00,4.08632E-02,4.62329E-01,1.13782E-03,2.08244E+02,5.12500E-01,5.93450E+01,1.46052E-01,2.14104E+06,5.15027E-01
structural,LAS PALOMAS ARRIBA,3.67417E+01,1.21145E+02,8.74689E+01,5.73404E+01,2.17745E+02,2.34248E+01,4.50096E-02,5.99605E+00,2.93268E-03,1.08068E+03,5.28562E-01,3.07282E+02,1.50293E-01,9.34078E+06,5.29775E-01
structural,LAS PALOMAS ABAJO,3.17049E+01,8.98363E+01,6.13517E+01,3.94940E+01,1.46914E+02,1.50992E+01,4.08860E-02,2.39618E+00,1.65162E-03,7.32306E+02,5.04759E-01,2.07381E+02,1.42942E-01,4.46402E+06,5.07485E-01
structural,LIMONAL,4.59447E+01,1.35062E+02,9.45163E+01,6.17726E+01,2.37021E+02,2.44021E+01,4.24890E-02,3.96423E+00,1.75703E-03,1.17381E+03,5.20259E-01,3.34457E+02,1.48239E-01,9.64257E+06,5.21658E-01
structural,CENTRO DEL PUEBLO,1.07865E+02,4.71702E+02,4.04317E+02,2.90515E+02,1.35102E+03,1.51449E+02,5.76856E-02,5.14787E+01,4.99115E-03,6.44879E+03,6.25247E-01,1.90283E+03,1.84490E-01,3.58166E+07,6.19632E-01
structural,LOS RECIO,1.95126E+01,8.29946E+01,7.00078E+01,4.99700E+01,2.29534E+02,2.54438E+01,5.62891E-02,8.07539E+00,4.54756E-03,1.09804E+03,6.18346E-01,3.23321E+02,1.82074E-01,4.02636E+06,6.13652E-01
structural,MANOLO DÁJER,3.07783E+01,1.23492E+02,1.03423E+02,7.42774E+01,3.59583E+02,3.92969E+01,5.68240E-02,1.13354E+01,4.17236E-03,1.70442E+03,6.27370E-01,5.06313E+02,1.86365E-01,8.84022E+06,6.22264E-01
structural,LOS CRUCES,2.70131E+00,8.97366E+00,6.52533E+00,4.29432E+00,1.62388E+01,1.76614E+00,4.55973E-02,4.92008E-01,3.23339E-03,8.06646E+01,5.30114E-01,2.29167E+01,1.50604E-01,2.50053E+06,5.30588E-01
structural,HICO MARTÍNEZ,4.56068E+01,1.97401E+02,1.68099E+02,1.20493E+02,5.58714E+02,6.24242E+01,5.72535E-02,2.08043E+01,4.85706E-03,2.66827E+03,6.22946E-01,7.86937E+02,1.83722E-01,1.51560E+07,6.17934E-01
structural,VILLA ALBA,9.56473E+00,3.32543E+01,2.47414E+01,1.64472E+01,6.17421E+01,6.77728E+00,4.64995E-02,2.01605E+00,3.52100E-03,3.07167E+02,5.36462E-01,8.71339E+01,1.52178E-01,2.24003E+06,5.36131E-01
structural,LOS OSORIAS,1.45988E+01,4.90396E+01,3.54265E+01,2.32066E+01,8.71112E+01,9.44647E+00,4.51158E-02,2.57440E+00,3.12973E-03,4.33385E+02,5.26872E-01,1.22945E+02,1.49465E-01,6.11946E+06,5.28033E-01
structural,EL CENTRO,6.47284E+01,2.35113E+02,1.76979E+02,1.17554E+02,4.26088E+02,4.82960E+01,4.73275E-02,1.74782E+01,4.35985E-03,2.13570E+03,5.32741E-01,6.01514E+02,1.50045E-01,2.72187E+07,5.33282E-01
structural,MONCADA,1.22028E+01,4.28374E+01,3.37792E+01,2.38830E+01,1.18603E+02,1.23187E+01,5.32573E-02,2.23634E+00,2.46107E-03,5.59758E+02,6.16008E-01,1.66980E+02,1.83760E-01,2.20845E+06,6.12663E-01
structural,BOCA DE LICEY,1.56648E+00,5.52757E+00,4.37833E+00,3.09829E+00,1.53884E+01,1.58109E+00,5.27752E-02,2.49913E-01,2.12341E-03,7.26250E+01,6.17064E-01,2.16650E+01,1.84079E-01,7.00006E+05,6.13695E-01
structural,VISTA ALEGRE,6.13921E+01,2.27665E+02,1.86358E+02,1.33612E+02,6.78039E+02,7.05026E+01,5.47778E-02,1.29673E+01,2.56461E-03,3.18858E+03,6.30621E-01,9.54427E+02,1.88762E-01,1.22893E+07,6.26237E-01
structural,VALENTÍN,1.60847E+01,6.29423E+01,5.20316E+01,3.70235E+01,1.76105E+02,1.89565E+01,5.50762E-02,4.87579E+00,3.60598E-03,8.37278E+02,6.19223E-01,2.48003E+02,1.83415E-01,4.73978E+06,6.14897E-01
structural,LOS POLANCO,7.75708E+00,2.88813E+01,2.36858E+01,1.69947E+01,8.67093E+01,9.00261E+00,5.48846E-02,1.62690E+00,2.52472E-03,4.07402E+02,6.32233E-01,1.22050E+02,1.89405E-01,5.08070E+06,6.27815E-01
structural,LA CACATA,8.64563E+00,3.67223E+01,3.09228E+01,2.20818E+01,1.01326E+02,1.13084E+01,5.66275E-02,3.74360E+00,4.77185E-03,4.84809E+02,6.17970E-01,1.42728E+02,1.81931E-01,2.55996E+06,6.13165E-01
structural,DON MANUEL,1.69255E+01,6.86198E+01,5.71421E+01,4.08364E+01,1.94165E+02,2.07528E+01,5.49469E-02,5.03054E+00,3.39042E-03,9.23205E+02,6.22209E-01,2.73433E+02,1.84284E-01,5.89336E+06,6.17346E-01
structural,CARLOS DÍAZ,7.65917E+00,2.93839E+01,2.39833E+01,1.70574E+01,8.21238E+01,8.74390E+00,5.45786E-02,2.04895E+00,3.25552E-03,3.89634E+02,6.19080E-01,1.15643E+02,1.83742E-01,3.32325E+06,6.14857E-01
