#,,,,,,,,,,"generated_by='OpenQuake engine 3.15.0-gitd06801bbb2', start_date='2022-05-18T16:01:27', checksum=70183186"
event_id,slight,moderate,extensive,complete,collapsed,fatalities,homeless,injured,losses,loss_type
51,4.49038E+04,2.94145E+04,1.77678E+04,5.54076E+04,6.03222E+03,2.43478E+03,3.59945E+05,9.51487E+04,1.05619E+10,structural
52,4.33506E+04,3.02408E+04,1.89938E+04,5.65619E+04,6.19702E+03,2.48892E+03,3.67462E+05,9.59094E+04,1.03521E+10,structural
53,3.97974E+04,2.84925E+04,1.86876E+04,6.18194E+04,6.78916E+03,2.77426E+03,3.89793E+05,1.04638E+05,1.06911E+10,structural
54,4.34023E+04,2.89723E+04,1.78170E+04,5.71888E+04,6.24614E+03,2.60068E+03,3.66462E+05,9.79018E+04,1.03507E+10,structural
55,4.44865E+04,2.95192E+04,1.82740E+04,5.43101E+04,5.92616E+03,2.54179E+03,3.62790E+05,9.54820E+04,1.01403E+10,structural
56,4.54091E+04,2.91783E+04,1.76924E+04,5.28729E+04,5.79909E+03,2.41357E+03,3.49145E+05,9.20805E+04,9.89095E+09,structural
57,4.27322E+04,2.87266E+04,1.79922E+04,5.69270E+04,6.17847E+03,2.54207E+03,3.73133E+05,9.93031E+04,1.07164E+10,structural
58,4.47364E+04,2.99698E+04,1.82191E+04,5.58698E+04,6.10061E+03,2.35928E+03,3.50473E+05,9.12035E+04,1.03026E+10,structural
59,4.30878E+04,2.92411E+04,1.82037E+04,5.59116E+04,6.14561E+03,2.63868E+03,3.66498E+05,9.65461E+04,1.01774E+10,structural
60,4.17626E+04,2.94905E+04,1.88112E+04,5.90375E+04,6.48642E+03,2.69237E+03,3.81713E+05,1.01316E+05,1.05754E+10,structural
61,4.28307E+04,2.95268E+04,1.83311E+04,5.61087E+04,6.11224E+03,2.49932E+03,3.63962E+05,9.63394E+04,9.61437E+09,structural
62,4.51836E+04,2.88491E+04,1.76338E+04,5.38119E+04,5.91883E+03,2.46223E+03,3.54116E+05,9.28855E+04,1.02045E+10,structural
63,4.39914E+04,2.90722E+04,1.77999E+04,5.62880E+04,6.21740E+03,2.60834E+03,3.65288E+05,9.77785E+04,1.01264E+10,structural
64,4.41366E+04,3.04584E+04,1.88650E+04,5.35156E+04,5.91880E+03,2.43226E+03,3.51139E+05,9.03960E+04,1.07577E+10,structural
65,4.29885E+04,2.96809E+04,1.87646E+04,5.57493E+04,6.13672E+03,2.40932E+03,3.56818E+05,9.30986E+04,9.63692E+09,structural
66,4.33693E+04,2.88697E+04,1.79748E+04,5.56540E+04,6.05703E+03,2.51170E+03,3.59376E+05,9.47474E+04,1.04447E+10,structural
67,4.49821E+04,2.94245E+04,1.81037E+04,5.47373E+04,5.92370E+03,2.41940E+03,3.59842E+05,9.42294E+04,1.01431E+10,structural
68,4.37760E+04,2.91145E+04,1.78693E+04,5.55201E+04,6.32190E+03,2.67033E+03,3.61303E+05,9.53809E+04,1.01407E+10,structural
69,4.25050E+04,2.80933E+04,1.77494E+04,5.56144E+04,5.90846E+03,2.46714E+03,3.61863E+05,9.61869E+04,1.04532E+10,structural
70,4.13538E+04,2.94461E+04,1.88261E+04,5.81782E+04,6.52686E+03,2.77873E+03,3.84479E+05,1.01957E+05,1.03130E+10,structural
71,4.39277E+04,3.05340E+04,1.86941E+04,5.56509E+04,6.11673E+03,2.48017E+03,3.65262E+05,9.54453E+04,1.03171E+10,structural
72,4.46192E+04,2.95567E+04,1.80509E+04,5.36501E+04,6.00860E+03,2.47707E+03,3.55068E+05,9.31779E+04,9.70309E+09,structural
73,4.12973E+04,2.90778E+04,1.84305E+04,5.89364E+04,6.31012E+03,2.57812E+03,3.79212E+05,1.00211E+05,1.04400E+10,structural
74,4.21628E+04,3.02039E+04,1.92158E+04,5.72977E+04,6.29302E+03,2.60128E+03,3.72617E+05,9.72742E+04,1.10290E+10,structural
75,4.43017E+04,2.79445E+04,1.70337E+04,5.67474E+04,6.29572E+03,2.59601E+03,3.61558E+05,9.66908E+04,9.53688E+09,structural
76,4.10766E+04,2.86150E+04,1.81865E+04,6.00737E+04,6.59728E+03,2.64523E+03,3.79634E+05,1.01452E+05,1.12350E+10,structural
77,4.27502E+04,2.95373E+04,1.85000E+04,5.82107E+04,6.22929E+03,2.49362E+03,3.70602E+05,9.77506E+04,1.01926E+10,structural
78,4.47753E+04,2.99186E+04,1.84564E+04,5.46716E+04,5.91328E+03,2.41317E+03,3.54189E+05,9.25752E+04,1.00719E+10,structural
79,4.37152E+04,2.94888E+04,1.84174E+04,5.58350E+04,6.10511E+03,2.45561E+03,3.62717E+05,9.50348E+04,1.03893E+10,structural
80,4.44600E+04,3.09273E+04,1.92239E+04,5.32688E+04,5.81551E+03,2.43742E+03,3.55761E+05,9.15010E+04,9.60550E+09,structural
81,4.56585E+04,2.86070E+04,1.74959E+04,5.31480E+04,5.83095E+03,2.53869E+03,3.62055E+05,9.56952E+04,1.05170E+10,structural
82,4.44863E+04,2.84334E+04,1.76292E+04,5.67295E+04,6.23765E+03,2.61286E+03,3.74577E+05,1.01032E+05,1.09721E+10,structural
83,4.56579E+04,2.94941E+04,1.77868E+04,5.21712E+04,5.75942E+03,2.38560E+03,3.46084E+05,9.06079E+04,1.01069E+10,structural
84,4.23669E+04,2.89569E+04,1.81510E+04,5.88910E+04,6.43107E+03,2.71095E+03,3.82089E+05,1.02202E+05,1.04806E+10,structural
85,4.41200E+04,2.89320E+04,1.76644E+04,5.68480E+04,6.17623E+03,2.50748E+03,3.64314E+05,9.78816E+04,1.02550E+10,structural
86,4.33388E+04,2.91488E+04,1.80010E+04,5.69072E+04,6.21166E+03,2.61277E+03,3.73143E+05,9.95260E+04,1.03881E+10,structural
87,4.77495E+04,2.94900E+04,1.72035E+04,4.99400E+04,5.51407E+03,2.33624E+03,3.40163E+05,8.87300E+04,9.92252E+09,structural
88,4.57659E+04,2.93216E+04,1.76598E+04,5.30194E+04,5.98755E+03,2.46214E+03,3.46320E+05,9.04732E+04,9.83969E+09,structural
89,4.72512E+04,2.97393E+04,1.74305E+04,5.15437E+04,5.53475E+03,2.23974E+03,3.38390E+05,8.79966E+04,9.90919E+09,structural
90,4.28649E+04,2.90588E+04,1.80001E+04,5.66433E+04,6.13541E+03,2.56157E+03,3.70132E+05,9.82954E+04,9.97151E+09,structural
91,4.61237E+04,3.04525E+04,1.83527E+04,5.23208E+04,5.66845E+03,2.23428E+03,3.37550E+05,8.70528E+04,1.03261E+10,structural
92,4.44839E+04,2.99172E+04,1.87756E+04,5.45716E+04,5.93726E+03,2.53938E+03,3.64657E+05,9.58405E+04,1.07441E+10,structural
93,4.46554E+04,2.87216E+04,1.74516E+04,5.57927E+04,6.06718E+03,2.57307E+03,3.67862E+05,9.80928E+04,1.01911E+10,structural
94,4.43853E+04,2.95358E+04,1.81081E+04,5.53969E+04,6.09076E+03,2.43319E+03,3.56468E+05,9.34808E+04,1.05047E+10,structural
95,4.29289E+04,2.82348E+04,1.76603E+04,5.80345E+04,6.40099E+03,2.54524E+03,3.68273E+05,9.86420E+04,1.06761E+10,structural
96,4.27291E+04,2.93666E+04,1.85336E+04,5.72659E+04,6.38672E+03,2.58505E+03,3.63977E+05,9.56779E+04,1.11074E+10,structural
97,4.55199E+04,2.92687E+04,1.77214E+04,5.44113E+04,5.83497E+03,2.40035E+03,3.60709E+05,9.46498E+04,1.06462E+10,structural
98,4.80673E+04,2.88935E+04,1.70398E+04,4.88399E+04,5.35806E+03,2.21561E+03,3.26057E+05,8.48786E+04,9.69073E+09,structural
99,4.25225E+04,2.82783E+04,1.75343E+04,5.76546E+04,6.37102E+03,2.60611E+03,3.71822E+05,9.89923E+04,1.01920E+10,structural
100,4.30682E+04,2.93125E+04,1.81293E+04,5.84905E+04,6.34217E+03,2.53522E+03,3.69758E+05,9.83161E+04,1.09166E+10,structural
101,4.33965E+04,2.97519E+04,1.84860E+04,5.62475E+04,6.20724E+03,2.63286E+03,3.71120E+05,9.80118E+04,1.07842E+10,structural
102,4.47119E+04,2.95945E+04,1.79559E+04,5.31918E+04,5.81566E+03,2.41744E+03,3.54992E+05,9.31533E+04,1.00436E+10,structural
103,4.50979E+04,2.98690E+04,1.82147E+04,5.24393E+04,5.74514E+03,2.27031E+03,3.38639E+05,8.80461E+04,9.77475E+09,structural
104,4.53642E+04,2.88103E+04,1.73594E+04,5.29371E+04,5.77169E+03,2.50522E+03,3.57780E+05,9.45056E+04,1.03998E+10,structural
105,4.15695E+04,2.89140E+04,1.82718E+04,6.00349E+04,6.51127E+03,2.86038E+03,4.01239E+05,1.08353E+05,1.06500E+10,structural
106,4.45202E+04,2.93478E+04,1.81583E+04,5.36656E+04,5.82552E+03,2.43502E+03,3.54903E+05,9.28119E+04,9.95143E+09,structural
107,4.49280E+04,2.96924E+04,1.79480E+04,5.45963E+04,5.80896E+03,2.42784E+03,3.62420E+05,9.54464E+04,1.01103E+10,structural
108,4.26724E+04,2.99298E+04,1.87720E+04,5.86642E+04,6.46548E+03,2.59639E+03,3.71730E+05,9.77701E+04,1.02394E+10,structural
109,4.40160E+04,2.95842E+04,1.85191E+04,5.47873E+04,6.03773E+03,2.60367E+03,3.68805E+05,9.67774E+04,1.06986E+10,structural
110,4.60493E+04,2.98857E+04,1.77885E+04,5.41426E+04,5.89586E+03,2.34427E+03,3.49002E+05,9.16051E+04,1.00536E+10,structural
111,3.96300E+04,2.86320E+04,1.85112E+04,6.31722E+04,6.86148E+03,2.91243E+03,4.06800E+05,1.09837E+05,1.09876E+10,structural
112,4.48178E+04,3.06696E+04,1.86820E+04,5.52858E+04,6.08207E+03,2.50474E+03,3.62582E+05,9.47737E+04,1.02835E+10,structural
113,4.52253E+04,2.90197E+04,1.75588E+04,5.44044E+04,5.95807E+03,2.40448E+03,3.53897E+05,9.31643E+04,1.02038E+10,structural
114,4.19399E+04,2.87413E+04,1.78704E+04,5.66606E+04,6.18790E+03,2.56447E+03,3.69541E+05,9.89339E+04,1.01893E+10,structural
115,4.52919E+04,2.90694E+04,1.75449E+04,5.35147E+04,5.86949E+03,2.42403E+03,3.51671E+05,9.18290E+04,1.03273E+10,structural
116,4.54167E+04,2.97907E+04,1.78991E+04,5.38311E+04,6.07968E+03,2.53142E+03,3.55309E+05,9.34937E+04,1.02295E+10,structural
117,4.03943E+04,2.87440E+04,1.83495E+04,6.21222E+04,6.86414E+03,2.80479E+03,3.88275E+05,1.04108E+05,1.13810E+10,structural
118,4.28742E+04,2.84617E+04,1.78492E+04,5.58730E+04,6.05515E+03,2.42726E+03,3.50485E+05,9.27946E+04,9.98480E+09,structural
119,4.26015E+04,2.79983E+04,1.75559E+04,5.87573E+04,6.33460E+03,2.60387E+03,3.76412E+05,1.02046E+05,1.05148E+10,structural
120,4.28979E+04,2.96605E+04,1.86623E+04,5.79165E+04,6.24707E+03,2.53478E+03,3.77729E+05,9.98754E+04,1.00394E+10,structural
121,4.32840E+04,2.99399E+04,1.87671E+04,5.71279E+04,6.32320E+03,2.62893E+03,3.71388E+05,9.73239E+04,1.06865E+10,structural
122,4.33340E+04,2.88024E+04,1.78717E+04,5.75918E+04,6.52553E+03,2.69023E+03,3.68737E+05,9.87600E+04,1.02774E+10,structural
123,4.19692E+04,3.04566E+04,1.92897E+04,5.80441E+04,6.39381E+03,2.74353E+03,3.90671E+05,1.02904E+05,1.08577E+10,structural
124,4.33386E+04,2.93705E+04,1.82797E+04,5.68747E+04,6.33424E+03,2.62062E+03,3.68497E+05,9.75196E+04,1.06956E+10,structural
125,4.53635E+04,2.92474E+04,1.76557E+04,5.27658E+04,5.78670E+03,2.44199E+03,3.47842E+05,9.13447E+04,9.96408E+09,structural
126,4.57910E+04,3.02810E+04,1.85207E+04,5.11573E+04,5.56506E+03,2.44349E+03,3.60311E+05,9.34196E+04,1.00560E+10,structural
127,4.18352E+04,2.93949E+04,1.85402E+04,5.91640E+04,6.50723E+03,2.60697E+03,3.75005E+05,9.88338E+04,1.04479E+10,structural
128,4.30513E+04,2.94495E+04,1.84137E+04,5.65307E+04,6.21232E+03,2.62212E+03,3.74535E+05,9.85429E+04,1.09257E+10,structural
129,4.59340E+04,2.96349E+04,1.77750E+04,5.26354E+04,5.80302E+03,2.36666E+03,3.43652E+05,9.01074E+04,1.01263E+10,structural
130,4.26567E+04,2.81490E+04,1.76278E+04,5.94527E+04,6.54808E+03,2.54533E+03,3.64355E+05,9.70472E+04,1.04484E+10,structural
131,4.37812E+04,2.91524E+04,1.82206E+04,5.59012E+04,6.11892E+03,2.53471E+03,3.64428E+05,9.60248E+04,9.45619E+09,structural
132,4.12314E+04,2.89040E+04,1.84095E+04,5.86759E+04,6.53879E+03,2.60290E+03,3.70639E+05,9.83935E+04,1.04012E+10,structural
133,4.34540E+04,2.94358E+04,1.83255E+04,5.58635E+04,5.94731E+03,2.49544E+03,3.69212E+05,9.76901E+04,1.04714E+10,structural
134,4.11984E+04,3.00612E+04,1.91583E+04,5.82547E+04,6.36959E+03,2.60266E+03,3.78664E+05,9.97529E+04,1.06991E+10,structural
135,4.32816E+04,2.90370E+04,1.80419E+04,5.69780E+04,6.32665E+03,2.68876E+03,3.74303E+05,9.97480E+04,1.00136E+10,structural
136,4.44732E+04,2.92617E+04,1.80349E+04,5.44218E+04,5.79804E+03,2.32307E+03,3.54916E+05,9.34627E+04,1.06117E+10,structural
137,4.54619E+04,2.90671E+04,1.74530E+04,5.35763E+04,6.02110E+03,2.40670E+03,3.45991E+05,9.05260E+04,9.74636E+09,structural
138,4.55164E+04,2.89686E+04,1.78926E+04,5.21519E+04,5.72920E+03,2.42276E+03,3.50055E+05,9.15020E+04,9.95864E+09,structural
139,4.40590E+04,2.92936E+04,1.80665E+04,5.66005E+04,5.98627E+03,2.42476E+03,3.63993E+05,9.59713E+04,1.03943E+10,structural
140,4.27131E+04,2.91508E+04,1.82381E+04,5.89098E+04,6.54705E+03,2.79123E+03,3.85061E+05,1.02855E+05,1.03446E+10,structural
141,4.25131E+04,2.81327E+04,1.75261E+04,5.81715E+04,6.45281E+03,2.82260E+03,3.79876E+05,1.02833E+05,1.07305E+10,structural
142,4.54147E+04,2.98790E+04,1.81308E+04,5.32273E+04,5.72026E+03,2.34468E+03,3.53560E+05,9.19101E+04,1.03572E+10,structural
143,4.17802E+04,2.94750E+04,1.87191E+04,5.97641E+04,6.42024E+03,2.62598E+03,3.79786E+05,1.01020E+05,1.03948E+10,structural
144,4.43233E+04,2.95848E+04,1.83073E+04,5.49791E+04,5.89925E+03,2.35941E+03,3.53558E+05,9.22254E+04,1.01495E+10,structural
145,4.53673E+04,3.09508E+04,1.86960E+04,5.31551E+04,5.91413E+03,2.49270E+03,3.59642E+05,9.39633E+04,1.03560E+10,structural
146,4.33821E+04,2.93717E+04,1.82364E+04,5.60930E+04,6.04511E+03,2.47754E+03,3.62725E+05,9.56501E+04,9.98921E+09,structural
147,4.29659E+04,2.86452E+04,1.79183E+04,5.75065E+04,6.31501E+03,2.76738E+03,3.86403E+05,1.03647E+05,1.05330E+10,structural
148,4.43745E+04,2.92309E+04,1.80742E+04,5.38111E+04,5.81013E+03,2.31156E+03,3.49444E+05,9.06728E+04,9.89744E+09,structural
149,4.40456E+04,2.95080E+04,1.83122E+04,5.43707E+04,5.99319E+03,2.51589E+03,3.63766E+05,9.56768E+04,1.04830E+10,structural
150,4.14521E+04,2.83123E+04,1.79565E+04,6.05882E+04,6.59966E+03,2.81259E+03,3.95997E+05,1.06630E+05,1.06814E+10,structural
151,4.63030E+04,2.80931E+04,1.67684E+04,5.27394E+04,5.69739E+03,2.28644E+03,3.40392E+05,8.96856E+04,9.12797E+09,structural
152,4.62963E+04,3.05428E+04,1.83049E+04,5.24282E+04,5.67184E+03,2.20985E+03,3.37858E+05,8.68499E+04,9.82927E+09,structural
153,4.53222E+04,2.95698E+04,1.78525E+04,5.28399E+04,5.83865E+03,2.38295E+03,3.43189E+05,8.94732E+04,9.37975E+09,structural
154,4.19525E+04,2.93557E+04,1.84881E+04,5.92813E+04,6.47408E+03,2.71253E+03,3.81433E+05,1.01459E+05,1.04135E+10,structural
155,4.59235E+04,2.93829E+04,1.76946E+04,5.31148E+04,5.68224E+03,2.27342E+03,3.44729E+05,8.98342E+04,1.04152E+10,structural
156,4.49650E+04,3.07955E+04,1.89190E+04,5.49049E+04,5.95416E+03,2.56141E+03,3.78281E+05,9.90633E+04,1.02103E+10,structural
157,4.47498E+04,2.98415E+04,1.78609E+04,5.64850E+04,6.28608E+03,2.64419E+03,3.75756E+05,9.98286E+04,1.09388E+10,structural
158,4.32657E+04,2.92496E+04,1.78728E+04,5.68344E+04,6.28060E+03,2.66684E+03,3.69569E+05,9.80804E+04,1.02912E+10,structural
159,4.10309E+04,2.75093E+04,1.77273E+04,6.01694E+04,6.47625E+03,2.68163E+03,3.81048E+05,1.03286E+05,1.09093E+10,structural
160,4.20966E+04,2.89879E+04,1.85221E+04,5.94892E+04,6.38703E+03,2.71928E+03,3.93648E+05,1.05271E+05,1.10141E+10,structural
161,4.52822E+04,2.99689E+04,1.81628E+04,5.44706E+04,6.01496E+03,2.42732E+03,3.54544E+05,9.30364E+04,1.00136E+10,structural
162,4.13371E+04,2.84602E+04,1.80428E+04,6.05709E+04,6.50908E+03,2.60259E+03,3.78854E+05,1.01259E+05,1.06592E+10,structural
163,4.25374E+04,2.89745E+04,1.81308E+04,5.72443E+04,6.14406E+03,2.52954E+03,3.71808E+05,9.91209E+04,1.01627E+10,structural
164,4.50872E+04,2.84830E+04,1.73419E+04,5.32508E+04,5.80742E+03,2.32109E+03,3.43593E+05,9.01798E+04,1.04833E+10,structural
165,4.17185E+04,2.92607E+04,1.84587E+04,6.02159E+04,6.67579E+03,2.80108E+03,3.93517E+05,1.05434E+05,1.09163E+10,structural
166,4.39622E+04,2.92552E+04,1.77481E+04,5.63273E+04,6.16079E+03,2.38279E+03,3.49669E+05,9.19677E+04,1.00508E+10,structural
167,4.36142E+04,2.77475E+04,1.71098E+04,5.82298E+04,6.37662E+03,2.66960E+03,3.71090E+05,1.00962E+05,1.05578E+10,structural
168,4.55572E+04,2.94360E+04,1.77563E+04,5.22932E+04,5.70458E+03,2.43584E+03,3.48285E+05,9.10133E+04,1.00564E+10,structural
169,4.52211E+04,2.81999E+04,1.69980E+04,5.42684E+04,5.96471E+03,2.48497E+03,3.51842E+05,9.34220E+04,1.02771E+10,structural
170,4.55439E+04,3.00573E+04,1.81167E+04,5.26809E+04,5.80646E+03,2.28078E+03,3.43888E+05,8.87087E+04,9.82828E+09,structural
171,4.33141E+04,2.89540E+04,1.82783E+04,5.62908E+04,6.18982E+03,2.66870E+03,3.71430E+05,9.88724E+04,9.77696E+09,structural
172,4.49178E+04,3.01189E+04,1.85070E+04,5.29403E+04,5.77068E+03,2.43335E+03,3.54400E+05,9.18094E+04,1.02754E+10,structural
173,4.26608E+04,2.94168E+04,1.83072E+04,5.85162E+04,6.23031E+03,2.46559E+03,3.75510E+05,9.90966E+04,1.04954E+10,structural
174,4.49428E+04,2.94539E+04,1.77658E+04,5.43775E+04,5.98649E+03,2.51587E+03,3.55831E+05,9.36210E+04,1.00251E+10,structural
175,4.57245E+04,2.85506E+04,1.71720E+04,5.36320E+04,5.88267E+03,2.36615E+03,3.44275E+05,9.13636E+04,9.83264E+09,structural
176,4.30806E+04,2.90779E+04,1.80895E+04,5.63670E+04,6.15582E+03,2.53835E+03,3.64558E+05,9.63661E+04,1.02603E+10,structural
177,4.56991E+04,2.91926E+04,1.76294E+04,5.16147E+04,5.67151E+03,2.16146E+03,3.25921E+05,8.38658E+04,1.04577E+10,structural
