#,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.15.0-gite09ae1ae50', start_date='2022-05-12T18:31:55', checksum=3196072323, investigation_time=None, risk_investigation_time=None"
loss_type,no_damage,slight,moderate,extensive,complete,collapsed_value,collapsed_ratio,fatalities_value,fatalities_ratio,homeless_value,homeless_ratio,injured_value,injured_ratio,losses_value,losses_ratio
structural,2.30748E+05,8.64912E+04,1.84330E+04,6.24307E+03,6.79439E+03,7.26958E+02,2.08471E-03,4.74696E+02,2.32112E-04,7.82032E+04,3.82390E-02,1.42613E+04,6.97334E-03,2.31576E+09,3.96123E-02
