barrio,id_barrio,number,rc_usd,night,d-none,d-sli,d-mod,d-ext,d-com,collapsed,fatalities,losses,homeless,injured,str_lr,col_lr,occ_lr,hom_lr,inj_lr
El Bosque,215.0,762.0,209940178,3277.0,661.5518399,86.36371917,9.712654949000001,2.4756472262,1.8961393814,0.20647519706,0.077774325356,2957280,15.130297919,2.271965423,1.408629804486569,0.027096482553806,2.373339193042417,461.71186814159296,69.3306506866036
Fonaviemcali,695.0,374.0,29277908,2355.0,208.5794354,121.9176911,26.04279856,8.60805865,8.8520139,0.976291711,0.8076407896,2055675,115.55665946,20.72878039,7.021249447290012,0.261040564438503,34.29472567303609,4906.86452059448,880.2029889596604
Metropolitano del Norte,506.0,693.0,107157630,7737.0,400.6705854,214.66087869999998,46.32025811,15.382220814,15.96605152,1.785510577,2.9035780495,7277835,388.09643883,68.20055794,6.791709201434699,0.257649433910534,37.528474208349486,5016.110105079488,881.4858206023006
La Campiña,213.0,307.0,84559278,2262.0,247.2007552,49.20196078,7.017780694,1.951137901,1.6283618622,0.176309559,0.10771393363,1613032,20.89778792,3.33550812,1.907575721489817,0.057429823778502,4.761889196728559,923.8633032714413,147.45836074270557
Vipasa,294.0,1969.0,333880553,7830.0,1431.4615622,397.35399238,81.83328256,27.684398842,30.666760418,3.2844371462,1.32159162212,15752373,246.25793525,45.381775281,4.717966552341006,0.166807371569325,16.878564778033205,3145.056644316731,579.5884454789273
San Luis,601.0,1724.0,143730989,11749.0,946.378402,544.3404105,131.86880124,47.01526269,54.39714376,6.075209099,4.7522152934,11640032,713.79338196,135.21737949,8.098484889948933,0.352390318967517,40.44782784407183,6075.354344710188,1150.8841560132778
Flora Industrial,420.0,479.0,343252420,1438.0,305.0060461,130.2159253,26.18484266,8.60203856,8.9911438,1.014439617,0.32522970398,19817375,54.781726320000004,9.828905806,5.773411675569258,0.211782801043841,22.616808343532686,3809.577630041725,683.5122257301808
Villa del Sol,595.0,116.0,73987203,4365.0,66.4393041,36.5988893,8.03069357,2.58106692,2.35004739,0.2640319875,1.48943445,4725761,189.4447279,31.65974884,6.387268101631493,0.227613782327586,34.12220962199313,4340.085404352807,725.3092517754868
Urbanización La Merced,293.0,1186.0,139758053,4403.0,723.1546996,352.3748569,67.08354861,21.564073242,21.82277249,2.382198048,1.09354979892,7753394,163.27133404,29.327919935,5.547725950688758,0.200859869139966,24.836470563706566,3708.18383011583,666.0894829661594
La Paz,214.0,116.0,25035357,472.0,92.4715999,19.2790042,2.81121187,0.783789962,0.654396947,0.0709001249,0.03079356822,612266,5.99391545,0.962786741,2.445603880641132,0.061120797327586,6.524061063559323,1269.897341101695,203.98024173728814
Petecuy II,606.0,1155.0,60338940,6567.0,658.2784718,347.6205273,84.0406314,30.007252409,35.05314498,3.800619164,2.346609764,4588988,379.05536337,71.95688872,7.605350579545048,0.329057936277056,35.73336019491396,5772.123699862951,1095.7345625095172
Los Parques Barranquilla,594.0,1145.0,148888009,10032.0,680.2100489,341.953274,72.67779466,24.359481893999998,25.799430932,2.8854749347,3.0010842314,9116364,420.47485221,74.06074044,6.122967352743315,0.252006544515284,29.91511394936204,4191.33624611244,738.2450203349282
Chiminangos II,504.0,140.0,106286029,9750.0,73.9108928,46.153995,11.89192245,4.10593237,3.93726958,0.480585238,4.789163724,8385204,565.4861771,97.41111285,7.889281687322749,0.34327517,49.119627938461534,5799.858226666666,999.0883369230768
Olaya Herrera,418.0,776.0,77025170,4069.0,489.5264898,208.9544895,45.23997651,15.360740663,16.91830906,1.865722977,1.10990316427,4541331,179.48724289,33.270744587,5.895905124010225,0.240428218685567,27.277049994347504,4411.08977365446,817.6639121897273
Chipichape,218.0,116.0,186167170,1485.0,95.5477983,17.095036598,2.2569152588,0.6092875136,0.4909647437,0.05426238539,0.02928853855,2793849,5.418492502,0.8430567073,1.500720815332052,0.046777918439655,1.972292158249158,364.88164996633,56.77149544107745
Torres de Comfandi,598.0,1537.0,228752626,15993.0,912.6998764,469.48527808,93.88246192,30.39035353,30.54207357,3.356239276,5.290735707,13429953,686.43608355,117.85756327,5.87095040062668,0.218362997787898,33.08157135621835,4292.103317388858,736.9321782654911
Chiminangos I,505.0,155.0,38056289,4530.0,74.1341611,54.4359645,15.366822130000001,5.536918389999999,5.52613061,0.713010947,3.0216623218,3603359,328.25723741999997,57.92418086,9.468498591185211,0.460007062580645,66.70336251214128,7246.296631788078,1278.679489183223
Petecuy III,609.0,932.0,45453276,4295.0,508.6463992,293.8502518,72.71248185,26.15893652,30.63192188,3.412629045,1.7728526294,3765707,267.88454201,50.916643810000004,8.28478761858907,0.366161914699571,41.27712757625145,6237.125541559954,1185.4864682188593
Evaristo Garcia,415.0,315.0,78278137,1519.0,201.0472833,83.5391758,17.89171161,6.021991145,6.499839,0.718716393,0.4184261753,4495471,66.42410637,12.18911547,5.7429457945439,0.228163934285714,27.546160322580644,4372.883895325873,802.4434147465438
La Isla,413.0,1069.0,39879964,7216.0,710.4307812,261.2591829,56.37105109,19.246649952,21.69235858,2.317964736,1.6556881875,2300453,290.61457004,54.04427093,5.768443204898195,0.216834867726848,22.944681090631928,4027.3637754988913,748.9505394955654
Jorge Eliécer Gaitán,602.0,2514.0,232810514,14017.0,1433.8951528,772.6682253,177.78209693,61.64566182,68.00884194,7.299123499,4.8537018982,17076657,765.63539155,142.33309381,7.335002647105549,0.29033904132856,34.627251895555396,5462.191564172077,1015.43193129771
Prados del Norte,211.0,1386.0,579321580,9088.0,966.0023207,324.30743833,58.659353780000004,18.503883099,18.527008617,2.0367230067,1.42543204497,26517680,228.25448766,39.596550112,4.577367864459957,0.146949711883117,15.684771621588908,2511.6030772447184,435.7014757042254
La Rivera I,607.0,813.0,36757928,4163.0,455.3673924,248.3720334,61.31893421,22.08328582,25.85833957,2.848545916,1.6662030444,2925921,255.29648879,48.2967821,7.959972550209117,0.350374651414514,40.02409426855633,6132.512341820802,1160.143696853231
Los Guayacanes,503.0,2454.0,197046512,12066.0,1466.4791846,702.6410268,163.08883482,57.22834431,64.56263371,7.285520498,4.2442321221,14316395,629.31678475,117.23661170999999,7.265490281699914,0.296883475876121,35.175137759820984,5215.6206261395655,971.6278112879164
Petecuy I,605.0,1403.0,59349428,6415.0,807.7139025,411.4798556,102.24196197,37.09169613,44.4725762,4.813947834,2.3172562428,4740411,381.39260649,72.95115644,7.987290115827951,0.343118163506771,36.12246676227591,5945.325120654716,1137.1965150428682
La Alianza,497.0,417.0,233555823,1275.0,275.117945,105.6960312,21.70473836,7.11647187,7.36481109,0.805858397,0.29659297805,13252392,46.31168273,8.012458239,5.674186149358603,0.193251414148681,23.262194356862747,3632.2888415686275,628.4280971764707
Guillermo Valencia,412.0,632.0,97745818,2525.0,398.8156115,172.4317204,36.09088242,11.978792568,12.683005529999999,1.409939561,0.66196373654,5790877,105.94348381,19.27361052,5.924423779420577,0.223091702689873,26.216385605544556,4195.781537029703,763.3113077227722
Marco Fidel Suárez,414.0,250.0,14694167,1278.0,157.70407509999998,67.9291301,14.35658855,4.80928125,5.20092555,0.568004127,0.327387664,861803,53.59779436,9.84511335,5.864934053614011,0.2272016508,25.61718810641628,4193.880622848201,770.3531572769954
Paseo de Los Almendros,596.0,1150.0,70478491,3156.0,641.6484372,373.1697713,80.24781363,26.88773835,28.04624903,3.187964182,1.0938544084,4968152,154.46188548,28.08919128,7.049174926320275,0.277214276695652,34.65951864385298,4894.229577946769,890.025072243346
Santa Mónica,210.0,1116.0,717657799,3105.0,939.4699098,152.335949218,16.903586745000002,4.21069306,3.0798647366,0.35777699514,0.069217511304,9534828,12.021607667,1.7115298217,1.328603756183195,0.032058870532258,2.229227417198068,387.1693290499195,55.12173338808374
San Vicente,209.0,1512.0,1241925985,2982.0,1118.3044644,321.94449751999997,47.427668579,13.2655233654,11.0578550795,1.28482009314,0.23063637925,29418628,35.283652404,5.6253280492,2.368790753786467,0.084974873884921,7.734285018443997,1183.2210732394367,188.6427917236754
Los Andes,502.0,1085.0,104347940,9236.0,630.4115491,333.6136366,71.90818485,24.03324865,25.03338941,2.848958366,3.1309292931,7044763,436.21036745,78.38150485999999,6.751224274462459,0.262576807926267,33.89919113360762,4722.935983650931,848.6520664789952
Ignacio Rengifo,411.0,369.0,52874103,2163.0,234.053392,99.7674484,20.94594825,6.95207756,7.28113599,0.819379498,0.6151670058,3179785,91.80696796,16.429420025,6.013879878126609,0.222054064498645,28.44045334257975,4244.427552473417,759.5663441978733
El Sena,501.0,1482.0,486420896,8354.0,936.0619456,400.780884,85.87394662,28.751021322,30.53220591,3.4263892857,2.43809362747,30468376,367.44590608,66.17326539,6.263788566022066,0.231200356659919,29.184745361144362,4398.442734977257,792.1147401244913
Popular,410.0,191.0,35402395,754.0,129.261407,46.05881278,9.28923643,3.076977198,3.3135679,0.361269655,0.14319186512,1868452,26.43878431,4.82376898,5.277757304945836,0.189146416230367,18.99096354376658,3506.470067639257,639.7571591511936
Bolivariano,417.0,393.0,106835407,1415.0,255.7016902,101.560312,21.02154233,7.040884888,7.67556867,0.846222472,0.32590137064,5588217,56.24075182,10.408469652,5.23067904792725,0.215323784223919,23.031898985159014,3974.611436042403,735.5808941342757
Los Andes B - La Riviera,597.0,941.0,100678359,6138.0,525.3566228,302.4910087,66.96370956,22.58734715,23.60132353,2.725961543,2.2756906963,7197434,312.01526711,56.38689898,7.148938212348549,0.289687730393199,37.07544308080808,5083.337685076573,918.6526389703487
Manzanares,405.0,322.0,156377624,1830.0,215.3501219,79.1785081,16.24802629,5.413579948,5.80976709,0.648956551,0.5398045124,7894851,74.27565003000001,12.89368871,5.048581223840512,0.201539301552795,29.497514338797814,4058.7786901639347,704.5731535519125
Unidad Residencial Bueno Madrid,419.0,68.0,18044454,773.0,44.7501363,17.0743721,3.6323697,1.22157236,1.32154826,0.142700586,0.20686888361,1037280,30.69407517,5.509241379,5.748471931878427,0.209853802941176,26.76182194178525,3970.7729844760674,712.7091046571798
Salomia,406.0,993.0,168109933,6728.0,662.0792491,244.9768714,50.95079406,16.965588356,18.02748792,1.964902588,1.50306801293,8909498,251.72360002,45.485722614,5.299804486556837,0.197875386505539,22.340487707045185,3741.432818370987,676.0660317181926
Sultana - Berlín - San Francisco,408.0,273.0,53075929,1541.0,176.602359,71.5416747,14.72188182,4.877507982,5.256576509999999,0.578220165,0.39623825448,2822186,62.0653426,11.374116619,5.317260952940804,0.211802258241758,25.713059992212848,4027.60172615185,738.0997157040883
Alfonso Lopez I,701.0,2287.0,179079504,12403.0,1433.4728747,594.6706881,143.84952297,51.9269671,63.07995727,6.659447005,3.56176545713,12037044,648.77963021,124.683730324,6.721620184399088,0.291187013773502,28.716967323470126,5230.828269047812,1005.2707435620414
Sector Patio Bonito,196.0,659.0,22795216,4811.0,568.548077,74.798924,10.420637023,2.866044776,2.366309419,0.2457233854,0.166963881835,362024,39.567155596,6.3483828074,1.588156819605137,0.037287311896813,3.47046106495531,822.43100386614,131.9555769569736
Santander,402.0,766.0,293934998,1374.0,505.9242655,190.80781281,40.54681031,13.696491116999999,15.024627478,1.645328979,0.29922105779,16895256,56.65505085,10.71771617,5.747956724726614,0.214794905874674,21.777369562590977,4123.36614628821,780.0375669577874
Fepicol,798.0,702.0,135954740,4460.0,427.4847013,198.8597808,43.92814208,15.04797777,16.67939236,1.81104823,1.4013991798,9217737,219.06442264,40.50974678,6.780003863192539,0.257984078347578,31.4215062735426,4911.7583551569505,908.2902865470852
Fátima,407.0,138.0,15618114,636.0,87.2736422,37.7269836,7.68712432,2.546782249,2.76546576,0.309706921,0.1582465288,894208,26.11003181,4.86876404,5.725455033866039,0.224425305072464,24.88152968553459,4105.350913522012,765.5289371069183
Las Delicias,404.0,707.0,154304915,4184.0,453.7296124,188.19251839999998,38.79198535,12.838335334,13.44754442,1.497754898,1.07534804108,8456996,162.23495192000001,28.828249894,5.480704463372581,0.211846520226308,25.70143501625239,3877.5084110898665,689.01170874761
Industria de Licores,423.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Base Aérea,711.0,124.0,243580724,0.0,81.5120824,32.3661087,6.1406318,1.968330941,2.01285098,0.221276934,0.0,12980953,0.0,0.0,5.329220110812198,0.178449140322581,0.0,0.0,0.0
Versalles,208.0,326.0,439285034,1543.0,247.3066405,64.10077222,9.692787789,2.706316951,2.1934802254,0.25208464589,0.09702819535,8645060,13.64571219,2.209451603,1.967984293387176,0.077326578493865,6.288282265068048,884.3624232015554,143.19193797796498
Aguacatal,199.0,1995.0,282895391,17305.0,1641.490369,285.041387428,44.16173494,12.8516449544,11.4548131793,1.20674084152,0.65386031549,3810549,133.593405303,21.5430900118,1.346981589417173,0.060488262732832,3.778447359086969,771.9930962323027,124.49055193181162
Granada,207.0,902.0,583652832,3923.0,737.2885858,138.626970277,17.781804896,4.679875158,3.6227686273,0.41130443589,0.11524119916,8104556,20.068858894,2.930966803,1.388591898524258,0.045599161406874,2.937578362477696,511.569179046648,74.71238345653836
El Piloto,314.0,370.0,68347623,671.0,277.9689589,71.37156255,12.86017051,3.977646326,3.821658959,0.4220464601,0.08022927275,2562574,16.89984504,2.951228381,3.749324725055213,0.114066610837838,11.956672540983606,2518.605818181818,439.82539210134127
Alfonso Lopez II,702.0,1110.0,113101045,7239.0,680.4613505,301.5588746,72.14755445,25.70661808,30.12560274,3.24136165,2.3228538429,8142772,384.5942032,72.63178801,7.199554779977878,0.292014563063063,32.08804866556154,5312.8084431551315,1003.3400747340792
Porvenir,403.0,890.0,182760091,2462.0,606.8316313,206.6922666,44.45941373,15.171964968,16.84473888,1.8314241213,0.57134055634,9011057,102.86760681,19.116326965,4.930538531719952,0.205777991157303,23.20635890901706,4178.213111697806,776.4551976035743
San Marino,709.0,593.0,25911538,2339.0,385.796796,143.8626229,35.13857,12.75370075,15.44832751,1.625440461,0.61540986418,1731484,116.64449719,22.3452819,6.682288001869622,0.274104630860034,26.31081078153057,4986.938742625053,955.3348396750748
La Esmeralda,416.0,505.0,94190831,2589.0,316.3493678,141.3133353,28.4728376,9.310375336,9.55407554,1.05455007,0.63954008987,5623063,100.4659869,18.15085739,5.969862581848333,0.208821796039604,24.702205093472383,3880.493893395134,701.075990343762
Jorge Isaacs,401.0,671.0,179428880,1806.0,459.6328309,156.7667655,32.47394902,10.76975339,11.356703668,1.2352157335,0.41169971447,9072629,70.46428427,12.69618196,5.056392756139996,0.184085802309985,22.79621896290144,3901.676869878183,703.0001085271318
San Nicolás,312.0,2286.0,907974053,3484.0,1657.2150544,487.23735489,88.04511734,27.324755528,26.177729164,2.9694204204,0.55596177409,38289686,96.28327467,16.724370597,4.217046295562747,0.129895906404199,15.95757101291619,2763.5842327784153,480.03359922502875
Los Pinos,708.0,484.0,38393754,2408.0,287.2390617,140.70502530000002,32.46329531,11.2301106,12.36251528,1.329074771,0.7636119456,2719731,121.98633833000001,22.36073569,7.083784622481561,0.274602225413223,31.71145953488372,5065.877837624585,928.6019804817275
Vista Hermosa,102.0,1436.0,63917532,11539.0,1239.4326352,165.39308836,21.359843343,5.572406499,4.2420259609,0.44328448469,0.37077504534,930753,81.51826002,12.508670222,1.456178616124743,0.030869393084262,3.213233775370483,706.458618771124,108.4034164312332
Las Ceibas,710.0,1571.0,124136470,7717.0,945.5276898,450.7935264,101.66950796,34.88691393,38.12239482,4.175802331,2.4699265773,8374596,379.37609549,68.80441302,6.746281689939913,0.265805367982177,32.00630526499935,4916.108532979137,891.5953481923027
El Hoyo,313.0,246.0,91619886,458.0,184.7792714,48.97757754,7.84836763,2.311481896,2.083302698,0.2367275297,0.05020688207,2830479,8.35579498,1.359399036,3.089371453628478,0.096230703130081,10.962201325327511,1824.409384279476,296.8120165938865
Juanambú,205.0,333.0,364252553,1652.0,291.428654,36.283238174,3.7764016996,0.897867063,0.6138394126,0.070347632855,0.016976421404,2128527,3.141488359,0.4249418643,0.584354763687407,0.021125415271772,1.027628414285714,190.1627335956416,25.72287314164649
Parque de la Caña,797.0,122.0,29936969,302.0,88.1333472,25.0927292,5.16432476,1.731236047,1.878362402,0.2009746552,0.06225584043,986880,10.92898729,2.00166959,3.296525654011047,0.164733323934426,20.614516698675498,3618.8699635761586,662.8045
Puerto Nuevo,704.0,440.0,9465803,1022.0,268.0326425,110.7741394,31.63432766,12.46811633,17.090770720000002,1.729353062,0.2148383274,788055,68.93149872,14.24465548,8.325280321892235,0.393034786818182,21.0213627592955,6744.76504109589,1393.8019060665363
Industrial,809.0,907.0,398985088,2769.0,584.8210154,239.3636211,49.271962529999996,16.352410326,17.19101022,1.933586265,0.71088572046,20189937,115.19475894,21.11710261,5.060323819121167,0.213184814222712,25.67301265655471,4160.15741928494,762.6255908270134
Alfonso Lopez III,703.0,2247.0,226866214,12471.0,1357.2807522,628.2040028,148.78120876,52.52720256,60.20682468,6.473417399,3.96728779098,16010131,656.16669753,122.935927593,7.057080312780846,0.288091562038273,31.812106414722155,5261.540353860957,985.7744173923502
San Pedro,311.0,563.0,848769243,537.0,432.3287284,106.4444822,16.29184858,4.474913211,3.460016803,0.40009494583,0.04412733959,16307072,6.85984897,1.050978393,1.921260934402084,0.071064821639432,8.217381674115456,1277.4392867783984,195.71292234636874
Normandia,204.0,246.0,429201105,2058.0,211.0852759,29.803408757,3.512379065,0.9079339117,0.6910052468,0.08022043629,0.02836865018,2168253,4.742743846,0.6777919673,0.505183482410169,0.03260993345122,1.378457248785228,230.45402555879497,32.93449792517007
Terron Colorado,101.0,3757.0,303736256,24301.0,3083.1038567,554.39045478,79.104189772,21.998030491599998,18.4034778174,2.00378131398,1.328407459658,5318642,247.545811259,39.845149138,1.751072458724016,0.053334610433324,5.466472407135509,1018.6651218427226,163.9650596189457
Centenario,206.0,190.0,297304520,1695.0,163.1220146,23.154464384,2.620875478,0.6448734551,0.457771792,0.05191728665,0.0245019938,2634538,4.351987867,0.592154626,0.886141361207356,0.027324887710526,1.445545356932153,256.75444643067846,34.93537616519174
Santa Rita,201.0,300.0,175640978,1271.0,251.3923578,42.059134424,4.597123034,1.1347876687,0.8165962875,0.09322230096,0.032576882287,1925213,5.590689237,0.8087142541,1.096107221503396,0.03107410032,2.563090659874115,439.86540023603465,63.62818678992919
Santa Teresita,202.0,281.0,486839711,3167.0,230.6914957,42.45753499,5.399351499,1.4029578381,1.0486624514,0.12201497437,0.07081038503,4182632,11.559955342,1.6763485195,0.859139417480557,0.043421699064057,2.235882065993054,365.0127989264288,52.93174990527313
El Troncal,810.0,1945.0,364056514,9483.0,1247.8243547,514.9846425,108.73372137999999,36.075491298,37.38180276,4.189877089,2.44671698029,19985696,389.53082949,69.772189298,5.48972360904212,0.215417845192802,25.801085946325006,4107.675097437519,735.760722324159
La Merced,308.0,251.0,509225707,811.0,203.2443885,39.00749989,5.838325504,1.612912221,1.2968713346,0.14558975376,0.0350070173,7774695,5.78634988,0.873924611,1.526768021007226,0.058003885960159,4.316524944512946,713.4833390875461,107.75889161528977
Barrio Obrero,910.0,1573.0,200446139,3176.0,1079.2505605000001,366.4172932,75.17878716,25.105781969,27.047571217999998,2.9716798219,0.65409782814,9944446,119.96194713,22.212529599,4.961155966164905,0.188917979777495,20.595019777707808,3777.139393261965,699.3869521095718
Villa Colombia,815.0,1453.0,234666643,7286.0,924.7303571,385.6076307,83.69165842,28.292145192,30.67821194,3.372639081,1.94468061925,14346574,316.39579393,57.754003175,6.1135976126077,0.232115559600826,26.69064808193796,4342.517072879496,792.6709192286578
Urbanización La Nueva Base,818.0,1134.0,162360589,8673.0,652.9093713,346.6909839,78.47106562,26.93810485,28.990475749999998,3.131542844,3.3486244942,11281919,464.31927028,84.07333584,6.94868062253515,0.276150162610229,38.60976010838233,5353.617782543526,969.3685672777586
La Base,817.0,1420.0,155380618,7752.0,867.6195606,396.5092908,89.69227134,31.123848109,35.05506948,3.924508823,2.49895075074,10577597,379.33727915000003,70.615389449,6.807539854060568,0.276373860774648,32.23620679489164,4893.41175374097,910.9312364422086
Siete de Agosto,707.0,2001.0,190625674,11569.0,1191.7006741,571.4393418,135.37588954,47.82557198,54.65852173,5.865143894,3.79591807012,14000575,618.05508117,115.644203906,7.344537862442175,0.29311063938031,32.811116519318865,5342.337982280232,999.6041482064137
Arboledas,203.0,392.0,519890136,4521.0,322.8324605,58.306653161,7.405380352,1.9470544162,1.5084502977,0.16834395563,0.12171504093,5808771,22.065951443,3.187677838,1.117307498996222,0.042944886640306,2.69221501725282,488.07678484848486,70.50824680380447
Sucre,909.0,1916.0,262417263,3220.0,1379.5965705,403.79019032,79.913199,25.967434694,26.732596419,2.8936819614,0.50355039991,11144365,106.07724893,19.395492554,4.246810949711972,0.151027242244259,15.638211177329195,3294.3245009316765,602.3444892546584
El Peñón,302.0,268.0,299584836,1585.0,222.1915311,38.46720974,5.034706971,1.309881476,0.9966682269,0.11145612707,0.04839005869,3346286,7.718426684,1.053857798,1.116974537260115,0.041588107115672,3.053000548264984,486.9669832176656,66.48945097791798
Urbanización El Angel del Hogar,706.0,667.0,72192939,3266.0,418.4007811,169.3142449,43.50720031,16.08357526,19.6942218,2.081378274,1.0084308768,5811120,185.22756943,35.81663803,8.049430196788437,0.312050715742129,30.876634317207596,5671.389143600734,1096.6515012247396
El Calvario,310.0,413.0,159861333,995.0,304.1645247,85.30286872,14.946438520000001,4.502913167,4.083249867,0.4566650232,0.12215164928,5816707,25.26020119,4.444785407,3.638595559266077,0.110572644842615,12.276547666331659,2538.713687437186,446.7121012060302
Municipal,808.0,581.0,90871414,2752.0,378.1634637,149.4649167,31.75448989,10.56532704,11.05179528,1.215086393,0.65815680377,5113823,108.85845359,19.5173231,5.627537272211713,0.209137072805508,23.915581532340113,3955.6124124273256,709.2050545058139
San Antonio,303.0,887.0,118750526,3126.0,734.7310001,125.11241245,17.940237509,4.998524302,4.217823724,0.4651056162,0.17722990871,2228235,35.787152078,5.812143823,1.876400340966759,0.052435807914318,5.669542825015995,1144.8225232885477,185.92910502239283
Las Américas,811.0,610.0,68560105,4064.0,392.8131204,161.3872823,33.66089947,11.025458368,11.11324972,1.227579631,0.96667162599,3734066,155.47664826,27.446240369999998,5.446412611948587,0.201242562459016,23.786211269438976,3825.70492765748,675.350402805118
Benjamín Herrera,807.0,764.0,69063204,3220.0,526.4750972,175.14393672,36.7377874,12.331249193,13.311921615,1.435342089,0.6479869379,3450711,116.14492941,21.097666414,4.996453468527365,0.18787200117801,20.123817947204966,3606.985385403727,655.2070314906831
Planta de Tratamiento,2199.0,119.0,97743750,2860.0,75.9080443,30.9076856,7.16700579,2.44223877,2.57502494,0.275518215,0.864535316,5620531,131.5384795,22.53240032,5.750271422605087,0.231527911764706,30.228507552447553,4599.247534965035,787.8461650349651
Santa Rosa,307.0,471.0,186559517,1563.0,368.1772978,81.56447429,13.638469361,4.032074285,3.587680374,0.3948129484,0.12803249524,4772700,22.94554982,3.708165519,2.558271918890083,0.083824405180467,8.191458428662829,1468.0454139475369,237.24667428023034
Atanasio Girardot,812.0,1221.0,144178784,7701.0,761.0592601,341.2770537,71.44599161,23.444113578,23.77360185,2.70804165,2.06610232186,8492436,315.47120679,56.09506686,5.890211841410744,0.221788832923833,26.829013399039084,4096.496647058823,728.4127627580834
Bellavista,1909.0,743.0,328198730,6018.0,616.1900882,105.15934373,14.5203452238,3.9494861137,3.1807407462,0.342334416023,0.182299921432,3553756,33.536778032,5.0575267836,1.082806002182351,0.046074618576447,3.029244290993685,557.2744771020273,84.03999308075772
La Floresta,806.0,1169.0,154868286,4940.0,751.9427653,304.3050788,65.9694209,22.367041124,24.41569985,2.69502244,1.23380629814,9024089,210.39774086,38.774792794,5.826944648542952,0.230540841745081,24.97583599473684,4259.063580161943,784.9148338866397
