NM_BARR,ID_BARR,number,rc_usd,night,d-none,d-sli,d-mod,d-ext,d-com,collapsed,fatalities,losses,homeless,injured,str_lr,col_lr,occ_lr,hom_lr,inj_lr
GREGORIO LUPERÓN,125010101023.0,1094.0,521205577,14303.250000000002,1074.5895212,18.7884695686,0.558492889671,0.05193115497311,0.01157914325878,0.000765398895102,0.001425180845252,761175,1.376791102567,0.0920114204327,0.146041310287238,6.9963335933e-05,0.009964035063723,9.625722144037193,0.643290304180518
MEJORAMIENTO SOCIAL,125010101024.0,1815.0,183771690,12434.85,1802.849211,11.9027155492,0.2249183048545,0.018863372153943,0.0042694808301,0.00056507975023,0.000274877141376,57761,0.136985148611,0.0104402211973,0.031430835983596,3.1133870536e-05,0.002210538457448,1.101622847167437,0.083959365792913
LOS JARDINES METROPOLITANOS,125010101025.0,1480.0,543001990,4486.894216505317,1473.4549546,6.428647957531,0.10614619865993,0.008433053403567,0.00182412348211,0.000184712382062,4.2800434745e-05,115525,0.0264918630197,0.00172206293643,0.021275294109013,1.2480566356e-05,0.000953898903771,0.59042762635785,0.03837984256672
LA TRINITARIA,125010101026.0,432.0,839208170,2440.8,426.257222,5.5667596728,0.159572394389,0.01369731480918,0.002758203892405,0.000151959336162,8.0182739255e-05,363504,0.0887197348339,0.005833640132311,0.043315152250511,3.517577226e-05,0.003285100756109,3.634862947963782,0.23900524960304
LA ZURZA,125010101027.0,1008.0,370875651,4873.386718627739,969.9828972,36.411854532599996,1.41352917339,0.1521253310496,0.03958972091418,0.003021236454404,0.000773251096168,793616,0.7764482142584,0.05289988157831,0.213984357387657,0.000299725838731,0.015866811743297,15.932415363027753,1.085484994985288
EL  ENSUEÑO,125010101028.0,2475.0,286596640,13896.952233970876,2453.2356498999998,21.23481614563,0.47384252970933,0.0444389035325,0.011259908427933,0.001351743823901,0.000611692443476,121145,0.269333075501,0.0203599593153,0.042270202834025,5.4615912077e-05,0.004401630178887,1.938072974321806,0.146506651044899
PEKÍN,125010101029.0,3548.0,307221868,26611.200000000004,3516.2448487,31.006577466539998,0.67509216560478,0.059515340972148,0.013847917879521,0.002059202571667,0.001431866395077,141588,0.51773587399,0.0358738019953,0.046086453714115,5.8038403937e-05,0.005380690818441,1.945556284534331,0.13480715636762
REPARTO UNIVERSITARIO,125010101030.0,1083.0,682815471,6875.781724700995,1048.4606472,33.20574563004,1.19249925259096,0.115438619314364,0.025664247715339,0.001367988255081,0.001082168667268,1186829,1.145236190865,0.0766560436011,0.173814044035333,0.000126314704994,0.015738845568357,16.656087070809427,1.114870231056288
VILLA OLGA,125010101031.0,2507.0,981517622,12480.750000000002,2377.1107946,124.44747662189,4.84589817253069,0.485569313441441,0.110251909468424,0.005655280631817,0.00332142861003,3437702,3.553541479328,0.2407165308118,0.350243519459756,0.000225579602386,0.026612411994712,28.47217899026901,1.928702448264727
REPARTO DEL ESTE,125010101032.0,940.0,313413335,4129.650000000001,903.1611796,35.601911783379,1.11611503481281,0.099951025269671,0.020833162871109,0.00114646169423,0.000644357641841,661604,0.697989730651,0.0456051494623,0.211096398935492,0.000121964010024,0.015603202253,16.901910104996787,1.104334494746528
LOS CERROS DE GURABO,125010101033.0,2966.0,1318546695,16902.07883635194,2845.5919806,115.8956044944,4.037349464171,0.387946225438391,0.08714216878852,0.005695885909182,0.002632840990606,2900055,2.4562776555357,0.16170621008172,0.219943266326774,0.000192039309143,0.015577024673103,14.532399708448235,0.9567237950277
REPARTO CONSUELO,125010101034.0,935.0,324003320,5914.976609256773,928.8747011,5.979279840426,0.12926679924422,0.012969503837184,0.003785231907804,0.00040645086293,0.000125677845868,102643,0.081927939722,0.0070323507656,0.031679609061101,4.3470680527e-05,0.002124739524267,1.38509321564831,0.118890592983826
GURABO,125010101035.0,4293.0,1097152106,2873.3240544958894,4259.366545,32.804600494266,0.73998360487712,0.07043608529435,0.018383901694443,0.002347850951602,0.000103197155148,377829,0.042456695175362,0.003199258240449,0.034437226377551,5.4690215504e-05,0.003591559921203,1.477615972654738,0.111343453775874
HOYA DEL CAIMITO,125010101036.0,1084.0,77776319,6937.650000000001,1069.1065305,14.475222247,0.37340730135,0.035894437964,0.008980422301,0.001279028617,0.0008831754001,73491,0.37249131098,0.027459025322,0.09449068717122,0.000117991569834,0.012730180970502,5.369128032979467,0.395797212629637
ARROYO HONDO ARRIBA,125010101039.0,2144.0,465808904,13467.600000000002,2136.4098866,7.4581119847,0.120205203499,0.0096260286999,0.0021645650548,0.00023452780695,0.000127595654113,92024,0.0731959982509,0.00481084213991,0.019755727937728,1.0938796966e-05,0.000947426817791,0.543496972369984,0.035721599541938
LOS ÁLAMOS,125010101038.0,1806.0,542973368,7640.802316029437,1792.9366061,12.79110744802,0.2466094055012,0.020952280985346,0.004753524215279,0.000587292959243,0.000185552659728,182087,0.090670804903353,0.006162178885276,0.033535181070359,3.2518989991e-05,0.002428444711083,1.186666022141904,0.080648322393431
HATO MAYOR,125010101040.0,2162.0,146520338,14458.500000000004,2143.2205441,18.3377045449,0.3974002519637,0.035761524173653,0.0085659897476,0.00119681757914,0.000846135959015,68781,0.29660080052,0.0243761576379,0.046942668303554,5.5356964808e-05,0.005852169720338,2.051393993291143,0.168593959524847
JARDINES DEL ESTE,125010101041.0,1083.0,487202669,4337.417350553154,1059.7155768,22.38192456459,0.7992583327469,0.083014117490014,0.020217376794487,0.001243110741052,0.000532262350127,648167,0.4774522514075,0.034025652905904,0.133038517400707,0.000114784001944,0.012271411928083,11.007754449698277,0.784468040677817
ARBOLEDA,125010101042.0,9.0,2516372,459.0000000000001,8.946129599999999,0.052952661,0.00084037482,6.3526266e-05,1.2982752e-05,1.2982752e-06,6.621209e-06,802,0.0039019607,0.00024643694,0.031853410874432,1.442528e-05,0.0014425291939,0.85010037037037,0.053689965141612
EL DORADO,125010101043.0,1664.0,586086501,10392.125813797153,1589.7339209,70.75152225402,3.0856871132714,0.342159844689197,0.086686037802732,0.005453814917027,0.003196794810121,1726200,2.930555236422,0.21228940320907,0.294529929309059,0.000327753300302,0.030761702344642,28.199766716942893,2.042790926638157
LOS RIELES,125010101044.0,1939.0,793026091,641.6913067445188,1924.4446667,14.2526600875,0.2744337679394,0.023082162218866,0.005153439755227,0.000552599880114,2.1815298142e-05,362631,0.01200065418748,0.000784610641488,0.045727530678495,2.8499220222e-05,0.003399656176163,1.870160007054281,0.122272287818352
LA HERRADURA,125010101045.0,4968.0,960871317,22738.806927486014,4930.5876924,36.520262050199,0.80013923519533,0.073693094680562,0.018168420146742,0.002232564114052,0.000838765508459,326601,0.332797989426,0.02597778103579,0.03399009799228,4.4938891185e-05,0.003688696206154,1.463568385479906,0.11424425704758
LA BARRANQUITA,125010101046.0,463.0,548947098,1202.7288372131327,459.68562579999997,3.229531928134,0.07611333151766,0.007021373243303,0.001704460266264,0.000245417018461,2.208399969e-05,95031,0.0113932462608,0.0008497585468,0.017311584555239,5.3005835521e-05,0.001836157827684,0.947283037396819,0.070652546152381
LA FARDIQUERA,125010101047.0,698.0,321474984,2913.2999999999997,687.3264389999999,10.34222576233,0.29629340532066,0.028410455416451,0.006636432044707,0.000451824377088,0.000259938713591,302052,0.236762932313,0.0165521143467,0.093958262322463,6.4731286116e-05,0.008922483561288,8.126967092747057,0.568156878683967
BUENA VISTA,125010101048.0,1402.0,399886118,12487.324802582232,1391.0368704,10.71900088408,0.21942713827436,0.019783821141715,0.004924761287874,0.000562407034787,0.000609454689096,200317,0.504694251595,0.0556880392566,0.050093596005854,4.011462445e-05,0.004880586504565,4.041652312035922,0.445956521008282
LAS ANTILLAS,125010101049.0,1092.0,300675183,3154.3559161219614,1081.1054627,10.607568234,0.25714699358,0.02405093632,0.005785244604,0.0005648668428,0.000320097257726,306801,0.228778077237,0.0161303054465,0.102037519051722,5.1727732857e-05,0.010147785038777,7.252766755574783,0.511366056190989
LOS MORÁN,125010101050.0,59.0,77338447,321.72160033392225,58.416621500000005,0.56778974233,0.0139641548149,0.001306842672251,0.000317944051146,4.7551948915e-05,1.295674901e-05,6189,0.005512983326,0.0004077368553,0.008002420506635,8.0596523584e-05,0.004027317095449,1.71358818316145,0.126735927857129
ALTOS DE RAFEY,125010101051.0,1489.0,628257244,7329.079429124734,1477.9457815,10.79127719501,0.2350312684698,0.022219077600475,0.005679685857597,0.00065957540693,0.00016229681019,143092,0.0877190918562,0.00801693662774,0.022775987108562,4.4296535052e-05,0.00221442285842,1.196863708525475,0.109385315103583
ZONA INDUSTRIAL,125010101052.0,621.0,343201770,1158.1063863279098,619.0417167,1.9227109136,0.0325448453152,0.00252384229239,0.000529655434937,5.4645277466e-05,1.8421783302e-05,29862,0.0101385025474,0.00067247022674,0.008700931669403,8.799561589e-06,0.001590681436447,0.875437927559218,0.058066360282517
LA TERRAZA,125010101053.0,508.0,161645701,4011.563013938543,501.8529292,5.9786059026,0.14704406667,0.01619401014343,0.005247674632387,0.000547210901381,0.0001165656305,82441,0.10036927661,0.009624376043,0.051000954822363,0.000107718681374,0.002905740981632,2.501999252193166,0.239915863456693
URBANIZACIÓN HENRÍQUEZ,125010101054.0,1464.0,269531987,8768.217728748834,1452.7344581,11.012875589,0.22878244495704,0.019545599280039,0.004369582426169,0.00052996383824,0.000343457404287,156805,0.250351646078,0.0164793803156,0.058176677679696,3.6199715727e-05,0.003917072031194,2.855217032957091,0.187944469736058
LOS SANTOS,125010101055.0,766.0,64484041,7461.45,759.600488,6.233283448,0.14725102756,0.014910100586,0.004068467564,0.0004602018882,0.00040608857256,34508,0.23523516741,0.026691442119,0.053514461824022,6.0078575483e-05,0.00544248869268,3.152673641316366,0.357724599360714
RINCÓN LARGO,125010101056.0,92.0,186074712,383.4000000000001,91.3294383,0.6463018143,0.0217985478975,0.002025040596956,0.000436285078754,2.2073763548e-05,9.578370897e-06,46354,0.01072754273338,0.000705487771528,0.024911271553924,2.3993221248e-05,0.002498270969389,2.798002799525299,0.184008286783385
VILLA OLÍMPICA,125010101057.0,3421.0,777190170,35752.71400073393,3389.911695,30.29626666879,0.71085614996013,0.065387917477691,0.015812339775221,0.002130051397892,0.001503076770799,301484,0.634617493443,0.0478446034946,0.038791587906306,6.2263998769e-05,0.004204091389448,1.775019075279076,0.133820899564765
ÁREA MONUMENTAL,125010101058.0,1.0,1635840,0.0,0.9999408,4.226044e-05,1.210726e-05,3.181638e-06,1.641371e-06,8.206857e-08,0.0,13,0.0,0.0,0.000808482260419,8.206857e-06,0.0,0.0,0.0
PONTEZUELA AL MEDIO,125010101059.0,1586.0,482176237,7824.335083290976,1531.6455017,51.95467242106,2.10795707968532,0.231747475820193,0.060128084500417,0.005063285059082,0.001739204230532,909159,1.141501795008,0.0864838323942,0.188553182206615,0.000319248742691,0.022228140947676,14.589122051351044,1.105318617793964
EL PLAY,125010201001.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CENTRO DEL PUEBLO,125010201002.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LAS MERCEDES,125010201003.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA ALTAGRACIA,125010201004.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA ARCILLA,125090101001.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA CORPORACIÓN,125090101002.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BAITOA,125010401001.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CANELA ABAJO,125010501001.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUEVO,125010501002.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CANELA ARRIBA O CENTRO DEL PUEBLO,125010501003.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAN FRANCISCO ARRIBA,125010601001.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOS COCOS O SAN FRANCISCO ABAJO,125010601002.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PALMARITO,125010601003.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
QUINIGUA,125010601004.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL PORTÓN,125010701001.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL TAMARINDO,125010701002.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSANCHE HERMANAS MIRABAL,125010701003.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA MINA,125010701004.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA PAZ,125010701005.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA RINCONADA,125010701006.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOS JIMÉNEZ,125010701007.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MONSEÑOR ELISEO PÉREZ,125010701008.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRADERAS DEL YAQUE,125010701009.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAN ANTONIO,125010701010.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URBANIZACIÓN GRULLÓN,125010701011.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VILLA FÁTIMA,125010701012.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VILLA PROGRESO,125010701013.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MATEO PELÓN,125010701014.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL CERRO,125020101001.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CENTRO DEL PUEBLO,125020101002.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOS CANDELONES,125020101003.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DUARTE,125020101004.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JEREMÖAS O NUEVO,125020101005.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JALISCO,125020101006.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA MELLA,125020101007.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAN ANTONIO (EL BOLSILLO),125020101008.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA TRINITARIA,125020101009.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA ROTONDA,125020101010.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27 DE FEBRERO,125020101011.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA ALTAGRACIA,125020101012.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAN MIGUEL,125020101013.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HERMANAS MIRABAL,125020101015.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MANOLO TAVµREZ JUSTO,125020101016.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL ABANICO,125020101017.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PICA PIEDRA (EL CANAL),125020101018.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MINERVA O SIMàN BOLÖVAR,125020101019.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA ESCUELA O EL CALLEJàN DE LA TOMA,125020101020.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEJÖA ARRIBA,125020101021.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEJÖA ABAJO,125020101022.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOMA DE PERRO,125020101023.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAN JOS?,125020101024.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PONTàN,125020101025.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA ESTACIàN,125020101026.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CENTRO DEL PUEBLO,125030101001.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL PLAY,125030101002.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUEBLO NUEVO,125030101004.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL CAIMITO,125030301001.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL PALERO,125030301002.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOS COROCITOS,125030301003.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOS CABALLOS,125030301004.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PASO AFUERA,125030301005.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
