#,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.15.0-gitd06801bbb2', start_date='2022-05-18T16:24:40', checksum=3263647555, investigation_time=None, risk_investigation_time=None"
loss_type,nm_barrio,no_damage,slight,moderate,extensive,complete,collapsed_value,collapsed_ratio,fatalities_value,fatalities_ratio,homeless_value,homeless_ratio,injured_value,injured_ratio,losses_value,losses_ratio
structural,LA TRINITARIA,4.26257E+02,5.56676E+00,1.59572E-01,1.36973E-02,2.75820E-03,1.51959E-04,3.51758E-07,8.01827E-05,3.28510E-08,8.87197E-02,3.63486E-05,5.83364E-03,2.39005E-06,3.63504E+05,4.33152E-04
structural,LOS JARDINES METROPOLITANOS,1.47345E+03,6.42865E+00,1.06146E-01,8.43306E-03,1.82412E-03,1.84712E-04,1.24806E-07,4.28004E-05,9.53899E-09,2.64919E-02,5.90428E-06,1.72206E-03,3.83798E-07,1.15525E+05,2.12753E-04
structural,LA ZURZA,9.69983E+02,3.64118E+01,1.41353E+00,1.52125E-01,3.95897E-02,3.02124E-03,2.99726E-06,7.73251E-04,1.58668E-07,7.76448E-01,1.59324E-04,5.28999E-02,1.08548E-05,7.93616E+05,2.13984E-03
structural,URBANIZACIÓN HENRÍQUEZ,1.45273E+03,1.10129E+01,2.28782E-01,1.95456E-02,4.36958E-03,5.29964E-04,3.61997E-07,3.43457E-04,3.91707E-08,2.50352E-01,2.85522E-05,1.64794E-02,1.87944E-06,1.56805E+05,5.81767E-04
structural,PARQUE METROPOLITANO DE SANTIAGO,2.99785E+00,2.10248E-03,4.33839E-05,4.11873E-06,1.07748E-06,1.07748E-07,3.59159E-08,4.98459E-06,1.34657E-09,9.61348E-03,2.59705E-06,7.27702E-04,1.96586E-07,5.71671E+01,7.09622E-07
structural,LOS SANTOS,7.59600E+02,6.23328E+00,1.47251E-01,1.49101E-02,4.06847E-03,4.60202E-04,6.00786E-07,4.06089E-04,5.44249E-08,2.35235E-01,3.15267E-05,2.66914E-02,3.57725E-06,3.45083E+04,5.35145E-04
structural,URBANIZACIÓN  LOS REYES,3.14778E+03,2.95004E+01,6.42384E-01,5.91067E-02,1.46143E-02,1.72785E-03,5.43690E-07,9.25068E-04,5.50963E-08,3.93036E-01,2.34089E-05,2.84277E-02,1.69313E-06,4.41435E+05,5.25070E-04
structural,EL  ENSUEÑO,2.45324E+03,2.12348E+01,4.73842E-01,4.44389E-02,1.12599E-02,1.35174E-03,5.46159E-07,6.11692E-04,4.40163E-08,2.69333E-01,1.93807E-05,2.03599E-02,1.46506E-06,1.21145E+05,4.22702E-04
structural,ENSANCHE BERMÚDEZ,1.49142E+03,1.80599E+01,4.62064E-01,4.50050E-02,1.15487E-02,1.58468E-03,1.04946E-06,9.97328E-04,1.00759E-07,3.60546E-01,3.64254E-05,3.08518E-02,3.11691E-06,7.67290E+04,6.05448E-04
structural,ALTOS DE RAFEY,1.47795E+03,1.07913E+01,2.35031E-01,2.22191E-02,5.67969E-03,6.59576E-04,4.42965E-07,1.62297E-04,2.21442E-08,8.77191E-02,1.19686E-05,8.01693E-03,1.09385E-06,1.43092E+05,2.27760E-04
structural,LA TERRAZA,5.01853E+02,5.97861E+00,1.47044E-01,1.61940E-02,5.24767E-03,5.47211E-04,1.07719E-06,1.16566E-04,2.90574E-08,1.00369E-01,2.50200E-05,9.62437E-03,2.39916E-06,8.24409E+04,5.10010E-04
structural,NIBAJE,6.29852E+02,7.88652E+00,2.29917E-01,2.48753E-02,7.05459E-03,8.44768E-04,1.32409E-06,5.37437E-04,1.55813E-07,1.70623E-01,4.94666E-05,1.90906E-02,5.53472E-06,3.08050E+04,5.74061E-04
structural,PUEBLO NUEVO,2.01929E+03,2.01858E+01,4.73536E-01,4.32551E-02,1.03633E-02,1.53202E-03,7.50988E-07,8.39164E-04,7.24479E-08,2.97348E-01,2.56711E-05,2.10316E-02,1.81573E-06,5.76135E+04,4.42497E-04
structural,RINCÓN LARGO,9.13294E+01,6.46302E-01,2.17985E-02,2.02504E-03,4.36285E-04,2.20738E-05,2.39932E-07,9.57837E-06,2.49827E-08,1.07275E-02,2.79800E-05,7.05488E-04,1.84008E-06,4.63536E+04,2.49113E-04
structural,ENSANCHE LIBERTAD,2.73241E+03,2.68960E+01,6.21168E-01,5.71203E-02,1.38289E-02,1.94775E-03,7.05707E-07,9.76464E-04,5.51175E-08,3.99374E-01,2.25430E-05,2.83287E-02,1.59904E-06,2.02425E+05,4.46453E-04
structural,REPARTO CONSUELO,9.28875E+02,5.97928E+00,1.29267E-01,1.29695E-02,3.78523E-03,4.06451E-04,4.34707E-07,1.25678E-04,2.12474E-08,8.19279E-02,1.38509E-05,7.03235E-03,1.18891E-06,1.02643E+05,3.16796E-04
structural,LA JOYA,1.72848E+03,2.54683E+02,1.97225E+01,3.05138E+00,1.05853E+00,1.26939E-01,6.32480E-05,7.85319E-02,8.17537E-06,2.12042E+01,2.20741E-03,2.44668E+00,2.54706E-04,3.06186E+06,1.01366E-02
structural,LOS CERROS DE GURABO,2.84559E+03,1.15896E+02,4.03735E+00,3.87946E-01,8.71422E-02,5.69588E-03,1.92039E-06,2.63284E-03,1.55770E-07,2.45628E+00,1.45324E-04,1.61706E-01,9.56722E-06,2.90005E+06,2.19943E-03
structural,BUENOS AIRES,2.26381E+03,2.74277E+01,6.83064E-01,6.53738E-02,1.68823E-02,2.39136E-03,1.04335E-06,7.86013E-04,8.20855E-08,3.21243E-01,3.35483E-05,2.59788E-02,2.71303E-06,1.14897E+05,5.25784E-04
structural,GREGORIO LUPERÓN,1.07459E+03,1.87885E+01,5.58493E-01,5.19312E-02,1.15791E-02,7.65399E-04,6.99633E-07,1.42518E-03,9.96403E-08,1.37679E+00,9.62572E-05,9.20114E-02,6.43290E-06,7.61176E+05,1.46041E-03
structural,LOS SALADOS,1.81945E+03,1.99607E+01,5.19962E-01,5.11509E-02,1.33261E-02,1.90160E-03,1.03348E-06,1.62138E-03,9.92501E-08,6.11654E-01,3.74413E-05,4.59457E-02,2.81248E-06,9.97391E+04,6.52812E-04
structural,LAS ANTILLAS,1.08111E+03,1.06076E+01,2.57147E-01,2.40509E-02,5.78524E-03,5.64867E-04,5.17277E-07,3.20097E-04,1.01478E-07,2.28778E-01,7.25277E-05,1.61303E-02,5.11366E-06,3.06801E+05,1.02038E-03
structural,BUENA VISTA,1.39104E+03,1.07190E+01,2.19427E-01,1.97838E-02,4.92476E-03,5.62407E-04,4.01146E-07,6.09455E-04,4.88059E-08,5.04694E-01,4.04165E-05,5.56880E-02,4.45956E-06,2.00317E+05,5.00936E-04
structural,MONTE ADENTRO,3.09636E+01,3.55665E-02,7.31241E-04,6.84327E-05,1.76303E-05,1.76303E-06,5.68719E-08,8.95500E-07,1.42960E-09,1.75081E-03,2.79504E-06,1.30880E-04,2.08940E-07,1.10852E+03,6.44273E-05
structural,LOS RIELES,1.92444E+03,1.42527E+01,2.74434E-01,2.30822E-02,5.15344E-03,5.52600E-04,2.84992E-07,2.18153E-05,3.39966E-08,1.20007E-02,1.87016E-05,7.84609E-04,1.22272E-06,3.62631E+05,4.57275E-04
structural,EL DORADO,1.58973E+03,7.07515E+01,3.08569E+00,3.42160E-01,8.66860E-02,5.45381E-03,3.27753E-06,3.19679E-03,3.07617E-07,2.93055E+00,2.81998E-04,2.12289E-01,2.04279E-05,1.72620E+06,2.94530E-03
structural,PONTEZUELA AL MEDIO,1.53165E+03,5.19547E+01,2.10796E+00,2.31747E-01,6.01281E-02,5.06329E-03,3.19249E-06,1.73920E-03,2.22281E-07,1.14150E+00,1.45891E-04,8.64837E-02,1.10532E-05,9.09159E+05,1.88553E-03
structural,PONTEZUELA ARRIBA,3.23052E+03,2.42605E+01,6.76783E-01,7.36883E-02,2.17780E-02,2.38123E-03,7.31438E-07,6.18206E-04,4.84115E-08,3.74974E-01,2.93641E-05,4.13194E-02,3.23571E-06,5.03729E+04,3.44363E-04
structural,HOYA DEL CAIMITO,1.06911E+03,1.44752E+01,3.73407E-01,3.58944E-02,8.98042E-03,1.27903E-03,1.17992E-06,8.83175E-04,1.27302E-07,3.72491E-01,5.36913E-05,2.74590E-02,3.95797E-06,7.34914E+04,9.44907E-04
structural,REPARTO DEL ESTE,9.03161E+02,3.56019E+01,1.11611E+00,9.99510E-02,2.08332E-02,1.14646E-03,1.21964E-06,6.44358E-04,1.56032E-07,6.97990E-01,1.69019E-04,4.56051E-02,1.10433E-05,6.61604E+05,2.11096E-03
structural,VILLA OLGA,2.37711E+03,1.24447E+02,4.84590E+00,4.85570E-01,1.10252E-01,5.65528E-03,2.25580E-06,3.32143E-03,2.66124E-07,3.55354E+00,2.84722E-04,2.40716E-01,1.92870E-05,3.43770E+06,3.50244E-03
structural,JARDINES DEL ESTE,1.05972E+03,2.23819E+01,7.99258E-01,8.30142E-02,2.02174E-02,1.24311E-03,1.14784E-06,5.32262E-04,1.22714E-07,4.77452E-01,1.10078E-04,3.40256E-02,7.84467E-06,6.48167E+05,1.33039E-03
structural,MONTE ADENTRO ABAJO O LAS AROMAS,9.89029E+02,9.96314E+00,2.78158E-01,3.09901E-02,9.41961E-03,1.02313E-03,1.02384E-06,2.65887E-04,6.77281E-08,1.58750E-01,4.04376E-05,1.70274E-02,4.33731E-06,1.96555E+04,5.71918E-04
structural,PONTEZUELA ABAJO,2.15646E+02,3.06386E+00,8.59588E-02,8.70558E-03,2.36377E-03,2.70547E-04,1.23646E-06,1.01696E-04,1.19953E-07,4.32257E-02,5.09858E-05,3.96449E-03,4.67621E-06,1.99866E+04,8.17773E-04
structural,LA FARDIQUERA,6.87326E+02,1.03422E+01,2.96293E-01,2.84105E-02,6.63643E-03,4.51824E-04,6.47313E-07,2.59939E-04,8.92249E-08,2.36763E-01,8.12697E-05,1.65521E-02,5.68157E-06,3.02052E+05,9.39583E-04
structural,REPARTO UNIVERSITARIO,1.04846E+03,3.32057E+01,1.19250E+00,1.15439E-01,2.56643E-02,1.36799E-03,1.26315E-06,1.08217E-03,1.57388E-07,1.14524E+00,1.66561E-04,7.66560E-02,1.11487E-05,1.18683E+06,1.73814E-03
structural,VILLA OLÍMPICA,3.38991E+03,3.02963E+01,7.10856E-01,6.53879E-02,1.58123E-02,2.13005E-03,6.22640E-07,1.50308E-03,4.20409E-08,6.34618E-01,1.77502E-05,4.78445E-02,1.33821E-06,3.01484E+05,3.87916E-04
structural,LOS ÁLAMOS,1.79294E+03,1.27911E+01,2.46609E-01,2.09523E-02,4.75352E-03,5.87293E-04,3.25190E-07,1.85553E-04,2.42844E-08,9.06708E-02,1.18667E-05,6.16217E-03,8.06482E-07,1.82087E+05,3.35352E-04
structural,HATO MAYOR,2.14322E+03,1.83377E+01,3.97400E-01,3.57615E-02,8.56601E-03,1.19682E-03,5.53569E-07,8.46136E-04,5.85217E-08,2.96601E-01,2.05139E-05,2.43761E-02,1.68594E-06,6.87806E+04,4.69427E-04
structural,CANABACOA ABAJO,1.57157E+03,2.14064E+01,6.77568E-01,7.89073E-02,2.45217E-02,2.80670E-03,1.76106E-06,1.03971E-03,1.66163E-07,4.06322E-01,6.49371E-05,4.63236E-02,7.40329E-06,5.57014E+04,8.54361E-04
structural,PEKÍN,3.51624E+03,3.10066E+01,6.75092E-01,5.95153E-02,1.38479E-02,2.05920E-03,5.80384E-07,1.43187E-03,5.38069E-08,5.17736E-01,1.94556E-05,3.58737E-02,1.34807E-06,1.41588E+05,4.60865E-04
structural,ARBOLEDA,8.94613E+00,5.29527E-02,8.40375E-04,6.35263E-05,1.29828E-05,1.29828E-06,1.44253E-07,6.62121E-06,1.44253E-08,3.90196E-03,8.50100E-06,2.46437E-04,5.36900E-07,8.01550E+02,3.18534E-04
structural,LOS JAZMINES,3.34084E+03,2.64256E+01,6.47489E-01,6.73041E-02,2.00686E-02,2.47686E-03,7.35409E-07,1.48774E-03,5.31354E-08,6.21262E-01,2.21887E-05,5.21746E-02,1.86344E-06,9.73498E+04,4.36766E-04
structural,ARROYO HONDO ABAJO,2.28939E+03,1.42825E+01,2.92697E-01,2.59842E-02,6.33701E-03,8.03251E-04,3.48633E-07,3.37483E-04,2.39261E-08,1.52599E-01,1.08186E-05,1.05990E-02,7.51425E-07,9.85649E+04,2.74532E-04
structural,ARROYO HONDO ARRIBA,2.13641E+03,7.45811E+00,1.20205E-01,9.62604E-03,2.16457E-03,2.34528E-04,1.09388E-07,1.27596E-04,9.47427E-09,7.31960E-02,5.43497E-06,4.81084E-03,3.57216E-07,9.20239E+04,1.97557E-04
structural,BELLA  VISTA,3.75592E+03,3.69808E+01,9.67504E-01,9.95665E-02,2.72794E-02,3.52590E-03,9.29336E-07,2.11380E-03,9.18830E-08,7.11566E-01,3.09305E-05,6.41650E-02,2.78914E-06,1.81327E+05,4.21942E-04
structural,LA YAGÜITA DE PASTOR,2.77983E+03,3.87574E+01,1.20688E+00,1.53125E-01,5.57165E-02,6.02657E-03,2.13708E-06,1.29577E-03,7.50069E-08,7.26716E-01,4.20666E-05,7.50719E-02,4.34560E-06,1.45330E+05,4.36567E-04
structural,PERALTA,2.84159E+03,2.08522E+01,4.93905E-01,4.74461E-02,1.21141E-02,1.57504E-03,5.50138E-07,3.97195E-04,4.43301E-08,1.66681E-01,1.86029E-05,1.26145E-02,1.40788E-06,1.62307E+05,3.83051E-04
structural,LA BARRANQUITA,4.59686E+02,3.22953E+00,7.61134E-02,7.02137E-03,1.70446E-03,2.45417E-04,5.30059E-07,2.20840E-05,1.83616E-08,1.13932E-02,9.47283E-06,8.49759E-04,7.06525E-07,9.50314E+04,1.73116E-04
structural,LAS CHARCAS,4.89133E+00,1.07338E-01,1.19074E-03,1.09352E-04,2.88931E-05,5.36869E-06,1.07374E-06,4.52451E-04,1.03473E-07,1.06582E-01,2.43747E-05,8.26128E-03,1.88931E-06,2.60106E+02,1.11409E-03
structural,LA OTRA BANDA,2.68626E+03,2.12091E+01,4.76495E-01,4.39862E-02,1.07980E-02,1.42592E-03,5.26557E-07,1.00357E-03,5.27216E-08,3.64761E-01,1.91624E-05,3.07538E-02,1.61562E-06,1.36046E+05,3.99686E-04
structural,LA HERRADURA,4.93059E+03,3.65203E+01,8.00139E-01,7.36930E-02,1.81684E-02,2.23256E-03,4.49389E-07,8.38765E-04,3.68870E-08,3.32798E-01,1.46357E-05,2.59777E-02,1.14244E-06,3.26601E+05,3.39901E-04
structural,ESPAILLAT,1.62315E+03,1.73661E+01,4.32934E-01,4.08735E-02,1.00498E-02,1.48194E-03,9.03071E-07,4.20177E-04,9.01890E-08,1.42751E-01,3.06408E-05,1.04253E-02,2.23774E-06,1.23542E+05,5.99782E-04
structural,ZONA INDUSTRIAL,6.19042E+02,1.92271E+00,3.25448E-02,2.52384E-03,5.29655E-04,5.46453E-05,8.79956E-08,1.84218E-05,1.59068E-08,1.01385E-02,8.75438E-06,6.72470E-04,5.80663E-07,2.98618E+04,8.70093E-05
structural,MONTE RICO,5.12331E+03,4.45157E+01,1.04925E+00,9.69535E-02,2.35522E-02,3.41602E-03,6.60866E-07,3.26056E-03,6.62761E-08,1.15020E+00,2.33797E-05,8.56276E-02,1.74051E-06,1.97763E+05,4.88056E-04
structural,LA HERRADURA ARRIBA,1.99652E+00,3.38382E-03,8.21853E-05,8.40705E-06,2.34622E-06,2.34622E-07,1.17311E-07,0.00000E+00,,0.00000E+00,,0.00000E+00,,1.81663E+02,9.64835E-05
structural,ÁREA MONUMENTAL,9.99941E-01,4.22604E-05,1.21073E-05,3.18164E-06,1.64137E-06,8.20686E-08,8.20686E-08,0.00000E+00,,0.00000E+00,,0.00000E+00,,1.32255E+01,8.08483E-06
structural,JACAGUA ABAJO,3.20579E+03,3.37623E+01,1.11348E+00,1.33847E-01,4.29342E-02,4.62399E-03,1.42679E-06,1.18955E-03,9.34324E-08,6.94486E-01,5.45478E-05,8.05680E-02,6.32814E-06,5.45065E+04,6.34781E-04
structural,LA HERRADURA ABAJO,1.69739E+01,2.53489E-02,6.43310E-04,6.70209E-05,1.89085E-05,1.89085E-06,1.11226E-07,1.07699E-05,2.78066E-09,1.95775E-02,5.05467E-06,1.56440E-03,4.03909E-07,4.69834E+02,8.56016E-05
structural,LOS GONZÁLEZ,1.72543E+03,2.11629E+01,6.54414E-01,7.68013E-02,2.43571E-02,2.67313E-03,1.52982E-06,8.14789E-04,1.19242E-07,3.97189E-01,5.81276E-05,4.56222E-02,6.67670E-06,4.09573E+04,5.43073E-04
structural,JACAGUA AL MEDIO,1.49314E+03,1.32575E+01,4.07312E-01,4.72003E-02,1.46430E-02,1.61760E-03,1.07349E-06,5.02151E-04,8.48265E-08,2.42952E-01,4.10409E-05,2.79501E-02,4.72150E-06,2.68844E+04,4.61489E-04
structural,KILÓMETRO 4 1/2 (ANTIGUO KILÓMETRO 6),4.79016E+02,8.61637E+00,2.93526E-01,3.44797E-02,1.08433E-02,1.22561E-03,2.51164E-06,4.67732E-04,2.43992E-07,1.78052E-01,9.28804E-05,1.95493E-02,1.01978E-05,3.58280E+04,1.12986E-03
structural,LIMONAL ABAJO,8.67350E+02,1.58142E+01,5.76309E-01,7.27833E-02,2.44101E-02,2.75092E-03,3.11247E-06,9.39602E-04,2.70610E-07,3.81825E-01,1.09967E-04,4.45768E-02,1.28383E-05,3.92948E+04,1.16874E-03
structural,LA FREIDURÍA O FARDIQUERA,2.61158E+02,5.11505E+00,1.81864E-01,2.23564E-02,7.24185E-03,8.27049E-04,3.10355E-06,3.11566E-04,2.97612E-07,1.16277E-01,1.11069E-04,1.35295E-02,1.29235E-05,1.19444E+04,1.27534E-03
structural,EL PAPAYO,1.32289E+03,1.37494E+01,4.13184E-01,4.67094E-02,1.40603E-02,1.55912E-03,1.16603E-06,4.96552E-04,9.45300E-08,2.38734E-01,4.54485E-05,2.72830E-02,5.19394E-06,1.13645E+04,6.66179E-04
structural,CIENFUEGOS,1.64960E+04,9.19626E+01,2.72536E+00,2.96575E-01,8.82601E-02,1.08211E-02,6.52227E-07,4.33534E-03,6.65154E-08,1.51183E+00,2.31954E-05,1.52215E-01,2.33538E-06,8.90643E+04,4.07796E-04
structural,CALLEJÓN DE LOS SÁNCHEZ,1.19111E+03,1.71008E+01,6.13795E-01,7.75829E-02,2.63078E-02,2.97735E-03,2.46279E-06,9.42304E-04,1.98409E-07,4.08136E-01,8.59359E-05,4.70101E-02,9.89831E-06,3.42550E+04,9.04539E-04
structural,TIERRA BLANCA,9.65824E+02,1.56212E+01,5.31885E-01,6.39658E-02,2.03739E-02,2.28470E-03,2.32643E-06,7.78180E-04,2.01703E-07,3.31329E-01,8.58803E-05,3.84081E-02,9.95534E-06,3.65421E+04,1.05266E-03
structural,LA CIÉNAGA,1.00517E+03,8.11882E+00,2.56082E-01,3.03981E-02,9.65661E-03,1.00807E-03,9.94564E-07,1.93978E-04,4.87153E-08,1.57355E-01,3.95179E-05,1.82691E-02,4.58807E-06,8.94569E+03,4.99452E-04
structural,LAS PALOMAS O CENTRO DEL PUEBLO,1.00955E+03,1.71443E+01,6.42642E-01,8.26517E-02,2.82782E-02,3.04865E-03,2.96721E-06,7.93918E-04,1.96693E-07,4.35789E-01,1.07967E-04,5.16543E-02,1.27973E-05,2.04987E+04,1.10865E-03
structural,TRIPLE PLAY,6.58253E+02,1.05637E+01,3.78655E-01,4.71772E-02,1.55541E-02,1.70234E-03,2.54363E-06,4.96210E-04,1.88731E-07,2.46441E-01,9.37326E-05,2.88501E-02,1.09730E-05,7.41006E+03,1.04737E-03
structural,LOS PORTES,1.02101E+02,1.27514E+00,4.69388E-02,6.08347E-03,2.10719E-03,2.13433E-04,2.06353E-06,2.70385E-05,6.65433E-08,3.21771E-02,7.91897E-05,3.83233E-03,9.43160E-06,3.22079E+03,7.74762E-04
structural,LAS PALOMAS ARRIBA,5.09555E+02,1.04196E+01,3.98839E-01,5.09704E-02,1.71138E-02,1.93847E-03,3.72466E-06,6.98895E-04,3.41831E-07,2.67469E-01,1.30820E-04,3.14400E-02,1.53774E-05,2.38715E+04,1.35390E-03
structural,LAS PALOMAS ABAJO,3.64326E+02,4.78989E+00,1.59837E-01,1.92767E-02,6.20751E-03,6.64826E-04,1.80023E-06,1.63989E-04,1.13033E-07,1.00115E-01,6.90067E-05,1.16621E-02,8.03840E-06,7.39117E+03,8.40252E-04
structural,LIMONAL,5.65524E+02,8.43815E+00,3.02799E-01,3.83807E-02,1.29811E-02,1.39169E-03,2.42322E-06,3.46238E-04,1.53460E-07,2.01775E-01,8.94313E-05,2.38454E-02,1.05688E-05,1.78557E+04,9.65986E-04
structural,CENTRO DEL PUEBLO,2.60440E+03,2.04451E+01,5.13829E-01,5.26925E-02,1.44721E-02,1.71500E-03,6.53227E-07,7.68068E-04,7.44685E-08,2.63857E-01,2.55824E-05,2.96020E-02,2.87008E-06,2.80194E+04,4.84740E-04
structural,LOS RECIO,4.47958E+02,3.95569E+00,9.40912E-02,9.16257E-03,2.38649E-03,2.78118E-04,6.15280E-07,1.15696E-04,6.51529E-08,4.53706E-02,2.55499E-05,5.04045E-03,2.83847E-06,3.53583E+03,5.38891E-04
structural,MANOLO DÁJER,6.89046E+02,2.46090E+00,4.29451E-02,3.57319E-03,8.13163E-04,9.50030E-05,1.37376E-07,3.99784E-05,1.47154E-08,1.72318E-02,6.34275E-06,1.90003E-03,6.99370E-07,3.06046E+03,2.15426E-04
structural,LOS CRUCES,3.78963E+01,8.02696E-01,2.95311E-02,3.68282E-03,1.20983E-03,1.38487E-04,3.57539E-06,5.27976E-05,3.46976E-07,1.92208E-02,1.26316E-04,2.24557E-03,1.47575E-05,6.52417E+03,1.38436E-03
structural,HICO MARTÍNEZ,1.07960E+03,1.04165E+01,2.59621E-01,2.61489E-02,7.03889E-03,8.25874E-04,7.57464E-07,3.54264E-04,8.27081E-08,1.30379E-01,3.04388E-05,1.45633E-02,3.40001E-06,1.44335E+04,5.88475E-04
structural,VILLA ALBA,1.42456E+02,3.16552E+00,1.10518E-01,1.34484E-02,4.34500E-03,5.00374E-04,3.43310E-06,1.96652E-04,3.43449E-07,6.99017E-02,1.22082E-04,8.14045E-03,1.42172E-05,5.96969E+03,1.42879E-03
structural,LOS OSORIAS,2.04918E+02,4.28338E+00,1.56064E-01,1.93646E-02,6.33259E-03,7.20632E-04,3.44170E-06,2.66423E-04,3.23894E-07,1.00952E-01,1.22728E-04,1.17796E-02,1.43206E-05,1.57883E+04,1.36233E-03
structural,EL CENTRO,9.92770E+02,2.65781E+01,9.58976E-01,1.17989E-01,3.83174E-02,4.49313E-03,4.40303E-06,1.92231E-03,4.79510E-07,6.14053E-01,1.53172E-04,7.15269E-02,1.78420E-05,8.61107E+04,1.68712E-03
structural,MONCADA,2.30916E+02,3.83199E-01,5.68938E-03,4.39100E-04,9.39228E-05,1.05202E-05,4.54817E-08,3.55883E-06,3.91645E-09,2.09399E-03,2.30441E-06,2.31598E-04,2.54871E-07,3.60854E+02,1.00107E-04
structural,BOCA DE LICEY,2.98988E+01,5.90859E-02,1.01675E-03,8.58290E-05,1.98785E-05,2.20018E-06,7.34397E-08,6.91555E-07,5.87586E-09,4.15273E-04,3.52840E-06,4.58895E-05,3.89904E-07,1.36404E+02,1.19586E-04
structural,VISTA ALEGRE,1.28340E+03,3.59163E+00,6.41816E-02,5.49751E-03,1.28873E-03,1.43680E-04,1.11633E-07,4.72675E-05,9.34834E-09,2.66598E-02,5.27264E-06,2.94606E-03,5.82657E-07,3.32004E+03,1.69182E-04
structural,VALENTÍN,3.42645E+02,1.50493E+00,3.29020E-02,3.18271E-03,8.37813E-04,9.78610E-05,2.84325E-07,4.11392E-05,3.04252E-08,1.57947E-02,1.16812E-05,1.76667E-03,1.30657E-06,2.14396E+03,2.78138E-04
structural,LOS POLANCO,1.63647E+02,3.74622E-01,6.23218E-03,5.13996E-04,1.16575E-04,1.30692E-05,7.96764E-08,4.44462E-06,6.89745E-09,2.47721E-03,3.84429E-06,2.73624E-04,4.24627E-07,1.12724E+03,1.39292E-04
structural,LA CACATA,1.98139E+02,1.52359E+00,3.25041E-02,2.94290E-03,7.13050E-04,8.39318E-05,4.20292E-07,3.65177E-05,4.65479E-08,1.43624E-02,1.83073E-05,1.58021E-03,2.01425E-06,1.92460E+03,4.60982E-04
structural,DON MANUEL,3.75066E+02,2.55083E+00,6.33389E-02,6.51556E-03,1.80117E-03,2.05359E-04,5.43725E-07,7.66908E-05,5.16870E-08,3.26724E-02,2.20201E-05,3.67355E-03,2.47585E-06,4.08090E+03,4.27485E-04
